season_end_year,game_id,game_date,matchup,result,team_points,team_plus_minus,team_source_url,franchise
2007,20600708,2007-02-03,CHI @ POR,W,88,2,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,POR
2007,20600698,2007-02-02,CHI @ SEA,W,107,6,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,OKC
2007,20600686,2007-01-31,CHI @ LAC,L,98,-12,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,LAC
2007,20600650,2007-01-27,CHI vs. MIA,W,100,3,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,MIA
2007,20600632,2007-01-25,CHI vs. DAL,W,96,11,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,DAL
2007,20600618,2007-01-23,CHI vs. ATL,W,94,8,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,ATL
2007,20600608,2007-01-22,CHI @ IND,L,91,-7,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,IND
2007,20600599,2007-01-20,CHI vs. UTA,L,85,-10,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,UTA
2007,20600572,2007-01-17,CHI @ MIL,W,99,9,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2007,20600559,2007-01-15,CHI vs. SAS,W,99,12,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,SAS
2007,20600546,2007-01-13,CHI vs. MEM,W,111,45,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,MEM
2007,20600528,2007-01-11,CHI vs. NJN,L,83,-3,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2007,20600516,2007-01-10,CHI @ WAS,L,103,-10,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,WAS
2007,20600506,2007-01-08,CHI vs. HOU,L,77,-7,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,HOU
2007,20600494,2007-01-06,CHI vs. DET,W,106,17,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,DET
2007,20600482,2007-01-05,CHI @ NJN,L,86,-5,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2007,20600463,2007-01-02,CHI vs. PHX,L,96,-1,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,PHX
2007,20600446,2006-12-30,CHI vs. CLE,W,103,7,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,CLE
2007,20600429,2006-12-29,CHI @ TOR,W,107,10,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2007,20600422,2006-12-27,CHI vs. MIA,W,109,6,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,MIA
2007,20600408,2006-12-26,CHI @ MIN,L,98,-2,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,MIN
2007,20600399,2006-12-23,CHI vs. CHA,W,115,39,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,CHA
2007,20600382,2006-12-22,CHI @ NYK,L,92,-11,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2007,20600362,2006-12-19,CHI vs. LAL,W,94,5,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,LAL
2007,20600342,2006-12-16,CHI @ ATL,W,106,2,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,ATL
2007,20600336,2006-12-15,CHI vs. MIL,W,117,6,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2007,20600323,2006-12-13,CHI vs. SEA,W,99,15,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,OKC
2007,20600306,2006-12-11,CHI vs. IND,W,106,15,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,IND
2007,20600292,2006-12-09,CHI vs. MIN,L,81,-10,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,MIN
2007,20600281,2006-12-08,CHI vs. TOR,W,93,3,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2007,20600268,2006-12-06,CHI vs. PHI,W,121,27,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2007,20600251,2006-12-04,CHI vs. BOS,W,100,18,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2007,20600238,2006-12-02,CHI vs. WAS,W,112,18,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,WAS
2007,20600228,2006-12-01,CHI @ NOK,W,111,3,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,NOP
2007,20600207,2006-11-28,CHI vs. NYK,W,102,17,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2007,20600187,2006-11-25,CHI @ NYK,W,106,11,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2007,20600172,2006-11-24,CHI @ PHI,L,108,-15,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2007,20600156,2006-11-21,CHI @ DEN,L,109,-3,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,DEN
2007,20600142,2006-11-19,CHI @ LAL,L,72,-10,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,LAL
2007,20600125,2006-11-17,CHI @ SAS,L,83,-17,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,SAS
2007,20600117,2006-11-16,CHI @ HOU,L,100,-1,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,HOU
2007,20600105,2006-11-14,CHI @ DAL,L,99,-12,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,DAL
2007,20600086,2006-11-11,CHI vs. IND,W,89,9,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,IND
2007,20600069,2006-11-09,CHI @ CLE,L,94,-19,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,CLE
2007,20600047,2006-11-06,CHI vs. MIL,W,110,25,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2007,20600026,2006-11-03,CHI vs. SAC,L,88,-1,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,SAC
2007,20600005,2006-11-01,CHI @ ORL,L,94,-15,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,ORL
2007,20600001,2006-10-31,CHI @ MIA,W,108,42,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,MIA
2008,20701225,2008-04-16,CHI vs. TOR,W,107,10,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2008,20701207,2008-04-14,CHI @ MIL,W,151,16,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2008,20701200,2008-04-13,CHI vs. ORL,L,84,-20,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ORL
2008,20701179,2008-04-11,CHI vs. CLE,W,100,5,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CLE
2008,20701167,2008-04-09,CHI @ ORL,L,83,-32,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ORL
2008,20701155,2008-04-08,CHI @ MIA,L,88,-7,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIA
2008,20701141,2008-04-05,CHI vs. WAS,L,87,-12,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,WAS
2008,20701123,2008-04-03,CHI @ CLE,W,101,3,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CLE
2008,20701109,2008-04-01,CHI vs. BOS,L,92,-14,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2008,20701086,2008-03-29,CHI vs. MIL,W,114,3,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2008,20701077,2008-03-28,CHI @ ATL,L,103,-3,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ATL
2008,20701060,2008-03-26,CHI @ PHI,L,99,-22,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2008,20701054,2008-03-25,CHI vs. ATL,W,103,9,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ATL
2008,20701035,2008-03-22,CHI vs. IND,L,101,-7,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,IND
2008,20701016,2008-03-20,CHI vs. SAS,L,80,-22,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,SAS
2008,20701001,2008-03-18,CHI vs. NJN,W,112,16,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2008,20700995,2008-03-17,CHI @ NOH,L,97,-11,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NOP
2008,20700971,2008-03-14,CHI vs. PHI,L,106,-4,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2008,20700949,2008-03-11,CHI vs. UTA,W,108,12,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,UTA
2008,20700937,2008-03-09,CHI @ DET,L,109,-7,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DET
2008,20700917,2008-03-07,CHI @ BOS,L,93,-23,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2008,20700909,2008-03-06,CHI vs. CLE,W,107,11,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CLE
2008,20700893,2008-03-04,CHI vs. MEM,W,112,15,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MEM
2008,20700875,2008-03-02,CHI @ CLE,L,86,-9,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CLE
2008,20700862,2008-02-29,CHI vs. WAS,L,91,-6,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,WAS
2008,20700848,2008-02-27,CHI @ IND,W,113,6,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,IND
2008,20700833,2008-02-25,CHI @ DAL,L,94,-8,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DAL
2008,20700829,2008-02-24,CHI @ HOU,L,97,-13,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,HOU
2008,20700809,2008-02-22,CHI vs. DEN,W,135,14,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DEN
2008,20700793,2008-02-20,CHI @ NJN,L,102,-8,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2008,20700778,2008-02-14,CHI vs. MIA,W,99,7,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIA
2008,20700763,2008-02-12,CHI vs. NOH,L,86,-14,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NOP
2008,20700742,2008-02-09,CHI @ UTA,L,87,-10,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,UTA
2008,20700725,2008-02-07,CHI @ GSW,W,114,6,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,GSW
2008,20700722,2008-02-06,CHI @ POR,L,97,-3,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,POR
2008,20700706,2008-02-04,CHI @ SEA,W,118,10,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,OKC
2008,20700694,2008-02-02,CHI @ SAC,L,101,-4,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,SAC
2008,20700670,2008-01-30,CHI @ MIN,L,67,-16,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIN
2008,20700660,2008-01-29,CHI vs. MIN,W,96,11,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIN
2008,20700642,2008-01-27,CHI vs. PHX,L,77,-11,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,PHX
2008,20700632,2008-01-25,CHI vs. CHA,L,77,-13,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CHA
2008,20700617,2008-01-23,CHI vs. IND,W,108,13,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,IND
2008,20700604,2008-01-21,CHI @ MEM,L,90,-14,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MEM
2008,20700588,2008-01-19,CHI vs. DET,W,97,16,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DET
2008,20700582,2008-01-18,CHI vs. GSW,L,111,-8,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,GSW
2008,20700564,2008-01-16,CHI @ MIA,W,126,30,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIA
2008,20700555,2008-01-15,CHI @ ORL,L,88,-14,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ORL
2008,20700542,2008-01-13,CHI @ ATL,L,84,-21,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ATL
2008,20700523,2008-01-11,CHI @ PHI,W,100,3,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2008,20700506,2008-01-08,CHI vs. NYK,L,100,-5,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2008,20700486,2008-01-05,CHI vs. SAC,W,94,1,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,SAC
2008,20700469,2008-01-03,CHI vs. POR,L,109,-6,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,POR
2008,20700458,2008-01-02,CHI @ CHA,W,109,12,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CHA
2008,20700450,2007-12-31,CHI vs. ORL,L,110,-2,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ORL
2008,20700443,2007-12-30,CHI @ NYK,W,100,17,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2008,20700427,2007-12-28,CHI vs. MIL,W,103,4,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2008,20700414,2007-12-26,CHI @ SAS,L,79,-15,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,SAS
2008,20700396,2007-12-22,CHI vs. HOU,L,98,-18,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,HOU
2008,20700381,2007-12-21,CHI @ BOS,L,82,-25,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2008,20700365,2007-12-19,CHI @ WAS,W,95,11,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,WAS
2008,20700363,2007-12-18,CHI vs. LAL,L,91,-12,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,LAL
2008,20700335,2007-12-14,CHI vs. NYK,W,101,5,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2008,20700317,2007-12-12,CHI @ IND,L,102,-15,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,IND
2008,20700311,2007-12-11,CHI vs. SEA,W,123,27,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,OKC
2008,20700291,2007-12-08,CHI vs. BOS,L,81,-11,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2008,20700279,2007-12-07,CHI @ DET,W,98,7,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DET
2008,20700265,2007-12-05,CHI @ CHA,W,91,9,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CHA
2008,20700253,2007-12-03,CHI vs. DAL,L,98,-5,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DAL
2008,20700239,2007-12-01,CHI vs. CHA,W,111,16,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CHA
2008,20700208,2007-11-27,CHI vs. ATL,W,90,12,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ATL
2008,20700192,2007-11-25,CHI @ TOR,L,78,-15,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2008,20700182,2007-11-24,CHI @ NYK,L,78,-7,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2008,20700155,2007-11-20,CHI @ DEN,L,91,-21,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DEN
2008,20700144,2007-11-18,CHI @ LAL,L,78,-28,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,LAL
2008,20700140,2007-11-17,CHI @ LAC,W,92,19,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,LAC
2008,20700118,2007-11-15,CHI @ PHX,L,102,-10,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,PHX
2008,20700082,2007-11-10,CHI vs. TOR,L,71,-30,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2008,20700064,2007-11-08,CHI vs. DET,W,97,4,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DET
2008,20700049,2007-11-06,CHI vs. LAC,L,91,-6,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,LAC
2008,20700031,2007-11-03,CHI @ MIL,L,72,-6,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2008,20700024,2007-11-02,CHI vs. PHI,L,85,-11,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2008,20700007,2007-10-31,CHI @ NJN,L,103,-9,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2009,20801218,2009-04-15,CHI vs. TOR,L,98,-11,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2009,20801204,2009-04-13,CHI @ DET,W,91,3,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,DET
2009,20801192,2009-04-11,CHI vs. CHA,W,113,7,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,CHA
2009,20801173,2009-04-09,CHI vs. PHI,W,113,14,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2009,20801158,2009-04-07,CHI vs. NYK,W,110,7,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2009,20801136,2009-04-04,CHI vs. NJN,W,103,9,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2009,20801106,2009-03-31,CHI @ IND,L,105,-2,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,IND
2009,20801094,2009-03-29,CHI @ TOR,L,129,-5,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2009,20801083,2009-03-28,CHI vs. IND,W,112,6,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,IND
2009,20801071,2009-03-26,CHI vs. MIA,W,106,19,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,MIA
2009,20801055,2009-03-24,CHI vs. DET,W,99,8,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,DET
2009,20801049,2009-03-23,CHI @ WAS,W,101,2,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,WAS
2009,20801038,2009-03-21,CHI vs. LAL,L,109,-8,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,LAL
2009,20801016,2009-03-18,CHI @ OKC,W,103,7,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,OKC
2009,20801003,2009-03-17,CHI vs. BOS,W,127,6,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2009,20800981,2009-03-14,CHI vs. NOH,W,97,18,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,NOP
2009,20800969,2009-03-13,CHI @ PHI,L,101,-3,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2009,20800956,2009-03-11,CHI @ ORL,L,79,-28,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,ORL
2009,20800945,2009-03-09,CHI @ MIA,L,127,-3,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,MIA
2009,20800922,2009-03-06,CHI vs. MIL,W,117,15,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2009,20800910,2009-03-04,CHI vs. GSW,W,110,22,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,GSW
2009,20800897,2009-03-03,CHI @ CHA,L,80,-16,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,CHA
2009,20800879,2009-02-28,CHI vs. HOU,W,105,3,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,HOU
2009,20800865,2009-02-27,CHI @ WAS,L,90,-23,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,WAS
2009,20800852,2009-02-25,CHI @ NJN,L,99,-12,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2009,20800845,2009-02-24,CHI vs. ORL,W,120,18,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,ORL
2009,20800827,2009-02-22,CHI @ IND,L,91,-7,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,IND
2009,20800816,2009-02-20,CHI vs. DEN,W,116,17,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,DEN
2009,20800801,2009-02-18,CHI @ MIL,W,113,9,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2009,20800785,2009-02-12,CHI vs. MIA,L,93,-2,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,MIA
2009,20800769,2009-02-10,CHI vs. DET,W,107,5,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,DET
2009,20800747,2009-02-07,CHI @ DAL,L,114,-1,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,DAL
