PLAYER_ID,PLAYER_NAME,TEAM_ID,GAME_ID,ACTION_TYPE,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,SHOT_ZONE_BASIC
203897,Zach LaVine,1610612741,0021800014,Jump Shot,1,1,Above the Break 3
203897,Zach LaVine,1610612741,0021800014,Pullup Jump shot,1,0,Above the Break 3
1626171,Bobby Portis Jr.,1610612741,0021800014,Driving Hook Shot,1,1,In The Paint (Non-RA)
1626166,Cameron Payne,1610612741,0021800014,Pullup Jump shot,1,0,In The Paint (Non-RA)
1628976,Wendell Carter Jr.,1610612741,0021800014,Turnaround Hook Shot,1,0,Mid-Range
203200,Justin Holiday,1610612741,0021800014,Jump Shot,1,1,Above the Break 3
203200,Justin Holiday,1610612741,0021800014,Running Pull-Up Jump Shot,1,0,Above the Break 3
1628976,Wendell Carter Jr.,1610612741,0021800014,Layup Shot,1,0,Restricted Area
1628976,Wendell Carter Jr.,1610612741,0021800014,Jump Shot,1,1,Mid-Range
203897,Zach LaVine,1610612741,0021800014,Driving Bank Hook Shot,1,1,In The Paint (Non-RA)
1626171,Bobby Portis Jr.,1610612741,0021800014,Jump Shot,1,1,Above the Break 3
203897,Zach LaVine,1610612741,0021800014,Pullup Jump shot,1,1,Mid-Range
1628976,Wendell Carter Jr.,1610612741,0021800014,Floating Jump shot,1,1,Mid-Range
1626171,Bobby Portis Jr.,1610612741,0021800014,Turnaround Hook Shot,1,1,In The Paint (Non-RA)
1626171,Bobby Portis Jr.,1610612741,0021800014,Jump Shot,1,1,Left Corner 3
203897,Zach LaVine,1610612741,0021800014,Running Jump Shot,1,1,In The Paint (Non-RA)
1626171,Bobby Portis Jr.,1610612741,0021800014,Jump Shot,1,1,Above the Break 3
203897,Zach LaVine,1610612741,0021800014,Driving Reverse Layup Shot,1,1,Restricted Area
1628469,Antonio Blakeney,1610612741,0021800014,Driving Layup Shot,1,1,Restricted Area
201577,Robin Lopez,1610612741,0021800014,Jump Shot,1,1,Mid-Range
203897,Zach LaVine,1610612741,0021800014,Pullup Jump shot,1,1,Mid-Range
201577,Robin Lopez,1610612741,0021800014,Driving Hook Shot,1,0,In The Paint (Non-RA)
203953,Jabari Parker,1610612741,0021800014,Turnaround Fadeaway shot,1,0,Mid-Range
1628469,Antonio Blakeney,1610612741,0021800014,Pullup Jump shot,1,0,Mid-Range
1628469,Antonio Blakeney,1610612741,0021800014,Pullup Jump shot,1,1,Mid-Range
203200,Justin Holiday,1610612741,0021800014,Jump Shot,1,0,Above the Break 3
