PLAYER_ID,PLAYER_NAME,TEAM_ID,GAME_ID,ACTION_TYPE,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,SHOT_ZONE_BASIC
202710,Jimmy Butler III,1610612741,0021300002,Jump Shot,1,0,Mid-Range
201565,Derrick Rose,1610612741,0021300002,Driving Layup Shot,1,1,Restricted Area
202710,Jimmy Butler III,1610612741,0021300002,Jump Shot,1,1,Right Corner 3
201565,Derrick Rose,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
201565,Derrick Rose,1610612741,0021300002,Driving Layup Shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
201565,Derrick Rose,1610612741,0021300002,Reverse Layup Shot,1,0,Restricted Area
2430,Carlos Boozer,1610612741,0021300002,Layup Shot,1,1,Restricted Area
2430,Carlos Boozer,1610612741,0021300002,Layup Shot,1,0,Restricted Area
201959,Taj Gibson,1610612741,0021300002,Tip Shot,1,0,Restricted Area
2736,Luol Deng,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
2430,Carlos Boozer,1610612741,0021300002,Jump Shot,1,1,In The Paint (Non-RA)
2430,Carlos Boozer,1610612741,0021300002,Jump Shot,1,1,Mid-Range
201959,Taj Gibson,1610612741,0021300002,Jump Shot,1,0,Mid-Range
2430,Carlos Boozer,1610612741,0021300002,Jump Shot,1,0,Mid-Range
2399,Mike Dunleavy,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
2736,Luol Deng,1610612741,0021300002,Jump Shot,1,0,Left Corner 3
2430,Carlos Boozer,1610612741,0021300002,Driving Layup Shot,1,0,Restricted Area
2399,Mike Dunleavy,1610612741,0021300002,Driving Layup Shot,1,0,Restricted Area
2399,Mike Dunleavy,1610612741,0021300002,Jump Shot,1,0,Mid-Range
2399,Mike Dunleavy,1610612741,0021300002,Jump Shot,1,0,Mid-Range
202710,Jimmy Butler III,1610612741,0021300002,Jump Shot,1,0,Mid-Range
201959,Taj Gibson,1610612741,0021300002,Jump Shot,1,0,Mid-Range
2550,Kirk Hinrich,1610612741,0021300002,Jump Shot,1,1,Above the Break 3
201565,Derrick Rose,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
2399,Mike Dunleavy,1610612741,0021300002,Jump Shot,1,0,Mid-Range
2550,Kirk Hinrich,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
201565,Derrick Rose,1610612741,0021300002,Jump Shot,1,0,In The Paint (Non-RA)
203503,Tony Snell,1610612741,0021300002,Jump Shot,1,0,Mid-Range
201565,Derrick Rose,1610612741,0021300002,Layup Shot,1,0,Restricted Area
2430,Carlos Boozer,1610612741,0021300002,Hook Shot,1,0,In The Paint (Non-RA)
203503,Tony Snell,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
203503,Tony Snell,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
2430,Carlos Boozer,1610612741,0021300002,Driving Layup Shot,1,1,Restricted Area
2430,Carlos Boozer,1610612741,0021300002,Layup Shot,1,1,Restricted Area
2430,Carlos Boozer,1610612741,0021300002,Layup Shot,1,1,Restricted Area
2550,Kirk Hinrich,1610612741,0021300002,Jump Shot,1,0,Mid-Range
201565,Derrick Rose,1610612741,0021300002,Driving Finger Roll Layup Shot,1,1,Restricted Area
2430,Carlos Boozer,1610612741,0021300002,Reverse Layup Shot,1,1,Restricted Area
201149,Joakim Noah,1610612741,0021300002,Jump Shot,1,0,In The Paint (Non-RA)
201565,Derrick Rose,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
202710,Jimmy Butler III,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
201565,Derrick Rose,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
202710,Jimmy Butler III,1610612741,0021300002,Driving Layup Shot,1,1,Restricted Area
2430,Carlos Boozer,1610612741,0021300002,Jump Shot,1,1,Mid-Range
2736,Luol Deng,1610612741,0021300002,Layup Shot,1,1,Restricted Area
201149,Joakim Noah,1610612741,0021300002,Driving Layup Shot,1,0,Restricted Area
202710,Jimmy Butler III,1610612741,0021300002,Running Dunk Shot,1,1,Restricted Area
201149,Joakim Noah,1610612741,0021300002,Dunk Shot,1,0,Restricted Area
201149,Joakim Noah,1610612741,0021300002,Running Dunk Shot,1,1,Restricted Area
2430,Carlos Boozer,1610612741,0021300002,Layup Shot,1,1,Restricted Area
2430,Carlos Boozer,1610612741,0021300002,Layup Shot,1,1,Restricted Area
202710,Jimmy Butler III,1610612741,0021300002,Driving Layup Shot,1,1,Restricted Area
201959,Taj Gibson,1610612741,0021300002,Layup Shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021300002,Jump Shot,1,1,Above the Break 3
2430,Carlos Boozer,1610612741,0021300002,Driving Layup Shot,1,1,Restricted Area
201959,Taj Gibson,1610612741,0021300002,Dunk Shot,1,0,Restricted Area
2430,Carlos Boozer,1610612741,0021300002,Jump Shot,1,0,Mid-Range
2550,Kirk Hinrich,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
202710,Jimmy Butler III,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
2736,Luol Deng,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
202710,Jimmy Butler III,1610612741,0021300002,Jump Shot,1,0,Mid-Range
201959,Taj Gibson,1610612741,0021300002,Dunk Shot,1,1,Restricted Area
2736,Luol Deng,1610612741,0021300002,Jump Shot,1,0,Mid-Range
2399,Mike Dunleavy,1610612741,0021300002,Jump Shot,1,1,Above the Break 3
202710,Jimmy Butler III,1610612741,0021300002,Jump Shot,1,1,Left Corner 3
2399,Mike Dunleavy,1610612741,0021300002,Jump Shot,1,1,Right Corner 3
2399,Mike Dunleavy,1610612741,0021300002,Running Layup Shot,1,1,Restricted Area
2399,Mike Dunleavy,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
2550,Kirk Hinrich,1610612741,0021300002,Driving Finger Roll Layup Shot,1,0,Restricted Area
201959,Taj Gibson,1610612741,0021300002,Dunk Shot,1,1,Restricted Area
202710,Jimmy Butler III,1610612741,0021300002,Driving Layup Shot,1,1,Restricted Area
2550,Kirk Hinrich,1610612741,0021300002,Jump Shot,1,1,Above the Break 3
2736,Luol Deng,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
201565,Derrick Rose,1610612741,0021300002,Driving Reverse Layup Shot,1,0,Restricted Area
2430,Carlos Boozer,1610612741,0021300002,Driving Layup Shot,1,1,Restricted Area
202710,Jimmy Butler III,1610612741,0021300002,Running Bank shot,1,0,In The Paint (Non-RA)
201565,Derrick Rose,1610612741,0021300002,Driving Layup Shot,1,0,Restricted Area
201565,Derrick Rose,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
2736,Luol Deng,1610612741,0021300002,Layup Shot,1,1,Restricted Area
201959,Taj Gibson,1610612741,0021300002,Jump Shot,1,1,Mid-Range
2430,Carlos Boozer,1610612741,0021300002,Driving Layup Shot,1,1,Restricted Area
2736,Luol Deng,1610612741,0021300002,Jump Shot,1,0,Above the Break 3
2736,Luol Deng,1610612741,0021300018,Jump Shot,1,0,In The Paint (Non-RA)
201565,Derrick Rose,1610612741,0021300018,Jump Shot,1,0,Above the Break 3
201565,Derrick Rose,1610612741,0021300018,Layup Shot,1,0,Restricted Area
2430,Carlos Boozer,1610612741,0021300018,Jump Shot,1,1,Mid-Range
2736,Luol Deng,1610612741,0021300018,Driving Layup Shot,1,1,Restricted Area
2736,Luol Deng,1610612741,0021300018,Reverse Layup Shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021300018,Jump Shot,1,0,In The Paint (Non-RA)
2736,Luol Deng,1610612741,0021300018,Running Bank shot,1,1,In The Paint (Non-RA)
201565,Derrick Rose,1610612741,0021300018,Jump Shot,1,0,Restricted Area
202710,Jimmy Butler III,1610612741,0021300018,Driving Layup Shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021300018,Driving Layup Shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021300018,Driving Layup Shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021300018,Layup Shot,1,0,Restricted Area
201149,Joakim Noah,1610612741,0021300018,Layup Shot,1,0,Restricted Area
201565,Derrick Rose,1610612741,0021300018,Layup Shot,1,0,Restricted Area
2736,Luol Deng,1610612741,0021300018,Jump Shot,1,0,Above the Break 3
2430,Carlos Boozer,1610612741,0021300018,Jump Shot,1,0,Mid-Range
202710,Jimmy Butler III,1610612741,0021300018,Jump Shot,1,0,Right Corner 3
201565,Derrick Rose,1610612741,0021300018,Jump Shot,1,0,Mid-Range
2550,Kirk Hinrich,1610612741,0021300018,Reverse Layup Shot,1,1,Restricted Area
2430,Carlos Boozer,1610612741,0021300018,Jump Shot,1,1,Mid-Range
2430,Carlos Boozer,1610612741,0021300018,Layup Shot,1,1,Restricted Area
2736,Luol Deng,1610612741,0021300018,Running Hook Shot,1,1,In The Paint (Non-RA)
2430,Carlos Boozer,1610612741,0021300018,Fadeaway Jump Shot,1,1,Mid-Range
2550,Kirk Hinrich,1610612741,0021300018,Jump Shot,1,0,Mid-Range
201959,Taj Gibson,1610612741,0021300018,Jump Shot,1,1,In The Paint (Non-RA)
2736,Luol Deng,1610612741,0021300018,Jump Shot,1,0,Mid-Range
2550,Kirk Hinrich,1610612741,0021300018,Jump Shot,1,0,Above the Break 3
2550,Kirk Hinrich,1610612741,0021300018,Layup Shot,1,0,Restricted Area
201959,Taj Gibson,1610612741,0021300018,Reverse Layup Shot,1,1,Restricted Area
2399,Mike Dunleavy,1610612741,0021300018,Jump Shot,1,0,Above the Break 3
2550,Kirk Hinrich,1610612741,0021300018,Reverse Layup Shot,1,1,Restricted Area
201959,Taj Gibson,1610612741,0021300018,Slam Dunk Shot,1,1,Restricted Area
201959,Taj Gibson,1610612741,0021300018,Layup Shot,1,0,Restricted Area
202710,Jimmy Butler III,1610612741,0021300018,Slam Dunk Shot,1,1,Restricted Area
201149,Joakim Noah,1610612741,0021300018,Jump Shot,1,0,Mid-Range
2736,Luol Deng,1610612741,0021300018,Layup Shot,1,1,Restricted Area
201149,Joakim Noah,1610612741,0021300018,Layup Shot,1,0,Restricted Area
2736,Luol Deng,1610612741,0021300018,Jump Shot,1,0,Left Corner 3
201149,Joakim Noah,1610612741,0021300018,Layup Shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021300018,Jump Shot,1,0,Mid-Range
2736,Luol Deng,1610612741,0021300018,Jump Shot,1,0,Restricted Area
2736,Luol Deng,1610612741,0021300018,Layup Shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021300018,Jump Shot,1,0,Restricted Area
201565,Derrick Rose,1610612741,0021300018,Jump Shot,1,0,In The Paint (Non-RA)
201565,Derrick Rose,1610612741,0021300018,Jump Shot,1,1,Above the Break 3
201565,Derrick Rose,1610612741,0021300018,Jump Shot,1,1,Above the Break 3
2430,Carlos Boozer,1610612741,0021300018,Jump Shot,1,1,Mid-Range
201565,Derrick Rose,1610612741,0021300018,Jump Shot,1,0,Above the Break 3
202710,Jimmy Butler III,1610612741,0021300018,Jump Shot,1,0,Restricted Area
201149,Joakim Noah,1610612741,0021300018,Slam Dunk Shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021300018,Layup Shot,1,0,Restricted Area
202710,Jimmy Butler III,1610612741,0021300018,Jump Shot,1,0,Above the Break 3
202710,Jimmy Butler III,1610612741,0021300018,Layup Shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021300018,Driving Layup Shot,1,1,Restricted Area
2736,Luol Deng,1610612741,0021300018,Jump Shot,1,1,Above the Break 3
2736,Luol Deng,1610612741,0021300018,Layup Shot,1,1,Restricted Area
