PLAYER_ID,PLAYER_NAME,TEAM_ID,GAME_ID,ACTION_TYPE,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,SHOT_ZONE_BASIC
201149,Joakim Noah,1610612741,0021200007,Dunk Shot,1,0,Restricted Area
2736,Luol Deng,1610612741,0021200007,Jump Shot,1,0,Mid-Range
2430,Carlos Boozer,1610612741,0021200007,Turnaround Fadeaway shot,1,1,Mid-Range
1888,Richard Hamilton,1610612741,0021200007,Layup Shot,1,1,Restricted Area
2736,Luol Deng,1610612741,0021200007,Jump Shot,1,0,Right Corner 3
2430,Carlos Boozer,1610612741,0021200007,Jump Shot,1,1,Mid-Range
2550,Kirk Hinrich,1610612741,0021200007,Pullup Jump shot,1,1,Mid-Range
1888,Richard Hamilton,1610612741,0021200007,Running Jump Shot,1,1,Mid-Range
1888,Richard Hamilton,1610612741,0021200007,Jump Shot,1,1,Mid-Range
1888,Richard Hamilton,1610612741,0021200007,Jump Shot,1,0,Above the Break 3
201149,Joakim Noah,1610612741,0021200007,Tip Shot,1,1,Restricted Area
1888,Richard Hamilton,1610612741,0021200007,Jump Shot,1,0,Mid-Range
2430,Carlos Boozer,1610612741,0021200007,Turnaround Jump Shot,1,1,Mid-Range
2550,Kirk Hinrich,1610612741,0021200007,Jump Shot,1,0,Mid-Range
1888,Richard Hamilton,1610612741,0021200007,Jump Shot,1,0,Mid-Range
201149,Joakim Noah,1610612741,0021200007,Tip Shot,1,0,Restricted Area
201149,Joakim Noah,1610612741,0021200007,Running Dunk Shot,1,1,Restricted Area
2550,Kirk Hinrich,1610612741,0021200007,Jump Shot,1,0,Above the Break 3
2736,Luol Deng,1610612741,0021200007,Hook Shot,1,0,In The Paint (Non-RA)
201959,Taj Gibson,1610612741,0021200007,Tip Shot,1,0,Restricted Area
201149,Joakim Noah,1610612741,0021200007,Alley Oop Layup shot,1,1,Restricted Area
2736,Luol Deng,1610612741,0021200007,Running Layup Shot,1,1,Restricted Area
201158,Marco Belinelli,1610612741,0021200007,Jump Shot,1,1,Left Corner 3
201959,Taj Gibson,1610612741,0021200007,Jump Shot,1,0,In The Paint (Non-RA)
2736,Luol Deng,1610612741,0021200007,Putback Layup Shot,1,1,Restricted Area
2736,Luol Deng,1610612741,0021200007,Pullup Jump shot,1,0,Above the Break 3
201959,Taj Gibson,1610612741,0021200007,Jump Shot,1,0,Mid-Range
201959,Taj Gibson,1610612741,0021200007,Turnaround Hook Shot,1,1,In The Paint (Non-RA)
201149,Joakim Noah,1610612741,0021200007,Running Jump Shot,1,0,Mid-Range
201959,Taj Gibson,1610612741,0021200007,Jump Shot,1,0,Mid-Range
101126,Nate Robinson,1610612741,0021200007,Driving Layup Shot,1,1,Restricted Area
201158,Marco Belinelli,1610612741,0021200007,Jump Shot,1,0,Mid-Range
1737,Nazr Mohammed,1610612741,0021200007,Putback Layup Shot,1,1,Restricted Area
101126,Nate Robinson,1610612741,0021200007,Jump Shot,1,0,Mid-Range
202710,Jimmy Butler III,1610612741,0021200007,Layup Shot,1,1,Restricted Area
2430,Carlos Boozer,1610612741,0021200007,Pullup Jump shot,1,0,Mid-Range
1888,Richard Hamilton,1610612741,0021200007,Jump Shot,1,1,Mid-Range
2550,Kirk Hinrich,1610612741,0021200007,Jump Shot,1,0,Mid-Range
1888,Richard Hamilton,1610612741,0021200007,Jump Shot,1,0,Mid-Range
201149,Joakim Noah,1610612741,0021200007,Tip Shot,1,1,Restricted Area
1888,Richard Hamilton,1610612741,0021200007,Fadeaway Jump Shot,1,1,In The Paint (Non-RA)
2736,Luol Deng,1610612741,0021200007,Jump Shot,1,0,Left Corner 3
2430,Carlos Boozer,1610612741,0021200007,Jump Shot,1,0,Mid-Range
2430,Carlos Boozer,1610612741,0021200007,Reverse Layup Shot,1,1,Restricted Area
2550,Kirk Hinrich,1610612741,0021200007,Jump Shot,1,0,Mid-Range
201149,Joakim Noah,1610612741,0021200007,Putback Layup Shot,1,1,Restricted Area
1888,Richard Hamilton,1610612741,0021200007,Running Layup Shot,1,1,Restricted Area
1888,Richard Hamilton,1610612741,0021200007,Jump Shot,1,1,Mid-Range
1888,Richard Hamilton,1610612741,0021200007,Jump Shot,1,0,Mid-Range
2736,Luol Deng,1610612741,0021200007,Reverse Layup Shot,1,0,Restricted Area
201149,Joakim Noah,1610612741,0021200007,Tip Shot,1,1,Restricted Area
2736,Luol Deng,1610612741,0021200007,Jump Shot,1,0,Above the Break 3
2430,Carlos Boozer,1610612741,0021200007,Jump Shot,1,1,Mid-Range
1888,Richard Hamilton,1610612741,0021200007,Running Jump Shot,1,0,In The Paint (Non-RA)
2736,Luol Deng,1610612741,0021200007,Tip Shot,1,0,Restricted Area
2736,Luol Deng,1610612741,0021200007,Jump Shot,1,0,Mid-Range
201149,Joakim Noah,1610612741,0021200007,Driving Jump shot,1,0,In The Paint (Non-RA)
101126,Nate Robinson,1610612741,0021200007,Running Layup Shot,1,0,Restricted Area
101126,Nate Robinson,1610612741,0021200007,Floating Jump shot,1,0,In The Paint (Non-RA)
