PLAYER_ID,PLAYER_NAME,TEAM_ID,GAME_ID,ACTION_TYPE,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,SHOT_ZONE_BASIC
2548,Dwyane Wade,1610612741,0021600015,Jump Shot,1,1,Mid-Range
201959,Taj Gibson,1610612741,0021600015,Hook Shot,1,0,Restricted Area
200765,Rajon Rondo,1610612741,0021600015,Driving Layup Shot,1,0,Restricted Area
201577,Robin Lopez,1610612741,0021600015,Hook Shot,1,0,In The Paint (Non-RA)
2548,Dwyane Wade,1610612741,0021600015,Jump Shot,1,0,Mid-Range
202710,Jimmy Butler III,1610612741,0021600015,Pullup Jump shot,1,0,Mid-Range
201959,Taj Gibson,1610612741,0021600015,Jump Shot,1,1,Mid-Range
201959,Taj Gibson,1610612741,0021600015,Driving Bank shot,1,1,In The Paint (Non-RA)
202710,Jimmy Butler III,1610612741,0021600015,Jump Shot,1,1,Left Corner 3
201959,Taj Gibson,1610612741,0021600015,Pullup Jump shot,1,1,In The Paint (Non-RA)
202710,Jimmy Butler III,1610612741,0021600015,Jump Shot,1,0,Mid-Range
201577,Robin Lopez,1610612741,0021600015,Tip Layup Shot,1,1,Restricted Area
2548,Dwyane Wade,1610612741,0021600015,Jump Shot,1,1,Above the Break 3
201577,Robin Lopez,1610612741,0021600015,Cutting Dunk Shot,1,1,Restricted Area
202710,Jimmy Butler III,1610612741,0021600015,Driving Layup Shot,1,0,Restricted Area
201577,Robin Lopez,1610612741,0021600015,Jump Shot,1,0,Mid-Range
200765,Rajon Rondo,1610612741,0021600015,Jump Shot,1,1,Above the Break 3
201577,Robin Lopez,1610612741,0021600015,Turnaround Hook Shot,1,0,In The Paint (Non-RA)
203926,Doug McDermott,1610612741,0021600015,Jump Shot,1,1,Mid-Range
203477,Isaiah Canaan,1610612741,0021600015,Jump Shot,1,0,Above the Break 3
2548,Dwyane Wade,1610612741,0021600015,Pullup Jump shot,1,0,Mid-Range
202703,Nikola Mirotic,1610612741,0021600015,Driving Reverse Layup Shot,1,1,Restricted Area
2548,Dwyane Wade,1610612741,0021600015,Reverse Dunk Shot,1,0,Restricted Area
203477,Isaiah Canaan,1610612741,0021600015,Jump Shot,1,0,Above the Break 3
1626245,Cristiano Felicio,1610612741,0021600015,Turnaround Jump Shot,1,0,In The Paint (Non-RA)
2548,Dwyane Wade,1610612741,0021600015,Jump Shot,1,1,Above the Break 3
1626245,Cristiano Felicio,1610612741,0021600015,Alley Oop Dunk Shot,1,1,Restricted Area
202703,Nikola Mirotic,1610612741,0021600015,Driving Layup Shot,1,1,Restricted Area
203477,Isaiah Canaan,1610612741,0021600015,Jump Shot,1,0,Right Corner 3
202703,Nikola Mirotic,1610612741,0021600015,Jump Shot,1,0,Above the Break 3
202703,Nikola Mirotic,1610612741,0021600015,Jump Shot,1,0,Left Corner 3
203926,Doug McDermott,1610612741,0021600015,Driving Floating Jump Shot,1,0,In The Paint (Non-RA)
202703,Nikola Mirotic,1610612741,0021600015,Tip Layup Shot,1,1,Restricted Area
202710,Jimmy Butler III,1610612741,0021600015,Jump Shot,1,0,In The Paint (Non-RA)
202703,Nikola Mirotic,1610612741,0021600015,Jump Shot,1,0,Above the Break 3
201959,Taj Gibson,1610612741,0021600015,Layup Shot,1,0,Restricted Area
201959,Taj Gibson,1610612741,0021600015,Putback Layup Shot,1,0,Restricted Area
202710,Jimmy Butler III,1610612741,0021600015,Jump Shot,1,1,Above the Break 3
202710,Jimmy Butler III,1610612741,0021600015,Alley Oop Layup shot,1,0,Restricted Area
201959,Taj Gibson,1610612741,0021600015,Jump Shot,1,0,Mid-Range
200765,Rajon Rondo,1610612741,0021600015,Jump Shot,1,0,Mid-Range
200765,Rajon Rondo,1610612741,0021600015,Driving Reverse Layup Shot,1,0,Restricted Area
2548,Dwyane Wade,1610612741,0021600015,Jump Shot,1,1,Above the Break 3
2548,Dwyane Wade,1610612741,0021600015,Jump Shot,1,0,Above the Break 3
2548,Dwyane Wade,1610612741,0021600015,Driving Layup Shot,1,1,Restricted Area
201959,Taj Gibson,1610612741,0021600015,Reverse Layup Shot,1,1,Restricted Area
202710,Jimmy Butler III,1610612741,0021600015,Jump Shot,1,1,Above the Break 3
201959,Taj Gibson,1610612741,0021600015,Driving Layup Shot,1,0,Restricted Area
201577,Robin Lopez,1610612741,0021600015,Tip Layup Shot,1,1,Restricted Area
200765,Rajon Rondo,1610612741,0021600015,Pullup Jump shot,1,0,Mid-Range
201959,Taj Gibson,1610612741,0021600015,Jump Shot,1,1,Mid-Range
2548,Dwyane Wade,1610612741,0021600015,Jump Shot,1,0,Mid-Range
202710,Jimmy Butler III,1610612741,0021600015,Pullup Jump shot,1,0,Mid-Range
202710,Jimmy Butler III,1610612741,0021600015,Step Back Jump shot,1,1,Mid-Range
200765,Rajon Rondo,1610612741,0021600015,Jump Shot,1,0,Right Corner 3
200765,Rajon Rondo,1610612741,0021600015,Running Layup Shot,1,0,Restricted Area
201577,Robin Lopez,1610612741,0021600015,Jump Shot,1,0,In The Paint (Non-RA)
202710,Jimmy Butler III,1610612741,0021600015,Turnaround Fadeaway shot,1,0,Mid-Range
201959,Taj Gibson,1610612741,0021600015,Floating Jump shot,1,1,In The Paint (Non-RA)
202710,Jimmy Butler III,1610612741,0021600015,Jump Shot,1,1,Above the Break 3
202703,Nikola Mirotic,1610612741,0021600015,Pullup Jump shot,1,1,Mid-Range
202710,Jimmy Butler III,1610612741,0021600015,Jump Shot,1,0,Mid-Range
200765,Rajon Rondo,1610612741,0021600015,Driving Layup Shot,1,0,Restricted Area
202710,Jimmy Butler III,1610612741,0021600015,Jump Shot,1,0,Above the Break 3
202703,Nikola Mirotic,1610612741,0021600015,Jump Shot,1,0,Above the Break 3
203487,Michael Carter-Williams,1610612741,0021600015,Jump Shot,1,0,Mid-Range
2548,Dwyane Wade,1610612741,0021600015,Putback Layup Shot,1,0,Restricted Area
