PLAYER_ID,PLAYER_NAME,TEAM_ID,GAME_ID,ACTION_TYPE,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,SHOT_ZONE_BASIC
201959,Taj Gibson,1610612741,0021000011,Layup Shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021000011,Jump Shot,1,0,Above the Break 3
2736,Luol Deng,1610612741,0021000011,Jump Shot,1,1,Mid-Range
201959,Taj Gibson,1610612741,0021000011,Layup Shot,1,1,Restricted Area
2586,Keith Bogans,1610612741,0021000011,Jump Shot,1,0,Restricted Area
2736,Luol Deng,1610612741,0021000011,Jump Shot,1,1,Mid-Range
201565,Derrick Rose,1610612741,0021000011,Jump Shot,1,0,Mid-Range
201565,Derrick Rose,1610612741,0021000011,Driving Reverse Layup Shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021000011,Reverse Layup Shot,1,1,Restricted Area
201959,Taj Gibson,1610612741,0021000011,Layup Shot,1,0,Restricted Area
201565,Derrick Rose,1610612741,0021000011,Driving Jump shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021000011,Fadeaway Jump Shot,1,1,Mid-Range
201959,Taj Gibson,1610612741,0021000011,Dunk Shot,1,1,Restricted Area
201149,Joakim Noah,1610612741,0021000011,Layup Shot,1,0,Restricted Area
2736,Luol Deng,1610612741,0021000011,Jump Shot,1,0,Above the Break 3
201565,Derrick Rose,1610612741,0021000011,Driving Reverse Layup Shot,1,1,Restricted Area
200758,Ronnie Brewer,1610612741,0021000011,Jump Shot,1,0,Mid-Range
201149,Joakim Noah,1610612741,0021000011,Layup Shot,1,0,Restricted Area
2736,Luol Deng,1610612741,0021000011,Layup Shot,1,1,Restricted Area
201149,Joakim Noah,1610612741,0021000011,Jump Shot,1,1,Mid-Range
200758,Ronnie Brewer,1610612741,0021000011,Reverse Layup Shot,1,0,Restricted Area
2736,Luol Deng,1610612741,0021000011,Floating Jump shot,1,0,In The Paint (Non-RA)
200758,Ronnie Brewer,1610612741,0021000011,Jump Shot,1,0,Backcourt
200758,Ronnie Brewer,1610612741,0021000011,Layup Shot,1,0,Restricted Area
201228,C.J. Watson,1610612741,0021000011,Driving Layup Shot,1,1,Restricted Area
201228,C.J. Watson,1610612741,0021000011,Jump Shot,1,1,Mid-Range
200758,Ronnie Brewer,1610612741,0021000011,Jump Shot,1,0,In The Paint (Non-RA)
201228,C.J. Watson,1610612741,0021000011,Step Back Jump shot,1,1,Mid-Range
201959,Taj Gibson,1610612741,0021000011,Jump Shot,1,0,Mid-Range
201149,Joakim Noah,1610612741,0021000011,Dunk Shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021000011,Driving Layup Shot,1,1,Restricted Area
201959,Taj Gibson,1610612741,0021000011,Jump Shot,1,1,In The Paint (Non-RA)
2594,Kyle Korver,1610612741,0021000011,Jump Shot,1,1,Mid-Range
2586,Keith Bogans,1610612741,0021000011,Jump Shot,1,1,Above the Break 3
2594,Kyle Korver,1610612741,0021000011,Jump Shot,1,0,Mid-Range
201565,Derrick Rose,1610612741,0021000011,Step Back Jump shot,1,0,Mid-Range
201565,Derrick Rose,1610612741,0021000011,Layup Shot,1,1,Restricted Area
201565,Derrick Rose,1610612741,0021000011,Layup Shot,1,0,Restricted Area
201149,Joakim Noah,1610612741,0021000011,Tip Shot,1,1,Restricted Area
2736,Luol Deng,1610612741,0021000011,Jump Shot,1,0,Mid-Range
201565,Derrick Rose,1610612741,0021000011,Jump Shot,1,0,Mid-Range
201565,Derrick Rose,1610612741,0021000011,Floating Jump shot,1,1,Mid-Range
201565,Derrick Rose,1610612741,0021000011,Jump Shot,1,0,In The Paint (Non-RA)
201565,Derrick Rose,1610612741,0021000011,Jump Shot,1,0,Above the Break 3
