PLAYER_ID,PLAYER_NAME,TEAM_ID,GAME_ID,ACTION_TYPE,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,SHOT_ZONE_BASIC
203897,Zach LaVine,1610612741,0021900003,Fadeaway Jump Shot,1,0,Mid-Range
203897,Zach LaVine,1610612741,0021900003,Jump Shot,1,0,Left Corner 3
1628976,Wendell Carter Jr.,1610612741,0021900003,Driving Layup Shot,1,0,In The Paint (Non-RA)
1628976,Wendell Carter Jr.,1610612741,0021900003,Putback Layup Shot,1,1,Restricted Area
1628374,Lauri Markkanen,1610612741,0021900003,Jump Shot,1,1,In The Paint (Non-RA)
1628374,Lauri Markkanen,1610612741,0021900003,Jump Shot,1,0,Right Corner 3
203490,Otto Porter Jr.,1610612741,0021900003,Jump Shot,1,0,Above the Break 3
1628374,Lauri Markkanen,1610612741,0021900003,Driving Dunk Shot,1,1,Restricted Area
1628374,Lauri Markkanen,1610612741,0021900003,Jump Shot,1,0,In The Paint (Non-RA)
203107,Tomas Satoransky,1610612741,0021900003,Layup Shot,1,0,Restricted Area
203897,Zach LaVine,1610612741,0021900003,Running Layup Shot,1,0,Restricted Area
1628374,Lauri Markkanen,1610612741,0021900003,Hook Shot,1,0,In The Paint (Non-RA)
1628374,Lauri Markkanen,1610612741,0021900003,Layup Shot,1,1,Restricted Area
203897,Zach LaVine,1610612741,0021900003,Driving Layup Shot,1,0,Restricted Area
203490,Otto Porter Jr.,1610612741,0021900003,Layup Shot,1,1,Restricted Area
203107,Tomas Satoransky,1610612741,0021900003,Layup Shot,1,0,Restricted Area
1628436,Luke Kornet,1610612741,0021900003,Tip Layup Shot,1,0,Restricted Area
1628374,Lauri Markkanen,1610612741,0021900003,Layup Shot,1,0,Restricted Area
1628374,Lauri Markkanen,1610612741,0021900003,Putback Layup Shot,1,1,Restricted Area
1628374,Lauri Markkanen,1610612741,0021900003,Driving Dunk Shot,1,1,Restricted Area
1629632,Coby White,1610612741,0021900003,Jump Shot,1,0,Above the Break 3
1628436,Luke Kornet,1610612741,0021900003,Jump Bank Shot,1,0,Restricted Area
201152,Thaddeus Young,1610612741,0021900003,Layup Shot,1,0,Restricted Area
1628976,Wendell Carter Jr.,1610612741,0021900003,Dunk Shot,1,1,Restricted Area
1629632,Coby White,1610612741,0021900003,Jump Shot,1,1,Above the Break 3
1627739,Kris Dunn,1610612741,0021900003,Driving Layup Shot,1,1,Restricted Area
1629632,Coby White,1610612741,0021900003,Step Back Jump shot,1,0,Above the Break 3
203490,Otto Porter Jr.,1610612741,0021900003,Jump Shot,1,0,Mid-Range
201152,Thaddeus Young,1610612741,0021900003,Hook Shot,1,1,In The Paint (Non-RA)
201152,Thaddeus Young,1610612741,0021900003,Jump Shot,1,0,Left Corner 3
1628976,Wendell Carter Jr.,1610612741,0021900003,Dunk Shot,1,1,Restricted Area
1627739,Kris Dunn,1610612741,0021900003,Jump Shot,1,0,Above the Break 3
1628976,Wendell Carter Jr.,1610612741,0021900003,Dunk Shot,1,1,Restricted Area
