TEAM_ID,TEAM_NAME,FAMILY,FGA,FGM,SHARE,RANK
1610612744,Golden State Warriors,Step-backs,336,132,4.615384615384616,18
1610612744,Golden State Warriors,Tip-ins,148,67,2.032967032967033,16
1610612744,Golden State Warriors,Turnarounds/fades,244,97,3.3516483516483517,27
1610612745,Houston Rockets,Dunks,597,534,8.10920945395273,3
1610612745,Houston Rockets,Floaters,461,195,6.261885357239881,28
1610612745,Houston Rockets,Hooks,366,179,4.9714751426242865,1
1610612745,Houston Rockets,Layups,1460,812,19.831567508829124,29
1610612745,Houston Rockets,Pull-ups,1223,520,16.612333604998643,3
1610612745,Houston Rockets,Running jumpers,163,65,2.214072262972018,27
1610612745,Houston Rockets,Standard jumpers,2086,772,28.334691659875034,19
1610612745,Houston Rockets,Step-backs,147,53,1.9967400162999183,30
1610612745,Houston Rockets,Tip-ins,266,120,3.613148600923662,1
1610612745,Houston Rockets,Turnarounds/fades,593,273,8.054876392284706,2
1610612746,LA Clippers,Dunks,446,392,6.504302172961937,9
1610612746,LA Clippers,Floaters,591,268,8.618929561032521,17
1610612746,LA Clippers,Hooks,321,169,4.681347528073501,2
1610612746,LA Clippers,Layups,1478,891,21.554615721160857,24
1610612746,LA Clippers,Pull-ups,1034,418,15.079480822517136,6
1610612746,LA Clippers,Running jumpers,152,55,2.2167128481843372,26
1610612746,LA Clippers,Standard jumpers,1887,720,27.519323319235816,20
1610612746,LA Clippers,Step-backs,375,138,5.468863934665306,11
1610612746,LA Clippers,Tip-ins,172,88,2.508385591366487,7
1610612746,LA Clippers,Turnarounds/fades,401,183,5.8480385008021,9
1610612747,Los Angeles Lakers,Dunks,535,499,7.795424741366749,4
1610612747,Los Angeles Lakers,Floaters,609,303,8.873670406527758,15
1610612747,Los Angeles Lakers,Hooks,149,88,2.1710622176890575,19
1610612747,Los Angeles Lakers,Layups,1423,905,20.73437272329885,27
1610612747,Los Angeles Lakers,Pull-ups,928,387,13.521783476613724,16
1610612747,Los Angeles Lakers,Running jumpers,131,47,1.9087862450823254,29
1610612747,Los Angeles Lakers,Standard jumpers,1746,651,25.44076934285298,27
1610612747,Los Angeles Lakers,Step-backs,602,226,8.771674194958473,1
1610612747,Los Angeles Lakers,Tip-ins,142,69,2.0690660061197725,13
1610612747,Los Angeles Lakers,Turnarounds/fades,598,273,8.71339064549031,1
1610612748,Miami Heat,Dunks,383,345,5.007845188284519,24
1610612748,Miami Heat,Floaters,871,400,11.388598326359832,4
1610612748,Miami Heat,Hooks,265,117,3.464958158995816,5
1610612748,Miami Heat,Layups,1939,1137,25.35303347280335,10
1610612748,Miami Heat,Pull-ups,725,277,9.479602510460252,29
1610612748,Miami Heat,Running jumpers,281,99,3.6741631799163175,3
1610612748,Miami Heat,Standard jumpers,2356,857,30.805439330543933,11
1610612748,Miami Heat,Step-backs,277,116,3.6218619246861925,26
1610612748,Miami Heat,Tip-ins,194,93,2.536610878661088,6
1610612748,Miami Heat,Turnarounds/fades,357,141,4.667887029288703,16
1610612749,Milwaukee Bucks,Dunks,426,387,6.07529948659441,18
1610612749,Milwaukee Bucks,Floaters,466,208,6.6457501426126635,25
1610612749,Milwaukee Bucks,Hooks,182,86,2.5955504848830575,13
1610612749,Milwaukee Bucks,Layups,1488,869,21.220764403879063,26
1610612749,Milwaukee Bucks,Pull-ups,889,355,12.678265830005705,19
1610612749,Milwaukee Bucks,Running jumpers,197,78,2.809469480889903,18
1610612749,Milwaukee Bucks,Standard jumpers,2348,944,33.48545350827153,4
1610612749,Milwaukee Bucks,Step-backs,553,229,7.886480319452367,2
1610612749,Milwaukee Bucks,Tip-ins,101,50,1.4403879064460925,29
1610612749,Milwaukee Bucks,Turnarounds/fades,362,139,5.162578436965203,14
1610612750,Minnesota Timberwolves,Dunks,514,457,7.079889807162535,8
1610612750,Minnesota Timberwolves,Floaters,634,277,8.732782369146005,16
1610612750,Minnesota Timberwolves,Hooks,147,73,2.024793388429752,22
1610612750,Minnesota Timberwolves,Layups,1736,1048,23.911845730027547,16
1610612750,Minnesota Timberwolves,Pull-ups,1061,398,14.614325068870523,9
1610612750,Minnesota Timberwolves,Running jumpers,197,84,2.7134986225895315,20
1610612750,Minnesota Timberwolves,Standard jumpers,1862,700,25.647382920110196,26
1610612750,Minnesota Timberwolves,Step-backs,570,222,7.851239669421488,3
1610612750,Minnesota Timberwolves,Tip-ins,139,60,1.9146005509641875,19
1610612750,Minnesota Timberwolves,Turnarounds/fades,400,176,5.5096418732782375,12
1610612751,Brooklyn Nets,Dunks,426,377,6.144526179143228,17
1610612751,Brooklyn Nets,Floaters,560,235,8.077311409202366,18
1610612751,Brooklyn Nets,Hooks,231,107,3.3318909562959758,6
1610612751,Brooklyn Nets,Layups,1774,952,25.58776864272321,9
1610612751,Brooklyn Nets,Pull-ups,726,247,10.471657291215925,28
1610612751,Brooklyn Nets,Running jumpers,181,66,2.610702437617193,23
1610612751,Brooklyn Nets,Standard jumpers,2383,816,34.37184480023078,3
1610612751,Brooklyn Nets,Step-backs,292,95,4.21174094908409,20
1610612751,Brooklyn Nets,Tip-ins,132,80,1.9039376893119864,20
1610612751,Brooklyn Nets,Turnarounds/fades,228,96,3.288619645175249,28
1610612752,New York Knicks,Dunks,428,387,5.8406113537117905,22
1610612752,New York Knicks,Floaters,670,313,9.143013100436681,13
1610612752,New York Knicks,Hooks,115,53,1.5693231441048034,28
1610612752,New York Knicks,Layups,1598,948,21.806768558951966,22
1610612752,New York Knicks,Pull-ups,1071,439,14.615174672489085,8
1610612752,New York Knicks,Running jumpers,258,98,3.5207423580786026,6
