PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,SHOT_ZONE_BASIC,ACTION_TYPE,SHOT_ATTEMPTED_FLAG
1643520,Koa Peat,1610612756,Phoenix Suns,In The Paint (Non-RA),Driving Layup Shot,1
1642886,Koby Brea,1610612756,Phoenix Suns,Above the Break 3,Jump Shot,1
1643143,Frankie Fidler,1610612757,Portland Trail Blazers,Left Corner 3,Jump Shot,1
1642905,Yang Hansen,1610612757,Portland Trail Blazers,Restricted Area,Reverse Layup Shot,1
1642863,Khaman Maluach,1610612756,Phoenix Suns,Above the Break 3,Jump Shot,1
1642863,Khaman Maluach,1610612756,Phoenix Suns,Restricted Area,Alley Oop Dunk Shot,1
1643143,Frankie Fidler,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1643520,Koa Peat,1610612756,Phoenix Suns,Mid-Range,Pullup Jump shot,1
1642886,Koby Brea,1610612756,Phoenix Suns,In The Paint (Non-RA),Pullup Jump shot,1
1642863,Khaman Maluach,1610612756,Phoenix Suns,Restricted Area,Tip Layup Shot,1
1642853,Rasheer Fleming,1610612756,Phoenix Suns,Restricted Area,Finger Roll Layup Shot,1
1630569,DJ Steward,1610612757,Portland Trail Blazers,Left Corner 3,Jump Shot,1
1643257,Jayson Kent,1610612757,Portland Trail Blazers,Restricted Area,Putback Layup Shot,1
1642853,Rasheer Fleming,1610612756,Phoenix Suns,Right Corner 3,Jump Shot,1
1630569,DJ Steward,1610612757,Portland Trail Blazers,Restricted Area,Running Layup Shot,1
1642959,Chris Youngblood,1610612757,Portland Trail Blazers,Above the Break 3,Pullup Jump shot,1
1642468,Darius Brown II,1610612756,Phoenix Suns,Above the Break 3,Jump Shot,1
1642863,Khaman Maluach,1610612756,Phoenix Suns,Above the Break 3,Jump Shot,1
1630569,DJ Steward,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1642863,Khaman Maluach,1610612756,Phoenix Suns,Above the Break 3,Jump Shot,1
1642959,Chris Youngblood,1610612757,Portland Trail Blazers,Right Corner 3,Jump Shot,1
1642886,Koby Brea,1610612756,Phoenix Suns,Right Corner 3,Jump Shot,1
1643257,Jayson Kent,1610612757,Portland Trail Blazers,Right Corner 3,Running Jump Shot,1
1642905,Yang Hansen,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1643520,Koa Peat,1610612756,Phoenix Suns,In The Paint (Non-RA),Pullup Jump shot,1
1643520,Koa Peat,1610612756,Phoenix Suns,Restricted Area,Cutting Dunk Shot,1
1642853,Rasheer Fleming,1610612756,Phoenix Suns,In The Paint (Non-RA),Fadeaway Jump Shot,1
1642853,Rasheer Fleming,1610612756,Phoenix Suns,Above the Break 3,Jump Shot,1
1641779,Jalen Bridges,1610612757,Portland Trail Blazers,Mid-Range,Jump Shot,1
1631451,Javonte Cooke,1610612756,Phoenix Suns,Above the Break 3,Pullup Jump shot,1
1643257,Jayson Kent,1610612757,Portland Trail Blazers,Above the Break 3,Running Jump Shot,1
1642392,Jameer Nelson Jr.,1610612756,Phoenix Suns,Mid-Range,Pullup Jump shot,1
1641798,Jaylen Martin,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1641779,Jalen Bridges,1610612757,Portland Trail Blazers,Restricted Area,Tip Layup Shot,1
1642863,Khaman Maluach,1610612756,Phoenix Suns,Restricted Area,Finger Roll Layup Shot,1
1642905,Yang Hansen,1610612757,Portland Trail Blazers,In The Paint (Non-RA),Turnaround Hook Shot,1
1641798,Jaylen Martin,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1642392,Jameer Nelson Jr.,1610612756,Phoenix Suns,In The Paint (Non-RA),Driving Floating Bank Jump Shot,1
1642439,Quincy Olivari,1610612757,Portland Trail Blazers,Above the Break 3,Running Jump Shot,1
27933,Corey Camper Jr.,1610612756,Phoenix Suns,Mid-Range,Jump Shot,1
1642959,Chris Youngblood,1610612757,Portland Trail Blazers,Above the Break 3,Jump Bank Shot,1
1631451,Javonte Cooke,1610612756,Phoenix Suns,Mid-Range,Jump Shot,1
1642959,Chris Youngblood,1610612757,Portland Trail Blazers,Restricted Area,Reverse Layup Shot,1
1642959,Chris Youngblood,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1642959,Chris Youngblood,1610612757,Portland Trail Blazers,In The Paint (Non-RA),Driving Finger Roll Layup Shot,1
1642863,Khaman Maluach,1610612756,Phoenix Suns,In The Paint (Non-RA),Floating Jump shot,1
1642905,Yang Hansen,1610612757,Portland Trail Blazers,Restricted Area,Driving Dunk Shot,1
1642468,Darius Brown II,1610612756,Phoenix Suns,Above the Break 3,Jump Shot,1
27933,Corey Camper Jr.,1610612756,Phoenix Suns,Above the Break 3,Jump Shot,1
1642972,Andrew Carr,1610612757,Portland Trail Blazers,In The Paint (Non-RA),Turnaround Hook Shot,1
1642468,Darius Brown II,1610612756,Phoenix Suns,In The Paint (Non-RA),Fadeaway Jump Shot,1
1643143,Frankie Fidler,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1630569,DJ Steward,1610612757,Portland Trail Blazers,In The Paint (Non-RA),Driving Floating Jump Shot,1
1643143,Frankie Fidler,1610612757,Portland Trail Blazers,Restricted Area,Tip Layup Shot,1
1643143,Frankie Fidler,1610612757,Portland Trail Blazers,Right Corner 3,Jump Shot,1
1643520,Koa Peat,1610612756,Phoenix Suns,Restricted Area,Cutting Layup Shot,1
1642972,Andrew Carr,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1642392,Jameer Nelson Jr.,1610612756,Phoenix Suns,Restricted Area,Running Layup Shot,1
1642392,Jameer Nelson Jr.,1610612756,Phoenix Suns,Restricted Area,Driving Layup Shot,1
1642886,Koby Brea,1610612756,Phoenix Suns,In The Paint (Non-RA),Pullup Jump shot,1
1643143,Frankie Fidler,1610612757,Portland Trail Blazers,In The Paint (Non-RA),Fadeaway Jump Shot,1
1642886,Koby Brea,1610612756,Phoenix Suns,Mid-Range,Turnaround Fadeaway shot,1
