PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,SHOT_ZONE_BASIC,ACTION_TYPE,SHOT_ATTEMPTED_FLAG
27940,Dante Maddox Jr.,1610612755,Philadelphia 76ers,Above the Break 3,Jump Shot,1
1642384,Isaiah Crawford,1610612745,Houston Rockets,Left Corner 3,Jump Shot,1
1641780,Johni Broome,1610612755,Philadelphia 76ers,Left Corner 3,Jump Shot,1
1630701,Michael Foster Jr.,1610612745,Houston Rockets,Right Corner 3,Jump Shot,1
1643148,Saint Thomas,1610612755,Philadelphia 76ers,In The Paint (Non-RA),Running Jump Shot,1
1643570,Bruce Thornton,1610612745,Houston Rockets,Above the Break 3,Pullup Jump shot,1
1642384,Isaiah Crawford,1610612745,Houston Rockets,Above the Break 3,Jump Shot,1
27936,Taye Fields,1610612755,Philadelphia 76ers,Above the Break 3,Jump Shot,1
1643570,Bruce Thornton,1610612745,Houston Rockets,Above the Break 3,Jump Shot,1
1643148,Saint Thomas,1610612755,Philadelphia 76ers,In The Paint (Non-RA),Turnaround Jump Shot,1
1630701,Michael Foster Jr.,1610612745,Houston Rockets,Above the Break 3,Jump Shot,1
1643595,Quadir Copeland,1610612745,Houston Rockets,Restricted Area,Putback Layup Shot,1
1642889,Labaron Philon,1610612755,Philadelphia 76ers,In The Paint (Non-RA),Fadeaway Jump Shot,1
1630701,Michael Foster Jr.,1610612745,Houston Rockets,Restricted Area,Cutting Layup Shot,1
196295986,,1610612755,Philadelphia 76ers,In The Paint (Non-RA),Pullup Jump shot,1
1641780,Johni Broome,1610612755,Philadelphia 76ers,Above the Break 3,Jump Shot,1
1641803,Tristen Newton,1610612745,Houston Rockets,Above the Break 3,Jump Shot,1
1643575,Duke Miles,1610612755,Philadelphia 76ers,In The Paint (Non-RA),Jump Shot,1
196295986,,1610612755,Philadelphia 76ers,Restricted Area,Tip Layup Shot,1
1642889,Labaron Philon,1610612755,Philadelphia 76ers,In The Paint (Non-RA),Pullup Jump shot,1
1643575,Duke Miles,1610612755,Philadelphia 76ers,Above the Break 3,Jump Shot,1
1643595,Quadir Copeland,1610612745,Houston Rockets,Restricted Area,Jump Shot,1
1642384,Isaiah Crawford,1610612745,Houston Rockets,Above the Break 3,Jump Shot,1
27941,Matt Rogers,1610612755,Philadelphia 76ers,Restricted Area,Running Layup Shot,1
1630227,Daishen Nix,1610612745,Houston Rockets,In The Paint (Non-RA),Driving Floating Bank Jump Shot,1
196295986,,1610612755,Philadelphia 76ers,In The Paint (Non-RA),Driving Bank Hook Shot,1
1642046,Miller Kopp,1610612745,Houston Rockets,Right Corner 3,Jump Shot,1
27940,Dante Maddox Jr.,1610612755,Philadelphia 76ers,In The Paint (Non-RA),Driving Floating Jump Shot,1
1642384,Isaiah Crawford,1610612745,Houston Rockets,Mid-Range,Pullup Jump shot,1
27940,Dante Maddox Jr.,1610612755,Philadelphia 76ers,Above the Break 3,Jump Shot,1
27941,Matt Rogers,1610612755,Philadelphia 76ers,Restricted Area,Turnaround Hook Shot,1
1630227,Daishen Nix,1610612745,Houston Rockets,Left Corner 3,Jump Shot,1
1643745,Oscar Cluff,1610612745,Houston Rockets,In The Paint (Non-RA),Hook Shot,1
1643746,Davide Casarin,1610612745,Houston Rockets,Above the Break 3,Step Back Jump shot,1
1630227,Daishen Nix,1610612745,Houston Rockets,Restricted Area,Reverse Layup Shot,1
1642889,Labaron Philon,1610612755,Philadelphia 76ers,Above the Break 3,Step Back Jump shot,1
1642046,Miller Kopp,1610612745,Houston Rockets,Above the Break 3,Driving Floating Jump Shot,1
1643756,Ben Middlebrooks,1610612745,Houston Rockets,Right Corner 3,Jump Shot,1
27940,Dante Maddox Jr.,1610612755,Philadelphia 76ers,Above the Break 3,Pullup Jump shot,1
27940,Dante Maddox Jr.,1610612755,Philadelphia 76ers,Mid-Range,Pullup Jump shot,1
1641803,Tristen Newton,1610612745,Houston Rockets,Mid-Range,Pullup Jump shot,1
1643148,Saint Thomas,1610612755,Philadelphia 76ers,Right Corner 3,Jump Shot,1
1643570,Bruce Thornton,1610612745,Houston Rockets,In The Paint (Non-RA),Driving Floating Jump Shot,1
1642889,Labaron Philon,1610612755,Philadelphia 76ers,Above the Break 3,Pullup Jump shot,1
1641803,Tristen Newton,1610612745,Houston Rockets,Above the Break 3,Jump Shot,1
1630227,Daishen Nix,1610612745,Houston Rockets,Restricted Area,Putback Layup Shot,1
1643148,Saint Thomas,1610612755,Philadelphia 76ers,Right Corner 3,Jump Shot,1
1642889,Labaron Philon,1610612755,Philadelphia 76ers,Restricted Area,Driving Finger Roll Layup Shot,1
1630227,Daishen Nix,1610612745,Houston Rockets,Above the Break 3,Jump Shot,1
27939,Amani Lyles,1610612755,Philadelphia 76ers,Restricted Area,Layup Shot,1
27939,Amani Lyles,1610612755,Philadelphia 76ers,Restricted Area,Driving Finger Roll Layup Shot,1
27939,Amani Lyles,1610612755,Philadelphia 76ers,Restricted Area,Tip Layup Shot,1
1642384,Isaiah Crawford,1610612745,Houston Rockets,Restricted Area,Running Layup Shot,1
1643148,Saint Thomas,1610612755,Philadelphia 76ers,In The Paint (Non-RA),Turnaround Fadeaway shot,1
1642384,Isaiah Crawford,1610612745,Houston Rockets,Right Corner 3,Jump Shot,1
27939,Amani Lyles,1610612755,Philadelphia 76ers,Above the Break 3,Jump Shot,1
1643595,Quadir Copeland,1610612745,Houston Rockets,In The Paint (Non-RA),Fadeaway Bank shot,1
27940,Dante Maddox Jr.,1610612755,Philadelphia 76ers,In The Paint (Non-RA),Pullup Jump shot,1
1643570,Bruce Thornton,1610612745,Houston Rockets,Above the Break 3,Jump Shot,1
1642384,Isaiah Crawford,1610612745,Houston Rockets,In The Paint (Non-RA),Driving Floating Bank Jump Shot,1
1643570,Bruce Thornton,1610612745,Houston Rockets,In The Paint (Non-RA),Driving Hook Shot,1
27939,Amani Lyles,1610612755,Philadelphia 76ers,Restricted Area,Cutting Layup Shot,1
1642384,Isaiah Crawford,1610612745,Houston Rockets,In The Paint (Non-RA),Pullup Jump shot,1
27940,Dante Maddox Jr.,1610612755,Philadelphia 76ers,Mid-Range,Turnaround Jump Shot,1
1643595,Quadir Copeland,1610612745,Houston Rockets,Restricted Area,Driving Dunk Shot,1
1642889,Labaron Philon,1610612755,Philadelphia 76ers,Mid-Range,Pullup Jump shot,1
27938,Isaac Johnson,1610612755,Philadelphia 76ers,Above the Break 3,Jump Shot,1
1641803,Tristen Newton,1610612745,Houston Rockets,In The Paint (Non-RA),Driving Floating Jump Shot,1
1641803,Tristen Newton,1610612745,Houston Rockets,Right Corner 3,Jump Shot,1
27941,Matt Rogers,1610612755,Philadelphia 76ers,Above the Break 3,Jump Shot,1
1641803,Tristen Newton,1610612745,Houston Rockets,In The Paint (Non-RA),Turnaround Jump Shot,1
1642384,Isaiah Crawford,1610612745,Houston Rockets,Restricted Area,Running Jump Shot,1
1642889,Labaron Philon,1610612755,Philadelphia 76ers,Restricted Area,Driving Layup Shot,1
27940,Dante Maddox Jr.,1610612755,Philadelphia 76ers,Above the Break 3,Jump Shot,1
1641780,Johni Broome,1610612755,Philadelphia 76ers,In The Paint (Non-RA),Driving Layup Shot,1
