PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,SHOT_ZONE_BASIC,ACTION_TYPE,SHOT_ATTEMPTED_FLAG
1642938,Curtis Jones,1610612738,Boston Celtics,In The Paint (Non-RA),Driving Floating Jump Shot,1
1642873,Amari Williams,1610612738,Boston Celtics,In The Paint (Non-RA),Turnaround Jump Shot,1
1642864,Hugo González,1610612738,Boston Celtics,Restricted Area,Putback Layup Shot,1
1643512,Allen Graves,1610612761,Toronto Raptors,Restricted Area,Cutting Layup Shot,1
1641754,Seth Lundy,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1642935,Chucky Hepburn,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1641754,Seth Lundy,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1642910,John Tonje,1610612738,Boston Celtics,In The Paint (Non-RA),Pullup Jump shot,1
1643512,Allen Graves,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1643718,Nimari Burnett,1610612761,Toronto Raptors,Restricted Area,Driving Finger Roll Layup Shot,1
1642935,Chucky Hepburn,1610612761,Toronto Raptors,Mid-Range,Pullup Jump shot,1
1641754,Seth Lundy,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1643512,Allen Graves,1610612761,Toronto Raptors,In The Paint (Non-RA),Running Finger Roll Layup Shot,1
1642935,Chucky Hepburn,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1643416,Chris Cenac Jr.,1610612738,Boston Celtics,In The Paint (Non-RA),Jump Shot,1
1641754,Seth Lundy,1610612761,Toronto Raptors,Above the Break 3,Running Jump Shot,1
1642864,Hugo González,1610612738,Boston Celtics,Right Corner 3,Running Jump Shot,1
1643512,Allen Graves,1610612761,Toronto Raptors,Restricted Area,Cutting Dunk Shot,1
1643416,Chris Cenac Jr.,1610612738,Boston Celtics,Above the Break 3,Jump Shot,1
1642481,Jamarion Sharp,1610612761,Toronto Raptors,In The Paint (Non-RA),Jump Shot,1
1642870,Milos Uzan,1610612738,Boston Celtics,Mid-Range,Pullup Jump shot,1
1642864,Hugo González,1610612738,Boston Celtics,Left Corner 3,Fadeaway Jump Shot,1
1642615,Tyreke Key,1610612761,Toronto Raptors,Mid-Range,Fadeaway Jump Shot,1
1643512,Allen Graves,1610612761,Toronto Raptors,Above the Break 3,Step Back Jump shot,1
1643416,Chris Cenac Jr.,1610612738,Boston Celtics,Restricted Area,Cutting Dunk Shot,1
1643558,Jaden Bradley,1610612761,Toronto Raptors,In The Paint (Non-RA),Pullup Jump shot,1
1642870,Milos Uzan,1610612738,Boston Celtics,Above the Break 3,Step Back Jump shot,1
1643558,Jaden Bradley,1610612761,Toronto Raptors,Restricted Area,Reverse Layup Shot,1
1643091,Tyson Degenhart,1610612761,Toronto Raptors,In The Paint (Non-RA),Driving Hook Shot,1
1630667,Kyle Mangas,1610612738,Boston Celtics,Above the Break 3,Jump Shot,1
1643109,Brandon Angel,1610612761,Toronto Raptors,Restricted Area,Driving Dunk Shot,1
1630667,Kyle Mangas,1610612738,Boston Celtics,Above the Break 3,Running Jump Shot,1
1642870,Milos Uzan,1610612738,Boston Celtics,Restricted Area,Driving Layup Shot,1
1643416,Chris Cenac Jr.,1610612738,Boston Celtics,Restricted Area,Cutting Dunk Shot,1
1631214,Alondes Williams,1610612738,Boston Celtics,Above the Break 3,Step Back Jump shot,1
1642927,Nate Bittle,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1630667,Kyle Mangas,1610612738,Boston Celtics,Above the Break 3,Jump Shot,1
1642935,Chucky Hepburn,1610612761,Toronto Raptors,Above the Break 3,Step Back Jump shot,1
1630667,Kyle Mangas,1610612738,Boston Celtics,In The Paint (Non-RA),Jump Shot,1
1641754,Seth Lundy,1610612761,Toronto Raptors,Left Corner 3,Jump Shot,1
1642870,Milos Uzan,1610612738,Boston Celtics,Restricted Area,Driving Finger Roll Layup Shot,1
1642873,Amari Williams,1610612738,Boston Celtics,Restricted Area,Tip Layup Shot,1
1642864,Hugo González,1610612738,Boston Celtics,In The Paint (Non-RA),Cutting Layup Shot,1
1643718,Nimari Burnett,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1642864,Hugo González,1610612738,Boston Celtics,Right Corner 3,Jump Shot,1
1643264,Hank Morgan,1610612738,Boston Celtics,Left Corner 3,Jump Shot,1
1643416,Chris Cenac Jr.,1610612738,Boston Celtics,Mid-Range,Fadeaway Jump Shot,1
1642935,Chucky Hepburn,1610612761,Toronto Raptors,Mid-Range,Pullup Jump shot,1
1641754,Seth Lundy,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1641754,Seth Lundy,1610612761,Toronto Raptors,Mid-Range,Jump Shot,1
1642938,Curtis Jones,1610612738,Boston Celtics,Restricted Area,Driving Layup Shot,1
1642927,Nate Bittle,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1641759,Dillon Mitchell,1610612738,Boston Celtics,In The Paint (Non-RA),Driving Layup Shot,1
1641759,Dillon Mitchell,1610612738,Boston Celtics,Restricted Area,Running Alley Oop Layup Shot,1
1643718,Nimari Burnett,1610612761,Toronto Raptors,Restricted Area,Cutting Dunk Shot,1
1641754,Seth Lundy,1610612761,Toronto Raptors,Right Corner 3,Jump Shot,1
1641759,Dillon Mitchell,1610612738,Boston Celtics,Restricted Area,Driving Layup Shot,1
1643512,Allen Graves,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1642864,Hugo González,1610612738,Boston Celtics,Above the Break 3,Jump Shot,1
1642615,Tyreke Key,1610612761,Toronto Raptors,Right Corner 3,Running Jump Shot,1
1642864,Hugo González,1610612738,Boston Celtics,Restricted Area,Driving Finger Roll Layup Shot,1
1643512,Allen Graves,1610612761,Toronto Raptors,Restricted Area,Running Reverse Layup Shot,1
1642910,John Tonje,1610612738,Boston Celtics,Above the Break 3,Pullup Jump shot,1
1643416,Chris Cenac Jr.,1610612738,Boston Celtics,In The Paint (Non-RA),Pullup Jump shot,1
1643416,Chris Cenac Jr.,1610612738,Boston Celtics,Restricted Area,Turnaround Jump Shot,1
1642910,John Tonje,1610612738,Boston Celtics,In The Paint (Non-RA),Turnaround Fadeaway shot,1
1642910,John Tonje,1610612738,Boston Celtics,Mid-Range,Jump Shot,1
1642935,Chucky Hepburn,1610612761,Toronto Raptors,Restricted Area,Dunk Shot,1
1643109,Brandon Angel,1610612761,Toronto Raptors,Restricted Area,Dunk Shot,1
1643416,Chris Cenac Jr.,1610612738,Boston Celtics,Restricted Area,Jump Shot,1
1643558,Jaden Bradley,1610612761,Toronto Raptors,Restricted Area,Layup Shot,1
1643558,Jaden Bradley,1610612761,Toronto Raptors,In The Paint (Non-RA),Turnaround Jump Shot,1
1642615,Tyreke Key,1610612761,Toronto Raptors,Above the Break 3,Jump Shot,1
1642864,Hugo González,1610612738,Boston Celtics,Above the Break 3,Jump Shot,1
1642870,Milos Uzan,1610612738,Boston Celtics,Above the Break 3,Jump Shot,1
1642615,Tyreke Key,1610612761,Toronto Raptors,Restricted Area,Running Layup Shot,1
1641759,Dillon Mitchell,1610612738,Boston Celtics,Restricted Area,Layup Shot,1
1631214,Alondes Williams,1610612738,Boston Celtics,Restricted Area,Driving Finger Roll Layup Shot,1
1631214,Alondes Williams,1610612738,Boston Celtics,Above the Break 3,Jump Shot,1
1643558,Jaden Bradley,1610612761,Toronto Raptors,Restricted Area,Driving Layup Shot,1
1631214,Alondes Williams,1610612738,Boston Celtics,Above the Break 3,Jump Shot,1
1631214,Alondes Williams,1610612738,Boston Celtics,Restricted Area,Layup Shot,1
1643512,Allen Graves,1610612761,Toronto Raptors,Left Corner 3,Jump Shot,1
1631214,Alondes Williams,1610612738,Boston Celtics,Restricted Area,Running Finger Roll Layup Shot,1
