PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,SHOT_ZONE_BASIC,ACTION_TYPE,SHOT_ATTEMPTED_FLAG
1642856,Egor Dëmin,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1643022,Jaden Akins,1610612752,New York Knicks,Mid-Range,Pullup Jump shot,1
1642856,Egor Dëmin,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1643414,Mikel Brown Jr.,1610612751,Brooklyn Nets,Mid-Range,Step Back Jump shot,1
1643414,Mikel Brown Jr.,1610612751,Brooklyn Nets,Mid-Range,Step Back Jump shot,1
1642885,Mohamed Diawara,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1642856,Egor Dëmin,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1642962,Drake Powell,1610612751,Brooklyn Nets,Mid-Range,Turnaround Jump Shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1642856,Egor Dëmin,1610612751,Brooklyn Nets,In The Paint (Non-RA),Driving Layup Shot,1
1641794,Dillon Jones,1610612752,New York Knicks,Mid-Range,Pullup Jump shot,1
1642856,Egor Dëmin,1610612751,Brooklyn Nets,Mid-Range,Turnaround Jump Shot,1
1642885,Mohamed Diawara,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1643052,Chaney Johnson,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1642885,Mohamed Diawara,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1642874,Danny Wolf,1610612751,Brooklyn Nets,Above the Break 3,Running Jump Shot,1
1642879,Ben Saraf,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1642856,Egor Dëmin,1610612751,Brooklyn Nets,Restricted Area,Cutting Finger Roll Layup Shot,1
1642856,Egor Dëmin,1610612751,Brooklyn Nets,Above the Break 3,Step Back Jump shot,1
1642879,Ben Saraf,1610612751,Brooklyn Nets,In The Paint (Non-RA),Driving Layup Shot,1
1643052,Chaney Johnson,1610612751,Brooklyn Nets,In The Paint (Non-RA),Turnaround Hook Shot,1
1643589,Tyler Nickel,1610612752,New York Knicks,Right Corner 3,Jump Shot,1
1643589,Tyler Nickel,1610612752,New York Knicks,Left Corner 3,Jump Shot,1
1642962,Drake Powell,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,Restricted Area,Driving Finger Roll Layup Shot,1
1643589,Tyler Nickel,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1643414,Mikel Brown Jr.,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,In The Paint (Non-RA),Cutting Dunk Shot,1
1642879,Ben Saraf,1610612751,Brooklyn Nets,Left Corner 3,Jump Shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,In The Paint (Non-RA),Cutting Finger Roll Layup Shot,1
1641794,Dillon Jones,1610612752,New York Knicks,In The Paint (Non-RA),Running Finger Roll Layup Shot,1
1642962,Drake Powell,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
27810,Dain Dainja,1610612751,Brooklyn Nets,Restricted Area,Tip Layup Shot,1
27810,Dain Dainja,1610612751,Brooklyn Nets,Restricted Area,Tip Layup Shot,1
1643589,Tyler Nickel,1610612752,New York Knicks,Left Corner 3,Jump Shot,1
1641857,Liam Robbins,1610612752,New York Knicks,Mid-Range,Turnaround Hook Shot,1
1643414,Mikel Brown Jr.,1610612751,Brooklyn Nets,Above the Break 3,Pullup Jump shot,1
27944,Will Johnston,1610612752,New York Knicks,Right Corner 3,Jump Shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,Above the Break 3,Pullup Jump shot,1
1643750,Ben Humrichous,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1642879,Ben Saraf,1610612751,Brooklyn Nets,Above the Break 3,Pullup Jump shot,1
1643750,Ben Humrichous,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1642879,Ben Saraf,1610612751,Brooklyn Nets,In The Paint (Non-RA),Driving Finger Roll Layup Shot,1
1643052,Chaney Johnson,1610612751,Brooklyn Nets,Restricted Area,Tip Layup Shot,1
1643052,Chaney Johnson,1610612751,Brooklyn Nets,In The Paint (Non-RA),Driving Floating Jump Shot,1
1643589,Tyler Nickel,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1642885,Mohamed Diawara,1610612752,New York Knicks,Mid-Range,Driving Floating Bank Jump Shot,1
1642879,Ben Saraf,1610612751,Brooklyn Nets,In The Paint (Non-RA),Fadeaway Jump Shot,1
1643589,Tyler Nickel,1610612752,New York Knicks,In The Paint (Non-RA),Pullup Jump shot,1
1642856,Egor Dëmin,1610612751,Brooklyn Nets,In The Paint (Non-RA),Driving Layup Shot,1
1643022,Jaden Akins,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1642856,Egor Dëmin,1610612751,Brooklyn Nets,Above the Break 3,Running Pull-Up Jump Shot,1
1643052,Chaney Johnson,1610612751,Brooklyn Nets,Restricted Area,Tip Layup Shot,1
1643548,Tyler Bilodeau,1610612751,Brooklyn Nets,Mid-Range,Pullup Jump shot,1
27946,Oziyah Sellers,1610612752,New York Knicks,Right Corner 3,Jump Shot,1
1643095,Lance Ware,1610612752,New York Knicks,In The Paint (Non-RA),Turnaround Hook Shot,1
1643095,Lance Ware,1610612752,New York Knicks,In The Paint (Non-RA),Putback Layup Shot,1
1642856,Egor Dëmin,1610612751,Brooklyn Nets,In The Paint (Non-RA),Running Layup Shot,1
1643022,Jaden Akins,1610612752,New York Knicks,Above the Break 3,Pullup Jump shot,1
1642885,Mohamed Diawara,1610612752,New York Knicks,Mid-Range,Pullup Jump shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,In The Paint (Non-RA),Cutting Layup Shot,1
1642885,Mohamed Diawara,1610612752,New York Knicks,Above the Break 3,Pullup Jump shot,1
1642856,Egor Dëmin,1610612751,Brooklyn Nets,Above the Break 3,Pullup Jump shot,1
1643022,Jaden Akins,1610612752,New York Knicks,Mid-Range,Fadeaway Jump Shot,1
1642856,Egor Dëmin,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1641794,Dillon Jones,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1642962,Drake Powell,1610612751,Brooklyn Nets,In The Paint (Non-RA),Driving Layup Shot,1
1642856,Egor Dëmin,1610612751,Brooklyn Nets,Left Corner 3,Jump Shot,1
1642885,Mohamed Diawara,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1643022,Jaden Akins,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1642962,Drake Powell,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1642962,Drake Powell,1610612751,Brooklyn Nets,In The Paint (Non-RA),Floating Jump shot,1
1642874,Danny Wolf,1610612751,Brooklyn Nets,In The Paint (Non-RA),Running Finger Roll Layup Shot,1
1643052,Chaney Johnson,1610612751,Brooklyn Nets,In The Paint (Non-RA),Driving Reverse Layup Shot,1
1643052,Chaney Johnson,1610612751,Brooklyn Nets,In The Paint (Non-RA),Driving Dunk Shot,1
1641794,Dillon Jones,1610612752,New York Knicks,In The Paint (Non-RA),Driving Reverse Layup Shot,1
1643414,Mikel Brown Jr.,1610612751,Brooklyn Nets,Restricted Area,Driving Dunk Shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,In The Paint (Non-RA),Cutting Layup Shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,Restricted Area,Tip Layup Shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,In The Paint (Non-RA),Driving Layup Shot,1
1643414,Mikel Brown Jr.,1610612751,Brooklyn Nets,In The Paint (Non-RA),Driving Floating Jump Shot,1
1642856,Egor Dëmin,1610612751,Brooklyn Nets,In The Paint (Non-RA),Driving Layup Shot,1
1642885,Mohamed Diawara,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1643589,Tyler Nickel,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1643750,Ben Humrichous,1610612751,Brooklyn Nets,Left Corner 3,Jump Shot,1
1642874,Danny Wolf,1610612751,Brooklyn Nets,Restricted Area,Running Alley Oop Dunk Shot,1
1641794,Dillon Jones,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1642879,Ben Saraf,1610612751,Brooklyn Nets,Left Corner 3,Jump Shot,1
27944,Will Johnston,1610612752,New York Knicks,In The Paint (Non-RA),Driving Layup Shot,1
1642874,Danny Wolf,1610612751,Brooklyn Nets,In The Paint (Non-RA),Driving Layup Shot,1
1643589,Tyler Nickel,1610612752,New York Knicks,Left Corner 3,Jump Shot,1
1642874,Danny Wolf,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1642885,Mohamed Diawara,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1642856,Egor Dëmin,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1642962,Drake Powell,1610612751,Brooklyn Nets,In The Paint (Non-RA),Driving Finger Roll Layup Shot,1
1643414,Mikel Brown Jr.,1610612751,Brooklyn Nets,Mid-Range,Pullup Jump shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,Right Corner 3,Jump Shot,1
27810,Dain Dainja,1610612751,Brooklyn Nets,Mid-Range,Driving Layup Shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,Above the Break 3,Pullup Jump shot,1
1643414,Mikel Brown Jr.,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
27810,Dain Dainja,1610612751,Brooklyn Nets,In The Paint (Non-RA),Hook Shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,In The Paint (Non-RA),Layup Shot,1
1643414,Mikel Brown Jr.,1610612751,Brooklyn Nets,Above the Break 3,Pullup Jump shot,1
1642874,Danny Wolf,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,Restricted Area,Cutting Dunk Shot,1
1643548,Tyler Bilodeau,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1641794,Dillon Jones,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
27810,Dain Dainja,1610612751,Brooklyn Nets,In The Paint (Non-RA),Turnaround Hook Shot,1
1643253,Toby Okani,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1642359,Pacôme Dadiet,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
27946,Oziyah Sellers,1610612752,New York Knicks,In The Paint (Non-RA),Cutting Layup Shot,1
1643414,Mikel Brown Jr.,1610612751,Brooklyn Nets,In The Paint (Non-RA),Floating Jump shot,1
1643750,Ben Humrichous,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1641857,Liam Robbins,1610612752,New York Knicks,Restricted Area,Dunk Shot,1
1643414,Mikel Brown Jr.,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1643548,Tyler Bilodeau,1610612751,Brooklyn Nets,In The Paint (Non-RA),Running Dunk Shot,1
1643253,Toby Okani,1610612752,New York Knicks,Right Corner 3,Jump Shot,1
1643414,Mikel Brown Jr.,1610612751,Brooklyn Nets,Above the Break 3,Pullup Jump shot,1
27946,Oziyah Sellers,1610612752,New York Knicks,Mid-Range,Pullup Jump shot,1
1642879,Ben Saraf,1610612751,Brooklyn Nets,In The Paint (Non-RA),Driving Layup Shot,1
27946,Oziyah Sellers,1610612752,New York Knicks,In The Paint (Non-RA),Running Jump Shot,1
1643750,Ben Humrichous,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1643253,Toby Okani,1610612752,New York Knicks,In The Paint (Non-RA),Pullup Jump shot,1
27943,Treysen Eaglestaff,1610612752,New York Knicks,Right Corner 3,Jump Shot,1
1642282,Hunter Sallis,1610612751,Brooklyn Nets,Mid-Range,Turnaround Jump Shot,1
27943,Treysen Eaglestaff,1610612752,New York Knicks,Left Corner 3,Jump Shot,1
1643095,Lance Ware,1610612752,New York Knicks,In The Paint (Non-RA),Cutting Layup Shot,1
1643095,Lance Ware,1610612752,New York Knicks,In The Paint (Non-RA),Driving Layup Shot,1
1643749,Dion Brown,1610612751,Brooklyn Nets,In The Paint (Non-RA),Running Layup Shot,1
1643115,Erik Reynolds II,1610612752,New York Knicks,Above the Break 3,Pullup Jump shot,1
1642578,John Ukomadu,1610612751,Brooklyn Nets,In The Paint (Non-RA),Cutting Dunk Shot,1
1643589,Tyler Nickel,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1643749,Dion Brown,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
27944,Will Johnston,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
1642578,John Ukomadu,1610612751,Brooklyn Nets,Above the Break 3,Jump Shot,1
1643589,Tyler Nickel,1610612752,New York Knicks,Above the Break 3,Running Jump Shot,1
1643589,Tyler Nickel,1610612752,New York Knicks,Above the Break 3,Running Jump Shot,1
1643058,Aaron Scott,1610612751,Brooklyn Nets,In The Paint (Non-RA),Driving Layup Shot,1
27943,Treysen Eaglestaff,1610612752,New York Knicks,Above the Break 3,Jump Shot,1
