season,player_id,player,age,clutch_games,clutch_minutes,clutch_points,clutch_fgm,clutch_fga,clutch_ftm,clutch_fta,wins,losses,source_url
2019-20,1629690,Adam Mokoka,21.0,2,0.30833333333333335,0,0,0,0,0,1,1,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,1628990,Chandler Hutchison,24.0,6,12.528333333333334,2,1,2,0,0,3,3,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,1629632,Coby White,20.0,20,37.35,14,6,12,0,0,5,15,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,1626245,Cristiano Felicio,27.0,6,10.12,0,0,1,0,0,1,5,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,1629655,Daniel Gafford,21.0,4,6.805,4,2,4,0,0,0,4,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,1627756,Denzel Valentine,26.0,8,13.783333333333333,5,2,2,0,0,5,3,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,1627739,Kris Dunn,26.0,21,67.76666666666667,11,4,12,3,4,9,12,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,1628374,Lauri Markkanen,23.0,23,80.31166666666667,35,9,27,12,13,9,14,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,1628436,Luke Kornet,24.0,4,4.185,0,0,0,0,0,2,2,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,203490,Otto Porter Jr.,27.0,6,20.648333333333333,3,1,7,0,0,2,4,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,1627853,Ryan Arcidiacono,26.0,9,11.011666666666667,0,0,1,0,0,3,6,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,1627885,Shaquille Harrison,26.0,6,3.0383333333333336,2,0,0,2,2,2,4,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,201152,Thaddeus Young,32.0,22,42.17,15,5,8,1,2,6,16,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,203107,Tomas Satoransky,28.0,33,92.625,34,10,16,10,10,12,21,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,1628976,Wendell Carter Jr.,21.0,26,77.59333333333333,22,6,9,10,15,10,16,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2019-20,203897,Zach LaVine,25.0,33,115.355,109,30,91,33,37,11,22,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
