season,player_id,player,clutch_games,clutch_points
2009-10,101177,Fabricio Oberto,3,2
2009-10,2436,Flip Murray,35,40
2009-10,1922,Francisco Elson,1,0
2009-10,101128,Francisco Garcia,7,9
2009-10,202066,Garrett Temple,3,0
2009-10,201588,George Hill,35,38
2009-10,201945,Gerald Henderson,2,0
2009-10,2222,Gerald Wallace,43,57
2009-10,2240,Gilbert Arenas,17,41
2009-10,201175,Glen Davis,5,3
2009-10,201609,Goran Dragic,13,7
2009-10,255,Grant Hill,36,40
2009-10,201141,Greg Oden,8,2
2009-10,101124,Hakim Warrick,15,19
2009-10,201934,Hasheem Thabeet,4,0
2009-10,2045,Hedo Turkoglu,36,63
2009-10,201611,Henry Walker,9,7
2009-10,101133,Ian Mahinmi,1,2
2009-10,2137,Ime Udoka,27,3
2009-10,200826,J.J. Barea,18,9
2009-10,201592,J.R. Giddens,2,0
2009-10,201581,JJ Hickson,14,11
2009-10,200755,JJ Redick,23,25
2009-10,2747,JR Smith,29,52
2009-10,201580,JaVale McGee,11,14
2009-10,2048,Jamaal Magloire,2,2
2009-10,2224,Jamaal Tinsley,6,2
2009-10,2037,Jamal Crawford,36,57
2009-10,200081,Jamario Moon,21,8
2009-10,2749,Jameer Nelson,25,36
2009-10,201935,James Harden,27,11
2009-10,201949,James Johnson,3,0
2009-10,2592,James Jones,6,5
2009-10,1899,James Posey,48,42
2009-10,101189,James Singleton,12,7
2009-10,2457,Jannero Pargo,9,1
2009-10,201162,Jared Dudley,33,19
2009-10,2407,Jared Jeffries,28,31
2009-10,101127,Jarrett Jack,33,59
2009-10,2260,Jarron Collins,1,2
2009-10,2553,Jarvis Hayes,14,6
2009-10,2078,Jason Hart,1,0
2009-10,2574,Jason Kapono,13,11
2009-10,467,Jason Kidd,45,47
2009-10,101131,Jason Maxiell,22,13
2009-10,2202,Jason Richardson,33,59
2009-10,201160,Jason Smith,7,0
2009-10,1891,Jason Terry,43,107
2009-10,201574,Jason Thompson,37,41
2009-10,1715,Jason Williams,6,3
2009-10,101214,Jawad Williams,14,0
2009-10,201965,Jeff Ayres,4,2
2009-10,1902,Jeff Foster,4,0
2009-10,201145,Jeff Green,44,52
2009-10,201952,Jeff Teague,1,0
2009-10,979,Jermaine O'Neal,28,53
2009-10,201966,Jermaine Taylor,1,0
2009-10,711,Jerry Stackhouse,6,5
2009-10,201573,Jerryd Bayless,16,32
2009-10,201149,Joakim Noah,32,45
2009-10,201975,Jodie Meeks,6,0
2009-10,2207,Joe Johnson,35,128
2009-10,693,Joe Smith,1,2
2009-10,201202,Joel Anthony,11,0
2009-10,2038,Joel Przybilla,7,0
2009-10,101121,Joey Graham,2,2
2009-10,2422,John Salmons,42,98
2009-10,201972,Jon Brockman,13,3
2009-10,201973,Jonas Jerebko,32,17
2009-10,201938,Jonny Flynn,29,48
2009-10,200770,Jordan Farmar,12,16
2009-10,201941,Jordan Hill,6,8
2009-10,101181,Jose Calderon,33,32
2009-10,200767,Josh Boone,7,4
2009-10,2572,Josh Howard,17,16
2009-10,201177,Josh McRoberts,2,0
2009-10,2694,Josh Powell,2,0
2009-10,2746,Josh Smith,37,52
2009-10,201950,Jrue Holiday,19,18
2009-10,201153,Julian Wright,3,0
2009-10,436,Juwan Howard,19,6
2009-10,2416,Kareem Rush,1,0
2009-10,2586,Keith Bogans,27,11
2009-10,101235,Kelenna Azubuike,1,0
2009-10,2570,Kendrick Perkins,38,23
2009-10,1903,Kenny Thomas,7,0
2009-10,2030,Kenyon Martin,26,29
2009-10,201142,Kevin Durant,45,139
2009-10,708,Kevin Garnett,40,62
2009-10,201567,Kevin Love,23,15
2009-10,2755,Kevin Martin,25,36
2009-10,1563,Kevin Ollie,1,2
2009-10,2039,Keyon Dooling,12,18
2009-10,2550,Kirk Hinrich,37,39
2009-10,977,Kobe Bryant,28,141
2009-10,201585,Kosta Koufos,1,0
2009-10,2743,Kris Humphries,13,2
2009-10,703,Kurt Thomas,11,3
2009-10,2198,Kwame Brown,3,0
2009-10,2594,Kyle Korver,13,14
2009-10,200768,Kyle Lowry,32,32
2009-10,201602,Kyle Weaver,1,0
2009-10,201178,Kyrylo Fesenko,2,4
2009-10,200746,LaMarcus Aldridge,42,56
2009-10,1885,Lamar Odom,31,39
2009-10,1716,Larry Hughes,14,9
2009-10,2544,LeBron James,45,208
2009-10,2571,Leandro Barbosa,7,3
2009-10,200796,Leon Powe,1,0
2009-10,283,Lindsey Hunter,2,0
2009-10,200811,Lou Amundson,11,5
2009-10,101150,Lou Williams,30,67
2009-10,201601,Luc Mbah a Moute,29,17
2009-10,2449,Luis Scola,35,46
2009-10,2557,Luke Ridnour,25,54
2009-10,2575,Luke Walton,2,0
2009-10,2736,Luol Deng,39,65
2009-10,101129,Luther Head,2,2
2009-10,2124,Malik Allen,1,0
2009-10,201612,Malik Hairston,8,4
2009-10,1938,Manu Ginobili,35,74
2009-10,201188,Marc Gasol,39,63
2009-10,101162,Marcin Gortat,4,2
2009-10,201158,Marco Belinelli,13,11
2009-10,2556,Marcus Banks,2,0
2009-10,948,Marcus Camby,35,17
2009-10,2409,Marcus Haislip,1,0
2009-10,201977,Marcus Thornton,30,37
2009-10,200766,Marcus Williams,5,1
2009-10,200776,Mardy Collins,7,1
2009-10,201596,Mario Chalmers,22,24
2009-10,201238,Mario West,9,0
2009-10,2605,Marquis Daniels,7,2
2009-10,201578,Marreese Speights,11,26
2009-10,101110,Martell Webster,28,35
2009-10,101107,Marvin Williams,31,22
2009-10,2440,Matt Barnes,22,8
2009-10,2588,Matt Bonner,16,9
2009-10,2230,Maurice Evans,9,0
2009-10,2246,Mehmet Okur,20,14
2009-10,1897,Metta World Peace,26,17
2009-10,201563,Michael Beasley,21,41
2009-10,714,Michael Finley,11,4
2009-10,2072,Michael Redd,8,23
2009-10,2554,Mickael Pietrus,14,13
2009-10,1710,Mike Bibby,35,25
2009-10,201144,Mike Conley,44,57
2009-10,2399,Mike Dunleavy,23,12
2009-10,200839,Mike Harris,4,0
2009-10,2229,Mike James,1,0
2009-10,2034,Mike Miller,22,25
2009-10,1630,Mikki Moore,2,0
2009-10,2590,Mo Williams,40,65
2009-10,101145,Monta Ellis,30,80
2009-10,2050,Morris Peterson,6,0
2009-10,101126,Nate Robinson,16,28
2009-10,201605,Nathan Jawai,1,0
2009-10,1737,Nazr Mohammed,3,9
2009-10,2420,Nenad Krstic,22,11
2009-10,2403,Nene,37,22
2009-10,2555,Nick Collison,22,15
2009-10,201156,Nick Young,19,14
2009-10,201587,Nicolas Batum,20,15
2009-10,201564,O.J. Mayo,44,74
2009-10,200762,Oleksiy Pecherov,3,4
2009-10,201956,Omri Casspi,27,33
2009-10,201988,Patty Mills,1,1
2009-10,2200,Pau Gasol,28,37
2009-10,200794,Paul Millsap,24,12
2009-10,1718,Paul Pierce,40,66
2009-10,978,Peja Stojakovic,40,44
2009-10,2047,Quentin Richardson,29,42
2009-10,2624,Quinton Ross,15,2
2009-10,1747,Rafer Alston,11,12
2009-10,1952,Raja Bell,2,0
2009-10,200765,Rajon Rondo,47,75
2009-10,201196,Ramon Sessions,16,11
2009-10,200751,Randy Foye,24,58
2009-10,1740,Rashard Lewis,30,46
2009-10,739,Rasheed Wallace,26,21
2009-10,1725,Rasho Nesterovic,1,0
2009-10,2446,Rasual Butler,27,47
2009-10,951,Ray Allen,47,79
2009-10,101109,Raymond Felton,46,106
2009-10,2501,Reggie Evans,1,0
2009-10,202130,Reggie Williams,12,19
2009-10,1888,Richard Hamilton,23,74
2009-10,2210,Richard Jefferson,36,27
2009-10,1729,Ricky Davis,8,3
2009-10,201577,Robin Lopez,11,4
2009-10,200760,Rodney Carney,18,4
2009-10,201155,Rodney Stuckey,40,68
2009-10,201958,Rodrigue Beaubois,8,3
2009-10,2427,Roger Mason Jr.,18,5
2009-10,101146,Roko Ukic,2,0
2009-10,200758,Ronnie Brewer,16,15
2009-10,101179,Ronnie Price,7,3
2009-10,101142,Ronny Turiaf,19,12
2009-10,201579,Roy Hibbert,20,6
2009-10,2767,Royal Ivey,4,0
2009-10,201164,Rudy Fernandez,20,24
2009-10,200752,Rudy Gay,44,70
2009-10,201566,Russell Westbrook,44,90
2009-10,201583,Ryan Anderson,3,4
2009-10,101155,Ryan Gomes,30,24
2009-10,200797,Ryan Hollins,8,4
2009-10,201970,Sam Young,14,5
2009-10,2223,Samuel Dalembert,32,22
2009-10,2562,Sasha Pavlovic,4,0
2009-10,2756,Sasha Vujacic,9,2
2009-10,201157,Sean Williams,2,2
2009-10,2742,Sebastian Telfair,9,7
2009-10,201586,Serge Ibaka,20,10
2009-10,200771,Sergio Rodriguez,17,8
2009-10,2203,Shane Battier,35,18
2009-10,200769,Shannon Brown,19,17
2009-10,406,Shaquille O'Neal,16,12
2009-10,2733,Shaun Livingston,6,2
2009-10,101183,Shavlik Randolph,2,0
2009-10,1890,Shawn Marion,29,18
2009-10,200749,Shelden Williams,1,0
2009-10,200780,Solomon Jones,4,4
2009-10,201603,Sonny Weems,23,11
2009-10,201150,Spencer Hawes,28,38
2009-10,201939,Stephen Curry,35,63
2009-10,101211,Stephen Graham,14,3
2009-10,1536,Stephen Jackson,44,89
2009-10,2581,Steve Blake,31,24
2009-10,959,Steve Nash,40,130
2009-10,200779,Steve Novak,10,3
2009-10,2212,Steven Hunter,1,0
2009-10,202178,Sundiata Gaines,3,3
2009-10,2551,T.J. Ford,16,22
2009-10,201959,Taj Gibson,29,15
2009-10,2419,Tayshaun Prince,23,20
2009-10,201944,Terrence Williams,15,15
2009-10,200757,Thabo Sefolosha,40,13
2009-10,201152,Thaddeus Young,35,27
2009-10,689,Theo Ratliff,5,0
2009-10,1495,Tim Duncan,37,63
2009-10,1501,Tim Thomas,4,3
2009-10,201962,Toney Douglas,14,27
2009-10,2754,Tony Allen,15,12
2009-10,1499,Tony Battie,1,0
2009-10,2225,Tony Parker,21,35
2009-10,1503,Tracy McGrady,5,4
2009-10,101143,Travis Diener,1,0
2009-10,2566,Travis Outlaw,6,4
2009-10,2239,Trenton Hassell,7,0
2009-10,2772,Trevor Ariza,42,45
2009-10,2211,Troy Murphy,30,15
2009-10,201951,Ty Lawson,12,7
2009-10,201946,Tyler Hansbrough,7,10
2009-10,201936,Tyreke Evans,40,104
2009-10,200748,Tyrus Thomas,17,11
2009-10,2199,Tyson Chandler,15,16
2009-10,2617,Udonis Haslem,33,62
2009-10,1713,Vince Carter,26,74
2009-10,2209,Vladimir Radmanovic,12,3
2009-10,201961,Wayne Ellington,22,20
2009-10,202083,Wesley Matthews,16,17
2009-10,101198,Will Bynum,23,35
2009-10,2584,Willie Green,28,19
2009-10,201163,Wilson Chandler,32,42
2009-10,200821,Yakhouba Diawara,1,3
2009-10,201146,Yi Jianlian,17,24
2009-10,2216,Zach Randolph,43,115
2009-10,2585,Zaza Pachulia,1,0
2009-10,980,Zydrunas Ilgauskas,18,13
