season,player_id,player,age,clutch_games,clutch_minutes,clutch_points,clutch_fgm,clutch_fga,clutch_ftm,clutch_fta,wins,losses,source_url
2025-26,1629014,Anfernee Simons,27.0,2,2.8316666666666666,3,1,2,0,0,0,2,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1630245,Ayo Dosunmu,26.0,21,50.61666666666667,32,9,18,9,11,11,10,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1629632,Coby White,26.0,16,61.66166666666667,60,17,38,20,25,10,6,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1629012,Collin Sexton,27.0,6,12.333333333333334,3,0,2,3,4,2,4,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1631207,Dalen Terry,23.0,1,2.4816666666666665,0,0,0,0,0,1,0,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1627824,Guerschon Yabusele,30.0,5,11.138333333333334,5,2,3,0,0,2,3,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1630171,Isaac Okoro,25.0,26,73.77166666666666,12,6,14,0,0,12,14,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1630188,Jalen Smith,26.0,15,41.795,13,3,11,6,6,9,6,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1628975,Jevon Carter,30.0,1,0.85,0,0,0,0,0,1,0,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1630581,Josh Giddey,23.0,28,116.38833333333334,61,21,43,15,20,16,12,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1641763,Julian Phillips,22.0,1,0.9666666666666667,0,0,0,0,0,0,1,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1628989,Kevin Huerter,27.0,21,46.87833333333333,15,4,15,5,6,13,8,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1631159,Leonard Miller,22.0,6,18.523333333333333,7,3,6,1,2,2,4,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1630644,Mac McClung,27.0,1,2.45,0,0,0,0,0,0,1,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1641824,Matas Buzelis,21.0,32,103.985,48,15,38,11,16,16,16,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2025-26,1630208,Nick Richards,28.0,6,13.181666666666667,1,0,1,1,2,2,4,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
