season,player_id,player,clutch_games,clutch_points
2010-11,201985,AJ Price,2,5
2010-11,201166,Aaron Brooks,24,33
2010-11,201189,Aaron Gray,7,10
2010-11,201151,Acie Law,7,0
2010-11,1733,Al Harrington,21,11
2010-11,201143,Al Horford,38,65
2010-11,2744,Al Jefferson,40,124
2010-11,201154,Al Thornton,13,14
2010-11,202329,Al-Farouq Aminu,13,9
2010-11,201582,Alexis Ajinca,3,0
2010-11,202087,Alonzo Gee,9,2
2010-11,2405,Amar'e Stoudemire,43,109
2010-11,101161,Amir Johnson,31,35
2010-11,2760,Anderson Varejao,15,17
2010-11,101154,Andray Blatche,27,55
2010-11,2738,Andre Iguodala,32,61
2010-11,1889,Andre Miller,44,85
2010-11,200745,Andrea Bargnani,33,68
2010-11,1905,Andrei Kirilenko,28,44
2010-11,2804,Andres Nocioni,16,5
2010-11,101106,Andrew Bogut,34,36
2010-11,101115,Andrew Bynum,10,10
2010-11,2740,Andris Biedrins,24,2
2010-11,1712,Antawn Jamison,22,43
2010-11,1853,Anthony Carter,6,4
2010-11,201627,Anthony Morrow,32,57
2010-11,1515,Anthony Parker,33,34
2010-11,201576,Anthony Randolph,6,6
2010-11,201229,Anthony Tolliver,18,19
2010-11,101120,Antoine Wright,2,0
2010-11,1498,Antonio Daniels,1,0
2010-11,686,Antonio McDyess,25,25
2010-11,202356,Armon Johnson,2,3
2010-11,201167,Arron Afflalo,37,39
2010-11,201948,Austin Daye,20,28
2010-11,202340,Avery Bradley,3,0
2010-11,1884,Baron Davis,27,33
2010-11,2732,Ben Gordon,30,43
2010-11,202386,Ben Uzoh,5,0
2010-11,1112,Ben Wallace,13,5
2010-11,2757,Beno Udrih,47,55
2010-11,201933,Blake Griffin,44,82
2010-11,2564,Boris Diaw,43,49
2010-11,1802,Brad Miller,19,15
2010-11,201148,Brandan Wright,4,0
2010-11,101138,Brandon Bass,19,15
2010-11,201943,Brandon Jennings,36,85
2010-11,200750,Brandon Roy,21,35
2010-11,201575,Brandon Rush,20,14
2010-11,2217,Brendan Haywood,9,0
2010-11,2073,Brian Cardinal,4,3
2010-11,2567,Brian Cook,7,3
2010-11,2243,Brian Scalabrine,2,0
2010-11,201572,Brook Lopez,52,105
2010-11,201957,Byron Mullens,1,2
2010-11,201228,C.J. Watson,25,15
2010-11,101139,CJ Miles,32,24
2010-11,201171,Carl Landry,32,27
2010-11,2306,Carlos Arroyo,6,14
2010-11,2430,Carlos Boozer,26,47
2010-11,2568,Carlos Delfino,25,48
2010-11,2546,Carmelo Anthony,45,111
2010-11,2406,Caron Butler,10,13
2010-11,201858,Cartier Martin,8,7
2010-11,101112,Channing Frye,42,77
2010-11,2294,Charlie Bell,2,0
2010-11,101111,Charlie Villanueva,29,34
2010-11,201978,Chase Budinger,27,19
2010-11,1497,Chauncey Billups,42,98
2010-11,2365,Chris Andersen,2,5
2010-11,2547,Chris Bosh,37,55
2010-11,201604,Chris Douglas-Roberts,8,4
2010-11,2768,Chris Duhon,4,3
2010-11,2549,Chris Kaman,12,13
2010-11,101108,Chris Paul,45,103
2010-11,2404,Chris Wilcox,8,9
2010-11,201963,Christian Eyenga,6,2
2010-11,101236,Chuck Hayes,31,25
2010-11,201147,Corey Brewer,31,13
2010-11,1894,Corey Maggette,16,26
2010-11,201584,Courtney Lee,35,25
2010-11,200783,Craig Smith,7,6
2010-11,201571,D.J. Augustin,44,68
2010-11,2788,DJ Mbenga,1,0
2010-11,201591,DJ White,6,5
2010-11,201969,DaJuan Summers,5,1
2010-11,201161,Daequan Cook,9,5
2010-11,2563,Dahntay Jones,6,8
2010-11,2863,Damien Wilkins,10,0
2010-11,202345,Damion James,4,0
2010-11,2429,Dan Gadzuric,7,2
2010-11,200789,Daniel Gibson,28,42
2010-11,201568,Danilo Gallinari,33,42
2010-11,101122,Danny Granger,33,70
2010-11,201980,Danny Green,2,2
2010-11,201967,Dante Cunningham,19,8
2010-11,2545,Darko Milicic,22,11
2010-11,201616,Darnell Jackson,5,0
2010-11,201589,Darrell Arthur,23,9
2010-11,201954,Darren Collison,30,62
2010-11,2431,David Andersen,2,0
2010-11,101135,David Lee,37,53
2010-11,2561,David West,43,123
2010-11,201599,DeAndre Jordan,30,9
2010-11,201971,DeJuan Blair,9,2
2010-11,201942,DeMar DeRozan,41,71
2010-11,202326,DeMarcus Cousins,42,64
2010-11,2205,DeSagana Diop,2,0
2010-11,2052,DeShawn Stevenson,12,3
2010-11,2753,Delonte West,5,2
2010-11,965,Derek Fisher,34,25
2010-11,101114,Deron Williams,34,73
2010-11,201974,Derrick Brown,6,2
2010-11,202324,Derrick Favors,15,8
2010-11,201565,Derrick Rose,43,166
2010-11,2734,Devin Harris,41,91
2010-11,1717,Dirk Nowitzki,45,128
2010-11,201187,Dominic McGuire,7,0
2010-11,202346,Dominique Jones,1,0
2010-11,201590,Donte Greene,23,12
2010-11,2748,Dorell Wright,42,46
2010-11,2400,Drew Gooden,17,32
2010-11,2730,Dwight Howard,40,80
2010-11,2548,Dwyane Wade,38,88
2010-11,2853,Earl Barron,3,2
2010-11,1863,Earl Boykins,8,13
2010-11,201947,Earl Clark,5,0
2010-11,2248,Earl Watson,14,5
2010-11,202334,Ed Davis,20,6
2010-11,2067,Eddie House,19,17
2010-11,2059,Eduardo Najera,5,5
2010-11,202327,Ekpe Udoh,11,2
2010-11,1882,Elton Brand,41,53
2010-11,2731,Emeka Okafor,39,29
2010-11,202339,Eric Bledsoe,20,21
2010-11,201569,Eric Gordon,32,86
2010-11,201953,Eric Maynor,6,1
2010-11,956,Erick Dampier,7,7
2010-11,101141,Ersan Ilyasova,22,19
2010-11,202323,Evan Turner,26,33
2010-11,1922,Francisco Elson,4,2
2010-11,101128,Francisco Garcia,27,25
2010-11,202066,Garrett Temple,3,3
2010-11,201814,Gary Forbes,9,0
2010-11,202390,Gary Neal,20,14
2010-11,201588,George Hill,32,20
2010-11,201945,Gerald Henderson,21,38
2010-11,2222,Gerald Wallace,46,61
2010-11,2240,Gilbert Arenas,21,36
2010-11,201175,Glen Davis,41,56
2010-11,201609,Goran Dragic,10,7
2010-11,202330,Gordon Hayward,10,17
2010-11,255,Grant Hill,43,37
2010-11,202328,Greg Monroe,26,20
2010-11,202349,Greivis Vasquez,7,0
2010-11,101124,Hakim Warrick,19,20
2010-11,201632,Hamed Haddadi,2,0
2010-11,201934,Hasheem Thabeet,2,0
2010-11,2045,Hedo Turkoglu,42,70
2010-11,201611,Henry Walker,2,2
2010-11,200756,Hilton Armstrong,6,3
2010-11,101133,Ian Mahinmi,7,0
2010-11,101113,Ike Diogu,4,0
2010-11,202397,Ish Smith,5,2
2010-11,200826,J.J. Barea,23,17
2010-11,201581,JJ Hickson,29,41
2010-11,200755,JJ Redick,23,26
2010-11,2747,JR Smith,29,31
2010-11,201580,JaVale McGee,23,24
2010-11,2037,Jamal Crawford,36,42
2010-11,200081,Jamario Moon,16,3
2010-11,2749,Jameer Nelson,34,87
2010-11,202341,James Anderson,4,0
2010-11,201935,James Harden,43,28
2010-11,201949,James Johnson,13,12
2010-11,2592,James Jones,22,18
2010-11,1899,James Posey,14,11
2010-11,201162,Jared Dudley,37,45
2010-11,2407,Jared Jeffries,7,0
2010-11,101127,Jarrett Jack,31,29
2010-11,2260,Jarron Collins,2,0
2010-11,2215,Jason Collins,2,1
2010-11,2574,Jason Kapono,8,0
2010-11,467,Jason Kidd,47,40
2010-11,101131,Jason Maxiell,13,14
2010-11,2202,Jason Richardson,39,107
2010-11,201160,Jason Smith,7,0
2010-11,1891,Jason Terry,48,121
2010-11,201574,Jason Thompson,24,15
2010-11,1715,Jason Williams,3,3
2010-11,101214,Jawad Williams,4,3
2010-11,202399,Jeff Adrien,2,2
2010-11,1902,Jeff Foster,16,4
2010-11,201145,Jeff Green,38,61
2010-11,201952,Jeff Teague,8,0
2010-11,202379,Jeremy Evans,1,4
2010-11,202391,Jeremy Lin,1,2
2010-11,979,Jermaine O'Neal,6,7
2010-11,201966,Jermaine Taylor,4,0
2010-11,201573,Jerryd Bayless,20,30
2010-11,201149,Joakim Noah,24,26
2010-11,201975,Jodie Meeks,30,50
2010-11,2207,Joe Johnson,34,66
2010-11,201202,Joel Anthony,20,5
2010-11,2038,Joel Przybilla,3,0
2010-11,201595,Joey Dorsey,1,0
2010-11,101121,Joey Graham,3,3
2010-11,101130,Johan Petro,4,2
2010-11,101249,John Lucas III,1,0
2010-11,2422,John Salmons,41,60
2010-11,202322,John Wall,31,72
2010-11,201972,Jon Brockman,5,0
2010-11,201938,Jonny Flynn,6,2
2010-11,202348,Jordan Crawford,12,27
2010-11,200770,Jordan Farmar,40,61
2010-11,201941,Jordan Hill,13,3
2010-11,101181,Jose Calderon,31,25
2010-11,2735,Josh Childress,10,9
2010-11,2572,Josh Howard,2,4
2010-11,201177,Josh McRoberts,20,19
2010-11,2694,Josh Powell,3,2
2010-11,2746,Josh Smith,34,55
2010-11,201950,Jrue Holiday,41,70
2010-11,201153,Julian Wright,10,1
2010-11,436,Juwan Howard,2,0
2010-11,2586,Keith Bogans,7,1
2010-11,2570,Kendrick Perkins,12,8
2010-11,2030,Kenyon Martin,16,19
2010-11,201142,Kevin Durant,47,194
2010-11,708,Kevin Garnett,41,66
2010-11,201567,Kevin Love,36,68
2010-11,2755,Kevin Martin,43,127
2010-11,202338,Kevin Seraphin,4,2
2010-11,2039,Keyon Dooling,27,12
2010-11,2550,Kirk Hinrich,29,17
2010-11,977,Kobe Bryant,38,163
2010-11,201585,Kosta Koufos,1,0
2010-11,2743,Kris Humphries,42,55
2010-11,703,Kurt Thomas,18,18
2010-11,2198,Kwame Brown,15,15
2010-11,2594,Kyle Korver,43,61
2010-11,200768,Kyle Lowry,46,66
2010-11,201178,Kyrylo Fesenko,1,3
2010-11,200746,LaMarcus Aldridge,47,107
2010-11,1885,Lamar Odom,35,55
2010-11,202361,Landry Fields,34,27
2010-11,202082,Larry Owens,2,0
2010-11,202336,Larry Sanders,8,0
2010-11,202351,Lazar Hayward,5,2
2010-11,2544,LeBron James,41,129
2010-11,2571,Leandro Barbosa,27,31
2010-11,200796,Leon Powe,2,0
2010-11,201991,Lester Hudson,1,0
2010-11,101132,Linas Kleiza,13,0
2010-11,200811,Lou Amundson,4,3
2010-11,101150,Lou Williams,33,69
2010-11,201601,Luc Mbah a Moute,34,24
2010-11,2449,Luis Scola,38,78
2010-11,202376,Luke Harangody,6,4
2010-11,2557,Luke Ridnour,31,41
2010-11,2575,Luke Walton,1,0
2010-11,2736,Luol Deng,42,39
2010-11,101129,Luther Head,12,2
2010-11,202412,Manny Harris,5,4
2010-11,1938,Manu Ginobili,33,100
2010-11,201188,Marc Gasol,39,34
2010-11,101162,Marcin Gortat,28,38
2010-11,201158,Marco Belinelli,33,33
2010-11,948,Marcus Camby,19,10
2010-11,201977,Marcus Thornton,25,75
2010-11,201596,Mario Chalmers,22,15
2010-11,201238,Mario West,2,1
2010-11,2605,Marquis Daniels,10,2
2010-11,201578,Marreese Speights,6,4
2010-11,101110,Martell Webster,15,15
2010-11,101107,Marvin Williams,19,19
2010-11,2440,Matt Barnes,8,4
2010-11,2588,Matt Bonner,22,14
2010-11,2679,Matt Carroll,12,6
2010-11,2230,Maurice Evans,18,20
2010-11,2408,Melvin Ely,2,0
2010-11,1897,Metta World Peace,31,23
2010-11,201563,Michael Beasley,32,72
