season,player_id,player,clutch_games,clutch_points
2025-26,1642348,Justin Edwards,7,14
2025-26,203994,Jusuf Nurkić,15,11
2025-26,1642955,Kadary Richmond,2,0
2025-26,1642880,Kam Jones,4,7
2025-26,1626157,Karl-Anthony Towns,29,36
2025-26,1631255,Karlo Matković,7,1
2025-26,1642857,Kasparas Jakučionis,6,3
2025-26,202695,Kawhi Leonard,18,44
2025-26,1630811,Keaton Wallace,1,0
2025-26,1631099,Keegan Murray,7,8
2025-26,1642276,Kel'el Ware,11,11
2025-26,1629640,Keldon Johnson,23,30
2025-26,203482,Kelly Olynyk,2,3
2025-26,1626162,Kelly Oubre Jr.,22,25
2025-26,1631113,Kennedy Chandler,3,1
2025-26,1629026,Kenrich Williams,9,3
2025-26,203484,Kentavious Caldwell-Pope,21,6
2025-26,1631165,Keon Ellis,18,4
2025-26,201142,Kevin Durant,43,146
2025-26,1628989,Kevin Huerter,27,20
2025-26,201567,Kevin Love,2,5
2025-26,1641755,Kevin McCullar Jr.,5,0
2025-26,1629645,Kevin Porter Jr.,17,32
2025-26,1626172,Kevon Looney,1,0
2025-26,1641718,Keyonte George,23,92
2025-26,1642863,Khaman Maluach,5,0
2025-26,203114,Khris Middleton,16,33
2025-26,1630165,Killian Hayes,3,1
2025-26,202691,Klay Thompson,23,13
2025-26,1641738,Kobe Brown,9,0
2025-26,1642920,Kobe Sanders,9,6
2025-26,1642851,Kon Knueppel,27,48
2025-26,1627739,Kris Dunn,29,12
2025-26,1631200,Kris Murray,18,16
2025-26,204001,Kristaps Porziņģis,12,22
2025-26,203937,Kyle Anderson,6,1
2025-26,1642271,Kyle Filipowski,20,20
2025-26,1628398,Kyle Kuzma,25,38
2025-26,200768,Kyle Lowry,2,0
2025-26,1642273,Kyshawn George,13,33
2025-26,1643018,LJ Cryer,7,6
2025-26,1630163,LaMelo Ball,22,40
2025-26,1629013,Landry Shamet,14,26
2025-26,1626204,Larry Nance Jr.,1,0
2025-26,1628374,Lauri Markkanen,16,58
2025-26,1643133,Lawson Lovering,1,3
2025-26,2544,LeBron James,25,50
2025-26,1641778,Leaky Black,3,8
2025-26,1631159,Leonard Miller,6,7
2025-26,1642862,Liam McNeeley,2,0
2025-26,1628366,Lonzo Ball,13,6
2025-26,1629652,Luguentz Dort,26,10
2025-26,1629029,Luka Dončić,23,66
2025-26,1630568,Luka Garza,10,7
2025-26,1628379,Luke Kennard,21,8
2025-26,1628436,Luke Kornet,24,25
2025-26,1630644,Mac McClung,1,0
2025-26,1641869,Malachi Smith,6,5
2025-26,1631103,Malaki Branham,1,0
2025-26,1642502,Malevy Leons,4,2
2025-26,1628370,Malik Monk,13,23
2025-26,1631204,Marcus Sasser,5,0
2025-26,203935,Marcus Smart,23,26
2025-26,1631109,Mark Williams,25,36
2025-26,1628963,Marvin Bagley III,16,10
2025-26,203486,Mason Plumlee,1,0
2025-26,1641824,Matas Buzelis,32,48
2025-26,1629680,Matisse Thybulle,5,0
2025-26,1631108,Max Christie,38,49
2025-26,1629622,Max Strus,7,11
2025-26,1628467,Maxi Kleber,5,2
2025-26,1642875,Maxime Raynaud,19,29
2025-26,1642877,Micah Peavy,7,0
2025-26,1630695,Micah Potter,9,12
2025-26,1629008,Michael Porter Jr.,23,39
2025-26,1628969,Mikal Bridges,31,31
2025-26,201144,Mike Conley,11,11
2025-26,1628970,Miles Bridges,20,68
2025-26,1630540,Miles McBride,13,24
2025-26,1629011,Mitchell Robinson,16,2
2025-26,1628964,Mo Bamba,1,0
2025-26,1642885,Mohamed Diawara,5,0
2025-26,1629021,Moritz Wagner,1,0
2025-26,1630541,Moses Moody,16,14
2025-26,1631243,Mouhamed Gueye,13,0
2025-26,1630619,Moussa Cisse,8,2
2025-26,1631217,Moussa Diabaté,21,13
2025-26,1626167,Myles Turner,29,41
2025-26,1641772,Nae'Qwan Tomlin,3,0
2025-26,1630230,Naji Marshall,42,60
2025-26,1631466,Nate Williams,2,0
2025-26,1629675,Naz Reid,25,8
2025-26,1629674,Neemias Queta,25,21
2025-26,1629651,Nic Claxton,24,12
2025-26,1630208,Nick Richards,7,1
2025-26,1641733,Nick Smith Jr.,1,0
2025-26,1629638,Nickeil Alexander-Walker,34,79
2025-26,201587,Nicolas Batum,20,2
2025-26,1628502,Nigel Hayes-Davis,1,0
2025-26,203999,Nikola Jokić,32,155
2025-26,1631107,Nikola Jović,4,1
2025-26,202696,Nikola Vučević,30,62
2025-26,1642363,Nique Clifford,13,16
2025-26,1641730,Noah Clowney,21,17
2025-26,1642869,Noah Penda,7,4
2025-26,1642849,Nolan Traore,13,32
2025-26,1626181,Norman Powell,21,48
2025-26,1628384,OG Anunoby,29,53
2025-26,1630167,Obi Toppin,2,11
2025-26,1630534,Ochai Agbaji,4,2
2025-26,1641765,Olivier-Maxence Prosper,9,2
2025-26,1630209,Omer Yurtseven,1,0
2025-26,1630168,Onyeka Okongwu,29,23
2025-26,1631131,Oscar Tshiebwe,3,2
2025-26,1642345,Oso Ighodaro,25,10
2025-26,1631172,Ousmane Dieng,7,7
2025-26,1629023,P.J. Washington,31,36
2025-26,1641790,PJ Hall,3,5
2025-26,1631094,Paolo Banchero,37,72
2025-26,1627783,Pascal Siakam,28,62
2025-26,1626192,Pat Connaughton,1,0
2025-26,1630311,Pat Spencer,15,17
2025-26,1631116,Patrick Baldwin Jr.,1,0
2025-26,1630172,Patrick Williams,17,2
2025-26,202331,Paul George,14,24
2025-26,1630194,Paul Reed,13,16
2025-26,1630202,Payton Pritchard,30,37
2025-26,1641796,Pelle Larsson,19,25
2025-26,1631250,Pete Nance,5,0
2025-26,1631212,Peyton Watson,22,18
2025-26,1630173,Precious Achiuwa,15,6
2025-26,1629656,Quentin Grimes,31,59
2025-26,1631245,Quenton Jackson,11,16
2025-26,1642366,Quinten Post,14,7
2025-26,1629628,RJ Barrett,19,23
2025-26,1642853,Rasheer Fleming,2,0
2025-26,1642484,RayJ Dennis,2,1
2025-26,1641712,Rayan Rupert,5,0
2025-26,1642263,Reed Sheppard,33,33
2025-26,1642265,Rob Dillingham,2,0
2025-26,1629057,Robert Williams III,19,11
2025-26,1631199,Ron Harper Jr.,3,0
2025-26,1641842,Ronald Holland II,11,11
2025-26,1626220,Royce O'Neale,32,26
2025-26,203497,Rudy Gobert,27,27
2025-26,1629060,Rui Hachimura,20,28
2025-26,201566,Russell Westbrook,20,22
2025-26,1642346,Ryan Dunn,19,2
2025-26,1641750,Ryan Kalkbrenner,14,6
2025-26,1642948,Ryan Nembhard,10,2
2025-26,1631157,Ryan Rollins,33,81
2025-26,1630180,Saddiq Bey,36,78
2025-26,1630573,Sam Hauser,22,7
2025-26,1630241,Sam Merrill,25,29
2025-26,1630572,Sandro Mamukelashvili,16,8
2025-26,1630583,Santi Aldama,23,12
2025-26,1630703,Scoot Henderson,8,3
2025-26,1630567,Scottie Barnes,35,56
2025-26,1630590,Scotty Pippen Jr.,1,4
2025-26,203552,Seth Curry,4,3
2025-26,1631101,Shaedon Sharpe,28,47
2025-26,1628983,Shai Gilgeous-Alexander,27,175
2025-26,1630536,Sharife Cooper,5,8
2025-26,1631321,Sidy Cissoko,16,5
2025-26,1631323,Simone Fontecchio,5,5
2025-26,1642883,Sion James,27,4
2025-26,1627746,Skal Labissiere,1,7
2025-26,1642461,Spencer Jones,20,11
2025-26,201939,Stephen Curry,17,77
2025-26,1642264,Stephon Castle,28,34
2025-26,203500,Steven Adams,14,5
2025-26,1629004,Svi Mykhailiuk,13,7
2025-26,204456,T.J. McConnell,5,6
2025-26,1643007,Taelon Peter,5,0
2025-26,1631106,Tari Eason,25,20
2025-26,1627752,Taurean Prince,4,3
2025-26,1641707,Taylor Hendricks,11,4
2025-26,1629611,Terance Mann,20,14
2025-26,1630545,Terrence Shannon Jr,6,1
2025-26,1628418,Thomas Bryant,4,0
2025-26,1642275,Tidjane Salaün,8,2
2025-26,203501,Tim Hardaway Jr.,36,34
2025-26,202699,Tobias Harris,27,55
2025-26,1642449,Tolu Smith,2,0
2025-26,1628396,Tony Bradley,6,0
2025-26,1641739,Toumani Camara,41,27
2025-26,1629027,Trae Young,5,14
2025-26,1631218,Trayce Jackson-Davis,4,3
2025-26,1642848,Tre Johnson,11,3
2025-26,1630200,Tre Jones,31,62
2025-26,1630544,Tre Mann,4,4
2025-26,1630570,Trendon Watford,6,2
2025-26,1630286,Trevon Scott,2,0
2025-26,1641725,Trey Alexander,2,2
2025-26,1641998,Trey Jemison III,2,0
2025-26,1630530,Trey Murphy III,37,64
2025-26,1641774,Tristan Vukcevic,3,0
2025-26,1641783,Tristan da Silva,26,33
2025-26,1629660,Ty Jerome,2,2
2025-26,1631174,Tyler Burton,3,0
2025-26,1629639,Tyler Herro,14,24
2025-26,1642278,Tyler Kolek,7,5
2025-26,1641890,Tyler Smith,1,0
2025-26,1631213,Tyrese Martin,7,3
2025-26,1630178,Tyrese Maxey,36,144
2025-26,1642878,Tyrese Proctor,3,0
2025-26,1630623,Tyson Etienne,3,7
2025-26,1626145,Tyus Jones,10,0
2025-26,1642845,VJ Edgecombe,38,73
2025-26,1641705,Victor Wembanyama,25,77
2025-26,1631246,Vince Williams Jr.,10,15
2025-26,1630249,Vít Krejčí,16,8
2025-26,1631117,Walker Kessler,3,4
2025-26,1642383,Walter Clayton Jr.,16,14
2025-26,1628976,Wendell Carter Jr.,40,69
2025-26,1631111,Wendell Moore Jr.,1,0
2025-26,1642954,Will Richard,17,6
2025-26,1642860,Will Riley,9,10
2025-26,1630214,Xavier Tillman,3,0
2025-26,1642949,Yanic Konan Niederhäuser,2,0
2025-26,1642530,Yuki Kawamura,1,0
2025-26,1642274,Yves Missi,20,8
2025-26,1642258,Zaccharie Risacher,9,7
2025-26,1628380,Zach Collins,4,4
2025-26,1641744,Zach Edey,7,13
2025-26,203897,Zach LaVine,14,20
2025-26,1630192,Zeke Nnaji,9,6
2025-26,1630533,Ziaire Williams,11,12
2025-26,1629627,Zion Williamson,32,67
2025-26,1642389,Zyon Pullin,1,2
