season,player_id,player,clutch_games,clutch_points
2000-01,168,Chris Mills,8,7
2000-01,904,Chris Mullin,6,4
2000-01,2084,Chris Porter,10,7
2000-01,185,Chris Webber,38,95
2000-01,43,Chris Whitney,20,40
2000-01,363,Christian Laettner,17,13
2000-01,1088,Chucky Atkins,39,57
2000-01,359,Chucky Brown,4,2
2000-01,221,Clar. Weatherspoon,40,43
2000-01,361,Clifford Robinson,39,52
2000-01,1736,Corey Benjamin,7,0
2000-01,1894,Corey Maggette,25,29
2000-01,916,Corie Blount,17,6
2000-01,722,Corliss Williamson,20,31
2000-01,724,Cory Alexander,6,0
2000-01,2042,Courtney Alexander,15,23
2000-01,1749,Cuttino Mobley,43,119
2000-01,905,Dale Davis,32,15
2000-01,1800,Damon Jones,18,21
2000-01,757,Damon Stoudamire,36,54
2000-01,2061,Dan Langhi,2,1
2000-01,105,Dan Majerle,29,18
2000-01,344,Dana Barros,22,30
2000-01,2091,Daniel Santiago,5,2
2000-01,198,Danny Ferry,14,7
2000-01,1504,Danny Fortson,4,6
2000-01,330,Danny Manning,28,29
2000-01,2032,Darius Miles,35,38
2000-01,353,Darrell Armstrong,44,113
2000-01,1032,Darvin Ham,12,6
2000-01,128,David Benoit,3,4
2000-01,764,David Robinson,28,47
2000-01,2128,David Vanterpool,4,2
2000-01,133,David Wesley,45,98
2000-01,2052,DeShawn Stevenson,1,2
2000-01,1051,Dean Garrett,3,2
2000-01,244,Dee Brown,2,0
2000-01,209,Dell Curry,20,12
2000-01,2035,DerMarr Johnson,12,5
2000-01,1507,Derek Anderson,27,49
2000-01,965,Derek Fisher,10,20
2000-01,400,Derek Strong,4,6
2000-01,934,Derrick Coleman,9,6
2000-01,1760,Derrick Dial,4,0
2000-01,365,Derrick McKey,31,3
2000-01,2046,Desmond Mason,25,20
2000-01,96,Detlef Schrempf,8,0
2000-01,1904,Devean George,3,6
2000-01,87,Dikembe Mutombo,38,31
2000-01,1901,Dion Glover,13,6
2000-01,1717,Dirk Nowitzki,35,94
2000-01,931,Don MacLean,1,0
2000-01,690,Don Reid,20,14
2000-01,923,Donyell Marshall,32,41
2000-01,57,Doug Christie,42,62
2000-01,77,Doug Overton,7,7
2000-01,28,Doug West,2,0
2000-01,1434,Dragan Tarlac,6,4
2000-01,190,Duane Causwell,1,0
2000-01,1863,Earl Boykins,5,2
2000-01,2109,Eddie Gill,2,0
2000-01,2067,Eddie House,13,4
2000-01,224,Eddie Jones,37,65
2000-01,1944,Eddie Robinson,15,6
2000-01,2059,Eduardo Najera,2,0
2000-01,922,Elden Campbell,39,54
2000-01,695,Eldridge Recasner,1,0
2000-01,386,Elliot Perry,7,5
2000-01,1882,Elton Brand,44,82
2000-01,1023,Emanual Davis,13,11
2000-01,376,Eric Montross,2,2
2000-01,15,Eric Piatkowski,38,69
2000-01,727,Eric Snow,21,36
2000-01,677,Eric Williams,35,16
2000-01,956,Erick Dampier,13,5
2000-01,1065,Erick Strickland,9,8
2000-01,911,Ervin Johnson,36,14
2000-01,1915,Evan Eschmeyer,9,6
2000-01,1732,Felipe Lopez,16,22
2000-01,697,Fred Hoiberg,39,43
2000-01,56,Gary Payton,44,90
2000-01,718,Gary Trent,1,0
2000-01,248,George Lynch,35,36
2000-01,45,George McCloud,36,19
2000-01,1562,Gerard King,9,4
2000-01,779,Glen Rice,33,46
2000-01,299,Glenn Robinson,46,105
2000-01,255,Grant Hill,2,0
2000-01,3,Grant Long,24,17
2000-01,21,Greg Anthony,16,10
2000-01,1761,Greg Buckner,14,13
2000-01,731,Greg Ostertag,14,10
2000-01,165,Hakeem Olajuwon,19,19
2000-01,2069,Hanno Mottola,7,3
2000-01,2045,Hedo Turkoglu,23,17
2000-01,765,Hersey Hawkins,11,0
2000-01,270,Horace Grant,34,31
2000-01,458,Howard Eisley,31,25
2000-01,93,Hubert Davis,22,14
2000-01,1134,Ike Austin,9,2
2000-01,1085,Ira Bowman,1,0
2000-01,1956,Ira Newble,3,0
2000-01,375,Isaiah Rider,17,12
2000-01,1521,Jacque Vaughn,6,2
2000-01,1751,Jahidi White,19,19
2000-01,2054,Jake Tsakalidis,6,4
2000-01,2063,Jake Voskuhl,1,0
2000-01,147,Jalen Rose,38,124
2000-01,2048,Jamaal Magloire,10,3
2000-01,2037,Jamal Crawford,8,19
2000-01,469,Jamal Mashburn,41,86
2000-01,1554,Jamal Robinson,1,0
2000-01,1899,James Posey,40,34
2000-01,994,Jamie Feick,2,2
2000-01,679,Jason Caffey,13,9
2000-01,2044,Jason Collier,1,0
2000-01,467,Jason Kidd,42,133
2000-01,1891,Jason Terry,47,101
2000-01,1715,Jason Williams,23,39
2000-01,1902,Jeff Foster,24,16
2000-01,976,Jeff McInnis,36,51
2000-01,1741,Jelani McCoy,3,0
2000-01,979,Jermaine O'Neal,39,46
2000-01,760,Jerome Kersey,3,0
2000-01,966,Jerome Williams,20,7
2000-01,711,Jerry Stackhouse,41,92
2000-01,754,Jim Jackson,22,24
2000-01,693,Joe Smith,31,33
2000-01,680,John Amaechi,17,13
2000-01,180,John Crotty,1,0
2000-01,317,John Starks,32,38
2000-01,304,John Stockton,44,83
2000-01,961,John Wallace,9,10
2000-01,271,Johnny Newman,29,45
2000-01,468,Jon Barry,21,10
2000-01,1886,Jonathan Bender,8,5
2000-01,146,Jud Buechler,6,0
2000-01,1908,Jumaine Jones,9,10
2000-01,436,Juwan Howard,35,28
2000-01,252,Karl Malone,43,120
2000-01,1496,Keith Van Horn,23,15
2000-01,1509,Kelvin Cato,7,7
2000-01,383,Kendall Gill,9,13
2000-01,72,Kenny Anderson,13,13
2000-01,1903,Kenny Thomas,20,20
2000-01,2030,Kenyon Martin,30,31
2000-01,1721,Keon Clark,24,24
2000-01,236,Kevin Edwards,10,11
2000-01,708,Kevin Garnett,42,97
2000-01,1563,Kevin Ollie,19,18
2000-01,788,Kevin Willis,20,18
2000-01,2039,Keyon Dooling,20,32
2000-01,2064,Khalid El-Amin,15,22
2000-01,977,Kobe Bryant,38,167
2000-01,1600,Kornel David,1,0
2000-01,703,Kurt Thomas,24,17
2000-01,111,LaPhonso Ellis,37,48
2000-01,1885,Lamar Odom,40,120
2000-01,441,Lamond Murray,31,44
2000-01,1919,Laron Profit,6,2
2000-01,1716,Larry Hughes,25,38
2000-01,913,Larry Johnson,25,30
2000-01,1683,Larry Robinson,14,2
2000-01,84,Latrell Sprewell,35,74
2000-01,2068,Lavor Postell,1,0
2000-01,1444,Lawrence Funderburke,4,1
2000-01,1924,Lee Nailon,3,4
2000-01,283,Lindsey Hunter,38,11
2000-01,953,Lorenzen Wright,32,43
2000-01,919,Loy Vaught,7,2
2000-01,26,Luc Longley,3,0
2000-01,446,Lucious Harris,29,17
2000-01,51,Mahmoud Abdul-Rauf,5,6
2000-01,990,Malik Rose,11,2
2000-01,1531,Marc Jackson,19,9
2000-01,948,Marcus Camby,31,43
2000-01,2033,Marcus Fizer,20,15
2000-01,53,Mario Elie,16,10
2000-01,1548,Mark Blount,20,8
2000-01,349,Mark Jackson,36,19
2000-01,2058,Mark Madsen,8,2
2000-01,998,Mark Pope,10,0
2000-01,1110,Mark Strickland,7,2
2000-01,2043,Mateen Cleaves,16,2
2000-01,672,Matt Bullard,18,20
2000-01,761,Matt Geiger,4,0
2000-01,1723,Matt Harpring,26,30
2000-01,1074,Matt Maloney,24,12
2000-01,1508,Maurice Taylor,28,38
2000-01,1897,Metta World Peace,37,40
2000-01,688,Michael Curry,18,6
2000-01,1722,Michael Dickerson,31,31
2000-01,1720,Michael Doleac,30,31
2000-01,714,Michael Finley,35,61
2000-01,1138,Michael Hawkins,1,0
2000-01,1709,Michael Olowokandi,21,14
2000-01,1913,Michael Ruffin,12,2
2000-01,63,Michael Smith,24,13
2000-01,1710,Mike Bibby,40,51
2000-01,2034,Mike Miller,37,23
2000-01,2130,Mike Penberthy,15,5
2000-01,1630,Mikki Moore,10,4
2000-01,1960,Milt Palacio,25,29
2000-01,782,Mitch Richmond,16,31
2000-01,42,Monty Williams,19,1
2000-01,983,Moochie Norris,34,36
2000-01,302,Mookie Blaylock,33,36
2000-01,2050,Morris Peterson,20,8
2000-01,1737,Nazr Mohammed,9,16
2000-01,89,Nick Van Exel,42,122
2000-01,1918,Obinna Ekezie,1,1
2000-01,2071,Olumide Oyedeji,1,0
2000-01,970,Othella Harrington,21,15
2000-01,901,Otis Thorpe,3,2
2000-01,136,P.J. Brown,41,33
2000-01,1727,Pat Garrity,39,45
2000-01,121,Patrick Ewing,28,23
2000-01,2101,Paul McPherson,9,4
2000-01,1718,Paul Pierce,49,188
2000-01,978,Peja Stojakovic,44,116
2000-01,2143,Pepe Sanchez,2,0
2000-01,461,Popeye Jones,5,4
2000-01,2047,Quentin Richardson,14,5
2000-01,1900,Quincy Lewis,3,4
2000-01,1711,Raef LaFrentz,39,43
2000-01,1747,Rafer Alston,5,0
2000-01,1952,Raja Bell,2,0
2000-01,753,Randy Brown,22,12
2000-01,1740,Rashard Lewis,44,60
2000-01,739,Rasheed Wallace,36,93
2000-01,1725,Rasho Nesterovic,9,4
2000-01,951,Ray Allen,49,97
2000-01,397,Reggie Miller,43,102
2000-01,1073,Reggie Slater,5,2
2000-01,1888,Richard Hamilton,36,78
2000-01,1594,Rick Brunson,3,2
2000-01,296,Rick Fox,31,30
2000-01,1729,Ricky Davis,1,0
2000-01,109,Robert Horry,32,41
2000-01,123,Robert Pack,12,12
2000-01,1714,Robert Traylor,16,4
2000-01,393,Rod Strickland,15,23
2000-01,1934,Rodney Buford,11,7
2000-01,915,Rodney Rogers,37,37
2000-01,166,Ron Harper,21,5
2000-01,1500,Ron Mercer,34,71
2000-01,1728,Roshown McLeod,17,12
2000-01,2092,Ruben Garces,2,2
2000-01,1739,Ruben Patterson,37,48
2000-01,2106,Ruben Wolkowyski,2,1
2000-01,1763,Ryan Bowen,13,4
2000-01,208,Sam Cassell,43,81
2000-01,1734,Sam Jacobson,2,0
2000-01,417,Sam Mitchell,12,6
2000-01,64,Sam Perkins,22,6
2000-01,955,Samaki Walker,2,0
2000-01,1513,Scot Pollard,30,28
2000-01,281,Scott Williams,14,5
2000-01,937,Scottie Pippen,34,41
2000-01,2173,Sean Colson,2,0
2000-01,251,Sean Elliott,14,19
2000-01,399,Sean Rooks,34,31
2000-01,1742,Shammond Williams,25,21
2000-01,1000,Shandon Anderson,21,9
2000-01,406,Shaquille O'Neal,39,77
2000-01,949,Shareef Abdur-Rahim,39,108
2000-01,762,Shawn Bradley,23,14
2000-01,431,Shawn Kemp,13,7
2000-01,1890,Shawn Marion,41,80
2000-01,1035,Shawnelle Scott,1,4
2000-01,428,Sherman Douglas,12,8
2000-01,278,Stacey Augmon,13,12
2000-01,1536,Stephen Jackson,14,10
2000-01,950,Stephon Marbury,34,68
2000-01,1883,Steve Francis,42,97
2000-01,70,Steve Kerr,6,7
2000-01,959,Steve Nash,28,62
2000-01,120,Steven Smith,43,40
2000-01,2031,Stromile Swift,13,10
2000-01,1505,Tariq Abdul-Wahad,4,1
2000-01,210,Terrell Brandon,38,79
2000-01,426,Terry Davis,3,0
2000-01,371,Terry Mills,1,0
2000-01,345,Terry Porter,22,40
2000-01,689,Theo Ratliff,23,27
2000-01,1495,Tim Duncan,29,68
2000-01,896,Tim Hardaway,48,113
2000-01,1906,Tim James,1,0
2000-01,1501,Tim Thomas,40,43
2000-01,103,Todd Day,5,6
2000-01,1928,Todd MacCulloch,5,6
2000-01,339,Tom Gugliotta,18,20
2000-01,389,Toni Kukoc,24,20
2000-01,1499,Tony Battie,10,13
2000-01,960,Tony Delk,35,41
2000-01,763,Tony Massenburg,6,4
2000-01,380,Tony Smith,1,0
2000-01,1503,Tracy McGrady,44,94
2000-01,145,Tracy Murray,9,13
2000-01,1892,Trajan Langdon,15,4
2000-01,696,Travis Best,39,48
2000-01,969,Travis Knight,5,0
2000-01,1607,Troy Hudson,29,9
2000-01,895,Tyrone Corbin,1,0
2000-01,238,Tyrone Hill,31,25
2000-01,1838,Tyrone Nesby,19,12
2000-01,1731,Tyronn Lue,14,11
2000-01,721,Tyus Edney,4,5
2000-01,137,Vernon Maxwell,9,1
2000-01,452,Vin Baker,32,59
2000-01,1713,Vince Carter,35,118
2000-01,219,Vinny Del Negro,15,6
2000-01,958,Vitaly Potapenko,32,10
2000-01,124,Vlade Divac,31,62
2000-01,1735,Vladimir Stepania,1,4
2000-01,1907,Vonteego Cummings,19,22
2000-01,702,Voshon Lenard,34,34
2000-01,1887,Wally Szczerbiak,42,41
2000-01,1005,Walt Williams,21,8
2000-01,962,Walter McCarty,11,0
2000-01,445,Wesley Person,12,5
2000-01,1895,William Avery,5,0
2000-01,440,Zan Tabak,3,0
2000-01,1985,Zendon Hamilton,1,0
2000-01,980,Zydrunas Ilgauskas,8,22
