season,player_id,player,clutch_games,clutch_points
2001-02,363,Christian Laettner,17,17
2001-02,1088,Chucky Atkins,38,38
2001-02,221,Clar. Weatherspoon,28,20
2001-02,361,Clifford Robinson,44,61
2001-02,1894,Corey Maggette,20,19
2001-02,916,Corie Blount,21,12
2001-02,722,Corliss Williamson,36,53
2001-02,2042,Courtney Alexander,17,20
2001-02,1749,Cuttino Mobley,53,112
2001-02,905,Dale Davis,30,11
2001-02,1800,Damon Jones,20,17
2001-02,757,Damon Stoudamire,40,79
2001-02,2245,Damone Brown,1,0
2001-02,2061,Dan Langhi,3,0
2001-02,105,Dan Majerle,21,27
2001-02,344,Dana Barros,8,8
2001-02,198,Danny Ferry,18,21
2001-02,1504,Danny Fortson,23,20
2001-02,330,Danny Manning,5,0
2001-02,2032,Darius Miles,37,30
2001-02,353,Darrell Armstrong,36,63
2001-02,1032,Darvin Ham,22,10
2001-02,764,David Robinson,32,45
2001-02,133,David Wesley,39,45
2001-02,2052,DeShawn Stevenson,2,0
2001-02,1051,Dean Garrett,1,0
2001-02,2352,Dean Oliver,1,0
2001-02,209,Dell Curry,21,21
2001-02,2035,DerMarr Johnson,22,18
2001-02,1507,Derek Anderson,36,41
2001-02,965,Derek Fisher,31,45
2001-02,934,Derrick Coleman,30,26
2001-02,1760,Derrick Dial,2,0
2001-02,365,Derrick McKey,18,6
2001-02,2046,Desmond Mason,40,35
2001-02,1904,Devean George,27,26
2001-02,87,Dikembe Mutombo,40,40
2001-02,1901,Dion Glover,16,8
2001-02,1717,Dirk Nowitzki,32,93
2001-02,690,Don Reid,8,1
2001-02,2051,Donnell Harvey,11,10
2001-02,681,Donny Marshall,2,0
2001-02,923,Donyell Marshall,30,47
2001-02,57,Doug Christie,28,37
2001-02,77,Doug Overton,4,2
2001-02,1863,Earl Boykins,19,11
2001-02,2248,Earl Watson,5,0
2001-02,2109,Eddie Gill,4,4
2001-02,2204,Eddie Griffin,32,49
2001-02,2067,Eddie House,29,30
2001-02,224,Eddie Jones,52,129
2001-02,1944,Eddie Robinson,9,1
2001-02,2201,Eddy Curry,10,10
2001-02,2059,Eduardo Najera,19,12
2001-02,922,Elden Campbell,32,68
2001-02,386,Elliot Perry,1,0
2001-02,1882,Elton Brand,36,78
2001-02,1023,Emanual Davis,15,23
2001-02,376,Eric Montross,3,0
2001-02,15,Eric Piatkowski,27,20
2001-02,727,Eric Snow,37,74
2001-02,677,Eric Williams,37,24
2001-02,2057,Erick Barkley,1,0
2001-02,956,Erick Dampier,23,12
2001-02,1065,Erick Strickland,35,34
2001-02,911,Ervin Johnson,35,21
2001-02,2041,Etan Thomas,9,12
2001-02,1915,Evan Eschmeyer,1,0
2001-02,1732,Felipe Lopez,15,5
2001-02,280,Felton Spencer,1,0
2001-02,697,Fred Hoiberg,27,30
2001-02,56,Gary Payton,44,101
2001-02,718,Gary Trent,9,13
2001-02,248,George Lynch,12,8
2001-02,45,George McCloud,31,23
2001-02,2240,Gilbert Arenas,16,23
2001-02,779,Glen Rice,8,10
2001-02,299,Glenn Robinson,36,66
2001-02,255,Grant Hill,2,8
2001-02,3,Grant Long,26,21
2001-02,21,Greg Anthony,24,16
2001-02,1761,Greg Buckner,10,11
2001-02,731,Greg Ostertag,6,4
2001-02,165,Hakeem Olajuwon,11,11
2001-02,2069,Hanno Mottola,18,12
2001-02,2045,Hedo Turkoglu,28,27
2001-02,270,Horace Grant,28,31
2001-02,458,Howard Eisley,11,9
2001-02,93,Hubert Davis,16,8
2001-02,1134,Ike Austin,3,0
2001-02,1829,Ike Fontaine,1,0
2001-02,1956,Ira Newble,20,12
2001-02,375,Isaiah Rider,1,0
2001-02,2074,Jabari Smith,1,0
2001-02,1521,Jacque Vaughn,35,25
2001-02,1751,Jahidi White,5,2
2001-02,2054,Jake Tsakalidis,19,21
2001-02,2063,Jake Voskuhl,7,0
2001-02,147,Jalen Rose,43,132
2001-02,2048,Jamaal Magloire,24,18
2001-02,2224,Jamaal Tinsley,36,31
2001-02,2037,Jamal Crawford,4,0
2001-02,469,Jamal Mashburn,27,74
2001-02,1899,James Posey,31,25
2001-02,2249,Jamison Brewer,1,0
2001-02,1114,Jaren Jackson,3,0
2001-02,2260,Jarron Collins,11,6
2001-02,679,Jason Caffey,2,0
2001-02,2044,Jason Collier,5,2
2001-02,2215,Jason Collins,18,7
2001-02,467,Jason Kidd,40,130
2001-02,2202,Jason Richardson,36,56
2001-02,1891,Jason Terry,44,94
2001-02,1715,Jason Williams,33,51
2001-02,1902,Jeff Foster,30,10
2001-02,976,Jeff McInnis,40,73
2001-02,1983,Jermaine Jackson,3,0
2001-02,979,Jermaine O'Neal,40,58
2001-02,1744,Jerome James,14,13
2001-02,966,Jerome Williams,24,19
2001-02,711,Jerry Stackhouse,44,111
2001-02,754,Jim Jackson,32,27
2001-02,2343,Joe Crispin,1,3
2001-02,2207,Joe Johnson,22,23
2001-02,693,Joe Smith,25,19
2001-02,2038,Joel Przybilla,1,0
2001-02,680,John Amaechi,4,3
2001-02,180,John Crotty,11,5
2001-02,317,John Starks,11,12
2001-02,304,John Stockton,43,100
2001-02,961,John Wallace,6,0
2001-02,271,Johnny Newman,13,0
2001-02,468,Jon Barry,44,47
2001-02,1886,Jonathan Bender,23,7
2001-02,146,Jud Buechler,3,0
2001-02,1908,Jumaine Jones,30,16
2001-02,436,Juwan Howard,28,40
2001-02,252,Karl Malone,41,101
2001-02,2208,Kedrick Brown,3,2
2001-02,1496,Keith Van Horn,36,47
2001-02,1509,Kelvin Cato,31,26
2001-02,383,Kendall Gill,15,16
2001-02,72,Kenny Anderson,36,52
2001-02,2261,Kenny Satterfield,3,8
2001-02,1903,Kenny Thomas,39,61
2001-02,2030,Kenyon Martin,35,56
2001-02,1721,Keon Clark,37,31
2001-02,954,Kerry Kittles,31,38
2001-02,708,Kevin Garnett,40,73
2001-02,1563,Kevin Ollie,28,20
2001-02,788,Kevin Willis,18,31
2001-02,2039,Keyon Dooling,2,0
2001-02,977,Kobe Bryant,36,108
2001-02,703,Kurt Thomas,49,47
2001-02,2198,Kwame Brown,7,2
2001-02,111,LaPhonso Ellis,34,15
2001-02,1885,Lamar Odom,13,25
2001-02,441,Lamond Murray,25,40
2001-02,1716,Larry Hughes,26,38
2001-02,84,Latrell Sprewell,53,109
2001-02,2068,Lavor Postell,2,3
2001-02,1444,Lawrence Funderburke,5,4
2001-02,1924,Lee Nailon,28,31
2001-02,283,Lindsey Hunter,12,13
2001-02,2254,Loren Woods,2,0
2001-02,953,Lorenzen Wright,17,15
2001-02,446,Lucious Harris,25,24
2001-02,2124,Malik Allen,1,0
2001-02,990,Malik Rose,25,13
2001-02,2055,Mamadou N'diaye,1,3
2001-02,1531,Marc Jackson,3,0
2001-02,948,Marcus Camby,22,14
2001-02,2033,Marcus Fizer,34,44
2001-02,1548,Mark Blount,1,0
2001-02,95,Mark Bryant,1,0
2001-02,349,Mark Jackson,38,43
2001-02,2058,Mark Madsen,8,4
2001-02,998,Mark Pope,9,0
2001-02,1110,Mark Strickland,10,4
2001-02,672,Matt Bullard,9,4
2001-02,1723,Matt Harpring,36,31
2001-02,2230,Maurice Evans,1,0
2001-02,1897,Metta World Peace,28,31
2001-02,2214,Michael Bradley,2,0
2001-02,688,Michael Curry,34,9
2001-02,1722,Michael Dickerson,2,2
2001-02,1720,Michael Doleac,11,4
2001-02,714,Michael Finley,29,56
2001-02,893,Michael Jordan,25,69
2001-02,1709,Michael Olowokandi,29,24
2001-02,2072,Michael Redd,19,18
2001-02,1913,Michael Ruffin,1,0
2001-02,1565,Michael Stewart,3,0
2001-02,1710,Mike Bibby,28,38
2001-02,2229,Mike James,1,1
2001-02,2034,Mike Miller,27,24
2001-02,1630,Mikki Moore,4,0
2001-02,1960,Milt Palacio,11,7
2001-02,782,Mitch Richmond,5,0
2001-02,348,Mitchell Butler,1,2
2001-02,42,Monty Williams,10,3
2001-02,983,Moochie Norris,54,72
2001-02,302,Mookie Blaylock,6,2
2001-02,2050,Morris Peterson,26,36
2001-02,1737,Nazr Mohammed,29,26
2001-02,98,Nick Anderson,3,0
2001-02,89,Nick Van Exel,36,105
2001-02,1918,Obinna Ekezie,2,0
2001-02,2071,Olumide Oyedeji,2,2
2001-02,2351,Oscar Torres,19,16
2001-02,970,Othella Harrington,18,10
2001-02,136,P.J. Brown,40,43
2001-02,1727,Pat Garrity,33,49
2001-02,121,Patrick Ewing,2,2
2001-02,2200,Pau Gasol,39,61
2001-02,1718,Paul Pierce,51,170
2001-02,978,Peja Stojakovic,26,59
2001-02,461,Popeye Jones,30,20
2001-02,1542,Predrag Drobnjak,16,11
2001-02,2056,Primoz Brezec,2,1
2001-02,2047,Quentin Richardson,38,58
2001-02,1900,Quincy Lewis,6,6
2001-02,1711,Raef LaFrentz,35,48
2001-02,1747,Rafer Alston,3,2
2001-02,1952,Raja Bell,18,1
2001-02,988,Randy Livingston,2,0
2001-02,1740,Rashard Lewis,33,52
2001-02,739,Rasheed Wallace,39,73
2001-02,1725,Rasho Nesterovic,21,16
2001-02,951,Ray Allen,39,137
2001-02,397,Reggie Miller,47,115
2001-02,1888,Richard Hamilton,31,52
2001-02,2210,Richard Jefferson,31,16
2001-02,1594,Rick Brunson,6,3
2001-02,296,Rick Fox,31,16
2001-02,1729,Ricky Davis,30,46
2001-02,109,Robert Horry,32,47
2001-02,123,Robert Pack,5,2
2001-02,1714,Robert Traylor,4,0
2001-02,393,Rod Strickland,43,73
2001-02,1934,Rodney Buford,25,14
2001-02,915,Rodney Rogers,32,36
2001-02,2206,Rodney White,1,0
2001-02,1500,Ron Mercer,23,46
2001-02,2257,Ruben Boumtje-Boumtje,3,0
2001-02,1739,Ruben Patterson,31,30
2001-02,1601,Rusty LaRue,4,4
2001-02,1763,Ryan Bowen,25,8
2001-02,208,Sam Cassell,40,109
2001-02,694,Sam Mack,5,2
2001-02,417,Sam Mitchell,11,5
2001-02,955,Samaki Walker,12,8
2001-02,1513,Scot Pollard,17,8
2001-02,1909,Scott Padgett,21,31
2001-02,281,Scott Williams,6,4
2001-02,937,Scottie Pippen,26,57
2001-02,1752,Sean Marks,3,0
2001-02,399,Sean Rooks,12,4
2001-02,1742,Shammond Williams,16,7
2001-02,1000,Shandon Anderson,31,7
2001-02,2203,Shane Battier,41,44
2001-02,406,Shaquille O'Neal,28,55
2001-02,949,Shareef Abdur-Rahim,44,93
2001-02,762,Shawn Bradley,9,2
2001-02,431,Shawn Kemp,12,10
2001-02,1890,Shawn Marion,44,67
2001-02,1035,Shawnelle Scott,3,0
2001-02,2098,Slava Medvedenko,7,2
2001-02,2049,Speedy Claxton,21,13
2001-02,278,Stacey Augmon,23,11
2001-02,1536,Stephen Jackson,3,0
2001-02,950,Stephon Marbury,45,132
2001-02,1883,Steve Francis,39,128
2001-02,70,Steve Kerr,24,10
2001-02,959,Steve Nash,38,128
2001-02,2212,Steven Hunter,1,0
2001-02,120,Steven Smith,31,44
2001-02,2031,Stromile Swift,25,42
2001-02,2347,Tang Hamilton,1,0
2001-02,1505,Tariq Abdul-Wahad,6,2
2001-02,2242,Terence Morris,16,3
2001-02,210,Terrell Brandon,9,28
2001-02,345,Terry Porter,27,18
2001-02,689,Theo Ratliff,2,7
2001-02,2357,Tierre Brown,5,4
2001-02,1495,Tim Duncan,44,129
2001-02,896,Tim Hardaway,26,41
2001-02,1501,Tim Thomas,35,49
2001-02,1928,Todd MacCulloch,18,19
2001-02,339,Tom Gugliotta,14,15
2001-02,389,Toni Kukoc,32,24
2001-02,1499,Tony Battie,32,36
2001-02,960,Tony Delk,22,15
2001-02,763,Tony Massenburg,10,4
2001-02,2225,Tony Parker,27,32
2001-02,1503,Tracy McGrady,34,93
2001-02,145,Tracy Murray,7,0
2001-02,1892,Trajan Langdon,6,2
2001-02,696,Travis Best,34,55
2001-02,969,Travis Knight,8,4
2001-02,1762,Tremaine Fowlkes,2,0
2001-02,2239,Trenton Hassell,36,33
2001-02,1607,Troy Hudson,26,27
2001-02,2211,Troy Murphy,20,1
2001-02,238,Tyrone Hill,12,14
2001-02,1838,Tyrone Nesby,22,26
2001-02,1731,Tyronn Lue,26,21
2001-02,2199,Tyson Chandler,15,19
2001-02,452,Vin Baker,23,36
2001-02,1713,Vince Carter,35,97
2001-02,958,Vitaly Potapenko,15,7
2001-02,124,Vlade Divac,22,32
2001-02,2209,Vladimir Radmanovic,17,13
2001-02,1735,Vladimir Stepania,3,7
2001-02,1907,Vonteego Cummings,10,0
2001-02,702,Voshon Lenard,29,40
2001-02,1887,Wally Szczerbiak,40,75
2001-02,1005,Walt Williams,20,22
2001-02,962,Walter McCarty,11,8
2001-02,1917,Wang Zhi-zhi,6,4
2001-02,445,Wesley Person,35,38
2001-02,2226,Will Solomon,11,11
2001-02,1895,William Avery,2,0
2001-02,2216,Zach Randolph,3,4
2001-02,1442,Zeljko Rebraca,13,4
2001-02,1985,Zendon Hamilton,5,2
2001-02,980,Zydrunas Ilgauskas,22,48
