season,player_id,player,age,clutch_games,clutch_minutes,clutch_points,clutch_fgm,clutch_fga,clutch_ftm,clutch_fta,wins,losses,source_url
2024-25,1630245,Ayo Dosunmu,25.0,16,40.135,11,3,9,5,5,8,8,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,1629632,Coby White,25.0,31,104.88666666666667,75,27,53,16,17,16,15,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,1631207,Dalen Terry,22.0,2,2.848333333333333,0,0,0,0,0,1,1,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,1630188,Jalen Smith,25.0,1,0.8333333333333334,0,0,1,0,0,1,0,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,1628975,Jevon Carter,29.0,1,3.09,0,0,1,0,0,0,1,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,1630581,Josh Giddey,22.0,25,79.97166666666666,37,9,25,14,20,14,11,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,1641763,Julian Phillips,21.0,4,12.638333333333334,4,1,1,2,2,3,1,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,1628989,Kevin Huerter,26.0,11,26.213333333333335,12,5,9,1,2,6,5,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,1628366,Lonzo Ball,27.0,16,56.81666666666667,15,4,14,3,4,8,8,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,1641824,Matas Buzelis,20.0,9,17.786666666666665,7,2,2,1,1,5,4,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,202696,Nikola Vučević,34.0,29,89.895,44,15,30,8,12,13,16,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,1630172,Patrick Williams,23.0,20,50.92666666666667,15,5,10,2,2,12,8,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,1629659,Talen Horton-Tucker,24.0,3,3.465,1,0,0,1,2,1,2,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,1628470,Torrey Craig,34.0,1,7.165,8,3,4,0,0,1,0,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,1630200,Tre Jones,25.0,6,21.063333333333333,17,6,11,3,3,3,3,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,1628380,Zach Collins,27.0,5,22.361666666666668,5,2,2,1,2,3,2,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
2024-25,203897,Zach LaVine,30.0,17,50.92,32,10,29,9,12,7,10,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741
