TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612741,1999-00,00,Matt Maloney,Matt,matt-maloney,12,G,6-3,200,"DEC 06, 1971",28.0,3,Pennsylvania,1074,,0.0
1610612741,1999-00,00,Fred Hoiberg,Fred,fred-hoiberg,20,F,6-4,203,"OCT 15, 1972",27.0,4,Iowa State,697,,0.0
1610612741,1999-00,00,Chris Anstey,Chris,chris-anstey,22,C,7-0,249,"JAN 01, 1975",25.0,1,South East Melbourne,1512,,0.0
1610612741,1999-00,00,Corey Benjamin,Corey,corey-benjamin,25,G,6-6,205,"FEB 24, 1978",22.0,1,Oregon State,1736,,0.0
1610612741,1999-00,00,Elton Brand,Elton,elton-brand,42,F,6-8,260,"MAR 11, 1979",21.0,R,Duke,1882,,0.0
1610612741,1999-00,00,Chris Carr,Chris,chris-carr,43,G,6-6,220,"MAR 12, 1974",26.0,4,Southern Illinois,713,,0.0
1610612741,1999-00,00,Michael Ruffin,Michael,michael-ruffin,51,F,6-9,246,"JAN 21, 1977",23.0,R,Tulsa,1913,,0.0
1610612741,2000-01,00,Ron Mercer,Ron,ron-mercer,5,G-F,6-7,210,"MAY 18, 1976",25.0,3,Kentucky,1500,,0.0
1610612741,2000-01,00,A.J. Guyton,A.J.,aj-guyton,11,G,6-1,180,"FEB 12, 1978",23.0,R,Indiana,2062,,0.0
1610612741,2000-01,00,Dragan Tarlac,Dragan,dragan-tarlac,12,C-F,6-11,270,"MAY 09, 1973",28.0,R,Olympiacos,1434,,0.0
1610612741,2000-01,00,Metta World Peace,Metta,metta-world-peace,15,F,6-7,246,"NOV 13, 1979",21.0,1,St. John's (NY),1897,,0.0
1610612741,2000-01,00,Fred Hoiberg,Fred,fred-hoiberg,20,G,6-5,210,"OCT 15, 1972",28.0,5,Iowa State,697,,0.0
1610612741,2000-01,00,Marcus Fizer,Marcus,marcus-fizer,21,F,6-9,262,"AUG 10, 1978",22.0,R,Iowa State,2033,,0.0
1610612741,2000-01,00,Corey Benjamin,Corey,corey-benjamin,25,G,6-6,205,"FEB 24, 1978",23.0,2,Oregon State,1736,,0.0
1610612741,2000-01,00,Steve Goodrich,Steve,steve-goodrich,30,C,6-10,220,"MAR 18, 1976",25.0,R,Princeton,1864,,0.0
1610612741,2000-01,00,Brad Miller,Brad,brad-miller,40,C,7-0,261,"APR 12, 1976",25.0,2,Purdue,1802,,0.0
1610612741,2000-01,00,Elton Brand,Elton,elton-brand,42,F,6-8,260,"MAR 11, 1979",22.0,1,Duke,1882,,0.0
1610612741,2000-01,00,Jake Voskuhl,Jake,jake-voskuhl,43,C,6-11,245,"NOV 01, 1977",23.0,R,Connecticut,2063,,0.0
1610612741,2000-01,00,Dalibor Bagaric,Dalibor,dalibor-bagaric,44,C,7-1,277,"JUL 02, 1980",20.0,R,Benston Zagreb,2053,,0.0
1610612741,2001-02,00,Jamal Crawford,Jamal,jamal-crawford,1,G,6-5,175,"MAR 20, 1980",22.0,1,Michigan,2037,,0.0
1610612741,2001-02,00,Eddy Curry,Eddy,eddy-curry,2,F-C,6-11,285,"DEC 05, 1982",19.0,R,Thornwood HS (IL),2201,,0.0
1610612741,2001-02,00,Tyson Chandler,Tyson,tyson-chandler,3,C-F,7-1,235,"OCT 02, 1982",19.0,R,Dominguez HS (CA),2199,,0.0
1610612741,2001-02,00,Jalen Rose,Jalen,jalen-rose,5,F-G,6-8,217,"JAN 30, 1973",29.0,7,Michigan,147,,0.0
1610612741,2001-02,00,Travis Best,Travis,travis-best,6,G,5-11,181,"JUL 12, 1972",29.0,6,Georgia Tech,696,,0.0
1610612741,2001-02,00,A.J. Guyton,A.J.,aj-guyton,11,G,6-1,180,"FEB 12, 1978",24.0,1,Indiana,2062,,0.0
1610612741,2001-02,00,Fred Hoiberg,Fred,fred-hoiberg,20,G,6-5,210,"OCT 15, 1972",29.0,6,Iowa State,697,,0.0
1610612741,2001-02,00,Marcus Fizer,Marcus,marcus-fizer,21,F,6-9,262,"AUG 10, 1978",23.0,1,Iowa State,2033,,0.0
1610612741,2001-02,00,Trenton Hassell,Trenton,trenton-hassell,22,G,6-5,200,"MAR 04, 1979",23.0,R,Austin Peay,2239,,0.0
1610612741,2001-02,00,Norman Richardson,Norman,norman-richardson,31,G,6-5,200,"JUL 24, 1977",24.0,R,Hofstra,2369,,0.0
1610612741,2001-02,00,Eddie Robinson,Eddie,eddie-robinson,32,F,6-9,205,"APR 19, 1976",26.0,2,Central Oklahoma,1944,,0.0
1610612741,2001-02,00,Dalibor Bagaric,Dalibor,dalibor-bagaric,44,C,7-1,270,"JUL 02, 1980",21.0,1,Benston Zagreb,2053,,0.0
1610612741,2002-03,00,Eddy Curry,Eddy,eddy-curry,2,F-C,6-11,285,"DEC 05, 1982",20.0,1,Thornwood HS (IL),2201,,0.0
1610612741,2002-03,00,Tyson Chandler,Tyson,tyson-chandler,3,C-F,7-1,235,"OCT 02, 1982",20.0,1,Dominguez HS (CA),2199,,0.0
1610612741,2002-03,00,Jalen Rose,Jalen,jalen-rose,5,F-G,6-8,217,"JAN 30, 1973",30.0,8,Michigan,147,,0.0
1610612741,2002-03,00,Doug Overton,Doug,doug-overton,6,G,6-3,190,"AUG 03, 1969",33.0,10,La Salle,77,,0.0
1610612741,2002-03,00,Rick Brunson,Rick,rick-brunson,9,G,6-4,190,"JUN 14, 1972",31.0,5,Temple,1594,,0.0
1610612741,2002-03,00,Dalibor Bagaric,Dalibor,dalibor-bagaric,11,C,7-1,290,"JUL 02, 1980",22.0,2,Benston Zagreb,2053,,0.0
1610612741,2002-03,00,Fred Hoiberg,Fred,fred-hoiberg,20,G,6-5,210,"OCT 15, 1972",30.0,7,Iowa State,697,,0.0
1610612741,2002-03,00,Marcus Fizer,Marcus,marcus-fizer,21,F,6-8,260,"AUG 10, 1978",24.0,2,Iowa State,2033,,0.0
1610612741,2002-03,00,Jay Williams,Jay,jay-williams,22,G,6-2,195,"SEP 10, 1981",21.0,R,Duke,2398,,0.0
1610612741,2002-03,00,Roger Mason Jr.,Roger,roger-mason-jr,31,G,6-5,200,"SEP 10, 1980",22.0,R,Virginia,2427,,0.0
1610612741,2002-03,00,Eddie Robinson,Eddie,eddie-robinson,32,F,6-9,210,"APR 19, 1976",27.0,3,Central Oklahoma,1944,,0.0
1610612741,2002-03,00,Lonny Baxter,Lonny,lonny-baxter,35,F,6-8,260,"JAN 27, 1979",24.0,R,Maryland,2437,,0.0
1610612741,2002-03,00,Donyell Marshall,Donyell,donyell-marshall,42,F,6-9,230,"MAY 18, 1973",30.0,8,Connecticut,923,,0.0
1610612741,2002-03,00,Corie Blount,Corie,corie-blount,43,F-C,6-10,242,"JAN 04, 1969",34.0,9,Cincinnati,916,,0.0
1610612741,2002-03,00,Trenton Hassell,Trenton,trenton-hassell,44,G,6-5,200,"MAR 04, 1979",24.0,1,Austin Peay,2239,,0.0
1610612741,2003-04,00,Jamal Crawford,Jamal,jamal-crawford,1,G,6-5,190,"MAR 20, 1980",24.0,3,Michigan,2037,,0.0
1610612741,2003-04,00,Eddy Curry,Eddy,eddy-curry,2,C-F,6-11,285,"DEC 05, 1982",21.0,2,Thornwood HS (IL),2201,,0.0
1610612741,2003-04,00,Tyson Chandler,Tyson,tyson-chandler,3,F-C,7-1,235,"OCT 02, 1982",21.0,2,Dominguez HS (CA),2199,,0.0
1610612741,2003-04,00,Chris Jefferies,Chris,chris-jefferies,6,F,6-8,230,"FEB 13, 1980",24.0,1,Fresno State,2423,,0.0
1610612741,2003-04,00,Linton Johnson,Linton,linton-johnson,8,F,6-8,205,"JUN 13, 1980",24.0,R,Tulane,2669,,0.0
1610612741,2003-04,00,Jerome Williams,Jerome,jerome-williams,11,F-C,6-9,206,"MAY 10, 1973",31.0,7,Georgetown,966,,0.0
1610612741,2003-04,00,Kirk Hinrich,Kirk,kirk-hinrich,12,G,6-3,190,"JAN 02, 1981",23.0,R,Kansas,2550,,0.0
1610612741,2003-04,00,Kendall Gill,Kendall,kendall-gill,13,G,6-5,216,"MAY 25, 1968",36.0,13,Illinois,383,,0.0
1610612741,2003-04,00,Jannero Pargo,Jannero,jannero-pargo,15,G,6-1,175,"OCT 22, 1979",24.0,1,Arkansas,2457,,0.0
1610612741,2003-04,00,Ronald Dupree,Ronald,ronald-dupree,20,F,6-7,209,"JAN 26, 1981",23.0,R,Louisiana State,2648,,0.0
1610612741,2003-04,00,Marcus Fizer,Marcus,marcus-fizer,21,F,6-8,260,"AUG 10, 1978",25.0,3,Iowa State,2033,,0.0
1610612741,2003-04,00,Eddie Robinson,Eddie,eddie-robinson,32,F,6-9,210,"APR 19, 1976",28.0,4,Central Oklahoma,1944,,0.0
1610612741,2003-04,00,Scottie Pippen,Scottie,scottie-pippen,33,F-G,6-8,228,"SEP 25, 1965",38.0,16,Central Arkansas,937,,0.0
1610612741,2003-04,00,Antonio Davis,Antonio,antonio-davis,34,C-F,6-9,230,"OCT 31, 1968",35.0,10,Texas-El Paso,213,,0.0
1610612741,2003-04,00,Paul Shirley,Paul,paul-shirley,45,F,6-10,230,"DEC 23, 1977",26.0,1,Iowa State,2321,,0.0
1610612741,2004-05,00,Tyson Chandler,Tyson,tyson-chandler,3,F-C,7-1,235,"OCT 02, 1982",22.0,3,Dominguez HS (CA),2199,,0.0
1610612741,2004-05,00,Andres Nocioni,Andres,andres-nocioni,5,F,6-7,225,"NOV 30, 1979",25.0,R,Tau Ceramica,2804,,0.0
1610612741,2004-05,00,Ben Gordon,Ben,ben-gordon,7,G,6-3,200,"APR 04, 1983",22.0,R,Connecticut,2732,,0.0
1610612741,2004-05,00,Kirk Hinrich,Kirk,kirk-hinrich,12,G,6-3,190,"JAN 02, 1981",24.0,1,Kansas,2550,,0.0
1610612741,2004-05,00,Jannero Pargo,Jannero,jannero-pargo,15,G,6-1,175,"OCT 22, 1979",25.0,2,Arkansas,2457,,0.0
1610612741,2004-05,00,Chris Duhon,Chris,chris-duhon,21,G,6-1,185,"AUG 31, 1982",22.0,R,Duke,2768,,0.0
1610612741,2004-05,00,Othella Harrington,Othella,othella-harrington,24,F-C,6-9,235,"JAN 31, 1974",31.0,8,Georgetown,970,,0.0
1610612741,2004-05,00,Frank Williams,Frank,frank-williams,30,G,6-3,212,"FEB 25, 1980",25.0,2,Illinois,2421,,0.0
1610612741,2004-05,00,Antonio Davis,Antonio,antonio-davis,34,F-C,6-9,245,"OCT 31, 1968",36.0,11,Texas-El Paso,213,,0.0
1610612741,2004-05,00,Jared Reiner,Jared,jared-reiner,35,C,6-11,255,"APR 08, 1982",23.0,R,Iowa,2876,,0.0
1610612741,2004-05,00,Adrian Griffin,Adrian,adrian-griffin,44,G-F,6-5,230,"JUL 04, 1974",30.0,5,Seton Hall,1559,,0.0
1610612741,2004-05,00,Lawrence Funderburke,Lawrence,lawrence-funderburke,51,F,6-9,230,"DEC 15, 1970",34.0,6,Ohio State,1444,,0.0
1610612741,2004-05,00,Eric Piatkowski,Eric,eric-piatkowski,52,G-F,6-7,215,"SEP 30, 1970",34.0,10,Nebraska,15,,0.0
1610612741,2005-06,00,Randy Livingston,Randy,randy-livingston,1,G,6-4,209,"APR 02, 1975",31.0,9,Louisiana State,988,,0.0
1610612741,2005-06,00,Tyson Chandler,Tyson,tyson-chandler,3,C,7-1,235,"OCT 02, 1982",23.0,4,Dominguez HS (CA),2199,,0.0
1610612741,2005-06,00,Andres Nocioni,Andres,andres-nocioni,5,F,6-7,225,"NOV 30, 1979",26.0,1,Tau Ceramica,2804,,0.0
1610612741,2005-06,00,Ben Gordon,Ben,ben-gordon,7,G,6-3,200,"APR 04, 1983",23.0,1,Connecticut,2732,,0.0
1610612741,2005-06,00,Luol Deng,Luol,luol-deng,9,F-G,6-9,220,"APR 16, 1985",21.0,1,Duke,2736,,0.0
1610612741,2005-06,00,Kirk Hinrich,Kirk,kirk-hinrich,12,G,6-3,190,"JAN 02, 1981",25.0,2,Kansas,2550,,0.0
1610612741,2005-06,00,Eddie Basden,Eddie,eddie-basden,13,G,6-5,215,"FEB 15, 1983",23.0,R,North Carolina-Charlotte,101188,,0.0
1610612741,2005-06,00,Jannero Pargo,Jannero,jannero-pargo,15,G,6-1,175,"OCT 22, 1979",26.0,3,Arkansas,2457,,0.0
1610612741,2005-06,00,Chris Duhon,Chris,chris-duhon,21,G,6-1,185,"AUG 31, 1982",23.0,1,Duke,2768,,0.0
1610612741,2005-06,00,Othella Harrington,Othella,othella-harrington,24,C-F,6-9,235,"JAN 31, 1974",32.0,9,Georgetown,970,,0.0
1610612741,2005-06,00,Darius Songaila,Darius,darius-songaila,25,F,6-8,240,"FEB 14, 1978",28.0,2,Wake Forest,2443,,0.0
1610612741,2005-06,00,Malik Allen,Malik,malik-allen,35,F,6-10,255,"JUN 27, 1978",28.0,4,Villanova,2124,,0.0
1610612741,2005-06,00,Luke Schenscher,Luke,luke-schenscher,45,C,7-1,265,"DEC 31, 1981",24.0,R,Georgia Tech,101195,,0.0
1610612741,2005-06,00,Michael Sweetney,Michael,michael-sweetney,50,F,6-8,270,"OCT 25, 1982",23.0,2,Georgetown,2552,,0.0
1610612741,2005-06,00,Eric Piatkowski,Eric,eric-piatkowski,52,G-F,6-7,215,"SEP 30, 1970",35.0,11,Nebraska,15,,0.0
1610612741,2006-07,00,Thabo Sefolosha,Thabo,thabo-sefolosha,2,G,6-7,215,"MAY 02, 1984",23.0,R,Angelico Biella,200757,,0.0
1610612741,2006-07,00,Ben Wallace,Ben,ben-wallace,3,C,6-9,240,"SEP 10, 1974",32.0,10,Virginia Union,1112,,0.0
1610612741,2006-07,00,Andres Nocioni,Andres,andres-nocioni,5,F,6-7,225,"NOV 30, 1979",27.0,2,Tau Ceramica,2804,,0.0
1610612741,2006-07,00,Ben Gordon,Ben,ben-gordon,7,G,6-3,200,"APR 04, 1983",24.0,2,Connecticut,2732,,0.0
1610612741,2006-07,00,Luol Deng,Luol,luol-deng,9,F-G,6-9,220,"APR 16, 1985",22.0,2,Duke,2736,,0.0
1610612741,2006-07,00,Andre Barrett,Andre,andre-barrett,11,G,5-10,173,"FEB 21, 1982",25.0,2,Seton Hall,2857,,0.0
1610612741,2006-07,00,Kirk Hinrich,Kirk,kirk-hinrich,12,G,6-3,190,"JAN 02, 1981",26.0,3,Kansas,2550,,0.0
1610612741,2006-07,00,Martynas Andriuskevicius,Martynas,martynas-andriuskevicius,15,C,7-2,240,"MAR 12, 1986",21.0,1,Zalgiris,101149,,0.0
1610612741,2006-07,00,Chris Duhon,Chris,chris-duhon,21,G,6-1,185,"AUG 31, 1982",24.0,2,Duke,2768,,0.0
1610612741,2006-07,00,Tyrus Thomas,Tyrus,tyrus-thomas,24,F,6-9,215,"AUG 17, 1986",20.0,R,Louisiana State,200748,,0.0
1610612741,2006-07,00,Malik Allen,Malik,malik-allen,35,F,6-10,255,"JUN 27, 1978",29.0,5,Villanova,2124,,0.0
1610612741,2006-07,00,Viktor Khryapa,Viktor,viktor-khryapa,38,F,6-9,218,"AUG 03, 1982",24.0,2,CSKA Moscow,2751,,0.0
1610612741,2006-07,00,P.J. Brown,P.J.,pj-brown,42,F-C,6-11,239,"OCT 14, 1969",37.0,13,Louisiana Tech,136,,0.0
1610612741,2006-07,00,Adrian Griffin,Adrian,adrian-griffin,44,G-F,6-5,230,"JUL 04, 1974",32.0,7,Seton Hall,1559,,0.0
1610612741,2006-07,00,Michael Sweetney,Michael,michael-sweetney,50,F,6-8,270,"OCT 25, 1982",24.0,3,Georgetown,2552,,0.0
1610612741,2007-08,00,Thabo Sefolosha,Thabo,thabo-sefolosha,2,G,6-7,215,"MAY 02, 1984",24.0,1,Angelico Biella,200757,,0.0
1610612741,2007-08,00,Andres Nocioni,Andres,andres-nocioni,5,F,6-7,225,"NOV 30, 1979",28.0,3,Tau Ceramica,2804,,0.0
1610612741,2007-08,00,Shannon Brown,Shannon,shannon-brown,6,G,6-4,211,"NOV 29, 1985",22.0,1,Michigan State,200769,,0.0
1610612741,2007-08,00,Ben Gordon,Ben,ben-gordon,7,G,6-3,200,"APR 04, 1983",25.0,3,Connecticut,2732,,0.0
1610612741,2007-08,00,Luol Deng,Luol,luol-deng,9,F,6-9,220,"APR 16, 1985",23.0,3,Duke,2736,,0.0
1610612741,2007-08,00,Kirk Hinrich,Kirk,kirk-hinrich,12,G,6-3,190,"JAN 02, 1981",27.0,4,Kansas,2550,,0.0
1610612741,2007-08,00,Joakim Noah,Joakim,joakim-noah,13,C-F,6-11,232,"FEB 25, 1985",23.0,R,Florida,201149,,0.0
1610612741,2007-08,00,Cedric Simmons,Cedric,cedric-simmons,15,F,6-9,235,"JAN 03, 1986",22.0,1,North Carolina State,200759,,0.0
1610612741,2007-08,00,JamesOn Curry,JamesOn,jameson-curry,20,G,6-3,190,"JAN 07, 1986",22.0,R,Oklahoma State,201191,,0.0
1610612741,2007-08,00,Chris Duhon,Chris,chris-duhon,21,G,6-1,185,"AUG 31, 1982",25.0,3,Duke,2768,,0.0
1610612741,2007-08,00,Tyrus Thomas,Tyrus,tyrus-thomas,24,F,6-8,215,"AUG 17, 1986",21.0,1,Louisiana State,200748,,0.0
1610612741,2007-08,00,Larry Hughes,Larry,larry-hughes,32,G,6-5,185,"JAN 23, 1979",29.0,9,St. Louis,1716,,0.0
1610612741,2007-08,00,Aaron Gray,Aaron,aaron-gray,34,C,7-0,270,"DEC 07, 1984",23.0,R,Pittsburgh,201189,,0.0
1610612741,2007-08,00,Demetris Nichols,Demetris,demetris-nichols,35,F,6-8,216,"SEP 04, 1984",23.0,R,Syracuse,201193,,0.0
1610612741,2007-08,00,Drew Gooden,Drew,drew-gooden,90,F,6-10,250,"SEP 24, 1981",26.0,5,Kansas,2400,,0.0
1610612741,2008-09,00,Derrick Rose,Derrick,derrick-rose,1,G,6-3,190,"OCT 04, 1988",20.0,R,Memphis,201565,,0.0
1610612741,2008-09,00,Tim Thomas,Tim,tim-thomas,2,F,6-10,240,"FEB 26, 1977",32.0,11,Villanova,1501,,0.0
1610612741,2008-09,00,Anthony Roberson,Anthony,anthony-roberson,5,G,6-2,180,"FEB 14, 1983",26.0,2,Florida,101194,,0.0
1610612741,2008-09,00,Ben Gordon,Ben,ben-gordon,7,G,6-3,200,"APR 04, 1983",26.0,4,Connecticut,2732,,0.0
1610612741,2008-09,00,Luol Deng,Luol,luol-deng,9,F,6-9,220,"APR 16, 1985",24.0,4,Duke,2736,,0.0
1610612741,2008-09,00,Lindsey Hunter,Lindsey,lindsey-hunter,11,G,6-2,195,"DEC 03, 1970",38.0,15,Jackson State,283,,0.0
1610612741,2008-09,00,Kirk Hinrich,Kirk,kirk-hinrich,12,G,6-3,190,"JAN 02, 1981",28.0,5,Kansas,2550,,0.0
1610612741,2008-09,00,Joakim Noah,Joakim,joakim-noah,13,C-F,6-11,232,"FEB 25, 1985",24.0,1,Florida,201149,,0.0
1610612741,2008-09,00,John Salmons,John,john-salmons,15,F-G,6-6,207,"DEC 12, 1979",29.0,6,Miami,2422,,0.0
1610612741,2008-09,00,DeMarcus Nelson,DeMarcus,demarcus-nelson,21,G,6-4,200,"NOV 02, 1985",23.0,R,Duke,201634,,0.0
1610612741,2008-09,00,Tyrus Thomas,Tyrus,tyrus-thomas,24,F,6-9,215,"AUG 17, 1986",22.0,2,Louisiana State,200748,,0.0
1610612741,2008-09,00,Jerome James,Jerome,jerome-james,31,C,7-1,285,"NOV 17, 1975",33.0,8,Florida A&M,1744,,0.0
1610612741,2008-09,00,Aaron Gray,Aaron,aaron-gray,34,C,7-0,270,"DEC 07, 1984",24.0,1,Pittsburgh,201189,,0.0
1610612741,2008-09,00,Brad Miller,Brad,brad-miller,52,C,7-0,261,"APR 12, 1976",33.0,10,Purdue,1802,,0.0
1610612741,2008-09,00,Linton Johnson,Linton,linton-johnson,54,F,6-8,205,"JUN 13, 1980",29.0,5,Tulane,2669,,0.0
1610612741,2009-10,00,Acie Law,Acie,acie-law,0,G,6-3,202,"JAN 25, 1985",25.0,2,Texas A&M,201151,,0.0
1610612741,2009-10,00,Derrick Rose,Derrick,derrick-rose,1,G,6-3,190,"OCT 04, 1988",21.0,1,Memphis,201565,,0.0
1610612741,2009-10,00,Jannero Pargo,Jannero,jannero-pargo,2,G,6-1,185,"OCT 22, 1979",30.0,6,Arkansas,2457,,0.0
1610612741,2009-10,00,Flip Murray,Flip,flip-murray,6,G,6-3,200,"JUL 29, 1979",30.0,7,Shaw,2436,,0.0
1610612741,2009-10,00,Luol Deng,Luol,luol-deng,9,F,6-9,220,"APR 16, 1985",25.0,5,Duke,2736,,0.0
1610612741,2009-10,00,Kirk Hinrich,Kirk,kirk-hinrich,12,G,6-3,190,"JAN 02, 1981",29.0,6,Kansas,2550,,0.0
1610612741,2009-10,00,Joakim Noah,Joakim,joakim-noah,13,C-F,6-11,232,"FEB 25, 1985",25.0,2,Florida,201149,,0.0
1610612741,2009-10,00,James Johnson,James,james-johnson,16,F,6-9,245,"FEB 20, 1987",23.0,R,Wake Forest,201949,,0.0
1610612741,2009-10,00,Joe Alexander,Joe,joe-alexander,20,F,6-8,230,"DEC 26, 1986",23.0,1,West Virginia,201570,,0.0
1610612741,2009-10,00,Hakim Warrick,Hakim,hakim-warrick,21,F,6-9,219,"JUL 08, 1982",27.0,4,Syracuse,101124,,0.0
1610612741,2009-10,00,Taj Gibson,Taj,taj-gibson,22,F,6-9,225,"JUN 24, 1985",25.0,R,Southern California,201959,,0.0
1610612741,2009-10,00,Rob Kurz,Rob,rob-kurz,31,F,6-9,232,"MAR 05, 1985",25.0,1,Notre Dame,201633,,0.0
1610612741,2009-10,00,Devin Brown,Devin,devin-brown,32,G,6-5,210,"DEC 30, 1978",31.0,7,Texas-San Antonio,2484,,0.0
1610612741,2009-10,00,Chris Richard,Chris,chris-richard,35,F,6-9,256,"DEC 25, 1984",25.0,1,Florida,201181,,0.0
1610612741,2009-10,00,Brad Miller,Brad,brad-miller,52,F-C,7-0,261,"APR 12, 1976",34.0,11,Purdue,1802,,0.0
1610612741,2010-11,00,Derrick Rose,Derrick,derrick-rose,1,G,6-3,190,"OCT 04, 1988",22.0,2,Memphis,201565,,0.0
1610612741,2010-11,00,Omer Asik,Omer,omer-asik,3,C-F,7-0,255,"JUL 04, 1986",24.0,R,Fenerbahce,201600,,0.0
1610612741,2010-11,00,Carlos Boozer,Carlos,carlos-boozer,5,F,6-9,266,"NOV 20, 1981",29.0,8,Duke,2430,,0.0
1610612741,2010-11,00,Keith Bogans,Keith,keith-bogans,6,G,6-5,215,"MAY 12, 1980",31.0,7,Kentucky,2586,,0.0
1610612741,2010-11,00,Luol Deng,Luol,luol-deng,9,F,6-9,220,"APR 16, 1985",26.0,6,Duke,2736,,0.0
1610612741,2010-11,00,Ronnie Brewer,Ronnie,ronnie-brewer,11,G,6-7,227,"MAR 20, 1985",26.0,4,Arkansas,200758,,0.0
1610612741,2010-11,00,Jannero Pargo,Jannero,jannero-pargo,12,G,6-1,185,"OCT 22, 1979",31.0,7,Arkansas,2457,,0.0
1610612741,2010-11,00,Joakim Noah,Joakim,joakim-noah,13,C,6-11,232,"FEB 25, 1985",26.0,3,Florida,201149,,0.0
1610612741,2010-11,00,John Lucas III,John,john-lucas-iii,15,G,5-11,165,"NOV 21, 1982",28.0,2,Oklahoma State,101249,,0.0
1610612741,2010-11,00,Taj Gibson,Taj,taj-gibson,22,F,6-9,225,"JUN 24, 1985",26.0,1,Southern California,201959,,0.0
1610612741,2010-11,00,Brian Scalabrine,Brian,brian-scalabrine,24,F,6-9,235,"MAR 18, 1978",33.0,9,Southern California,2243,,0.0
1610612741,2010-11,00,Kyle Korver,Kyle,kyle-korver,26,G-F,6-7,212,"MAR 17, 1981",30.0,7,Creighton,2594,,0.0
1610612741,2010-11,00,C.J. Watson,C.J.,cj-watson,32,G,6-2,175,"APR 17, 1984",27.0,3,Tennessee,201228,,0.0
1610612741,2010-11,00,Kurt Thomas,Kurt,kurt-thomas,40,C,6-9,230,"OCT 04, 1972",38.0,15,TCU,703,,0.0
1610612741,2010-11,00,Rasual Butler,Rasual,rasual-butler,45,G-F,6-7,215,"MAY 23, 1979",32.0,8,La Salle,2446,,0.0
1610612741,2011-12,00,Derrick Rose,Derrick,derrick-rose,1,G,6-3,190,"OCT 04, 1988",23.0,3,Memphis,201565,,
1610612741,2011-12,00,Omer Asik,Omer,omer-asik,3,C,7-0,255,"JUL 04, 1986",25.0,1,Fenerbahce,201600,,
1610612741,2011-12,00,Carlos Boozer,Carlos,carlos-boozer,5,F,6-9,266,"NOV 20, 1981",30.0,9,Duke,2430,,
1610612741,2011-12,00,C.J. Watson,C.J.,cj-watson,7,G,6-2,175,"APR 17, 1984",28.0,4,Tennessee,201228,,
1610612741,2011-12,00,Mike James,Mike,mike-james,8,G,6-2,188,"JUN 23, 1975",37.0,9,Duquesne,2229,,
1610612741,2011-12,00,Luol Deng,Luol,luol-deng,9,F,6-9,220,"APR 16, 1985",27.0,7,Duke,2736,,
1610612741,2011-12,00,Ronnie Brewer,Ronnie,ronnie-brewer,11,G,6-7,227,"MAR 20, 1985",27.0,5,Arkansas,200758,,
1610612741,2011-12,00,Joakim Noah,Joakim,joakim-noah,13,C,6-11,232,"FEB 25, 1985",27.0,4,Florida,201149,,
1610612741,2011-12,00,John Lucas III,John,john-lucas-iii,15,G,5-11,165,"NOV 21, 1982",29.0,3,Oklahoma State,101249,,
1610612741,2011-12,00,Jimmy Butler III,Jimmy,jimmy-butler-iii,21,G-F,6-7,220,"SEP 14, 1989",22.0,R,Marquette,202710,,
1610612741,2011-12,00,Taj Gibson,Taj,taj-gibson,22,F,6-9,225,"JUN 24, 1985",27.0,2,Southern California,201959,,
1610612741,2011-12,00,Brian Scalabrine,Brian,brian-scalabrine,24,F,6-9,235,"MAR 18, 1978",34.0,10,Southern California,2243,,
1610612741,2011-12,00,Kyle Korver,Kyle,kyle-korver,26,F-G,6-7,212,"MAR 17, 1981",31.0,8,Creighton,2594,,
1610612741,2011-12,00,Richard Hamilton,Richard,richard-hamilton,32,G,6-7,193,"FEB 14, 1978",34.0,12,Connecticut,1888,,
1610612741,2012-13,00,Derrick Rose,Derrick,derrick-rose,1,G,6-3,190,"OCT 04, 1988",24.0,4,Memphis,201565,,
1610612741,2012-13,00,Nate Robinson,Nate,nate-robinson,2,G,5-9,180,"MAY 31, 1984",29.0,7,Washington,101126,,
1610612741,2012-13,00,Malcolm Thomas,Malcolm,malcolm-thomas,3,F,6-9,225,"NOV 08, 1988",24.0,1,San Diego State,202952,,
1610612741,2012-13,00,Carlos Boozer,Carlos,carlos-boozer,5,F,6-9,266,"NOV 20, 1981",31.0,10,Duke,2430,,
1610612741,2012-13,00,Marco Belinelli,Marco,marco-belinelli,8,G,6-5,195,"MAR 25, 1986",27.0,5,Fortitudo Bologna,201158,,
1610612741,2012-13,00,Luol Deng,Luol,luol-deng,9,F,6-9,220,"APR 16, 1985",28.0,8,Duke,2736,,
1610612741,2012-13,00,Kirk Hinrich,Kirk,kirk-hinrich,12,G,6-4,190,"JAN 02, 1981",32.0,9,Kansas,2550,,
1610612741,2012-13,00,Joakim Noah,Joakim,joakim-noah,13,C,6-11,232,"FEB 25, 1985",28.0,5,Florida,201149,,
1610612741,2012-13,00,Daequan Cook,Daequan,daequan-cook,14,G,6-5,210,"APR 28, 1987",26.0,5,Ohio State,201161,,
1610612741,2012-13,00,Jimmy Butler III,Jimmy,jimmy-butler-iii,21,G-F,6-7,220,"SEP 14, 1989",23.0,1,Marquette,202710,,
