PLAYER_ID,PLAYER_NAME,GP,MIN,REB
2062,A.J. Guyton,2,8.533333333333333,0
243,Aaron McKie,80,2377.64,350
1425,Aaron Williams,81,1601.3783333333333,331
2492,Adam Harrington,19,109.62166666666667,8
1502,Adonal Foyle,82,1786.2066666666667,490
1559,Adrian Griffin,74,1369.8666666666666,264
1733,Al Harrington,82,2467.7766666666666,511
673,Alan Henderson,82,1493.645,398
275,Allan Houston,82,3109.7933333333335,231
947,Allen Iverson,82,3484.07,344
2228,Alton Ford,11,29.18166666666667,6
1541,Alvin Williams,78,2642.346666666667,245
1043,Amal McCaskill,11,69.805,22
2405,Amar'e Stoudemire,82,2569.9383333333335,721
1889,Andre Miller,80,2913.2283333333335,316
1905,Andrei Kirilenko,80,2214.185,420
692,Andrew DeClercq,77,1329.6083333333333,339
358,Anfernee Hardaway,58,1776.82,258
1738,Ansu Sesay,45,445.24,73
1712,Antawn Jamison,82,3229.3083333333334,578
1853,Anthony Carter,49,913.4633333333334,83
924,Anthony Goldwire,15,86.28333333333333,6
1533,Anthony Johnson,66,842.83,78
193,Anthony Mason,65,2117.4533333333334,416
324,Anthony Peeler,82,2243.258333333333,241
2541,Antoine Rigaudeau,11,89.39333333333333,8
952,Antoine Walker,78,3235.3683333333333,563
1498,Antonio Daniels,67,870.5766666666667,72
213,Antonio Davis,53,1897.7433333333333,437
176,Antonio Harvey,4,32.63,6
1609,Art Long,26,209.57166666666666,60
717,Arvydas Sabonis,78,1203.2933333333333,335
1506,Austin Croshere,49,630.8783333333333,155
422,Avery Johnson,48,427.13,31
1884,Baron Davis,50,1893.03,186
1112,Ben Wallace,73,2871.2516666666666,1126
902,Bimbo Coles,35,689.8016666666666,59
448,Bo Outlaw,80,1800.235,368
682,Bob Sura,55,1130.08,167
1517,Bobby Jackson,59,1672.9066666666668,219
2250,Bobby Simmons,36,373.6483333333333,77
1719,Bonzi Wells,75,2397.2083333333335,394
2411,Bostjan Nachbar,14,78.16666666666667,11
1802,Brad Miller,73,2270.9983333333334,603
2220,Brandon Armstrong,17,69.61666666666666,4
1585,Brandon Williams,6,19.933333333333334,2
2217,Brendan Haywood,81,1929.3933333333334,404
699,Brent Barry,75,2482.15,301
1510,Brevin Knight,55,928.2966666666666,81
2073,Brian Cardinal,5,14.35,5
258,Brian Grant,82,2641.5233333333335,837
2243,Brian Scalabrine,59,721.4433333333334,141
216,Brian Shaw,72,897.6683333333333,119
1730,Brian Skinner,77,1384.3616666666667,366
1477,Bruce Bowen,82,2568.326666666667,239
1743,Bruno Sundov,26,138.70333333333335,28
1724,Bryce Drew,13,79.83166666666666,13
935,Bryon Russell,70,1389.585,208
384,Calbert Cheaney,81,2352.9016666666666,284
1916,Calvin Booth,47,575.325,109
2306,Carlos Arroyo,44,283.8933333333333,26
2430,Carlos Boozer,81,2047.9583333333333,609
2406,Caron Butler,78,2855.6516666666666,397
2418,Casey Jacobsen,72,1145.2383333333332,83
2456,Cezary Trybanski,15,88.31833333333333,14
891,Charles Oakley,42,515.3983333333333,107
1520,Charles Smith,3,13.221666666666666,0
369,Charlie Ward,66,1467.255,177
1497,Chauncey Billups,74,2330.205,273
685,Cherokee Parks,30,646.1733333333333,132
2365,Chris Andersen,59,902.555,274
