PLAYER_ID,PLAYER_NAME,GP,MIN,REB
920,A.C. Green,82,1411.8183333333334,313
2062,A.J. Guyton,33,628.5383333333333,36
243,Aaron McKie,76,2390.7266666666665,311
1425,Aaron Williams,82,2334.0016666666666,590
228,Adam Keefe,67,841.8583333333333,209
1502,Adonal Foyle,58,1460.31,405
1559,Adrian Griffin,44,375.875,87
1733,Al Harrington,78,1892.62,381
673,Alan Henderson,73,1807.9883333333332,406
275,Allan Houston,78,2857.846666666667,283
947,Allen Iverson,71,2975.858333333333,273
297,Alonzo Mourning,13,305.96666666666664,101
1541,Alvin Williams,82,2391.286666666667,212
1889,Andre Miller,82,2846.5316666666668,360
692,Andrew DeClercq,67,900.0216666666666,236
1950,Andy Panko,1,0.5516666666666666,0
358,Anfernee Hardaway,4,110.295,18
1712,Antawn Jamison,82,3393.12,715
1853,Anthony Carter,72,1633.555,180
924,Anthony Goldwire,20,200.045,12
1533,Anthony Johnson,53,510.66833333333335,44
193,Anthony Mason,80,3254.9816666666666,770
292,Anthony Miller,4,11.483333333333333,2
324,Anthony Peeler,75,2121.68,192
952,Antoine Walker,81,3393.445,719
1498,Antonio Daniels,79,2062.608333333333,163
213,Antonio Davis,78,2731.105,787
176,Antonio Harvey,12,71.4,14
686,Antonio McDyess,70,2556.5866666666666,845
1609,Art Long,9,18.69,8
717,Arvydas Sabonis,61,1294.69,331
1506,Austin Croshere,81,1873.8383333333334,387
422,Avery Johnson,55,1288.3966666666668,85
1884,Baron Davis,82,3189.1266666666666,408
1112,Ben Wallace,80,2761.3566666666666,1052
223,Bill Curley,20,192.33166666666668,37
182,Billy Owens,45,796.4333333333333,205
902,Bimbo Coles,47,802.515,48
448,Bo Outlaw,80,2537.3966666666665,619
682,Bob Sura,53,1682.26,227
1517,Bobby Jackson,79,1647.63,246
1719,Bonzi Wells,75,1995.535,367
1802,Brad Miller,57,1437.0666666666666,419
699,Brent Barry,67,1780.8233333333333,211
85,Brent Price,6,29.866666666666667,4
1510,Brevin Knight,53,1461.455,168
2073,Brian Cardinal,15,124.26166666666667,23
258,Brian Grant,82,2773.8166666666666,718
216,Brian Shaw,80,1831.02,304
1730,Brian Skinner,39,582.8716666666667,168
1477,Bruce Bowen,82,2687.4,245
1743,Bruno Sundov,11,122.35333333333334,23
735,Bryant Reeves,75,1829.255,452
179,Bryant Stith,78,2506.8083333333334,284
1724,Bryce Drew,48,1303.49,69
935,Bryon Russell,78,2474.26,330
1898,Cal Bowdler,44,374.0883333333333,77
384,Calbert Cheaney,9,152.27166666666668,20
1916,Calvin Booth,55,929.3366666666667,246
435,Carlos Rogers,39,546.9166666666666,139
76,Cedric Ceballos,40,557.0633333333334,106
1538,Cedric Henderson,55,961.24,90
891,Charles Oakley,78,2767.24,741
369,Charlie Ward,61,1494.6066666666666,159
1497,Chauncey Billups,77,1793.3116666666667,158
685,Cherokee Parks,65,1053.7133333333334,229
713,Chris Carr,35,306.94666666666666,44
164,Chris Childs,77,1853.9033333333334,202
1544,Chris Crawford,47,904.5466666666666,110
201,Chris Dudley,53,610.99,183
1612,Chris Garner,8,148.505,12
423,Chris Gatling,74,1673.8883333333333,391
1914,Chris Herren,25,408.27166666666665,21
2036,Chris Mihm,59,1164.9966666666667,280
168,Chris Mills,15,493.6666666666667,93
904,Chris Mullin,20,372.9166666666667,41
2084,Chris Porter,51,1145.0166666666667,189
185,Chris Webber,70,2834.9266666666667,777
43,Chris Whitney,59,1533.2616666666668,106
363,Christian Laettner,78,1658.8933333333334,365
1088,Chucky Atkins,81,2364.028333333333,173
359,Chucky Brown,26,339.91,54
221,Clar. Weatherspoon,82,2777.3233333333333,796
361,Clifford Robinson,82,2751.7183333333332,334
1736,Corey Benjamin,65,856.49,100
1894,Corey Maggette,69,1361.42,291
916,Corie Blount,68,1306.105,400
722,Corliss Williamson,69,1686.7566666666667,321
724,Cory Alexander,26,223.43833333333333,25
2042,Courtney Alexander,65,1373.9116666666666,143
1749,Cuttino Mobley,79,3006.2233333333334,397
905,Dale Davis,81,2159.995,605
2053,Dalibor Bagaric,35,259.945,56
1800,Damon Jones,71,1415.665,124
757,Damon Stoudamire,82,2652.83,303
2061,Dan Langhi,33,240.67833333333334,41
105,Dan Majerle,53,1305.83,166
2082,Dan McClintock,6,58.46666666666667,17
344,Dana Barros,60,1082.6766666666667,94
2091,Daniel Santiago,54,579.66,102
198,Danny Ferry,80,1687.07,223
1504,Danny Fortson,6,203.01833333333335,98
330,Danny Manning,82,1300.1866666666667,214
2032,Darius Miles,81,2139.1633333333334,477
353,Darrell Armstrong,75,2774.2316666666666,343
239,Darrick Martin,31,174.81666666666666,16
1032,Darvin Ham,29,541.815,121
128,David Benoit,49,443.83166666666665,81
764,David Robinson,80,2370.9066666666668,691
2128,David Vanterpool,22,410.14,37
133,David Wesley,82,3105.4416666666666,224
766,David Wingate,1,8.966666666666667,0
2052,DeShawn Stevenson,40,295.6933333333333,28
1051,Dean Garrett,70,836.0316666666666,217
244,Dee Brown,7,155.92333333333335,11
209,Dell Curry,71,956.67,85
2035,DerMarr Johnson,78,1309.915,178
1507,Derek Anderson,82,2859.5183333333334,363
965,Derek Fisher,20,710.5483333333333,59
400,Derek Strong,28,491.5316666666667,108
934,Derrick Coleman,34,682.31,184
1760,Derrick Dial,33,204.33833333333334,38
365,Derrick McKey,66,985.5383333333333,176
2046,Desmond Mason,78,1523.5283333333334,249
96,Detlef Schrempf,26,395.635,78
1904,Devean George,59,591.1533333333333,110
87,Dikembe Mutombo,75,2593.185,1015
1901,Dion Glover,57,930.92,131
1717,Dirk Nowitzki,82,3122.7533333333336,754
