PLAYER_ID,PLAYER_NAME,GP,MIN,REB
201166,Aaron Brooks,80,1998.17,157
201189,Aaron Gray,56,715.1083333333333,220
201151,Acie Law,55,559.5233333333333,58
200747,Adam Morrison,52,711.0516666666666,80
1502,Adonal Foyle,10,61.93333333333333,26
1733,Al Harrington,73,2546.4616666666666,455
201143,Al Horford,67,2242.2116666666666,624
2744,Al Jefferson,50,1835.7866666666666,548
201154,Al Thornton,71,2654.05,368
201169,Alando Tucker,30,282.3883333333333,31
101165,Alex Acker,25,199.57833333333335,24
201582,Alexis Ajinca,31,182.25666666666666,30
947,Allen Iverson,57,2092.43,173
2405,Amar'e Stoudemire,53,1947.8833333333334,430
101161,Amir Johnson,62,910.9966666666667,232
2760,Anderson Varejao,81,2305.795,581
101154,Andray Blatche,71,1702.9383333333333,378
2810,Andre Brown,4,41.355,12
2738,Andre Iguodala,82,3268.97,471
1889,Andre Miller,82,2976.225,368
200745,Andrea Bargnani,78,2453.3566666666666,416
1905,Andrei Kirilenko,67,1831.0733333333333,319
2804,Andres Nocioni,76,1991.6166666666666,361
101106,Andrew Bogut,36,1123.6633333333334,369
101115,Andrew Bynum,50,1446.0816666666667,398
2740,Andris Biedrins,62,1863.0433333333333,693
1712,Antawn Jamison,81,3095.71,721
1853,Anthony Carter,78,1786.5766666666666,205
1533,Anthony Johnson,80,1481.0216666666668,147
201627,Anthony Morrow,67,1515.2983333333334,199
1515,Anthony Parker,80,2636.47,317
201576,Anthony Randolph,63,1129.1266666666668,363
101194,Anthony Roberson,29,275.78333333333336,22
201229,Anthony Tolliver,19,208.05,41
101120,Antoine Wright,65,1551.8733333333332,136
1498,Antonio Daniels,74,1020.7983333333333,77
686,Antonio McDyess,62,1866.1616666666666,607
201167,Arron Afflalo,74,1233.825,134
1506,Austin Croshere,14,99.95666666666666,34
1884,Baron Davis,65,2248.3483333333334,238
2732,Ben Gordon,82,2998.97,283
1112,Ben Wallace,56,1313.5383333333334,362
2757,Beno Udrih,73,2270.06,220
201336,Blake Ahearn,3,18.8,1
201628,Bobby Brown,68,931.4816666666667,52
1517,Bobby Jackson,71,1484.125,200
2250,Bobby Simmons,71,1729.2416666666666,277
2564,Boris Diaw,81,2753.79,432
1802,Brad Miller,70,2100.1516666666666,545
201148,Brandan Wright,39,688.2666666666667,157
101138,Brandon Bass,81,1574.33,367
200750,Brandon Roy,78,2903.315,370
201575,Brandon Rush,75,1802.895,233
2217,Brendan Haywood,6,175.4,44
699,Brent Barry,56,856.7883333333333,94
1510,Brevin Knight,74,937.6283333333333,88
2073,Brian Cardinal,64,908.7766666666666,142
2567,Brian Cook,30,170.66666666666666,32
2243,Brian Scalabrine,39,504.45166666666665,50
1730,Brian Skinner,51,843.0216666666666,203
201572,Brook Lopez,82,2501.4016666666666,665
1477,Bruce Bowen,80,1505.8633333333332,145
201228,C.J. Watson,77,1883.11,192
101139,CJ Miles,72,1622.66,167
1916,Calvin Booth,8,55.45,11
201171,Carl Landry,69,1466.7583333333334,343
2430,Carlos Boozer,37,1196.53,385
2546,Carmelo Anthony,66,2277.0866666666666,450
2406,Caron Butler,67,2584.8616666666667,414
201858,Cartier Martin,33,265.6066666666667,33
200759,Cedric Simmons,18,84.08166666666666,16
101112,Channing Frye,63,745.69,140
2294,Charlie Bell,70,1782.5283333333334,134
101111,Charlie Villanueva,78,2094.8716666666664,520
1497,Chauncey Billups,79,2788.465,239
200798,Cheikh Samb,18,83.12833333333333,24
2365,Chris Andersen,71,1459.6316666666667,442
2547,Chris Bosh,77,2927.865,771
201604,Chris Douglas-Roberts,44,584.5416666666666,50
2768,Chris Duhon,79,2906.295,246
2549,Chris Kaman,31,920.6316666666667,247
2036,Chris Mihm,18,104.81333333333333,34
101108,Chris Paul,78,3002.0916666666667,432
200809,Chris Quinn,66,962.1866666666666,75
2404,Chris Wilcox,62,1049.6266666666668,277
101236,Chuck Hayes,71,857.6933333333334,250
1088,Chucky Atkins,33,412.315,24
201147,Corey Brewer,15,307.01666666666665,49
1894,Corey Maggette,51,1587.8783333333333,282
201584,Courtney Lee,77,1938.745,178
201235,Courtney Sims,2,13.283333333333333,4
