season_end_year,season,player_id,player,age,games,offensive_rebounds,defensive_rebounds,rebounds,offensive_rebounds_per_game,defensive_rebounds_per_game,rebounds_per_game,team_games,team_offensive_rebounds,team_defensive_rebounds,team_rebounds,player_source_url,team_source_url
2024,2023–24,1641766,Adama Sanogo,22.0,9,19,17,36,2.111111111111111,1.8888888888888888,4.0,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,1627936,Alex Caruso,30.0,71,62,211,273,0.8732394366197183,2.971830985915493,3.8450704225352115,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,203083,Andre Drummond,30.0,79,265,443,708,3.3544303797468356,5.6075949367088604,8.962025316455696,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,1641847,Andrew Funk,24.0,5,0,0,0,0.0,0.0,0.0,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,1630245,Ayo Dosunmu,24.0,76,54,162,216,0.7105263157894737,2.1315789473684212,2.8421052631578947,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,1629632,Coby White,24.0,79,44,314,358,0.5569620253164557,3.9746835443037973,4.531645569620253,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,1631207,Dalen Terry,21.0,59,29,84,113,0.4915254237288136,1.423728813559322,1.9152542372881356,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,201942,DeMar DeRozan,34.0,79,43,297,340,0.5443037974683544,3.759493670886076,4.30379746835443,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,1630929,Henri Drell,24.0,4,1,3,4,0.25,0.75,1.0,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,1629750,Javonte Green,30.0,9,20,47,67,2.2222222222222223,5.222222222222222,7.444444444444445,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,1628975,Jevon Carter,28.0,72,11,49,60,0.1527777777777778,0.6805555555555556,0.8333333333333334,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,1641763,Julian Phillips,20.0,40,12,24,36,0.3,0.6,0.9,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,202696,Nikola Vučević,33.0,76,210,591,801,2.763157894736842,7.776315789473684,10.539473684210526,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,1641931,Onuralp Bitim,25.0,23,6,26,32,0.2608695652173913,1.1304347826086956,1.391304347826087,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,1630172,Patrick Williams,22.0,43,46,120,166,1.069767441860465,2.7906976744186047,3.86046511627907,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
2024,2023–24,1630678,Terry Taylor,24.0,31,17,20,37,0.5483870967741935,0.6451612903225806,1.1935483870967742,82,916,2677,3593,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741
