PLAYER_ID,PLAYER_NAME,GP,MIN,REB
243,Aaron McKie,68,1126.0566666666666,172
1425,Aaron Williams,42,311.5833333333333,60
1502,Adonal Foyle,78,1700.9766666666667,429
1559,Adrian Griffin,69,658.3666666666667,146
1733,Al Harrington,66,2546.4483333333333,461
2744,Al Jefferson,71,1044.215,312
673,Alan Henderson,78,1196.38,348
1893,Aleksandar Radojevic,12,128.13166666666666,28
2682,Alex Garcia,8,145.60666666666665,15
275,Allan Houston,20,534.225,23
947,Allen Iverson,75,3176.088333333333,299
297,Alonzo Mourning,37,703.6566666666666,198
2405,Amar'e Stoudemire,80,2884.786666666667,713
2760,Anderson Varejao,54,868.7616666666667,257
2857,Andre Barrett,38,476.95666666666665,40
2765,Andre Emmett,8,25.94,2
2738,Andre Iguodala,82,2680.8433333333332,464
1889,Andre Miller,82,2849.3,338
1905,Andrei Kirilenko,41,1353.1466666666668,255
2804,Andres Nocioni,81,1895.4983333333332,386
692,Andrew DeClercq,8,50.62833333333333,10
2740,Andris Biedrins,30,382.305,118
358,Anfernee Hardaway,37,895.2883333333333,89
1738,Ansu Sesay,16,127.885,38
1712,Antawn Jamison,68,2608.795,519
1853,Anthony Carter,66,715.855,69
924,Anthony Goldwire,33,530.34,59
1533,Anthony Johnson,63,1756.1733333333334,179
292,Anthony Miller,2,9.7,1
324,Anthony Peeler,40,526.8783333333333,65
952,Antoine Walker,77,2965.4366666666665,695
2766,Antonio Burks,24,217.41166666666666,12
1498,Antonio Daniels,75,2025.9416666666666,169
213,Antonio Davis,72,1842.7433333333333,428
686,Antonio McDyess,77,1805.085,482
1506,Austin Croshere,73,1826.325,375
2852,Awvee Storey,9,27.058333333333334,5
1884,Baron Davis,46,1581.7966666666666,175
2732,Ben Gordon,82,2013.0933333333332,215
1052,Ben Handlogten,21,294.7083333333333,65
1112,Ben Wallace,74,2673.775,902
2757,Beno Udrih,80,1155.2,83
2774,Bernard Robinson,31,328.9533333333333,48
2873,Billy Thomas,25,350.36333333333334,36
448,Bo Outlaw,39,214.69,53
682,Bob Sura,61,1925.2916666666667,337
1517,Bobby Jackson,25,540.2883333333333,85
2250,Bobby Simmons,75,2810.57,446
1719,Bonzi Wells,69,1488.87,229
2564,Boris Diaw,66,1194.0133333333333,170
2411,Bostjan Nachbar,71,1339.7483333333332,182
1802,Brad Miller,56,2092.5,521
2688,Brandin Knight,1,2.783333333333333,0
2599,Brandon Hunter,31,216.74166666666667,69
2217,Brendan Haywood,68,1868.695,464
699,Brent Barry,81,1736.195,190
1510,Brevin Knight,66,1946.475,170
2073,Brian Cardinal,58,1433.1366666666668,225
2567,Brian Cook,72,1081.915,216
258,Brian Grant,69,1142.665,257
2243,Brian Scalabrine,54,1164.3816666666667,244
1730,Brian Skinner,49,943.5166666666667,280
2639,Britton Johnsen,6,83.705,10
1477,Bruce Bowen,82,2622.51,285
1743,Bruno Sundov,21,68.49333333333334,13
935,Bryon Russell,70,1026.22,172
384,Calbert Cheaney,55,945.5716666666667,124
1916,Calvin Booth,51,453.7966666666667,107
2306,Carlos Arroyo,70,1443.175,104
2430,Carlos Boozer,51,1780.7533333333333,457
2568,Carlos Delfino,30,462.335,55
2546,Carmelo Anthony,75,2609.9366666666665,426
2406,Caron Butler,77,2742.161666666667,450
2418,Casey Jacobsen,84,1805.0983333333334,167
369,Charlie Ward,14,359.5466666666667,39
1497,Chauncey Billups,80,2873.86,271
2365,Chris Andersen,67,1423.8583333333333,410
2547,Chris Bosh,81,3013.4183333333335,718
2768,Chris Duhon,82,2171.7633333333333,213
2549,Chris Kaman,63,1634.945,423
2036,Chris Mihm,75,1873.245,502
185,Chris Webber,67,2373.0933333333332,612
2404,Chris Wilcox,54,1007.0633333333334,228
363,Christian Laettner,49,738.6683333333333,131
1088,Chucky Atkins,82,2911.81,197
221,Clar. Weatherspoon,40,523.4416666666667,122
361,Clifford Robinson,71,1695.79,209
1894,Corey Maggette,66,2446.5633333333335,394
722,Corliss Williamson,72,1534.4783333333332,259
2451,Corsley Edwards,10,110.03333333333333,25
724,Cory Alexander,16,197.65833333333333,29
2414,Curtis Borchardt,67,856.25,224
1749,Cuttino Mobley,66,2394.19,229
2788,DJ Mbenga,15,56.61,8
2563,Dahntay Jones,52,643.685,69
2402,Dajuan Wagner,11,101.83333333333333,2
905,Dale Davis,61,1307.16,375
2863,Damien Wilkins,29,516.2183333333334,66
1800,Damon Jones,82,2577.7766666666666,231
757,Damon Stoudamire,81,2769.2933333333335,310
2245,Damone Brown,14,150.935,28
2424,Dan Dickau,71,2080.135,180
2429,Dan Gadzuric,81,1778.1283333333333,674
2091,Daniel Santiago,11,104.955,19
1504,Danny Fortson,62,1046.5583333333334,348
2032,Darius Miles,63,1694.1416666666667,299
2443,Darius Songaila,81,1658.48,344
2545,Darko Milicic,37,252.21333333333334,43
353,Darrell Armstrong,66,986.8533333333334,115
239,Darrick Martin,11,189.58333333333334,10
1032,Darvin Ham,47,256.55,35
2758,David Harrison,43,759.9083333333333,135
133,David Wesley,80,2777.405,228
2561,David West,30,548.9916666666667,129
2205,DeSagana Diop,39,305.15833333333336,70
2052,DeShawn Stevenson,55,1080.705,102
2753,Delonte West,39,504.8233333333333,65
2035,DerMarr Johnson,71,1223.4216666666666,151
1507,Derek Anderson,47,1237.1416666666667,128
965,Derek Fisher,74,2221.7,218
934,Derrick Coleman,5,49.333333333333336,15
2046,Desmond Mason,80,2885.1883333333335,312
1904,Devean George,15,308.2,53
2484,Devin Brown,67,1232.2133333333334,176
2734,Devin Harris,76,1176.67,102
87,Dikembe Mutombo,80,1220.3616666666667,426
1901,Dion Glover,7,66.04833333333333,11
1717,Dirk Nowitzki,78,3028.193333333333,757
