PLAYER_ID,PLAYER_NAME,GP,MIN,REB
243,Aaron McKie,14,121.48833333333333,20
101223,Aaron Miles,19,118.12333333333333,14
1425,Aaron Williams,48,790.77,181
1502,Adonal Foyle,77,1823.6116666666667,424
1559,Adrian Griffin,52,1245.3766666666668,227
1733,Al Harrington,76,2781.5933333333332,523
2744,Al Jefferson,59,1062.4166666666667,299
101187,Alan Anderson,36,563.6,70
673,Alan Henderson,51,530.7216666666667,137
101165,Alex Acker,5,35.10666666666667,5
2637,Alex Scales,1,0.15333333333333332,0
947,Allen Iverson,72,3103.1883333333335,232
297,Alonzo Mourning,65,1302.0033333333333,359
1541,Alvin Williams,1,9.75,3
2405,Amar'e Stoudemire,3,50.45,16
101161,Amir Johnson,3,38.766666666666666,4
2760,Anderson Varejao,48,760.0116666666667,235
101154,Andray Blatche,29,175.48166666666665,38
2857,Andre Barrett,19,282.22333333333336,25
2738,Andre Iguodala,82,3085.7616666666668,481
1889,Andre Miller,82,2937.17,351
101261,Andre Owens,23,210.04166666666666,21
1905,Andrei Kirilenko,69,2604.1566666666668,552
2804,Andres Nocioni,82,2239.08,500
101106,Andrew Bogut,82,2348.13,573
101115,Andrew Bynum,46,338.32166666666666,80
2740,Andris Biedrins,68,1000.325,283
358,Anfernee Hardaway,4,71.73666666666666,10
1712,Antawn Jamison,82,3288.3116666666665,765
1853,Anthony Carter,45,589.0016666666667,62
924,Anthony Goldwire,3,21.906666666666666,1
101219,Anthony Grundy,12,108.00666666666666,17
1533,Anthony Johnson,75,1980.645,168
101194,Anthony Roberson,16,88.31166666666667,6
952,Antoine Walker,82,2198.741666666667,421
101120,Antoine Wright,39,370.1666666666667,30
2766,Antonio Burks,57,570.1916666666667,37
1498,Antonio Daniels,80,2283.1833333333334,172
213,Antonio Davis,44,940.1233333333333,208
686,Antonio McDyess,82,1733.1466666666668,436
101178,Arvydas Macijauskas,19,134.51666666666668,10
1506,Austin Croshere,50,1148.0133333333333,265
2852,Awvee Storey,25,116.31666666666666,22
1884,Baron Davis,54,1971.2483333333332,236
2732,Ben Gordon,80,2482.1066666666666,219
1112,Ben Wallace,82,2889.641666666667,923
2757,Beno Udrih,55,586.3333333333334,52
2774,Bernard Robinson,66,1303.0233333333333,219
2873,Billy Thomas,17,131.08333333333334,14
448,Bo Outlaw,32,354.98333333333335,77
1517,Bobby Jackson,71,1775.4416666666666,223
2250,Bobby Simmons,75,2537.483333333333,333
101238,Boniface Ndong,23,151.53833333333333,37
1719,Bonzi Wells,52,1684.3383333333334,401
2564,Boris Diaw,81,2873.92,558
2411,Bostjan Nachbar,36,501.77166666666665,60
101152,Bracey Wright,7,135.10333333333332,18
1802,Brad Miller,79,2923.3566666666666,615
101138,Brandon Bass,29,268.4033333333333,68
2217,Brendan Haywood,79,1878.6116666666667,467
699,Brent Barry,74,1258.5866666666666,159
1510,Brevin Knight,69,2351.065,223
2073,Brian Cardinal,36,401.57,55
2567,Brian Cook,81,1535.18,274
258,Brian Grant,21,248.22666666666666,57
2243,Brian Scalabrine,71,937.83,114
1730,Brian Skinner,65,943.7233333333334,228
1477,Bruce Bowen,82,2755.2,320
935,Bryon Russell,1,2.566666666666667,1
101139,CJ Miles,23,202.83833333333334,38
384,Calbert Cheaney,42,448.35333333333335,61
1916,Calvin Booth,33,249.77333333333334,52
2306,Carlos Arroyo,77,1194.185,130
2430,Carlos Boozer,33,1025.2366666666667,285
2568,Carlos Delfino,68,725.6683333333333,113
