PLAYER_ID,PLAYER_NAME,GP,MIN,REB
1630639,A.J. Lawson,15,108.26833333333333,21
1631260,AJ Green,35,344.95,45
1631100,AJ Griffin,72,1401.435,153
203932,Aaron Gordon,68,2055.1066666666666,446
1628988,Aaron Holiday,63,845.2566666666667,74
1630174,Aaron Nesmith,73,1816.4033333333334,277
1630598,Aaron Wiggins,70,1297.4366666666667,211
1629678,Admiral Schofield,37,451.26166666666666,62
201143,Al Horford,63,1921.375,390
202692,Alec Burks,51,1122.4433333333334,158
1630197,Aleksej Pokusevski,34,701.3483333333334,159
1627936,Alex Caruso,67,1575.3766666666668,196
203458,Alex Len,26,161.24666666666667,60
1628993,Alize Johnson,4,29.516666666666666,10
1631214,Alondes Williams,1,5.266666666666667,1
1630578,Alperen Sengun,75,2170.6566666666668,678
1629599,Amir Coffey,50,625.2766666666666,53
203083,Andre Drummond,67,849.1383333333333,444
2738,Andre Iguodala,8,112.56333333333333,17
1629614,Andrew Nembhard,75,2073.5316666666668,199
203952,Andrew Wiggins,37,1190.28,186
1629014,Anfernee Simons,62,2170.66,161
203076,Anthony Davis,56,1904.51,702
1630162,Anthony Edwards,79,2841.455,458
1630264,Anthony Gill,59,624.5933333333334,99
1630237,Anthony Lamb,62,1195.0183333333334,215
1630559,Austin Reaves,64,1843.2266666666667,193
203085,Austin Rivers,52,1016.33,83
1630245,Ayo Dosunmu,80,2097.616666666667,220
1628389,Bam Adebayo,75,2597.9933333333333,688
1627732,Ben Simmons,42,1105.0166666666667,263
1631097,Bennedict Mathurin,78,2222.38,318
202687,Bismack Biyombo,61,874.085,260
201933,Blake Griffin,41,568.885,155
1631104,Blake Wesley,37,669.055,82
1626246,Boban Marjanovic,31,171.065,60
1626171,Bobby Portis,70,1818.4316666666666,672
203992,Bogdan Bogdanović,54,1508.6083333333333,165
202711,Bojan Bogdanovic,59,1892.8666666666666,223
1629626,Bol Bol,70,1505.4183333333333,405
1630538,Bones Hyland,56,1085.4883333333332,135
203078,Bradley Beal,50,1672.9333333333334,196
1630527,Brandon Boston,22,248.345,30
1629634,Brandon Clarke,56,1090.1383333333333,310
1627742,Brandon Ingram,45,1538.0766666666666,246
1630296,Braxton Key,3,9.1,1
201572,Brook Lopez,78,2372.4766666666665,520
1628971,Bruce Brown,80,2279.485,328
1628981,Bruno Fernando,39,405.12166666666667,137
1631121,Bryce McGowens,46,786.9966666666667,93
1627854,Bryn Forbes,25,267.72,15
1631205,Buddy Boeheim,10,90.14333333333333,6
1627741,Buddy Hield,80,2481.875,400
203468,CJ McCollum,75,2649.1683333333335,328
1630595,Cade Cunningham,12,400.18333333333334,74
1631216,Caleb Houstan,51,812.19,99
1628997,Caleb Martin,71,2077.7383333333332,344
1629629,Cam Reddish,40,989.6066666666667,88
1630560,Cam Thomas,57,947.5533333333333,95
1629661,Cameron Johnson,42,1199.815,185
1626166,Cameron Payne,48,968.3116666666666,106
1627747,Caris LeVert,74,2237.34,282
1630637,Carlik Jones,7,55.97,5
1626224,Cedi Osman,77,1548.3133333333333,176
1628435,Chance Comanche,1,20.783333333333335,3
1629646,Charles Bassey,35,507.87166666666667,193
1631320,Chima Moneke,2,7.931666666666667,2
1629002,Chimezie Metu,66,689.0166666666667,198
1628449,Chris Boucher,76,1523.47,421
1630537,Chris Duarte,46,897.2266666666667,115
101108,Chris Paul,59,1888.635,251
1629735,Chris Silva,1,3.0166666666666666,0
1631128,Christian Braun,76,1181.14,181
1631132,Christian Koloko,58,801.7933333333333,171
1626174,Christian Wood,67,1738.3583333333333,491
1629643,Chuma Okeke,27,517.9866666666667,96
203991,Clint Capela,65,1730.0833333333333,717
1629632,Coby White,74,1730.2283333333332,212
1628998,Cody Martin,7,133.71166666666667,24
203469,Cody Zeller,15,216.61166666666668,64
1630175,Cole Anthony,60,1551.76,288
1631306,Cole Swider,7,41.138333333333335,7
1629012,Collin Sexton,48,1145.1533333333334,105
1630557,Corey Kispert,74,2093.29,207
