season_end_year,season,player_id,player,age,games,offensive_rebounds,defensive_rebounds,rebounds,offensive_rebounds_per_game,defensive_rebounds_per_game,rebounds_per_game,team_games,team_offensive_rebounds,team_defensive_rebounds,team_rebounds,player_source_url,team_source_url
2021,2020–21,1629750,Javonte Green,27.0,16,6,13,19,0.375,0.8125,1.1875,72,693,2544,3237,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1628374,Lauri Markkanen,24.0,51,35,233,268,0.6862745098039216,4.568627450980392,5.254901960784314,72,693,2544,3237,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1628436,Luke Kornet,25.0,13,1,14,15,0.07692307692307693,1.0769230769230769,1.1538461538461537,72,693,2544,3237,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,202696,Nikola Vučević,30.0,26,59,241,300,2.269230769230769,9.26923076923077,11.538461538461538,72,693,2544,3237,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,203490,Otto Porter Jr.,28.0,25,28,110,138,1.12,4.4,5.52,72,693,2544,3237,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1630172,Patrick Williams,19.0,71,66,261,327,0.9295774647887324,3.676056338028169,4.605633802816901,72,693,2544,3237,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1627853,Ryan Arcidiacono,27.0,44,5,62,67,0.11363636363636363,1.4090909090909092,1.5227272727272727,72,693,2544,3237,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,201152,Thaddeus Young,33.0,68,168,255,423,2.4705882352941178,3.75,6.220588235294118,72,693,2544,3237,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,203107,Tomas Satoransky,29.0,58,30,112,142,0.5172413793103449,1.9310344827586208,2.4482758620689653,72,693,2544,3237,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1628972,Troy Brown Jr.,21.0,13,9,35,44,0.6923076923076923,2.6923076923076925,3.3846153846153846,72,693,2544,3237,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,1628976,Wendell Carter Jr.,22.0,32,70,180,250,2.1875,5.625,7.8125,72,693,2544,3237,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
2021,2020–21,203897,Zach LaVine,26.0,58,36,253,289,0.6206896551724138,4.362068965517241,4.982758620689655,72,693,2544,3237,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741
