PLAYER_ID,PLAYER_NAME,GP,MIN,REB
201985,AJ Price,50,795.1466666666666,72
201166,Aaron Brooks,59,1284.1316666666667,78
201189,Aaron Gray,41,530.825,171
201151,Acie Law,51,725.8783333333333,63
1733,Al Harrington,73,1664.5483333333334,332
201143,Al Horford,77,2703.7066666666665,718
2744,Al Jefferson,82,2940.4133333333334,794
201154,Al Thornton,71,1383.5916666666667,213
202329,Al-Farouq Aminu,81,1451.835,267
201582,Alexis Ajinca,34,339.84,78
202087,Alonzo Gee,56,1117.3883333333333,182
2405,Amar'e Stoudemire,78,2870.0116666666668,636
101161,Amir Johnson,72,1852.6516666666666,461
2760,Anderson Varejao,31,993.895,301
101154,Andray Blatche,64,2171.931666666667,526
2738,Andre Iguodala,67,2468.6883333333335,387
1889,Andre Miller,81,2649.72,302
200745,Andrea Bargnani,66,2353.048333333333,343
1905,Andrei Kirilenko,64,1998.9833333333333,327
2804,Andres Nocioni,54,930.8183333333334,169
101106,Andrew Bogut,65,2297.3733333333334,720
101115,Andrew Bynum,54,1500.005,508
2740,Andris Biedrins,59,1397.09,426
202360,Andy Rautins,5,24.1,1
1712,Antawn Jamison,56,1842.1966666666667,375
1853,Anthony Carter,33,463.2966666666667,51
201627,Anthony Morrow,58,1856.4266666666667,172
1515,Anthony Parker,72,2091.18,218
201576,Anthony Randolph,40,589.6416666666667,160
201229,Anthony Tolliver,65,1362.415,295
101120,Antoine Wright,7,31.36,3
1498,Antonio Daniels,4,35.29666666666667,5
686,Antonio McDyess,73,1386.4616666666666,395
202356,Armon Johnson,38,277.43666666666667,36
201167,Arron Afflalo,69,2324.2933333333335,251
201948,Austin Daye,72,1446.115,274
202340,Avery Bradley,31,162.49,17
1884,Baron Davis,58,1649.2883333333334,156
2732,Ben Gordon,82,2130.86,195
202386,Ben Uzoh,42,437.5783333333333,61
1112,Ben Wallace,54,1238.1833333333334,350
2757,Beno Udrih,79,2733.5133333333333,265
201933,Blake Griffin,82,3111.4733333333334,989
2250,Bobby Simmons,2,15.518333333333333,0
2564,Boris Diaw,82,2778.275,414
1802,Brad Miller,60,1015.4266666666666,222
201148,Brandan Wright,37,378.67333333333335,89
101138,Brandon Bass,76,1980.195,424
201943,Brandon Jennings,63,2168.64,234
200750,Brandon Roy,47,1309.71,121
201575,Brandon Rush,67,1753.8816666666667,217
2217,Brendan Haywood,72,1331.365,376
2073,Brian Cardinal,56,617.975,59
2567,Brian Cook,40,447.22833333333335,96
2243,Brian Scalabrine,18,87.97833333333334,8
1730,Brian Skinner,2,5.883333333333334,0
201572,Brook Lopez,82,2888.755,488
201957,Byron Mullens,13,85.09333333333333,24
201228,C.J. Watson,82,1090.7333333333333,94
101139,CJ Miles,78,1968.6183333333333,255
201171,Carl Landry,76,2007.895,347
2306,Carlos Arroyo,64,1184.755,103
2430,Carlos Boozer,59,1881.7616666666668,565
2568,Carlos Delfino,49,1590.4633333333334,200
2546,Carmelo Anthony,77,2751.25,563
2406,Caron Butler,29,867.1683333333333,118
201858,Cartier Martin,52,542.1883333333334,74
101112,Channing Frye,77,2541.1266666666666,513
2294,Charlie Bell,19,170.925,18
101111,Charlie Villanueva,76,1665.6583333333333,295
201978,Chase Budinger,78,1737.5233333333333,281
1497,Chauncey Billups,72,2310.1433333333334,190
2365,Chris Andersen,45,732.32,219
2547,Chris Bosh,77,2794.7633333333333,641
201604,Chris Douglas-Roberts,44,884.07,88
2768,Chris Duhon,51,774.0233333333333,52
202419,Chris Johnson,14,138.88333333333333,32
2549,Chris Kaman,32,837.54,225
101108,Chris Paul,80,2879.6433333333334,327
200809,Chris Quinn,41,292.055,25
2404,Chris Wilcox,57,994.6933333333334,271
201963,Christian Eyenga,44,946.885,123
101236,Chuck Hayes,74,2079.16,599
202332,Cole Aldrich,18,141.47666666666666,35
201147,Corey Brewer,69,1510.4233333333334,175
1894,Corey Maggette,67,1400.5033333333333,241
201584,Courtney Lee,81,1722.6216666666667,209
202342,Craig Brackins,3,32.82666666666667,4
200783,Craig Smith,48,586.335,117
201571,D.J. Augustin,82,2757.095,225
2788,DJ Mbenga,41,329.8333333333333,86
201591,DJ White,47,684.655,158
201969,DaJuan Summers,22,198.76166666666666,12
201161,Daequan Cook,43,598.255,72
2563,Dahntay Jones,45,588.9533333333334,65
2863,Damien Wilkins,52,676.4533333333334,90
202345,Damion James,25,402.93833333333333,85
2429,Dan Gadzuric,42,462.695,135
200789,Daniel Gibson,67,1865.0316666666668,177
201568,Danilo Gallinari,62,2104.03,305
101122,Danny Granger,79,2762.9983333333334,425
201980,Danny Green,8,91.49666666666667,15
201967,Dante Cunningham,78,1636.9333333333334,277
2443,Darius Songaila,10,70.57166666666667,10
2545,Darko Milicic,69,1686.2733333333333,360
201616,Darnell Jackson,59,485.8233333333333,94
201589,Darrell Arthur,80,1608.4466666666667,342
201954,Darren Collison,79,2360.135,225
2431,David Andersen,40,372.52166666666665,84
101135,David Lee,73,2634.285,714
2561,David West,70,2450.5266666666666,529
201599,DeAndre Jordan,80,2046.765,575
201971,DeJuan Blair,81,1733.5233333333333,565
201942,DeMar DeRozan,82,2851.025,315
202326,DeMarcus Cousins,81,2309.4266666666667,699
