loc_x,loc_y,shot_distance,shot_made,shot_type
11,4,1,False,2PT
25,257,25,False,3PT
0,0,0,False,2PT
-20,5,2,False,2PT
-60,251,25,False,3PT
245,35,24,True,3PT
0,0,0,True,2PT
13,8,1,True,2PT
-7,20,2,True,2PT
28,259,26,False,3PT
4,17,1,True,2PT
-6,263,26,True,3PT
-181,162,24,True,3PT
6,22,2,True,2PT
-16,14,2,False,2PT
-16,11,1,False,2PT
-15,11,1,True,2PT
-1,6,0,True,2PT
233,11,23,True,3PT
-9,4,0,True,2PT
5,4,0,False,2PT
0,0,0,True,2PT
11,4,1,True,2PT
-109,216,24,False,3PT
91,238,25,False,3PT
-2,12,1,True,2PT
232,7,23,True,3PT
-5,10,1,False,2PT
0,0,0,False,2PT
0,0,0,False,2PT
227,22,22,False,3PT
-123,269,29,False,3PT
-237,-1,23,False,3PT
-33,8,3,False,2PT
13,11,1,True,2PT
-240,13,24,False,3PT
51,253,25,False,3PT
-11,9,1,True,2PT
15,10,1,True,2PT
234,3,23,True,3PT
152,215,26,False,3PT
-20,8,2,True,2PT
-7,8,1,True,2PT
-9,6,1,True,2PT
33,26,4,False,2PT
235,-16,23,True,3PT
-17,28,3,False,2PT
27,-5,2,True,2PT
10,6,1,True,2PT
-9,11,1,True,2PT
33,21,3,False,2PT
4,-7,0,True,2PT
11,-5,1,True,2PT
-22,-13,2,True,2PT
-229,43,23,True,3PT
5,9,1,True,2PT
-224,84,23,True,3PT
1,0,0,True,2PT
234,11,23,True,3PT
9,8,1,True,2PT
234,7,23,False,3PT
4,16,1,False,2PT
0,0,0,False,2PT
27,256,25,False,3PT
-9,16,1,False,2PT
-7,8,1,True,2PT
4,16,1,True,2PT
-121,215,24,False,3PT
-6,28,2,True,2PT
18,155,15,True,2PT
4,18,1,True,2PT
-221,113,24,False,3PT
-20,251,25,True,3PT
4,3,0,True,2PT
5,5,0,True,2PT
118,218,24,False,3PT
-10,-8,1,True,2PT
0,6,0,False,2PT
