loc_x,loc_y,shot_distance,shot_made,shot_type
91,73,11,False,2PT
-169,190,25,False,3PT
-80,106,13,True,2PT
-120,85,14,False,2PT
40,22,4,True,2PT
-20,46,5,True,2PT
-85,241,25,False,3PT
66,83,10,True,2PT
-11,188,18,False,2PT
66,35,7,True,2PT
150,99,17,True,2PT
-17,9,1,False,2PT
121,230,25,False,3PT
-44,20,4,True,2PT
127,220,25,False,3PT
0,10,1,True,2PT
6,14,1,True,2PT
-6,14,1,False,2PT
-76,40,8,False,2PT
6,19,1,False,2PT
54,250,25,True,3PT
-9,74,7,True,2PT
-29,19,3,True,2PT
-12,5,1,True,2PT
-17,85,8,False,2PT
33,211,21,False,2PT
12,5,1,True,2PT
-36,250,25,False,3PT
-152,195,24,True,3PT
4,7,0,True,2PT
23,4,2,True,2PT
-20,253,25,False,3PT
-27,18,3,False,2PT
6,89,8,False,2PT
-10,52,5,False,2PT
-4,12,1,True,2PT
0,16,1,True,2PT
-9,2,0,True,2PT
64,167,17,False,2PT
2,1,0,True,2PT
20,12,2,False,2PT
-26,16,3,False,2PT
-6,-5,0,True,2PT
-11,-33,3,False,2PT
5,2,0,True,2PT
-233,142,27,False,3PT
16,-3,1,True,2PT
-32,11,3,False,2PT
0,0,0,False,2PT
-134,209,24,False,3PT
53,17,5,False,2PT
7,56,5,False,2PT
-34,253,25,False,3PT
-60,174,18,False,2PT
-2,4,0,False,2PT
-92,233,25,False,3PT
-2,37,3,False,2PT
-38,58,6,False,2PT
80,244,25,False,3PT
-11,26,2,True,2PT
69,32,7,True,2PT
110,227,25,True,3PT
-27,12,2,True,2PT
50,57,7,True,2PT
59,63,8,False,2PT
45,255,25,True,3PT
-192,158,24,False,3PT
-27,26,3,True,2PT
114,232,25,False,3PT
-103,27,10,False,2PT
70,82,10,True,2PT
7,42,4,False,2PT
0,0,0,False,2PT
21,245,24,False,3PT
4,129,12,True,2PT
-13,77,7,False,2PT
167,212,26,False,3PT
-141,81,16,True,2PT
38,21,4,False,2PT
0,0,0,True,2PT
36,131,13,True,2PT
-59,95,11,True,2PT
114,3,11,False,2PT
-27,17,3,True,2PT
137,219,25,False,3PT
-7,62,6,True,2PT
34,31,4,True,2PT
-40,78,8,True,2PT
71,36,7,False,2PT
5,85,8,False,2PT
40,20,4,True,2PT
227,76,23,False,3PT
49,33,5,False,2PT
-148,205,25,True,3PT
59,43,7,False,2PT
-55,252,25,True,3PT
5,174,17,False,2PT
-11,13,1,False,2PT
-39,52,6,False,2PT
-61,4,6,False,2PT
85,235,24,False,3PT
-6,-4,0,True,2PT
-233,26,23,True,3PT
7,18,1,False,2PT
1,74,7,True,2PT
-228,74,23,True,3PT
9,21,2,True,2PT
-83,96,12,False,2PT
-17,96,9,False,2PT
-16,8,1,True,2PT
-4,20,2,True,2PT
51,254,25,False,3PT
-228,-16,22,True,3PT
-78,254,26,False,3PT
-108,243,26,True,3PT
2,256,25,False,3PT
194,171,25,False,3PT
4,277,27,False,3PT
165,194,25,False,3PT
-206,129,24,True,3PT
-81,246,25,True,3PT
-40,264,26,True,3PT
113,225,25,False,3PT
-38,55,6,True,2PT
34,13,3,True,2PT
-239,4,23,True,3PT
-28,16,3,True,2PT
9,257,25,False,3PT
4,122,12,True,2PT
-4,24,2,False,2PT
-74,24,7,False,2PT
47,52,7,True,2PT
-99,241,26,False,3PT
27,41,4,False,2PT
-7,147,14,False,2PT
43,53,6,True,2PT
-142,206,25,False,3PT
4,11,1,True,2PT
37,28,4,False,2PT
-5,18,1,True,2PT
-174,191,25,True,3PT
6,17,1,True,2PT
5,29,2,False,2PT
-170,212,27,True,3PT
-157,205,25,False,3PT
15,15,2,True,2PT
-145,231,27,True,3PT
-197,180,26,False,3PT
141,206,24,False,3PT
28,45,5,True,2PT
-10,-10,1,False,2PT
-2,-7,0,True,2PT
-72,239,24,False,3PT
5,-11,1,True,2PT
-56,4,5,True,2PT
-16,90,9,True,2PT
-48,36,6,True,2PT
-6,20,2,True,2PT
-110,199,22,False,2PT
-12,23,2,True,2PT
-12,86,8,True,2PT
-49,43,6,True,2PT
118,84,14,False,2PT
-1,21,2,False,2PT
-206,416,46,False,3PT
-4,23,2,True,2PT
-1,22,2,False,2PT
-135,241,27,True,3PT
-197,167,25,False,3PT
62,79,10,False,2PT
-38,27,4,False,2PT
-25,23,3,False,2PT
-10,16,1,True,2PT
-11,38,3,False,2PT
-32,46,5,False,2PT
37,12,3,True,2PT
13,0,1,True,2PT
227,11,22,False,3PT
-16,12,2,False,2PT
-176,197,26,False,3PT
-145,194,24,False,3PT
-170,180,24,True,3PT
-156,201,25,True,3PT
59,26,6,False,2PT
13,10,1,False,2PT
-154,208,25,True,3PT
225,-8,22,True,3PT
7,23,2,False,2PT
-13,264,26,True,3PT
-108,259,28,False,3PT
-152,226,27,False,3PT
-10,10,1,True,2PT
-12,252,25,False,3PT
233,16,23,False,3PT
180,183,25,True,3PT
4,8,0,True,2PT
2,18,1,False,2PT
-156,198,25,False,3PT
-37,252,25,True,3PT
-227,-13,22,False,3PT
16,36,3,False,2PT
-5,8,0,True,2PT
130,236,26,True,3PT
92,55,10,False,2PT
-114,231,25,False,3PT
12,4,1,False,2PT
9,67,6,False,2PT
-152,212,26,True,3PT
230,2,23,True,3PT
-212,147,25,True,3PT
238,4,23,False,3PT
-107,60,12,True,2PT
-7,24,2,False,2PT
4,8,0,True,2PT
10,-1,1,True,2PT
229,78,24,False,3PT
-10,-4,1,True,2PT
-199,174,26,False,3PT
-4,8,0,False,2PT
-66,259,26,False,3PT
-119,243,27,False,3PT
-2,16,1,True,2PT
39,25,4,True,2PT
2,20,2,True,2PT
78,239,25,True,3PT
1,-4,0,True,2PT
71,245,25,False,3PT
-2,3,0,False,2PT
-135,210,24,False,3PT
40,30,5,False,2PT
-135,199,24,True,3PT
6,10,1,True,2PT
235,-17,23,False,3PT
-134,32,13,False,2PT
161,197,25,True,3PT
136,216,25,True,3PT
12,16,2,False,2PT
33,58,6,True,2PT
237,4,23,False,3PT
-4,-2,0,True,2PT
-75,246,25,False,3PT
33,50,5,True,2PT
26,46,5,True,2PT
25,6,2,False,2PT
-18,16,2,False,2PT
11,69,6,True,2PT
1,9,0,False,2PT
-118,221,25,True,3PT
-67,18,6,False,2PT
9,6,1,True,2PT
-125,225,25,False,3PT
-33,48,5,False,2PT
-228,4,22,False,3PT
175,194,26,False,3PT
-21,49,5,False,2PT
-110,237,26,False,3PT
-136,235,27,False,3PT
75,1,7,True,2PT
17,4,1,False,2PT
-56,89,10,False,2PT
36,52,6,False,2PT
151,208,25,False,3PT
-80,146,16,False,2PT
170,197,26,False,3PT
-2,-6,0,True,2PT
-66,117,13,True,2PT
81,-8,8,True,2PT
-91,249,26,True,3PT
-72,254,26,False,3PT
10,5,1,False,2PT
36,1,3,False,2PT
-1,69,6,False,2PT
-4,13,1,True,2PT
-44,73,8,True,2PT
203,141,24,True,3PT
75,254,26,False,3PT
-40,253,25,False,3PT
-126,154,19,False,2PT
-36,250,25,False,3PT
17,211,21,True,2PT
186,155,24,False,3PT
-69,24,7,True,2PT
15,19,2,True,2PT
20,22,2,True,2PT
21,10,2,True,2PT
-43,241,24,False,3PT
18,61,6,True,2PT
-18,138,13,False,2PT
-1,13,1,True,2PT
2,63,6,False,2PT
-16,23,2,False,2PT
-12,6,1,False,2PT
-123,218,25,False,3PT
127,162,20,False,2PT
9,86,8,False,2PT
-6,67,6,True,2PT
-81,268,27,False,3PT
83,260,27,True,3PT
10,16,1,False,2PT
9,15,1,True,2PT
197,157,25,True,3PT
-20,264,26,True,3PT
-195,159,25,False,3PT
184,192,26,False,3PT
12,11,1,False,2PT
86,246,26,False,3PT
36,49,6,False,2PT
140,227,26,False,3PT
10,15,1,True,2PT
-158,207,26,False,3PT
4,6,0,True,2PT
-207,172,26,False,3PT
0,0,0,True,2PT
70,33,7,False,2PT
-18,13,2,False,2PT
-237,-36,23,False,3PT
119,16,12,True,2PT
5,85,8,True,2PT
-85,256,26,False,3PT
-132,236,27,False,3PT
67,5,6,False,2PT
66,-4,6,False,2PT
-9,8,1,False,2PT
-20,32,3,False,2PT
-20,9,2,True,2PT
157,203,25,False,3PT
154,219,26,True,3PT
-13,260,26,True,3PT
-229,-1,22,True,3PT
6,127,12,True,2PT
94,69,11,True,2PT
58,38,6,False,2PT
-157,216,26,False,3PT
37,57,6,True,2PT
4,2,0,True,2PT
7,41,4,False,2PT
-18,5,1,False,2PT
-7,278,27,True,3PT
-228,7,22,False,3PT
-5,2,0,True,2PT
-74,249,25,True,3PT
-74,274,28,False,3PT
188,190,26,False,3PT
-124,142,18,False,2PT
-105,106,14,False,2PT
0,0,0,True,2PT
10,16,1,False,2PT
-179,181,25,False,3PT
-162,-3,16,False,2PT
-85,262,27,False,3PT
1,18,1,True,2PT
6,11,1,False,2PT
41,83,9,False,2PT
-108,238,26,False,3PT
1,10,1,True,2PT
10,117,11,True,2PT
10,257,25,False,3PT
16,20,2,False,2PT
91,-9,9,False,2PT
-76,45,8,True,2PT
-25,-10,2,False,2PT
-10,21,2,False,2PT
-36,227,22,False,2PT
-2,19,1,True,2PT
-156,198,25,False,3PT
-10,22,2,False,2PT
26,48,5,True,2PT
-7,35,3,True,2PT
37,256,25,True,3PT
-136,232,26,False,3PT
36,2,3,True,2PT
-233,-4,23,True,3PT
225,4,22,True,3PT
18,78,8,True,2PT
-126,222,25,False,3PT
-94,230,24,True,3PT
11,256,25,True,3PT
-232,29,23,False,3PT
-147,221,26,True,3PT
5,246,24,False,3PT
37,267,26,False,3PT
-31,78,8,True,2PT
-112,246,27,True,3PT
126,210,24,False,3PT
55,4,5,False,2PT
-121,217,24,False,3PT
-11,22,2,False,2PT
-240,24,24,False,3PT
32,58,6,False,2PT
142,250,28,False,3PT
-7,4,0,True,2PT
96,241,25,True,3PT
127,214,24,False,3PT
-102,257,27,True,3PT
-64,253,26,True,3PT
-12,73,7,False,2PT
-228,8,22,False,3PT
-1,12,1,True,2PT
233,52,23,False,3PT
-22,20,2,True,2PT
29,13,3,True,2PT
-83,24,8,False,2PT
88,243,25,False,3PT
-27,71,7,False,2PT
-232,35,23,False,3PT
-38,264,26,False,3PT
94,254,27,True,3PT
151,221,26,True,3PT
-23,33,4,False,2PT
26,63,6,True,2PT
-5,50,5,True,2PT
208,139,25,True,3PT
-131,246,27,False,3PT
-36,278,28,False,3PT
-56,41,6,False,2PT
206,147,25,True,3PT
218,126,25,True,3PT
-161,218,27,True,3PT
-99,111,14,False,2PT
176,221,28,False,3PT
0,0,0,True,2PT
-1,56,5,False,2PT
20,68,7,True,2PT
124,239,26,False,3PT
71,128,14,False,2PT
58,268,27,False,3PT
60,34,6,True,2PT
146,224,26,True,3PT
-5,14,1,False,2PT
135,225,26,True,3PT
42,48,6,True,2PT
-11,55,5,False,2PT
2,24,2,False,2PT
11,59,6,False,2PT
23,250,25,False,3PT
-116,258,28,True,3PT
87,258,27,False,3PT
-108,270,29,True,3PT
-51,57,7,True,2PT
-97,254,27,True,3PT
-15,49,5,True,2PT
17,71,7,True,2PT
66,263,27,False,3PT
27,281,28,True,3PT
-59,75,9,False,2PT
-167,251,30,True,3PT
188,176,25,True,3PT
-42,55,6,False,2PT
36,83,9,False,2PT
212,138,25,True,3PT
-85,262,27,False,3PT
11,83,8,False,2PT
-168,190,25,False,3PT
-200,163,25,False,3PT
2,71,7,True,2PT
28,1,2,True,2PT
-227,105,25,False,3PT
9,264,26,False,3PT
-49,22,5,True,2PT
27,14,3,False,2PT
61,241,24,True,3PT
108,252,27,False,3PT
60,89,10,True,2PT
151,213,26,False,3PT
132,251,28,False,3PT
-6,50,5,True,2PT
-222,90,23,False,3PT
62,8,6,True,2PT
13,59,6,False,2PT
-12,9,1,True,2PT
-3,-9,0,False,2PT
11,82,8,True,2PT
60,251,25,True,3PT
129,210,24,False,3PT
-156,214,26,True,3PT
0,10,1,False,2PT
157,197,25,False,3PT
-209,150,25,True,3PT
107,247,26,False,3PT
-18,7,1,False,2PT
-92,244,26,False,3PT
12,15,1,True,2PT
-190,170,25,False,3PT
-150,223,26,False,3PT
-80,253,26,False,3PT
37,58,6,False,2PT
31,10,3,True,2PT
-15,-6,1,True,2PT
-62,242,24,False,3PT
-119,244,27,True,3PT
5,18,1,False,2PT
83,236,25,False,3PT
-4,115,11,False,2PT
99,315,33,False,3PT
7,21,2,False,2PT
16,51,5,True,2PT
11,5,1,True,2PT
181,179,25,False,3PT
140,237,27,False,3PT
16,87,8,True,2PT
130,220,25,True,3PT
-178,193,26,False,3PT
-17,0,1,False,2PT
-234,4,23,False,3PT
-11,7,1,False,2PT
-143,206,25,True,3PT
-88,241,25,False,3PT
183,176,25,False,3PT
-17,15,2,False,2PT
9,13,1,False,2PT
38,17,4,False,2PT
-32,47,5,True,2PT
-56,255,26,False,3PT
-107,231,25,True,3PT
-67,63,9,True,2PT
11,8,1,True,2PT
7,256,25,False,3PT
6,288,28,False,3PT
38,92,9,True,2PT
130,226,26,True,3PT
-50,30,5,True,2PT
233,-1,23,False,3PT
238,68,24,True,3PT
21,54,5,False,2PT
-16,80,8,False,2PT
0,0,0,True,2PT
-33,286,28,True,3PT
-18,264,26,False,3PT
32,51,6,True,2PT
78,82,11,False,2PT
-170,180,24,False,3PT
-67,256,26,False,3PT
-88,253,26,False,3PT
-151,230,27,False,3PT
-216,155,26,False,3PT
234,-10,23,False,3PT
-62,265,27,False,3PT
-18,38,4,False,2PT
26,105,10,False,2PT
59,37,6,True,2PT
-91,247,26,False,3PT
47,5,4,False,2PT
99,46,10,True,2PT
10,260,26,True,3PT
-9,32,3,True,2PT
23,115,11,False,2PT
51,258,26,False,3PT
-23,26,3,True,2PT
4,8,0,True,2PT
-138,211,25,True,3PT
225,-6,22,False,3PT
16,59,6,True,2PT
229,2,22,True,3PT
-9,61,6,False,2PT
-13,256,25,False,3PT
-2,101,10,False,2PT
103,94,13,False,2PT
-151,211,25,False,3PT
0,20,2,False,2PT
-167,222,27,False,3PT
5,15,1,False,2PT
10,250,25,False,3PT
1,6,0,True,2PT
0,0,0,True,2PT
12,8,1,True,2PT
-17,10,1,False,2PT
13,26,2,True,2PT
-2,36,3,False,2PT
5,21,2,False,2PT
38,257,25,True,3PT
34,67,7,False,2PT
-208,143,25,True,3PT
-6,28,2,True,2PT
-2,16,1,True,2PT
10,20,2,False,2PT
0,6,0,True,2PT
-134,219,25,False,3PT
-206,152,25,False,3PT
-1,15,1,True,2PT
113,204,23,False,2PT
-7,78,7,True,2PT
2,8,0,True,2PT
6,31,3,True,2PT
10,15,1,True,2PT
-202,134,24,False,3PT
34,30,4,False,2PT
1,8,0,True,2PT
130,214,25,True,3PT
7,12,1,True,2PT
2,17,1,False,2PT
179,178,25,False,3PT
77,23,8,False,2PT
-11,11,1,False,2PT
