player_id,player_name,season,gp,fgm,fga,fg3m,pts,efg_pct,league_efg_pct,relative_efg_pp,fga_per_game,pts_per_game
1627756,Denzel Valentine,2016-17,57,27,93,15.0,69,37.096774193548384,43.65074776441566,-6.553973570867278,1.631578947368421,1.2105263157894737
1628366,Lonzo Ball,2024-25,35,25,67,18.0,68,50.74626865671642,45.88246943809301,4.863799218623406,1.9142857142857144,1.9428571428571428
1629744,Matt Thomas,2021-22,40,28,61,10.0,66,54.09836065573771,44.56810631229236,9.53025434344535,1.525,1.65
1630172,Patrick Williams,2025-26,72,27,75,11.0,65,43.333333333333336,45.86236342111903,-2.529030087785692,1.0416666666666667,0.9027777777777778
2200,Pau Gasol,2015-16,72,32,95,0.0,64,33.68421052631579,42.290779302729135,-8.606568776413347,1.3194444444444444,0.8888888888888888
202696,Nikola Vučević,2021-22,73,31,76,1.0,63,41.44736842105263,44.56810631229236,-3.1207378912397274,1.0410958904109588,0.863013698630137
203503,Tony Snell,2015-16,64,28,63,7.0,63,50.0,42.290779302729135,7.709220697270865,0.984375,0.984375
1642265,Rob Dillingham,2025-26,30,27,71,8.0,62,43.66197183098591,45.86236342111903,-2.2003915901331155,2.3666666666666667,2.066666666666667
1628975,Jevon Carter,2024-25,36,23,64,15.0,61,47.65625,45.88246943809301,1.7737805619069889,1.7777777777777777,1.6944444444444444
1630245,Ayo Dosunmu,2022-23,80,28,75,2.0,58,38.666666666666664,46.29966991937375,-7.633003252707084,0.9375,0.725
1630245,Ayo Dosunmu,2025-26,45,21,40,16.0,58,72.5,45.86236342111903,26.637636578880972,0.8888888888888888,1.288888888888889
1627853,Ryan Arcidiacono,2019-20,58,20,56,11.0,51,45.535714285714285,44.60663139185683,0.9290828938574549,0.9655172413793104,0.8793103448275862
1626171,Bobby Portis Jr.,2016-17,64,25,69,0.0,50,36.231884057971016,43.65074776441566,-7.418863706444647,1.078125,0.78125
1628989,Kevin Huerter,2024-25,26,17,57,16.0,50,43.85964912280702,45.88246943809301,-2.0228203152859905,2.1923076923076925,1.9230769230769231
203503,Tony Snell,2013-14,77,23,58,3.0,49,42.241379310344826,41.826373905317936,0.4150054050268892,0.7532467532467533,0.6363636363636364
1628469,Antonio Blakeney,2017-18,19,22,63,5.0,49,38.888888888888886,43.87359587559035,-4.984706986701461,3.3157894736842106,2.5789473684210527
202696,Nikola Vučević,2022-23,82,24,78,0.0,48,30.76923076923077,46.29966991937375,-15.530439150142978,0.9512195121951219,0.5853658536585366
2550,Kirk Hinrich,2015-16,35,19,46,10.0,48,52.17391304347826,42.290779302729135,9.883133740749123,1.3142857142857143,1.3714285714285714
203503,Tony Snell,2014-15,72,20,52,7.0,47,45.19230769230769,41.804554985778644,3.3877527065290494,0.7222222222222222,0.6527777777777778
203490,Otto Porter Jr.,2020-21,25,23,56,0.0,46,41.07142857142857,45.71173913914315,-4.640310567714579,2.24,1.84
202703,Nikola Mirotic,2015-16,66,20,87,5.0,45,25.862068965517242,42.290779302729135,-16.428710337211893,1.3181818181818181,0.6818181818181818
1630245,Ayo Dosunmu,2024-25,46,18,58,9.0,45,38.793103448275865,45.88246943809301,-7.089365989817146,1.2608695652173914,0.9782608695652174
1626166,Cameron Payne,2018-19,31,19,51,6.0,44,43.13725490196079,43.77332130793853,-0.6360664059777434,1.6451612903225807,1.4193548387096775
202696,Nikola Vučević,2020-21,26,21,55,1.0,43,39.09090909090909,45.71173913914315,-6.620830048234055,2.1153846153846154,1.6538461538461537
203490,Otto Porter Jr.,2019-20,14,19,44,5.0,43,48.86363636363637,44.60663139185683,4.257004971779537,3.142857142857143,3.0714285714285716
201959,Taj Gibson,2013-14,82,21,72,0.0,42,29.166666666666668,41.826373905317936,-12.659707238651269,0.8780487804878049,0.5121951219512195
1628975,Jevon Carter,2025-26,23,15,33,12.0,42,63.63636363636363,45.86236342111903,17.774000215244605,1.434782608695652,1.826086956521739
202734,E'Twaun Moore,2014-15,56,19,43,2.0,40,46.51162790697674,41.804554985778644,4.7070729211980975,0.7678571428571429,0.7142857142857143
1627936,Alex Caruso,2021-22,41,17,53,5.0,39,36.79245283018868,44.56810631229236,-7.775653482103678,1.2926829268292683,0.9512195121951219
1628989,Kevin Huerter,2025-26,44,15,47,9.0,39,41.48936170212766,45.86236342111903,-4.373001718991368,1.0681818181818181,0.8863636363636364
203487,Michael Carter-Williams,2016-17,45,17,73,1.0,35,23.972602739726028,43.65074776441566,-19.678145024689634,1.6222222222222222,0.7777777777777778
