loc_x,loc_y,shot_made,shot_type,shot_zone,shot_distance,game_id,game_date,shot_zone_area
0,0,True,2PT,Restricted Area,0,0020800002,20081028,Center(C)
0,0,False,2PT,Restricted Area,0,0020800002,20081028,Center(C)
97,124,False,2PT,Mid-Range,15,0020800002,20081028,Right Side(R)
97,7,False,2PT,Mid-Range,9,0020800002,20081028,Right Side(R)
0,0,True,2PT,Restricted Area,0,0020800002,20081028,Center(C)
0,0,True,2PT,Restricted Area,0,0020800002,20081028,Center(C)
-34,78,False,2PT,In The Paint (Non-RA),8,0020800002,20081028,Center(C)
-81,167,False,2PT,Mid-Range,18,0020800002,20081028,Left Side Center(LC)
4,61,False,2PT,In The Paint (Non-RA),6,0020800002,20081028,Center(C)
6,197,False,2PT,Mid-Range,19,0020800022,20081031,Center(C)
-29,14,False,2PT,Restricted Area,3,0020800022,20081031,Center(C)
-18,15,True,2PT,Restricted Area,2,0020800022,20081031,Center(C)
28,20,True,2PT,Restricted Area,3,0020800022,20081031,Center(C)
72,194,False,2PT,Mid-Range,20,0020800022,20081031,Right Side Center(RC)
23,1,True,2PT,Restricted Area,2,0020800022,20081031,Center(C)
4,201,False,2PT,Mid-Range,20,0020800022,20081031,Center(C)
20,20,True,2PT,Restricted Area,2,0020800022,20081031,Center(C)
17,7,True,2PT,Restricted Area,1,0020800022,20081031,Center(C)
0,58,False,2PT,In The Paint (Non-RA),5,0020800022,20081031,Center(C)
0,-2,True,2PT,Restricted Area,0,0020800022,20081031,Center(C)
-11,20,False,2PT,Restricted Area,2,0020800022,20081031,Center(C)
-35,60,False,2PT,In The Paint (Non-RA),6,0020800022,20081031,Center(C)
0,4,False,2PT,Restricted Area,0,0020800022,20081031,Center(C)
0,0,True,2PT,Restricted Area,0,0020800034,20081101,Center(C)
138,69,False,2PT,Mid-Range,15,0020800034,20081101,Right Side(R)
97,172,False,2PT,Mid-Range,19,0020800034,20081101,Right Side Center(RC)
138,110,True,2PT,Mid-Range,17,0020800034,20081101,Right Side Center(RC)
0,0,False,2PT,Restricted Area,0,0020800034,20081101,Center(C)
-117,142,True,2PT,Mid-Range,18,0020800034,20081101,Left Side Center(LC)
-89,183,True,2PT,Mid-Range,20,0020800034,20081101,Left Side Center(LC)
173,-3,False,2PT,Mid-Range,17,0020800034,20081101,Right Side(R)
0,0,True,2PT,Restricted Area,0,0020800034,20081101,Center(C)
0,0,True,2PT,Restricted Area,0,0020800034,20081101,Center(C)
92,160,False,2PT,Mid-Range,18,0020800034,20081101,Right Side Center(RC)
61,113,True,2PT,In The Paint (Non-RA),12,0020800034,20081101,Center(C)
-21,173,True,2PT,Mid-Range,17,0020800034,20081101,Center(C)
21,127,False,2PT,In The Paint (Non-RA),12,0020800034,20081101,Center(C)
0,0,True,2PT,Restricted Area,0,0020800034,20081101,Center(C)
162,140,False,2PT,Mid-Range,21,0020800034,20081101,Right Side Center(RC)
0,0,True,2PT,Restricted Area,0,0020800034,20081101,Center(C)
-86,233,False,3PT,Above the Break 3,24,0020800034,20081101,Left Side Center(LC)
0,0,True,2PT,Restricted Area,0,0020800034,20081101,Center(C)
118,179,False,2PT,Mid-Range,21,0020800034,20081101,Right Side Center(RC)
-70,183,False,2PT,Mid-Range,19,0020800043,20081103,Left Side Center(LC)
-64,167,False,2PT,Mid-Range,17,0020800043,20081103,Left Side Center(LC)
0,0,True,2PT,Restricted Area,0,0020800043,20081103,Center(C)
56,96,True,2PT,In The Paint (Non-RA),11,0020800043,20081103,Right Side(R)
-27,72,False,2PT,In The Paint (Non-RA),7,0020800043,20081103,Center(C)
-34,67,True,2PT,In The Paint (Non-RA),7,0020800043,20081103,Center(C)
0,0,True,2PT,Restricted Area,0,0020800043,20081103,Center(C)
0,0,True,2PT,Restricted Area,0,0020800043,20081103,Center(C)
-54,190,True,2PT,Mid-Range,19,0020800043,20081103,Center(C)
78,160,False,2PT,Mid-Range,17,0020800043,20081103,Right Side Center(RC)
108,71,False,2PT,Mid-Range,12,0020800043,20081103,Right Side(R)
-131,-10,False,2PT,Mid-Range,13,0020800043,20081103,Left Side(L)
0,0,False,2PT,Restricted Area,0,0020800043,20081103,Center(C)
144,115,False,2PT,Mid-Range,18,0020800043,20081103,Right Side Center(RC)
0,0,False,2PT,Restricted Area,0,0020800043,20081103,Center(C)
121,-13,True,2PT,Mid-Range,12,0020800043,20081103,Right Side(R)
170,66,True,2PT,Mid-Range,18,0020800055,20081105,Right Side(R)
0,-5,True,2PT,Restricted Area,0,0020800055,20081105,Center(C)
185,34,True,2PT,Mid-Range,18,0020800055,20081105,Right Side(R)
-4,1,True,2PT,Restricted Area,0,0020800055,20081105,Center(C)
-32,165,False,2PT,Mid-Range,16,0020800055,20081105,Center(C)
176,89,False,2PT,Mid-Range,19,0020800055,20081105,Right Side(R)
-11,6,False,2PT,Restricted Area,1,0020800055,20081105,Center(C)
6,23,False,2PT,Restricted Area,2,0020800055,20081105,Center(C)
154,194,True,3PT,Above the Break 3,24,0020800055,20081105,Right Side Center(RC)
