PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
1629014,Anfernee Simons,Anfernee,1610612741,CHI,27.0,5,0,5,0.0,157.185,33,74,0.446,16,49,0.327,5,5,1.0,5,10,15,18,12,0,2,2,11,8,87,-69,126.0,0,0,140.0,144.0,14,15,6,15,14,13,13,12,10,10,13,16,17,1,14,17,17,14,13,17,13,3,6,16,13,11,14,10,3,14,14,1
1630245,Ayo Dosunmu,Ayo,1610612750,MIN,26.0,10,2,8,0.2,319.95,60,121,0.496,24,47,0.511,24,29,0.828,4,35,39,41,21,8,3,13,14,20,168,-106,288.3,0,0,294.0,322.0,11,12,9,14,10,10,11,6,9,11,1,10,10,6,17,10,10,7,9,11,11,11,7,10,11,12,11,10,3,11,11,1
1629632,Coby White,Coby,1610612766,CHA,26.0,26,13,13,0.5,760.29,156,355,0.439,63,186,0.339,108,137,0.788,7,90,97,118,78,17,2,22,62,106,483,-10,755.4,1,0,799.0,873.0,6,6,12,1,6,6,6,14,5,5,12,4,4,11,12,7,8,5,3,7,13,13,13,5,6,4,6,7,3,6,6,1
1629012,Collin Sexton,Collin,1610612741,CHI,27.0,10,3,7,0.3,282.46666666666664,67,145,0.462,13,47,0.277,26,32,0.813,15,24,39,30,24,20,1,17,32,28,173,-39,303.8,0,0,297.0,335.0,11,10,7,10,11,9,9,8,12,11,16,9,9,7,9,12,10,9,7,6,15,12,10,9,9,9,10,10,3,10,10,1
1627824,Guerschon Yabusele,Guerschon,1610612741,CHI,30.0,19,5,14,0.263,487.9483333333333,60,160,0.375,35,102,0.343,33,45,0.733,23,88,111,37,21,13,9,6,36,32,188,-130,421.7,2,0,415.0,439.0,8,8,13,12,8,10,8,18,6,6,11,8,7,15,8,8,7,8,9,9,6,6,11,8,8,14,8,6,3,8,8,1
1630171,Isaac Okoro,Isaac,1610612741,CHI,25.0,62,26,36,0.419,1671.6066666666666,206,449,0.459,70,215,0.326,89,112,0.795,68,103,171,99,46,45,29,27,160,107,571,-313,1100.7,0,0,1059.0,1162.0,2,2,17,4,2,5,4,9,4,4,14,5,5,9,3,6,4,6,6,4,3,15,17,4,5,18,5,10,3,5,5,1
1631093,Jaden Ivey,Jaden,1610612741,CHI,24.0,3,0,3,0.0,86.86666666666666,11,27,0.407,7,16,0.438,7,8,0.875,5,11,16,12,6,8,1,2,8,5,36,-27,94.2,0,0,89.0,103.0,16,15,3,15,16,16,16,15,15,15,2,14,14,3,14,16,16,16,15,11,15,3,3,17,16,7,15,10,3,15,15,1
1630188,Jalen Smith,Jalen,1610612741,CHI,26.0,21,9,12,0.429,516.965,93,178,0.522,34,90,0.378,34,42,0.81,40,110,150,21,24,14,16,7,53,46,254,66,531.5,4,0,519.0,536.0,7,7,11,3,7,7,7,3,7,7,6,7,8,8,5,5,5,11,7,8,5,8,12,7,7,1,7,3,3,7,7,1
1630581,Josh Giddey,Josh,1610612741,CHI,23.0,51,19,32,0.373,1653.665,307,684,0.449,100,270,0.37,161,213,0.756,63,365,428,472,186,53,27,41,90,149,875,-161,2150.6,28,13,2035.0,2487.0,3,4,16,7,3,3,2,11,2,2,8,2,2,13,4,2,3,1,1,2,4,16,15,2,2,15,2,1,1,2,2,1
1641763,Julian Phillips,Julian,1610612750,MIN,22.0,2,0,2,0.0,50.983333333333334,4,10,0.4,2,5,0.4,0,0,0.0,2,3,5,2,0,4,0,1,4,1,10,0,31.0,0,0,27.0,31.0,17,15,1,15,18,18,18,16,17,17,4,18,18,18,18,18,18,17,18,15,18,2,2,18,18,3,18,10,3,18,18,1
