PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
1627936,Alex Caruso,Alex,1610612741,CHI,30.0,57,30,27,0.526,1695.6433333333334,207,459,0.451,117,287,0.408,58,76,0.763,46,173,219,208,86,98,58,23,140,112,589,-24,1545.8,0,0,1445.0,1692.0,4,4,9,4,4,5,4,9,2,3,3,5,5,8,3,4,4,4,4,1,2,8,9,4,4,5,4,8,1,4,4,1
203083,Andre Drummond,Andre,1610612741,CHI,30.0,10,6,4,0.6,293.34,61,108,0.565,0,1,0.0,19,39,0.487,65,114,179,4,20,11,18,10,28,35,141,3,428.8,8,0,382.0,415.0,9,8,4,3,9,8,8,3,12,12,12,8,8,12,2,5,5,10,8,8,6,5,4,8,8,1,8,2,1,8,8,1
1630245,Ayo Dosunmu,Ayo,1610612741,CHI,24.0,37,18,19,0.486,1355.4266666666667,223,443,0.503,78,187,0.417,46,56,0.821,29,99,128,166,69,41,22,35,93,44,570,-111,1092.6,1,0,1068.0,1219.0,5,5,8,5,5,4,5,4,4,5,2,6,6,6,7,7,7,5,5,5,5,9,8,6,5,11,5,5,1,5,5,1
1629632,Coby White,Coby,1610612741,CHI,24.0,78,37,41,0.474,2851.89,536,1196,0.448,207,551,0.376,217,258,0.841,44,310,354,402,164,53,18,65,184,291,1496,-39,2572.8,5,0,2601.0,2867.0,2,1,11,6,2,3,2,10,1,1,5,2,2,4,4,2,2,2,1,3,6,11,12,2,2,6,3,4,1,3,3,1
1631207,Dalen Terry,Dalen,1610612741,CHI,21.0,2,2,0,1.0,47.516666666666666,9,13,0.692,3,6,0.5,4,8,0.5,1,4,5,12,3,3,2,0,7,7,25,-7,61.0,0,0,55.0,69.0,11,10,1,1,11,11,11,1,10,10,1,11,11,11,11,11,11,9,10,11,11,1,2,10,11,3,11,8,1,11,11,1
201942,DeMar DeRozan,DeMar,1610612741,CHI,34.0,79,37,42,0.468,2988.568333333333,650,1355,0.48,75,225,0.333,522,612,0.853,43,297,340,421,135,90,45,75,161,439,1897,-62,3206.5,7,0,3003.0,3484.0,1,1,12,7,1,1,1,6,5,4,8,1,1,3,5,3,3,1,2,2,3,12,10,1,1,9,1,3,1,1,1,1
1629750,Javonte Green,Javonte,1610612741,CHI,30.0,5,2,3,0.4,146.31666666666666,29,50,0.58,6,20,0.3,6,9,0.667,12,31,43,2,3,6,5,3,15,6,70,-4,154.6,0,0,143.0,150.0,10,10,3,11,10,10,10,2,9,9,9,9,9,9,9,10,10,11,10,10,9,3,3,11,10,2,10,8,1,10,10,1
202696,Nikola Vučević,Nikola,1610612741,CHI,33.0,74,34,40,0.459,2554.1016666666665,571,1181,0.483,90,305,0.295,106,129,0.822,207,577,784,247,118,49,59,45,183,144,1338,-176,2855.3,44,0,2675.0,2940.0,3,3,10,9,3,2,3,5,3,2,10,3,3,5,1,1,1,3,3,4,1,10,11,3,3,12,2,1,1,2,2,1
1641931,Onuralp Bitim,Onuralp,1610612741,CHI,25.0,1,1,0,1.0,24.833333333333332,2,10,0.2,1,6,0.167,1,1,1.0,0,2,2,0,3,0,0,1,3,1,6,-7,5.4,0,0,9.0,8.0,12,12,1,1,12,12,12,12,11,10,11,12,12,1,12,12,12,12,10,12,12,2,1,12,12,3,12,8,1,12,12,1
1630172,Patrick Williams,Patrick,1610612741,CHI,22.0,30,14,16,0.467,884.6966666666667,124,274,0.453,44,113,0.389,41,52,0.788,38,93,131,47,43,28,23,20,70,42,333,-54,670.7,0,0,657.0,711.0,6,6,7,8,6,7,7,8,7,7,4,7,7,7,6,8,6,7,7,6,4,7,7,7,7,8,7,8,1,7,7,1
1628470,Torrey Craig,Torrey,1610612741,CHI,33.0,14,6,8,0.429,345.725,34,85,0.4,18,49,0.367,6,9,0.667,19,63,82,30,9,11,5,5,34,14,92,-43,274.4,1,0,254.0,282.0,8,8,5,10,8,9,9,11,8,8,6,9,9,9,8,9,9,8,9,8,9,4,5,9,9,7,9,5,1,9,9,1
203897,Zach LaVine,Zach,1610612741,CHI,29.0,23,8,15,0.348,806.2783333333333,162,357,0.454,56,158,0.354,83,96,0.865,7,114,121,89,48,21,6,18,55,66,463,-91,774.7,1,0,783.0,843.0,7,7,6,12,7,6,6,7,6,6,7,4,4,2,10,5,8,6,6,7,8,6,6,5,6,10,6,5,1,6,6,1
