PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
1628469,Antonio Blakeney,Antonio,1610612741,CHI,22.0,3,1,2,0.333,82.88333333333334,9,26,0.346,0,4,0.0,4,6,0.667,1,8,9,7,3,0,0,2,4,5,22,-6,40.3,0,0,38.0,45.0,16,14,2,2,17,17,17,18,18,17,18,16,16,15,15,17,17,17,17,18,16,3,3,16,17,2,17,13,1,17,17,1
1626171,Bobby Portis Jr.,Bobby,1610612764,WAS,24.0,6,1,5,0.167,174.27166666666668,30,74,0.405,4,16,0.25,6,11,0.545,20,48,68,13,7,2,4,4,19,11,70,-29,182.1,3,0,167.0,182.0,14,14,5,14,14,14,14,14,14,14,13,14,14,18,5,12,11,14,15,16,10,6,5,13,14,6,14,4,1,14,14,1
1629102,Brandon Sampson,Brandon,1610612741,CHI,22.0,2,0,2,0.0,51.55,5,14,0.357,1,5,0.2,0,0,0.0,1,2,3,2,3,1,1,1,3,1,11,-41,20.6,0,0,21.0,24.0,18,18,2,18,18,18,18,17,16,16,15,19,19,19,15,19,19,18,17,17,13,1,2,18,18,7,18,13,1,18,18,1
1626166,Cameron Payne,Cameron,1610612739,CLE,24.0,12,3,9,0.25,294.2916666666667,38,97,0.392,12,39,0.308,14,15,0.933,9,17,26,43,19,12,4,3,25,18,102,-103,226.7,0,0,215.0,262.0,12,9,9,10,13,13,12,15,9,9,10,10,11,2,13,15,15,8,11,9,10,4,7,11,12,13,13,13,1,13,12,1
1628990,Chandler Hutchison,Chandler,1610612741,CHI,23.0,14,2,12,0.143,391.57,41,95,0.432,5,22,0.227,10,15,0.667,12,71,83,12,8,10,3,7,26,18,97,-62,245.6,1,0,223.0,243.0,10,12,11,17,10,12,13,10,13,12,14,13,11,15,11,9,9,15,14,11,12,9,8,11,13,8,11,10,1,12,13,1
203953,Jabari Parker,Jabari,1610612764,WAS,24.0,17,3,14,0.176,580.6066666666667,114,252,0.452,16,62,0.258,44,60,0.733,20,116,136,41,52,11,6,24,48,49,288,-100,511.7,5,0,515.0,557.0,8,9,12,13,8,7,7,6,8,7,12,6,6,14,5,6,7,9,5,10,9,15,12,8,7,12,8,3,1,8,8,1
203200,Justin Holiday,Justin,1610612763,MEM,30.0,38,10,28,0.263,1324.63,151,394,0.383,97,270,0.359,41,46,0.891,19,150,169,85,47,67,21,16,79,62,440,-311,987.3,3,0,967.0,1043.0,5,5,15,8,4,6,4,16,3,3,7,7,7,4,7,5,6,4,6,1,5,14,14,6,6,19,5,4,1,5,5,1
1627739,Kris Dunn,Kris,1610612741,CHI,25.0,44,14,30,0.318,1343.4416666666666,210,496,0.423,33,93,0.355,52,66,0.788,18,162,180,269,98,67,21,28,158,78,505,-212,1290.5,2,0,1163.0,1487.0,3,3,16,5,3,3,3,11,6,5,8,5,5,9,8,4,5,2,2,1,5,16,19,5,3,16,3,6,1,3,3,1
1628374,Lauri Markkanen,Lauri,1610612741,CHI,22.0,51,16,35,0.314,1656.5716666666667,338,781,0.433,118,326,0.362,170,195,0.872,74,392,466,75,85,36,32,38,120,164,964,-188,1754.7,20,0,1759.0,1784.0,2,1,18,6,2,2,2,9,1,1,6,2,2,5,3,1,1,6,3,4,3,18,16,2,2,15,2,1,1,2,2,1
203490,Otto Porter Jr.,Otto,1610612741,CHI,26.0,15,7,8,0.467,492.3433333333333,97,201,0.483,39,80,0.488,29,32,0.906,14,69,83,40,25,18,9,3,29,33,262,6,477.6,2,0,478.0,506.0,9,8,7,1,9,8,9,3,5,6,2,9,9,3,9,10,9,10,9,8,7,4,11,9,8,1,9,6,1,9,9,1
