PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
457,Andrew Lang,Andrew,1610612741,CHI,33.0,8,3,5,0.375,93.72166666666666,4,13,0.308,0,0,0.0,4,4,1.0,2,10,12,4,3,2,2,0,9,0,12,-11,41.4,0,0,36.0,44.0,10,9,3,2,12,12,12,11,8,10,8,12,12,1,11,10,11,12,12,12,10,1,2,3,12,2,12,3,1,12,12,1
82,Bill Wennington,Bill,1610612741,CHI,36.0,35,9,26,0.257,410.445,57,162,0.352,1,1,1.0,16,20,0.8,18,56,74,15,17,13,11,7,74,0,131,-106,297.3,0,0,269.0,307.0,3,2,9,7,3,3,3,7,6,7,1,7,7,4,5,3,5,9,7,7,2,6,12,3,3,11,4,3,1,4,4,1
699,Brent Barry,Brent,1610612741,CHI,27.0,7,3,4,0.429,184.53666666666666,16,54,0.296,7,32,0.219,17,21,0.81,6,9,15,20,12,5,2,2,16,0,56,-29,113.0,0,0,112.0,132.0,11,9,2,1,10,10,10,12,3,3,4,6,6,3,8,11,10,6,10,11,10,2,3,3,10,4,10,3,1,10,10,1
1869,Charles R. Jones,Charles R.,1610612741,CHI,23.0,24,3,21,0.125,334.5283333333333,27,87,0.31,16,47,0.34,6,12,0.5,6,24,30,33,22,14,4,5,20,0,76,-79,193.5,0,0,191.0,226.0,7,9,7,13,7,8,8,9,2,2,3,9,9,12,8,8,9,5,5,5,6,4,5,3,9,7,9,3,1,9,8,1
1736,Corey Benjamin,Corey,1610612741,CHI,21.0,30,8,22,0.267,295.87166666666667,43,106,0.406,3,14,0.214,23,34,0.676,13,24,37,10,20,10,8,8,44,0,112,-111,205.4,0,0,198.0,223.0,6,5,8,6,9,5,6,5,5,5,5,3,4,10,6,8,7,11,6,9,4,8,8,3,4,12,8,3,1,8,9,1
1757,Cory Carr,Cory,1610612741,CHI,23.0,35,7,28,0.2,391.6383333333333,40,144,0.278,4,21,0.19,6,8,0.75,6,30,36,45,29,15,6,15,44,0,90,-100,234.7,0,0,217.0,279.0,3,6,11,11,4,6,4,13,4,4,6,9,10,6,8,7,8,2,3,4,5,11,8,3,8,9,7,3,1,7,5,1
54,Dickey Simpkins,Dickey,1610612741,CHI,27.0,15,5,10,0.333,325.85,26,64,0.406,0,1,0.0,41,58,0.707,29,51,80,17,15,14,3,9,23,0,93,-33,250.5,2,0,224.0,258.0,9,7,5,3,8,9,9,3,8,7,8,2,2,9,3,4,3,8,8,5,7,9,6,3,7,5,6,1,1,6,7,1
1522,Keith Booth,Keith,1610612741,CHI,24.0,35,9,26,0.257,346.2316666666667,37,120,0.308,1,9,0.111,19,39,0.487,22,60,82,35,30,18,11,22,51,1,94,-103,301.9,0,0,270.0,333.0,3,2,9,7,6,7,5,10,6,6,7,4,3,13,4,2,2,4,2,2,2,13,10,1,6,10,3,3,1,3,3,1
1600,Kornel David,Kornel,1610612741,CHI,27.0,44,10,34,0.227,735.1083333333333,92,202,0.455,0,1,0.0,79,99,0.798,58,84,142,36,46,18,16,12,74,0,263,-229,543.4,2,0,509.0,579.0,1,1,13,10,1,1,1,1,8,7,8,1,1,5,1,1,1,3,1,2,1,10,12,3,1,13,1,1,1,1,1,1
712,Mario Bennett,Mario,1610612741,CHI,25.0,3,1,2,0.333,18.733333333333334,2,6,0.333,0,0,0.0,3,4,0.75,2,3,5,0,1,1,0,2,4,0,7,-10,15.0,0,0,14.0,15.0,13,12,1,3,13,13,13,8,8,10,8,13,12,6,11,13,13,13,13,13,13,2,1,3,13,1,13,3,1,13,13,1
95,Mark Bryant,Mark,1610612741,CHI,34.0,16,5,11,0.313,386.965,45,104,0.433,0,0,0.0,18,32,0.563,35,41,76,20,14,11,3,15,43,1,108,-69,257.2,0,0,232.0,266.0,8,7,6,5,5,4,7,2,8,10,8,5,5,11,2,5,4,6,9,8,7,11,7,1,5,6,5,3,1,5,6,1
753,Randy Brown,Randy,1610612741,CHI,31.0,7,1,6,0.143,127.33833333333334,13,32,0.406,0,0,0.0,6,8,0.75,2,7,9,13,4,7,2,5,16,0,32,-25,85.3,0,0,72.0,94.0,11,12,4,12,11,11,11,3,8,10,8,9,10,6,11,12,12,10,11,10,10,4,3,3,11,3,11,3,1,11,11,1
1601,Rusty LaRue,Rusty,1610612741,CHI,25.0,37,9,28,0.243,553.3783333333333,60,165,0.364,25,70,0.357,13,13,1.0,9,36,45,50,27,24,3,7,53,0,158,-86,341.0,0,0,332.0,384.0,2,2,11,9,2,2,2,6,1,1,2,8,8,1,7,6,6,1,4,1,7,6,11,3,2,8,2,3,1,2,2,1
