PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
201166,Aaron Brooks,Aaron,1610612741,CHI,31.0,69,36,33,0.522,1107.71,188,469,0.401,66,185,0.357,49,64,0.766,21,80,101,180,82,30,10,33,132,77,491,-12,920.2,0,0,918.0,1072.0,2,2,12,3,2,2,2,9,2,2,8,3,3,7,6,5,6,1,1,1,7,13,13,1,2,7,3,3,1,2,2,1
1626171,Bobby Portis Jr.,Bobby,1610612741,CHI,21.0,58,27,31,0.466,1046.75,175,412,0.425,16,50,0.32,46,64,0.719,114,210,324,50,53,25,20,22,95,63,412,-153,957.8,6,0,892.0,971.0,3,3,11,7,3,3,3,6,7,5,9,4,3,8,1,1,1,4,2,2,2,11,11,2,3,13,2,1,1,3,3,1
203946,Cameron Bairstow,Cameron,1610612765,DET,25.0,16,4,12,0.25,82.05,8,31,0.258,1,4,0.25,5,6,0.833,4,18,22,5,4,2,3,4,12,5,22,-9,66.9,0,0,60.0,69.0,12,12,3,12,12,12,12,13,9,9,10,12,12,5,12,12,12,12,12,12,11,3,2,12,12,6,12,3,1,12,12,1
1626245,Cristiano Felicio,Cristiano,1610612741,CHI,23.0,27,11,16,0.407,231.32,27,48,0.563,0,2,0.0,19,29,0.655,25,59,84,22,10,5,10,3,25,19,73,39,241.8,0,0,209.0,246.0,8,9,9,11,11,10,11,1,11,10,11,5,7,9,5,8,7,11,11,10,7,2,3,10,11,3,10,3,1,10,10,1
203926,Doug McDermott,Doug,1610612741,CHI,24.0,77,38,39,0.494,1771.935,274,613,0.447,102,244,0.418,68,79,0.861,36,152,188,59,53,14,6,32,121,63,718,-36,1039.1,0,0,1107.0,1084.0,1,1,13,6,1,1,1,5,1,1,4,1,1,3,3,3,3,3,2,7,9,12,12,2,1,10,1,3,1,1,1,1
202734,E'Twaun Moore,E'Twaun,1610612741,CHI,27.0,37,21,16,0.568,579.32,75,158,0.475,17,39,0.436,11,19,0.579,9,57,66,34,25,18,5,12,50,17,178,47,352.2,0,0,341.0,381.0,4,4,9,2,5,5,5,4,5,7,2,11,8,11,8,9,9,8,6,3,10,7,7,11,5,2,6,3,1,6,6,1
201149,Joakim Noah,Joakim,1610612741,CHI,31.0,27,14,13,0.519,568.6866666666666,39,109,0.358,0,1,0.0,19,41,0.463,76,153,229,100,44,15,28,15,73,39,97,-30,606.8,0,0,512.0,655.0,8,6,4,4,6,9,8,11,11,12,11,5,5,12,2,2,2,2,4,5,1,9,10,5,9,9,4,3,1,5,4,1
203200,Justin Holiday,Justin,1610612741,CHI,27.0,23,10,13,0.435,394.31666666666666,41,113,0.363,17,46,0.37,15,18,0.833,5,44,49,35,18,15,11,8,27,22,114,-71,285.3,0,0,267.0,311.0,10,11,4,10,8,8,7,10,5,6,6,8,9,5,9,10,10,7,9,5,5,6,4,8,8,12,9,3,1,9,9,1
2550,Kirk Hinrich,Kirk,1610612737,ATL,35.0,28,13,15,0.464,389.4316666666667,27,79,0.342,13,36,0.361,13,14,0.929,5,36,41,40,18,7,0,4,50,26,80,-3,192.2,0,0,188.0,222.0,6,7,6,8,9,10,10,12,8,8,7,10,11,2,9,11,11,6,9,9,12,3,7,6,10,5,11,3,1,11,11,1
2399,Mike Dunleavy,Mike,1610612741,CHI,35.0,1,0,1,0.0,14.028333333333334,2,4,0.5,1,1,1.0,0,0,0.0,0,0,0,0,1,0,0,0,2,0,5,-1,4.0,0,0,6.0,5.0,13,13,1,13,13,13,13,2,9,12,1,13,13,13,13,13,13,13,13,13,12,1,1,13,13,4,13,3,1,13,13,1
202703,Nikola Mirotic,Nikola,1610612741,CHI,25.0,28,13,15,0.464,652.605,96,239,0.402,62,144,0.431,56,67,0.836,19,122,141,42,36,18,14,6,61,46,310,-20,602.2,2,0,619.0,631.0,6,7,6,8,4,4,4,8,3,3,3,2,2,4,7,4,4,5,5,3,4,5,9,4,4,8,5,2,1,4,5,1
201959,Taj Gibson,Taj,1610612741,CHI,31.0,18,11,7,0.611,380.825,50,105,0.476,0,2,0.0,19,30,0.633,36,66,102,25,21,10,17,13,48,24,119,-36,338.9,0,0,300.0,352.0,11,9,2,1,10,7,9,3,11,10,11,5,6,10,3,7,5,9,8,8,3,8,6,7,7,10,7,3,1,8,7,1
203503,Tony Snell,Tony,1610612741,CHI,24.0,31,16,15,0.516,518.465,63,151,0.417,26,63,0.413,15,16,0.938,5,76,81,23,24,4,11,15,45,20,167,58,319.7,0,0,327.0,339.0,5,5,6,5,7,6,6,7,4,4,5,8,10,1,9,6,8,10,7,11,5,9,5,9,6,1,8,3,1,7,8,1
