PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
916,Corie Blount,Corie,1610612741,CHI,34.0,47,16,31,0.34,736.7766666666666,58,118,0.492,0,0,0.0,15,27,0.556,63,119,182,41,34,28,15,7,108,0,131,10,505.9,0,0,440.0,524.0,4,4,11,9,6,8,9,4,10,11,10,10,10,14,4,4,3,6,7,5,6,8,13,4,9,2,7,6,1,7,7,1
2053,Dalibor Bagaric,Dalibor,1610612741,CHI,22.0,10,3,7,0.3,75.61666666666666,8,26,0.308,0,0,0.0,3,4,0.75,7,13,20,4,5,3,3,4,11,0,19,3,62.0,0,0,55.0,65.0,13,12,2,13,14,14,14,14,10,11,10,13,13,6,12,13,12,13,13,13,12,5,1,4,14,5,14,6,1,14,14,1
923,Donyell Marshall,Donyell,1610612741,CHI,30.0,25,9,16,0.36,738.0716666666667,137,309,0.443,10,28,0.357,56,76,0.737,85,143,228,36,39,32,33,30,69,0,340,-78,823.6,10,0,744.0,835.0,9,9,6,8,5,3,3,9,3,3,3,3,4,8,1,1,1,8,6,4,1,13,9,4,3,13,1,1,1,2,3,1
1944,Eddie Robinson,Eddie,1610612741,CHI,27.0,46,17,29,0.37,874.0716666666667,109,217,0.502,3,10,0.3,39,49,0.796,62,81,143,41,31,39,6,3,70,0,260,41,597.1,0,0,537.0,620.0,5,3,10,5,2,4,4,3,7,6,6,6,7,5,5,6,5,6,8,3,10,3,10,4,5,1,4,6,1,4,4,1
2201,Eddy Curry,Eddy,1610612741,CHI,20.0,33,12,21,0.364,436.47333333333336,76,126,0.603,0,0,0.0,56,96,0.583,37,69,106,9,42,4,25,10,70,1,208,-10,393.7,0,0,381.0,419.0,7,7,8,7,9,6,7,1,10,11,10,3,3,13,6,8,7,12,5,11,2,10,10,1,6,9,8,6,1,8,9,1
697,Fred Hoiberg,Fred,1610612741,CHI,30.0,63,23,40,0.365,786.4316666666666,49,126,0.389,5,21,0.238,41,50,0.82,11,126,137,70,25,40,5,5,59,0,144,10,523.4,0,0,446.0,556.0,1,1,14,6,4,9,7,10,5,4,7,5,6,4,8,3,6,3,10,2,11,7,7,4,8,2,6,6,1,6,5,1
2037,Jamal Crawford,Jamal,1610612741,CHI,23.0,49,15,34,0.306,985.8483333333334,146,380,0.384,32,101,0.317,38,51,0.745,9,76,85,147,76,44,13,7,63,0,362,-9,779.5,0,0,740.0,912.0,3,5,12,12,1,2,2,11,1,1,5,7,5,7,10,7,8,1,1,1,8,8,8,4,2,8,3,6,1,3,1,1
2398,Jay Williams,Jay,1610612741,CHI,21.0,21,7,14,0.333,402.80833333333334,66,146,0.452,23,48,0.479,19,28,0.679,10,27,37,81,43,15,8,13,36,0,174,-65,365.9,0,0,361.0,442.0,10,11,4,10,10,7,6,8,2,2,2,9,9,11,9,11,11,2,4,6,9,11,5,4,7,12,9,6,1,9,8,1
2437,Lonny Baxter,Lonny,1610612741,CHI,24.0,55,18,37,0.327,683.6466666666666,96,206,0.466,0,2,0.0,70,103,0.68,65,100,165,16,46,9,22,33,135,0,262,-54,531.0,1,0,505.0,552.0,2,2,13,11,7,5,5,5,10,10,10,2,2,10,3,5,4,10,3,10,3,14,14,4,4,11,5,3,1,5,6,1
2033,Marcus Fizer,Marcus,1610612741,CHI,24.0,38,15,23,0.395,807.555,178,383,0.465,1,6,0.167,88,134,0.657,80,136,216,48,57,14,17,24,89,1,445,-50,812.2,5,0,772.0,850.0,6,5,9,3,3,1,1,6,8,7,9,1,1,12,2,2,2,5,2,7,5,12,12,1,1,10,2,2,1,1,2,1
1594,Rick Brunson,Rick,1610612741,CHI,31.0,17,9,8,0.529,193.79833333333335,23,50,0.46,4,6,0.667,10,12,0.833,4,15,19,36,17,10,3,3,20,0,60,6,158.8,1,0,145.0,190.0,11,9,3,1,11,11,11,7,6,7,1,11,11,3,13,12,13,8,11,9,12,3,3,4,11,4,12,3,1,12,11,1
2427,Roger Mason Jr.,Roger,1610612741,CHI,22.0,17,3,14,0.176,114.24,11,31,0.355,6,18,0.333,2,2,1.0,2,10,12,12,5,4,0,0,20,0,30,-4,69.4,0,0,68.0,78.0,11,12,4,14,13,13,13,13,4,5,4,14,14,1,14,14,14,11,13,11,14,1,3,4,13,7,13,6,1,13,13,1
2239,Trenton Hassell,Trenton,1610612741,CHI,24.0,29,11,18,0.379,580.3333333333334,38,107,0.355,1,5,0.2,8,9,0.889,9,67,76,49,26,11,15,4,58,0,85,-118,301.7,0,0,263.0,337.0,8,8,7,4,8,10,10,12,8,9,8,12,12,2,10,9,9,4,9,8,6,5,6,4,10,14,10,6,1,10,10,1
2199,Tyson Chandler,Tyson,1610612741,CHI,20.0,7,3,4,0.429,162.77166666666668,18,34,0.529,0,0,0.0,24,34,0.706,12,35,47,2,14,3,18,2,18,1,60,-3,168.4,1,0,151.0,174.0,14,12,1,2,12,12,12,2,10,11,10,8,8,9,7,10,10,14,12,13,4,2,2,1,11,6,11,3,1,11,12,1
