PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
1629690,Adam Mokoka,Adam,1610612741,CHI,21.0,11,3,8,0.273,111.66666666666667,12,28,0.429,6,15,0.4,2,4,0.5,7,3,10,4,2,4,0,4,17,4,32,50,60.0,0,0,60.0,62.0,16,16,2,15,16,16,16,13,13,14,1,16,16,17,16,16,16,16,16,16,16,3,2,16,16,2,16,7,1,16,16,1
1628990,Chandler Hutchison,Chandler,1610612741,CHI,24.0,28,8,20,0.286,526.7916666666666,80,175,0.457,12,38,0.316,46,78,0.59,18,90,108,26,27,27,7,16,47,64,218,-144,461.6,0,0,432.0,480.0,13,13,5,14,11,12,11,6,12,12,11,6,6,14,13,8,9,12,10,9,9,10,5,8,11,14,12,7,1,13,12,1
1629632,Coby White,Coby,1610612741,CHI,20.0,65,22,43,0.338,1674.0,312,792,0.394,133,376,0.354,102,129,0.791,28,202,230,175,109,49,6,61,117,117,859,-163,1453.5,0,0,1507.0,1604.0,1,1,16,8,3,2,2,17,2,2,7,5,4,5,8,5,6,3,3,5,11,16,12,5,2,15,4,7,1,2,3,1
1626245,Cristiano Felicio,Cristiano,1610612741,CHI,27.0,22,6,16,0.273,385.71666666666664,34,54,0.63,0,2,0.0,18,23,0.783,55,47,102,16,18,10,2,7,34,19,86,-57,250.4,0,0,228.0,256.0,14,14,4,15,14,15,15,3,15,15,15,14,14,6,5,14,11,15,13,15,15,6,4,14,15,10,15,7,1,15,15,1
1629655,Daniel Gafford,Daniel,1610612741,CHI,21.0,43,15,28,0.349,609.0533333333333,94,134,0.701,0,0,0.0,32,60,0.533,52,54,106,21,29,13,56,8,98,57,220,-29,556.7,0,0,485.0,575.0,8,8,8,5,9,9,14,1,15,17,15,10,8,16,6,13,10,14,9,13,1,7,11,9,10,5,9,7,1,9,9,1
1627756,Denzel Valentine,Denzel,1610612741,CHI,26.0,36,12,24,0.333,487.895,97,237,0.409,46,137,0.336,6,8,0.75,9,65,74,43,26,26,6,2,51,12,246,-41,469.3,0,0,473.0,502.0,11,11,6,10,12,8,8,15,7,7,9,15,15,8,15,10,14,10,11,11,11,2,6,15,9,8,11,7,1,10,11,1
1627739,Kris Dunn,Kris,1610612741,CHI,26.0,51,19,32,0.373,1268.62,152,342,0.444,29,112,0.259,40,54,0.741,23,163,186,173,68,101,17,20,158,57,373,-29,1141.7,0,0,997.0,1259.0,6,6,11,1,6,7,7,9,9,8,13,8,9,9,9,7,7,4,7,1,8,11,16,9,7,5,7,7,1,7,6,1
1628374,Lauri Markkanen,Lauri,1610612741,CHI,23.0,50,18,32,0.36,1491.5783333333334,251,591,0.425,109,317,0.344,126,153,0.824,60,253,313,74,81,42,23,39,96,122,737,-68,1337.6,3,0,1363.0,1393.0,7,7,11,3,5,4,4,14,3,3,8,2,2,3,4,2,3,7,5,6,5,14,9,4,3,11,5,2,1,5,5,1
1628436,Luke Kornet,Luke,1610612741,CHI,24.0,36,11,25,0.306,558.5433333333333,82,187,0.439,31,108,0.287,20,28,0.714,22,62,84,32,14,11,26,6,54,29,215,-42,460.8,0,0,436.0,474.0,11,12,7,13,10,11,10,11,8,9,12,12,12,11,10,12,13,11,14,14,4,5,7,12,12,9,13,7,1,12,13,1
1629622,Max Strus,Max,1610612741,CHI,24.0,2,0,2,0.0,6.233333333333333,2,3,0.667,0,1,0.0,1,1,1.0,1,0,1,0,0,0,0,0,1,0,5,15,6.2,0,0,6.0,6.0,17,17,1,17,17,17,17,2,15,16,15,17,17,1,17,17,17,17,17,17,16,1,1,17,17,4,17,7,1,17,17,1
203490,Otto Porter Jr.,Otto,1610612741,CHI,27.0,14,5,9,0.357,330.78,62,140,0.443,24,62,0.387,19,27,0.704,13,35,48,25,11,15,6,5,31,24,167,26,314.1,0,0,306.0,328.0,15,15,3,4,15,14,13,10,10,10,3,13,13,13,14,15,15,13,15,12,11,4,3,13,14,3,14,7,1,14,14,1
1627853,Ryan Arcidiacono,Ryan,1610612741,CHI,26.0,58,21,37,0.362,929.9733333333334,90,220,0.409,54,138,0.391,27,38,0.711,20,90,110,96,37,27,3,10,96,74,261,-82,590.0,0,0,581.0,653.0,5,4,13,2,8,10,9,16,6,6,2,11,11,12,12,8,8,6,8,9,14,8,9,7,8,13,8,7,1,8,8,1
1627885,Shaquille Harrison,Shaquille,1610612741,CHI,26.0,43,14,29,0.326,484.3516666666667,77,165,0.467,16,42,0.381,39,50,0.78,22,64,86,49,19,34,19,13,55,42,209,62,525.7,1,0,466.0,552.0,8,10,10,12,13,13,12,5,11,11,4,9,10,7,10,11,12,9,12,7,7,9,8,11,13,1,10,6,1,11,10,1
201152,Thaddeus Young,Thaddeus,1610612741,CHI,32.0,64,22,42,0.344,1590.6616666666666,269,601,0.448,79,222,0.356,42,72,0.583,94,221,315,117,102,92,23,44,134,97,659,-209,1455.5,2,0,1400.0,1553.0,3,1,15,7,4,3,3,8,4,4,6,7,7,15,2,4,2,5,4,2,5,15,14,6,4,17,3,4,1,4,4,1
203107,Tomas Satoransky,Tomas,1610612741,CHI,28.0,65,22,43,0.338,1877.9383333333333,237,551,0.43,64,199,0.322,106,121,0.876,76,178,254,354,130,80,7,31,135,141,644,-69,1610.8,3,0,1490.0,1867.0,1,1,16,8,2,5,5,12,5,5,10,4,5,2,3,6,5,1,2,4,9,12,15,3,5,12,2,2,1,3,2,1
1628976,Wendell Carter Jr.,Wendell,1610612741,CHI,21.0,43,15,28,0.349,1255.7866666666666,183,343,0.534,6,29,0.207,112,152,0.737,139,266,405,51,72,33,36,32,162,144,484,-29,1181.5,17,0,1084.0,1198.0,8,8,8,5,7,6,6,4,13,13,14,3,3,10,1,1,1,8,6,8,2,13,17,2,6,5,6,1,1,6,7,1
203897,Zach LaVine,Zach,1610612741,CHI,25.0,60,20,40,0.333,2085.41,539,1199,0.45,184,484,0.38,268,334,0.802,41,248,289,254,206,88,28,86,131,243,1530,-191,2399.8,2,0,2489.0,2675.0,4,5,14,10,1,1,1,7,1,1,5,1,1,4,7,3,4,2,1,3,3,17,13,1,1,16,1,4,1,1,1,1
