PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
2804,Andres Nocioni,Andres,1610612741,CHI,26.0,43,24,19,0.558,1269.42,209,464,0.45,50,124,0.403,105,126,0.833,46,238,284,61,75,23,39,39,137,144,573,-83,1116.3,11,0,1092.0,1165.0,6,4,5,3,6,4,4,6,4,4,3,4,6,2,4,4,4,5,5,6,2,8,7,3,4,10,5,1,2,4,4,1
2732,Ben Gordon,Ben,1610612741,CHI,23.0,47,24,23,0.511,1584.21,324,734,0.441,104,237,0.439,137,167,0.82,29,113,142,155,112,43,3,39,146,140,889,85,1317.9,0,0,1382.0,1479.0,4,4,8,6,3,2,2,8,2,2,2,3,3,3,5,7,6,3,2,4,8,8,9,4,2,1,3,8,2,3,3,1
2768,Chris Duhon,Chris,1610612741,CHI,23.0,38,17,21,0.447,1273.6566666666668,135,323,0.418,61,167,0.365,65,82,0.793,15,114,129,215,64,51,1,10,93,74,396,-100,965.3,2,1,905.0,1111.0,7,7,7,9,5,6,5,10,3,3,5,7,7,5,9,6,7,2,7,3,10,5,5,7,5,11,6,6,1,6,6,1
2443,Darius Songaila,Darius,1610612741,CHI,28.0,7,3,4,0.429,115.38666666666667,9,30,0.3,1,2,0.5,6,6,1.0,5,16,21,11,12,6,3,1,17,7,25,2,81.7,0,0,76.0,95.0,10,10,2,11,10,10,10,11,6,6,1,10,10,1,10,10,10,10,10,9,8,2,2,10,10,6,10,8,2,10,10,1
15,Eric Piatkowski,Eric,1610612741,CHI,35.0,1,1,0,1.0,12.6,3,5,0.6,0,1,0.0,0,1,0.0,0,3,3,0,1,0,0,0,1,2,6,6,8.6,0,0,9.0,9.0,11,11,1,1,11,11,11,1,7,7,7,11,11,11,11,11,11,11,11,11,11,1,1,11,11,5,11,8,2,11,11,1
2550,Kirk Hinrich,Kirk,1610612741,CHI,25.0,81,40,41,0.494,2954.6866666666665,451,1078,0.418,126,341,0.37,256,314,0.815,29,259,288,514,188,94,21,45,251,302,1284,-22,2557.6,11,0,2442.0,2945.0,1,1,11,7,1,1,1,9,1,1,4,1,1,4,5,3,3,1,1,1,5,10,11,1,1,8,1,1,2,1,1,1
2736,Luol Deng,Luol,1610612741,CHI,21.0,56,26,30,0.464,1924.1466666666668,302,666,0.453,11,52,0.212,140,195,0.718,92,288,380,118,83,53,38,51,95,155,755,72,1578.0,9,0,1446.0,1644.0,2,2,10,8,2,3,3,5,5,5,6,2,2,6,2,2,2,4,3,2,3,11,6,2,3,2,2,3,2,2,2,1
2124,Malik Allen,Malik,1610612741,CHI,28.0,20,11,9,0.55,367.47,63,138,0.457,0,0,0.0,13,21,0.619,28,47,75,14,20,10,8,6,54,23,139,47,284.0,0,0,264.0,296.0,9,9,3,4,8,8,8,4,7,9,7,8,8,8,7,8,8,9,9,8,6,3,4,9,8,4,8,8,2,8,8,1
2552,Michael Sweetney,Michael,1610612741,CHI,23.0,44,25,19,0.568,886.9016666666666,142,321,0.442,0,0,0.0,93,146,0.637,78,149,227,45,65,14,37,33,145,125,377,-57,804.9,3,0,751.0,847.0,5,3,5,2,7,5,6,7,7,9,7,5,4,7,3,5,5,7,6,7,4,7,8,6,6,9,7,5,2,7,7,1
970,Othella Harrington,Othella,1610612741,CHI,32.0,23,12,11,0.522,323.87333333333333,50,102,0.49,0,0,0.0,12,20,0.6,16,47,63,16,26,4,7,6,50,36,112,58,218.6,1,0,213.0,240.0,8,8,4,5,9,9,9,3,7,9,7,9,9,9,8,8,9,8,8,10,7,3,3,8,9,3,9,7,2,9,9,1
2199,Tyson Chandler,Tyson,1610612741,CHI,23.0,50,22,28,0.44,1405.425,105,188,0.559,0,1,0.0,71,135,0.526,179,314,493,57,82,27,62,14,192,128,281,2,1143.1,8,0,1009.0,1155.0,3,6,9,10,4,7,7,2,7,7,7,6,5,10,1,1,1,6,4,5,1,6,10,5,7,6,4,4,2,5,5,1
