PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
2804,Andres Nocioni,Andres,1610612741,CHI,26.0,39,17,22,0.436,969.66,174,367,0.474,43,114,0.377,99,116,0.853,43,173,216,56,45,17,13,29,115,128,490,-4,878.2,2,0,865.0,908.0,4,5,15,15,2,2,3,9,2,2,5,1,1,2,3,1,3,5,5,6,3,17,17,1,2,16,2,2,1,2,2,1
2732,Ben Gordon,Ben,1610612741,CHI,23.0,33,16,17,0.485,897.8966666666666,162,418,0.388,62,145,0.428,75,103,0.728,14,63,77,85,68,32,2,33,92,91,461,-4,714.9,0,0,753.0,810.0,7,8,12,12,3,3,2,12,1,1,2,3,3,8,8,7,8,3,2,1,9,18,15,3,3,16,3,6,1,3,3,1
2768,Chris Duhon,Chris,1610612741,CHI,23.0,36,19,17,0.528,880.825,80,215,0.372,39,111,0.351,52,61,0.852,13,78,91,158,53,19,2,19,59,61,251,47,607.2,0,0,581.0,721.0,5,4,12,7,4,7,6,16,3,3,6,6,6,3,9,6,6,1,4,4,9,15,12,6,6,3,5,6,1,5,4,1
2443,Darius Songaila,Darius,1610612741,CHI,28.0,55,24,31,0.436,1213.3583333333333,227,461,0.492,1,3,0.333,88,109,0.807,71,154,225,77,73,29,13,19,140,111,543,56,981.5,2,0,930.0,1048.0,2,2,18,14,1,1,1,7,7,10,7,2,2,6,2,2,1,4,1,2,3,15,18,2,1,2,1,2,1,1,1,1
101188,Eddie Basden,Eddie,1610612741,CHI,23.0,19,10,9,0.526,141.20833333333334,15,37,0.405,1,7,0.143,8,10,0.8,7,21,28,8,9,9,2,3,17,8,39,16,108.6,0,0,98.0,116.0,13,12,6,8,13,13,12,11,7,7,11,11,12,7,12,11,12,11,12,8,9,6,6,12,12,5,11,6,1,12,12,1
15,Eric Piatkowski,Eric,1610612741,CHI,35.0,28,13,15,0.464,215.63,21,56,0.375,9,32,0.281,2,4,0.5,4,16,20,13,10,6,1,3,19,7,53,14,107.5,0,0,109.0,120.0,9,9,10,13,11,11,11,13,6,5,8,13,13,12,13,13,13,10,11,9,13,6,7,13,11,6,12,6,1,11,11,1
2839,James Thomas,James,1610612741,CHI,25.0,7,3,4,0.429,25.745,3,6,0.5,0,0,0.0,0,0,0.0,4,4,8,0,0,0,0,1,3,0,6,13,15.6,0,0,14.0,14.0,14,14,5,16,15,15,15,5,12,12,12,15,15,15,13,14,14,17,17,15,15,3,3,16,15,7,15,6,1,15,15,1
2457,Jannero Pargo,Jannero,1610612741,CHI,26.0,57,28,29,0.491,645.73,109,292,0.373,39,103,0.379,17,21,0.81,8,53,61,94,61,24,2,9,57,40,274,6,505.2,0,0,520.0,601.0,1,1,17,10,7,5,4,15,3,4,4,9,9,5,10,8,10,2,3,3,9,11,11,9,5,11,7,6,1,6,6,1
101195,Luke Schenscher,Luke,1610612741,CHI,24.0,20,11,9,0.55,148.58333333333334,16,26,0.615,0,0,0.0,4,13,0.308,8,21,29,7,5,1,3,3,21,10,36,10,88.3,0,0,80.0,91.0,12,11,6,6,12,12,13,2,12,12,12,12,11,14,10,11,11,12,13,13,8,6,8,11,13,9,13,6,1,13,13,1
2736,Luol Deng,Luol,1610612741,CHI,21.0,22,13,9,0.591,679.4766666666667,140,288,0.486,10,26,0.385,67,81,0.827,35,101,136,29,22,19,12,16,33,58,357,33,634.7,2,0,594.0,644.0,10,9,6,4,6,4,5,8,5,6,3,4,5,4,6,4,4,6,9,4,5,14,9,7,4,4,4,2,1,4,5,1
