PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
213,Antonio Davis,Antonio,1610612741,CHI,35.0,65,19,46,0.292,2034.7683333333334,220,540,0.407,0,0,0.0,139,181,0.768,158,370,528,123,93,29,57,59,161,0,579,-221,1562.1,14,0,1402.0,1611.0,4,4,18,3,4,4,5,10,17,21,17,3,3,5,1,1,1,3,4,9,2,20,18,2,4,17,4,1,2,4,4,1
2423,Chris Jefferies,Chris,1610612741,CHI,24.0,19,5,14,0.263,189.58,24,66,0.364,16,39,0.41,12,19,0.632,5,23,28,6,18,4,7,6,36,0,76,15,133.6,0,0,148.0,149.0,15,14,7,10,18,19,18,19,5,6,6,18,18,14,20,18,18,18,18,18,14,6,4,2,18,1,18,12,2,18,18,1
916,Corie Blount,Corie,1610612761,TOR,35.0,46,12,34,0.261,749.9416666666667,97,206,0.471,0,3,0.0,13,24,0.542,76,130,206,45,35,38,19,6,86,0,207,-4,657.7,1,0,572.0,674.0,9,9,13,12,10,10,10,4,17,16,17,17,16,19,5,8,7,13,13,5,8,6,11,2,12,2,10,10,2,11,11,1
923,Donyell Marshall,Donyell,1610612761,TOR,31.0,16,4,12,0.25,406.49,57,136,0.419,11,27,0.407,14,20,0.7,28,71,99,28,22,13,20,5,47,0,139,-46,376.8,2,0,343.0,393.0,16,15,5,15,15,15,16,9,7,9,7,16,17,9,12,13,13,15,17,15,7,3,9,2,15,7,14,7,2,14,16,1
1944,Eddie Robinson,Eddie,1610612741,CHI,28.0,51,15,36,0.294,1022.5866666666667,157,326,0.482,1,5,0.2,28,43,0.651,27,77,104,58,45,33,10,5,57,0,343,-73,638.8,0,0,592.0,692.0,7,5,15,1,7,6,7,3,13,15,14,11,11,13,13,12,12,8,9,7,11,3,10,2,8,9,11,12,2,10,10,1
2201,Eddy Curry,Eddy,1610612741,CHI,21.0,73,20,53,0.274,2158.2633333333333,417,840,0.496,1,1,1.0,235,350,0.671,143,308,451,68,177,24,83,97,258,3,1070,-296,1857.2,10,0,1804.0,1978.0,3,2,19,6,3,2,2,2,13,17,1,1,1,11,2,2,2,6,3,11,1,21,20,1,2,20,3,3,2,3,3,1
147,Jalen Rose,Jalen,1610612761,TOR,31.0,16,4,12,0.25,525.2366666666667,75,200,0.375,23,54,0.426,39,51,0.765,7,57,64,56,37,12,4,8,45,0,212,-96,383.8,0,0,387.0,436.0,16,15,5,15,13,11,12,18,3,3,5,10,10,6,19,14,15,9,11,16,18,10,8,2,11,11,13,12,2,13,13,1
2037,Jamal Crawford,Jamal,1610612741,CHI,24.0,80,23,57,0.288,2813.71,509,1318,0.386,165,521,0.317,200,240,0.833,46,237,283,405,193,111,29,46,161,0,1383,-324,2557.1,2,0,2516.0,2896.0,1,1,21,4,1,1,1,14,1,1,10,2,2,3,10,3,4,2,2,1,5,18,18,2,1,21,1,7,2,1,1,1
2457,Jannero Pargo,Jannero,1610612741,CHI,24.0,13,3,10,0.231,343.8,66,154,0.429,20,53,0.377,23,27,0.852,8,19,27,47,30,7,5,6,38,0,175,-27,283.9,0,0,293.0,332.0,19,17,3,17,17,14,14,7,4,4,9,13,14,2,17,19,19,12,15,17,16,6,5,2,13,3,17,12,2,17,17,1
966,Jerome Williams,Jerome,1610612741,CHI,31.0,53,14,39,0.264,1223.365,130,279,0.466,0,7,0.0,85,126,0.675,142,205,347,61,51,71,5,26,104,0,345,-172,1029.9,7,0,905.0,1042.0,6,7,16,9,6,8,9,5,17,13,17,7,6,10,3,5,3,7,6,3,16,15,15,2,7,15,6,4,2,6,6,1
383,Kendall Gill,Kendall,1610612741,CHI,36.0,56,15,41,0.268,1408.7683333333334,215,548,0.392,9,38,0.237,100,136,0.735,61,129,190,89,83,65,16,31,107,0,539,-258,1060.5,1,0,989.0,1150.0,5,5,17,8,5,5,4,12,9,7,12,5,5,8,6,9,9,4,5,4,10,17,16,2,5,19,5,10,2,5,5,1
2550,Kirk Hinrich,Kirk,1610612741,CHI,23.0,76,20,56,0.263,2709.2683333333334,318,823,0.386,144,369,0.39,135,168,0.804,42,217,259,517,204,101,21,50,276,0,915,-253,2163.3,14,1,2079.0,2574.0,2,2,20,10,2,3,3,13,2,2,8,4,4,4,11,4,6,1,1,2,6,19,21,2,3,18,2,1,1,2,2,1
2669,Linton Johnson,Linton,1610612741,CHI,24.0,41,12,29,0.293,732.4466666666667,72,203,0.355,7,33,0.212,22,37,0.595,59,124,183,27,37,37,32,12,90,0,173,-151,603.1,2,0,528.0,617.0,11,9,11,2,12,12,11,20,10,8,13,14,12,18,8,10,10,16,11,6,4,12,13,2,14,13,12,7,2,12,12,1
2437,Lonny Baxter,Lonny,1610612764,WAS,25.0,14,3,11,0.214,145.71166666666667,27,49,0.551,1,1,1.0,5,8,0.625,11,24,35,5,11,1,6,8,31,0,60,-27,119.5,0,0,115.0,126.0,18,17,4,18,19,18,19,1,13,17,1,19,19,17,15,17,17,19,19,19,15,10,3,2,19,3,19,12,2,19,19,1
2033,Marcus Fizer,Marcus,1610612741,CHI,25.0,46,13,33,0.283,741.3,134,350,0.383,2,17,0.118,90,120,0.75,61,141,202,43,51,16,8,17,97,0,360,-86,687.9,4,0,655.0,720.0,9,8,12,5,11,7,6,15,12,11,16,6,7,7,6,7,8,14,6,14,13,13,14,2,6,10,8,6,2,7,7,1
2321,Paul Shirley,Paul,1610612741,CHI,26.0,7,1,6,0.143,83.97166666666666,10,23,0.435,0,1,0.0,1,3,0.333,8,8,16,4,9,1,1,2,9,0,21,-29,43.2,0,0,45.0,51.0,20,20,2,19,20,20,20,6,17,17,17,20,20,20,17,20,20,20,20,19,20,2,2,2,20,5,20,12,2,20,20,1
1594,Rick Brunson,Rick,1610612741,CHI,32.0,37,10,27,0.27,397.4533333333333,38,101,0.376,11,23,0.478,27,31,0.871,9,28,37,80,33,25,3,5,44,0,114,-62,329.4,0,0,298.0,395.0,12,12,10,7,16,17,17,17,7,10,3,12,13,1,16,16,16,5,14,10,19,3,7,2,17,8,16,12,2,16,14,1
2427,Roger Mason Jr.,Roger,1610612761,TOR,23.0,3,0,3,0.0,43.733333333333334,1,11,0.091,1,6,0.167,0,0,0.0,0,3,3,3,2,1,0,1,5,0,3,-30,12.1,0,0,12.0,15.0,21,21,1,21,21,21,21,21,13,14,15,21,21,21,21,21,21,21,21,19,21,1,1,2,21,6,21,12,2,21,21,1
2648,Ronald Dupree,Ronald,1610612741,CHI,23.0,47,12,35,0.255,901.7766666666666,111,282,0.394,4,9,0.444,66,105,0.629,55,112,167,55,51,32,18,30,134,0,292,-128,673.9,0,0,618.0,719.0,8,9,14,14,8,9,8,11,11,12,4,9,9,16,9,11,11,10,6,8,9,16,17,2,9,12,9,12,2,9,8,1
937,Scottie Pippen,Scottie,1610612741,CHI,38.0,23,3,20,0.13,411.1166666666667,53,140,0.379,13,48,0.271,17,27,0.63,20,48,68,50,29,21,9,7,38,0,136,-181,353.6,0,0,327.0,394.0,14,17,8,20,14,16,15,16,6,5,11,15,14,15,14,15,14,11,16,12,12,9,5,2,16,16,15,12,2,15,15,1
2199,Tyson Chandler,Tyson,1610612741,CHI,21.0,35,9,26,0.257,786.7116666666667,67,158,0.424,0,1,0.0,79,118,0.669,82,188,270,23,38,17,43,19,87,0,213,-156,713.5,6,0,626.0,709.0,13,13,9,13,9,13,13,8,17,17,17,8,8,12,4,6,5,17,10,13,3,14,12,2,10,14,7,5,2,8,9,1
