PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
1630245,Ayo Dosunmu,Ayo,1610612741,CHI,25.0,26,10,16,0.385,845.0366666666666,144,277,0.52,42,117,0.359,38,48,0.792,19,67,86,136,44,33,11,20,61,39,368,-126,763.2,1,1,720.0,858.0,7,8,11,13,6,6,7,5,8,7,12,7,6,11,7,7,7,5,7,5,6,11,12,6,6,14,6,7,2,7,5,1
1629632,Coby White,Coby,1610612741,CHI,25.0,73,34,39,0.466,2421.9066666666668,503,1108,0.454,214,579,0.37,274,304,0.901,25,243,268,324,175,66,16,76,153,265,1494,-179,2372.6,2,0,2464.0,2656.0,1,1,15,8,1,2,1,11,1,1,9,1,1,2,4,3,3,2,2,2,5,16,15,1,1,15,3,5,4,2,3,1
1631207,Dalen Terry,Dalen,1610612741,CHI,22.0,5,0,5,0.0,91.43666666666667,7,23,0.304,1,12,0.083,4,4,1.0,0,8,8,7,5,4,0,0,14,3,19,-54,46.1,0,0,43.0,53.0,12,14,8,14,13,13,13,15,16,13,16,14,14,1,15,14,14,12,12,12,15,1,5,14,14,10,14,11,4,14,14,1
1630188,Jalen Smith,Jalen,1610612741,CHI,25.0,2,1,1,0.5,60.65,7,20,0.35,2,10,0.2,8,11,0.727,5,16,21,4,2,1,6,1,4,8,24,4,74.2,2,0,65.0,74.0,14,13,2,6,14,13,14,14,14,14,15,12,11,14,12,13,13,14,13,15,8,4,3,12,13,6,13,5,4,13,13,1
1628975,Jevon Carter,Jevon,1610612741,CHI,29.0,1,0,1,0.0,33.63333333333333,4,15,0.267,2,9,0.222,0,0,0.0,0,1,1,3,1,4,0,0,1,1,10,-18,26.7,0,0,24.0,29.0,15,14,2,14,15,16,15,16,14,15,14,15,15,15,15,16,16,15,14,12,15,1,1,15,16,9,16,11,4,16,16,1
1630581,Josh Giddey,Josh,1610612741,CHI,22.0,69,33,36,0.478,2085.991666666667,361,783,0.461,103,274,0.376,175,224,0.781,126,433,559,496,201,82,44,65,122,179,1000,-70,2591.8,30,7,2410.0,2929.0,3,2,14,7,3,4,3,10,4,4,7,2,2,12,2,2,2,1,1,1,2,15,14,2,4,12,2,2,1,3,1,1
1641763,Julian Phillips,Julian,1610612741,CHI,21.0,5,5,0,1.0,118.95666666666666,16,33,0.485,7,19,0.368,9,10,0.9,7,18,25,6,1,4,4,3,8,7,48,30,110.0,0,0,102.0,109.0,12,11,1,1,12,12,12,8,12,11,10,11,12,3,11,12,12,13,14,12,12,7,4,13,12,3,12,11,4,12,12,1
1628989,Kevin Huerter,Kevin,1610612741,CHI,26.0,16,13,3,0.813,526.9166666666666,95,189,0.503,48,115,0.417,6,8,0.75,5,49,54,63,16,16,5,3,31,14,244,140,450.3,0,0,451.0,487.0,8,7,5,2,8,8,8,7,7,8,4,13,13,13,12,9,9,8,8,8,10,7,9,10,8,1,8,11,4,8,8,1
1628366,Lonzo Ball,Lonzo,1610612741,CHI,27.0,14,6,8,0.429,358.91333333333336,46,124,0.371,35,96,0.365,13,15,0.867,13,33,46,36,16,13,6,2,23,9,140,14,290.2,0,0,295.0,315.0,9,9,9,10,9,10,9,13,9,9,11,10,10,4,8,10,10,10,8,9,8,5,8,11,9,4,10,11,4,9,10,1
1641824,Matas Buzelis,Matas,1610612741,CHI,20.0,31,17,14,0.548,828.2616666666667,149,315,0.473,52,149,0.349,54,67,0.806,24,117,141,58,45,18,34,15,58,54,404,-57,771.2,1,0,759.0,817.0,6,5,10,5,7,5,5,9,6,6,13,5,5,7,5,5,5,9,6,7,3,10,11,5,5,11,5,7,4,5,6,1
