PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
2243,Brian Scalabrine,Brian,1610612741,CHI,34.0,28,22,6,0.786,122.11666666666666,14,30,0.467,1,7,0.143,3,6,0.5,8,13,21,15,9,5,6,2,9,5,32,13,103.7,0,0,91.0,116.0,12,12,2,3,13,14,14,5,10,10,10,14,14,13,13,13,13,13,14,13,10,1,1,14,14,14,14,9,2,14,14,1
201228,C.J. Watson,C.J.,1610612741,CHI,28.0,49,36,13,0.735,1159.41,161,437,0.368,68,173,0.393,84,104,0.808,21,84,105,200,97,45,8,20,103,118,474,38,962.0,1,0,953.0,1138.0,8,8,7,12,8,8,6,14,3,3,3,5,6,5,11,9,9,2,3,4,9,7,9,4,7,13,8,6,2,8,7,1
2430,Carlos Boozer,Carlos,1610612741,CHI,30.0,66,50,16,0.758,1948.3733333333332,448,842,0.532,0,1,0.0,95,137,0.693,114,450,564,125,115,63,24,47,168,106,991,273,2001.3,18,0,1854.0,2066.0,1,1,10,6,2,1,1,1,11,11,11,4,4,10,4,1,2,6,2,2,6,13,14,5,1,6,1,2,2,1,1,1
201565,Derrick Rose,Derrick,1610612741,CHI,23.0,39,32,7,0.821,1374.4816666666666,302,695,0.435,54,173,0.312,194,239,0.812,26,105,131,307,119,35,28,36,52,169,852,290,1539.7,9,0,1470.0,1786.0,11,10,3,2,6,3,3,7,5,3,7,1,1,4,7,8,8,1,1,7,5,10,5,2,2,4,4,4,2,4,3,1
202710,Jimmy Butler III,Jimmy,1610612741,CHI,22.0,42,30,12,0.714,359.0316666666667,32,79,0.405,2,11,0.182,43,56,0.768,23,33,56,14,14,11,5,13,20,34,109,80,231.2,0,0,213.0,241.0,10,11,5,14,12,12,12,12,9,8,9,10,10,8,9,12,12,14,12,12,11,5,2,12,12,11,12,9,2,12,12,1
201149,Joakim Noah,Joakim,1610612741,CHI,27.0,64,48,16,0.75,1944.8733333333332,249,490,0.508,0,1,0.0,154,206,0.748,242,387,629,160,92,41,92,61,162,175,652,287,1953.8,24,1,1707.0,2000.0,5,5,10,10,3,4,4,2,11,11,11,2,2,9,1,2,1,3,5,5,1,14,13,1,4,5,2,1,1,2,2,1
101249,John Lucas III,John,1610612741,CHI,29.0,49,36,13,0.735,725.5133333333333,143,358,0.399,55,140,0.393,28,32,0.875,22,54,76,108,42,19,1,10,42,43,369,220,640.2,0,0,648.0,721.0,8,8,7,12,10,9,9,13,4,5,4,12,12,1,10,10,10,8,11,10,13,4,4,10,9,7,10,9,2,10,10,1
2594,Kyle Korver,Kyle,1610612741,CHI,31.0,65,49,16,0.754,1469.4733333333334,178,412,0.432,118,271,0.435,55,66,0.833,26,133,159,112,53,36,15,7,110,54,529,325,987.8,0,0,1020.0,1065.0,4,4,10,9,5,7,7,8,1,1,2,8,9,3,7,7,7,7,9,6,8,3,10,9,5,2,7,9,2,7,8,1
2736,Luol Deng,Luol,1610612741,CHI,27.0,54,42,12,0.778,2128.9883333333332,311,755,0.412,79,215,0.367,127,165,0.77,77,273,350,157,96,56,36,41,81,136,828,377,1663.5,10,0,1598.0,1768.0,7,7,5,4,1,2,2,10,2,2,6,3,3,7,5,3,3,4,4,3,4,12,8,3,3,1,3,3,2,3,4,1
2229,Mike James,Mike,1610612741,CHI,37.0,11,10,1,0.909,120.255,20,49,0.408,6,10,0.6,7,8,0.875,2,8,10,29,14,4,2,5,20,7,53,64,112.5,0,0,110.0,139.0,14,14,1,1,14,13,13,11,8,9,1,13,13,1,14,14,14,12,12,14,12,2,2,13,13,12,13,9,2,13,13,1
