PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
769,B.J. Armstrong,B.J.,1610612741,CHI,32.0,9,0,9,0.0,142.34,22,47,0.468,2,10,0.2,3,3,1.0,0,12,12,19,12,2,1,0,6,0,49,-18,88.9,0,0,88.0,108.0,12,14,9,14,13,12,12,2,9,9,9,17,17,1,17,13,13,11,13,16,11,1,4,14,12,4,13,2,1,13,13,1
1512,Chris Anstey,Chris,1610612741,CHI,25.0,62,10,52,0.161,786.6583333333333,134,296,0.453,1,6,0.167,97,124,0.782,75,137,212,42,66,21,23,19,141,28,366,-67,749.4,2,0,709.0,794.0,2,4,20,10,4,2,2,3,11,11,11,1,1,12,2,1,1,6,2,4,2,19,19,1,2,16,2,1,1,2,2,1
713,Chris Carr,Chris,1610612741,CHI,26.0,48,11,37,0.229,1025.1,172,439,0.392,30,89,0.337,87,101,0.861,33,114,147,76,105,29,13,34,96,11,461,-197,772.4,0,0,798.0,886.0,4,2,17,7,1,1,1,11,2,3,5,2,2,8,5,3,4,2,1,1,4,20,17,3,1,20,1,2,1,1,1,1
1736,Corey Benjamin,Corey,1610612741,CHI,22.0,38,8,30,0.211,507.44666666666666,91,206,0.442,17,51,0.333,25,45,0.556,15,21,36,34,49,19,12,12,79,4,224,-50,362.2,0,0,373.0,421.0,6,6,16,8,6,3,4,5,5,5,6,9,7,16,7,11,10,7,4,7,5,17,16,8,4,11,8,2,1,7,7,1
2000,Dedric Willoughby,Dedric,1610612741,CHI,26.0,24,2,22,0.083,498.21,60,176,0.341,29,97,0.299,39,51,0.765,11,40,51,66,36,23,2,10,32,7,188,-41,387.2,0,0,384.0,446.0,7,10,14,13,7,5,5,14,3,2,8,4,5,13,9,7,8,3,7,2,9,13,12,6,5,9,6,2,1,6,6,1
54,Dickey Simpkins,Dickey,1610612741,CHI,28.0,21,6,15,0.286,475.16333333333336,32,80,0.4,0,1,0.0,17,30,0.567,34,83,117,33,31,6,8,11,60,9,81,-85,281.9,0,0,259.0,306.0,8,7,11,2,9,11,11,7,12,14,12,11,11,15,4,5,5,8,8,12,6,14,15,4,11,17,9,2,1,9,9,1
1882,Elton Brand,Elton,1610612741,CHI,21.0,1,0,1,0.0,21.3,4,6,0.667,0,0,0.0,5,10,0.5,0,3,3,1,1,2,1,0,2,0,13,-17,26.1,0,0,23.0,27.0,19,14,1,14,20,16,20,1,12,16,12,13,12,17,17,18,19,19,20,16,11,1,2,14,16,3,18,2,1,18,19,1
697,Fred Hoiberg,Fred,1610612741,CHI,27.0,20,3,17,0.15,491.52666666666664,54,145,0.372,21,62,0.339,44,49,0.898,4,59,63,58,24,20,1,8,41,6,173,-51,374.6,0,0,357.0,415.0,10,9,12,11,8,6,6,12,4,4,4,3,6,7,11,6,6,4,9,5,11,12,14,7,6,12,7,2,1,8,8,1
765,Hersey Hawkins,Hersey,1610612741,CHI,33.0,12,4,8,0.333,178.67666666666668,12,38,0.316,7,16,0.438,10,10,1.0,1,26,27,14,13,7,1,2,19,2,41,-60,105.4,0,0,105.0,120.0,11,8,8,1,12,13,13,16,6,6,1,12,12,1,14,10,12,12,12,11,11,8,9,11,13,15,12,2,1,12,12,1
317,John Starks,John,1610612741,CHI,34.0,4,1,3,0.25,82.755,11,34,0.324,3,10,0.3,5,5,1.0,0,10,10,11,3,5,1,0,9,0,30,-4,73.5,0,0,66.0,80.0,15,12,3,4,15,14,14,15,8,9,7,13,14,1,17,14,14,14,17,14,11,1,8,14,14,2,14,2,1,14,14,1
234,Khalid Reeves,Khalid,1610612741,CHI,27.0,3,0,3,0.0,47.45,3,12,0.25,0,3,0.0,5,5,1.0,2,2,4,13,6,2,0,1,8,0,11,17,35.3,0,0,32.0,47.0,17,14,3,14,17,19,17,19,12,12,12,13,14,1,12,19,18,13,15,16,17,6,6,14,17,1,17,2,1,17,17,1
1600,Kornel David,Kornel,1610612739,CLE,28.0,21,2,19,0.095,310.7366666666667,45,103,0.437,0,3,0.0,36,45,0.8,14,39,53,9,24,8,2,0,31,2,126,-58,209.1,0,0,208.0,227.0,8,10,13,12,10,8,9,6,12,12,12,5,7,10,8,8,7,15,9,10,9,1,11,11,8,14,10,2,1,10,10,1
1930,Lari Ketner,Lari,1610612739,CLE,23.0,6,0,6,0.0,41.096666666666664,4,10,0.4,0,0,0.0,2,2,1.0,0,7,7,1,3,1,1,2,8,0,10,-30,22.9,0,0,22.0,25.0,14,14,7,14,18,16,19,7,12,16,12,19,19,1,17,15,15,19,17,20,11,8,6,14,18,8,20,2,1,19,20,1
1074,Matt Maloney,Matt,1610612741,CHI,28.0,39,11,28,0.282,808.1383333333333,82,227,0.361,44,128,0.344,33,40,0.825,9,38,47,104,49,20,3,11,33,3,241,-49,473.4,0,0,482.0,565.0,5,2,15,3,2,4,3,13,1,1,3,7,9,9,10,9,9,1,4,5,7,14,13,9,3,10,5,2,1,3,3,1
