PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
201189,Aaron Gray,Aaron,1610612740,NOH,25.0,8,2,6,0.25,49.74,8,21,0.381,0,0,0.0,2,7,0.286,5,11,16,2,1,0,0,3,10,4,18,-23,39.2,0,0,36.0,38.0,17,16,1,15,17,15,17,14,12,15,12,15,15,17,14,16,14,17,17,18,16,4,3,15,16,8,17,7,1,17,17,1
201151,Acie Law,Acie,1610612741,CHI,25.0,12,3,9,0.25,134.78666666666666,21,45,0.467,4,12,0.333,20,27,0.741,3,11,14,16,12,4,0,6,8,19,66,-9,106.8,0,0,108.0,124.0,15,15,4,15,14,13,13,7,9,11,4,13,13,11,15,16,16,13,14,14,16,6,1,13,13,4,14,7,1,14,14,1
1802,Brad Miller,Brad,1610612741,CHI,34.0,82,41,41,0.5,1949.6933333333334,250,581,0.43,37,132,0.28,182,220,0.827,83,316,399,154,107,44,29,32,189,205,719,-19,1540.8,7,0,1455.0,1645.0,1,1,17,7,5,6,5,10,4,4,7,3,3,3,4,4,4,3,6,6,6,12,15,3,5,7,6,4,1,6,6,1
201181,Chris Richard,Chris,1610612741,CHI,25.0,18,7,11,0.389,223.68,15,29,0.517,0,0,0.0,7,11,0.636,19,40,59,7,14,8,4,4,50,7,37,-28,140.3,0,0,127.0,146.0,13,13,5,14,13,14,16,1,12,15,12,14,14,16,10,13,13,15,13,12,11,5,8,14,14,9,13,7,1,13,13,1
201565,Derrick Rose,Derrick,1610612741,CHI,21.0,78,41,37,0.526,2870.95,672,1373,0.489,16,60,0.267,259,338,0.766,65,228,293,469,217,57,27,93,96,259,1619,-37,2709.1,6,0,2565.0,3102.0,3,1,16,5,1,1,1,4,7,7,9,1,1,5,5,6,5,1,1,4,7,18,11,2,1,10,1,5,1,1,1,1
2484,Devin Brown,Devin,1610612741,CHI,31.0,11,5,6,0.455,92.81,8,36,0.222,4,17,0.235,0,0,0.0,2,13,15,7,5,3,1,2,10,1,20,32,55.5,0,0,54.0,61.0,16,14,1,12,16,15,14,16,9,9,10,18,18,18,16,14,15,15,15,15,14,3,3,18,15,2,15,7,1,15,15,1
2436,Flip Murray,Flip,1610612741,CHI,30.0,29,14,15,0.483,680.33,108,272,0.397,28,90,0.311,48,63,0.762,13,72,85,51,26,18,4,14,49,49,292,-71,510.5,0,0,500.0,545.0,10,11,8,9,10,9,9,13,6,5,6,11,11,7,12,10,11,9,11,11,11,9,7,11,9,15,11,7,1,11,11,1
101124,Hakim Warrick,Hakim,1610612741,CHI,27.0,28,13,15,0.464,532.76,83,172,0.483,0,1,0.0,77,102,0.755,40,62,102,17,23,7,8,8,43,84,243,-63,412.9,0,0,392.0,424.0,12,12,8,10,12,12,12,6,12,12,12,8,8,8,7,12,10,12,12,13,10,7,6,8,12,13,12,7,1,12,12,1
201949,James Johnson,James,1610612741,CHI,23.0,65,30,35,0.462,757.1766666666666,95,210,0.452,15,46,0.326,51,70,0.729,34,94,128,48,62,21,43,16,126,56,256,-137,611.6,0,0,575.0,672.0,6,7,14,11,9,11,10,9,8,8,5,10,10,12,8,9,9,10,8,10,5,10,13,10,10,18,10,7,1,10,10,1
2457,Jannero Pargo,Jannero,1610612741,CHI,30.0,63,27,36,0.429,828.5233333333333,132,381,0.346,38,138,0.275,42,45,0.933,9,69,78,89,50,29,2,13,68,42,344,-62,614.1,0,0,611.0,693.0,8,8,15,13,8,8,8,15,3,3,8,12,12,2,13,11,12,7,10,9,13,8,10,12,8,12,9,7,1,9,9,1
