PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
1629632,Coby White,Coby,1610612741,CHI,21.0,54,25,29,0.463,1787.1983333333333,320,760,0.421,145,388,0.374,110,123,0.894,24,223,247,286,124,25,12,46,139,136,895,-102,1607.4,5,0,1647.0,1825.0,3,3,11,5,3,2,2,13,2,2,7,2,3,3,7,4,4,1,2,3,8,11,13,2,2,11,2,3,2,2,2,1
1629655,Daniel Gafford,Daniel,1610612764,WAS,22.0,11,4,7,0.364,161.45,25,38,0.658,0,0,0.0,8,12,0.667,22,26,48,9,12,3,14,2,24,13,58,-54,168.1,0,0,149.0,175.0,11,11,3,11,11,12,13,1,13,13,13,12,11,12,8,12,10,12,11,12,6,2,3,12,12,7,11,11,2,12,11,1
1628464,Daniel Theis,Daniel,1610612741,CHI,29.0,14,6,8,0.429,366.525,56,112,0.5,11,36,0.306,17,24,0.708,27,64,91,24,16,11,8,6,34,28,140,-76,326.2,2,0,304.0,336.0,10,9,4,7,10,10,10,6,9,8,11,10,8,11,6,8,8,10,10,10,10,4,4,9,10,9,10,7,2,10,10,1
1627756,Denzel Valentine,Denzel,1610612741,CHI,27.0,3,2,1,0.667,86.86333333333333,18,41,0.439,11,26,0.423,0,0,0.0,3,9,12,7,1,1,0,2,8,1,47,20,73.9,0,0,79.0,76.0,13,13,1,1,13,13,12,11,9,10,2,13,13,13,13,13,13,13,13,13,12,2,1,13,13,1,13,11,2,13,13,1
202066,Garrett Temple,Garrett,1610612741,CHI,35.0,25,12,13,0.48,769.245,85,184,0.462,34,91,0.374,18,21,0.857,12,60,72,61,30,15,15,6,56,27,222,-30,459.9,0,0,449.0,506.0,6,4,6,3,6,8,8,10,6,6,8,9,9,5,11,9,9,7,9,8,5,4,8,10,8,4,8,11,2,8,9,1
1628374,Lauri Markkanen,Lauri,1610612741,CHI,24.0,26,9,17,0.346,775.62,161,337,0.478,69,182,0.379,59,71,0.831,21,133,154,25,34,13,11,16,47,65,450,-99,710.3,2,0,746.0,726.0,4,7,10,12,5,5,5,8,3,3,6,5,5,7,9,6,7,9,8,9,9,7,7,5,5,10,5,7,2,5,6,1
202696,Nikola Vučević,Nikola,1610612741,CHI,30.0,26,11,15,0.423,847.7166666666667,230,488,0.471,59,152,0.388,40,46,0.87,59,241,300,102,43,23,20,25,58,59,559,-63,1158.0,18,1,1106.0,1192.0,4,6,9,8,4,4,4,9,4,4,5,6,6,4,2,3,2,4,6,4,4,10,9,6,4,8,4,1,1,4,4,1
203490,Otto Porter Jr.,Otto,1610612753,ORL,28.0,6,3,3,0.5,142.69166666666666,26,60,0.433,13,30,0.433,11,12,0.917,7,36,43,13,2,6,0,1,8,14,76,-41,163.1,2,0,157.0,163.0,12,12,2,2,12,11,11,12,8,9,1,11,11,1,12,10,12,11,12,11,12,1,1,11,11,5,12,7,2,11,12,1
1630172,Patrick Williams,Patrick,1610612741,CHI,19.0,71,30,41,0.423,1983.3566666666666,255,528,0.483,54,138,0.391,91,125,0.728,66,261,327,99,98,64,46,49,126,109,655,-292,1427.9,3,0,1355.0,1510.0,1,1,13,9,2,3,3,7,5,5,4,3,2,9,1,1,1,5,3,1,1,12,11,3,3,13,3,5,2,3,3,1
201152,Thaddeus Young,Thaddeus,1610612741,CHI,33.0,23,9,14,0.391,578.5216666666666,135,246,0.549,3,11,0.273,30,42,0.714,57,101,158,95,52,19,14,21,42,49,303,2,682.1,4,0,625.0,750.0,8,7,8,10,8,6,6,2,12,12,12,7,7,10,3,7,6,6,4,6,6,9,6,7,6,2,6,4,2,7,5,1
