PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
2430,Carlos Boozer,Carlos,1610612741,CHI,31.0,79,43,36,0.544,2546.24,544,1140,0.477,0,2,0.0,193,264,0.731,175,596,771,179,176,66,28,90,239,220,1281,-74,2580.7,44,0,2419.0,2692.0,3,3,13,9,2,1,1,4,10,12,10,2,2,8,2,1,1,5,1,5,6,15,15,3,1,15,1,1,2,1,2,1
201161,Daequan Cook,Daequan,1610612741,CHI,26.0,33,17,16,0.515,275.66333333333336,30,108,0.278,15,61,0.246,7,9,0.778,2,41,43,9,9,2,5,1,13,8,82,-18,159.1,0,0,163.0,164.0,12,12,4,11,12,12,12,14,7,6,7,12,12,6,14,11,12,12,12,13,11,2,3,12,12,11,12,9,2,12,12,1
202710,Jimmy Butler III,Jimmy,1610612741,CHI,23.0,82,45,37,0.549,2133.5733333333333,239,512,0.467,40,105,0.381,187,233,0.803,136,192,328,115,62,78,31,55,97,178,705,55,1536.1,4,0,1406.0,1590.0,1,1,14,5,4,6,6,5,5,5,3,3,4,4,4,5,5,8,9,3,5,12,7,5,5,4,5,5,2,5,5,1
201149,Joakim Noah,Joakim,1610612741,CHI,28.0,66,36,30,0.545,2426.2616666666668,303,630,0.481,0,5,0.0,178,237,0.751,260,473,733,262,176,78,141,60,185,225,784,62,2537.6,33,2,2217.0,2698.0,6,8,9,8,3,4,4,3,10,10,10,4,3,7,1,2,2,3,1,3,1,13,12,2,4,3,2,2,1,3,1,1
2550,Kirk Hinrich,Kirk,1610612741,CHI,32.0,60,38,22,0.633,1764.375,159,422,0.377,71,182,0.39,70,98,0.714,16,142,158,314,99,63,25,30,192,127,459,98,1284.6,1,0,1178.0,1509.0,9,6,5,1,7,9,9,11,4,4,2,8,8,10,8,7,8,2,5,6,7,8,13,7,9,2,7,8,2,6,6,1
200811,Lou Amundson,Lou,1610612740,NOH,30.0,1,0,1,0.0,1.6833333333333333,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,-2,1.2,0,0,1.0,1.0,15,15,1,15,15,15,15,15,10,14,10,15,15,15,15,15,15,15,15,15,15,1,1,15,15,7,15,9,2,15,15,1
2736,Luol Deng,Luol,1610612741,CHI,28.0,75,42,33,0.56,2902.8733333333334,466,1093,0.426,75,233,0.322,230,282,0.816,162,314,476,222,144,81,32,69,105,266,1237,-2,2336.2,9,0,2236.0,2496.0,4,4,11,3,1,2,2,8,3,2,5,1,1,3,3,3,3,4,3,2,3,14,9,1,2,7,3,3,2,2,3,1
202952,Malcolm Thomas,Malcolm,1610612741,CHI,24.0,7,3,4,0.429,35.781666666666666,5,9,0.556,0,0,0.0,2,4,0.5,5,6,11,2,2,2,1,1,7,3,12,2,35.2,0,0,31.0,36.0,14,14,2,14,14,14,14,1,10,14,10,13,13,14,12,14,14,14,14,13,14,2,2,14,14,6,14,9,2,14,14,1
201158,Marco Belinelli,Marco,1610612741,CHI,27.0,73,40,33,0.548,1881.545,241,610,0.395,79,221,0.357,141,168,0.839,13,127,140,148,82,44,6,37,140,163,702,-42,1160.0,0,0,1169.0,1288.0,5,5,11,7,6,5,5,9,2,3,4,5,6,2,10,8,9,6,7,7,10,9,10,6,6,14,8,9,2,7,8,1
203104,Marquis Teague,Marquis,1610612741,CHI,20.0,48,24,24,0.5,391.9216666666667,43,113,0.381,4,23,0.174,9,16,0.563,3,41,44,63,35,9,7,12,47,14,99,-11,259.3,0,0,242.0,317.0,11,11,7,12,11,11,11,10,9,9,9,11,11,13,13,11,11,9,10,11,9,5,5,11,11,10,11,9,2,11,11,1
