PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
1628469,Antonio Blakeney,Antonio,1610612741,CHI,22.0,57,14,43,0.246,829.0366666666666,166,396,0.419,36,91,0.396,50,76,0.658,7,99,106,42,35,12,9,31,41,51,418,-148,636.2,0,0,644.0,671.0,6,7,17,14,12,9,8,16,7,9,3,9,8,20,17,14,14,12,11,14,9,18,7,11,10,11,11,14,1,11,11,1
1626171,Bobby Portis Jr.,Bobby,1610612764,WAS,24.0,22,4,18,0.182,530.5216666666666,122,271,0.45,27,72,0.375,39,50,0.78,46,115,161,29,29,11,8,14,61,44,310,-123,574.7,4,0,565.0,586.0,16,17,7,20,16,12,12,10,11,12,5,13,12,10,5,12,12,17,14,15,11,9,11,14,12,8,13,4,1,12,12,1
1629102,Brandon Sampson,Brandon,1610612741,CHI,22.0,14,3,11,0.214,214.305,28,60,0.467,11,29,0.379,4,6,0.667,3,13,16,10,12,8,3,2,19,6,71,-28,126.2,0,0,130.0,140.0,18,18,6,17,18,20,19,8,15,17,4,21,21,17,21,21,21,20,18,19,18,2,5,21,20,6,20,14,1,20,20,1
1626166,Cameron Payne,Cameron,1610612739,CLE,24.0,31,6,25,0.194,536.1683333333333,69,168,0.411,16,59,0.271,22,25,0.88,10,43,53,83,34,20,6,6,49,32,176,-218,408.1,0,0,380.0,473.0,14,16,9,19,15,16,17,17,13,13,16,17,17,3,16,17,17,8,12,11,15,6,8,16,17,14,16,14,1,16,16,1
1628990,Chandler Hutchison,Chandler,1610612741,CHI,23.0,44,10,34,0.227,894.615,96,209,0.459,14,50,0.28,23,38,0.605,31,154,185,34,25,23,6,11,59,46,229,-115,564.0,1,0,520.0,569.0,9,10,14,15,11,14,13,9,14,14,15,16,14,21,9,8,10,15,15,8,15,7,9,13,15,7,14,10,1,14,14,1
1626245,Cristiano Felicio,Cristiano,1610612741,CHI,26.0,60,16,44,0.267,746.3966666666666,95,179,0.531,0,4,0.0,50,73,0.685,79,139,218,37,33,11,7,24,69,67,240,-130,578.1,0,0,531.0,586.0,5,4,18,10,13,15,15,3,21,21,21,9,9,16,3,11,8,14,13,15,12,15,12,9,14,9,12,14,1,13,12,1
203960,JaKarr Sampson,JaKarr,1610612741,CHI,26.0,4,1,3,0.25,127.26666666666667,29,54,0.537,5,14,0.357,17,21,0.81,5,27,32,4,4,4,3,5,8,11,80,-7,141.4,0,0,135.0,141.0,21,20,2,13,20,19,20,2,18,18,10,18,18,7,19,18,18,21,21,20,18,5,3,18,19,3,19,14,1,19,19,1
203953,Jabari Parker,Jabari,1610612764,WAS,24.0,39,8,31,0.205,1042.0383333333334,220,464,0.474,37,114,0.325,79,108,0.731,41,200,241,84,84,23,14,37,87,88,556,-224,998.2,5,0,992.0,1076.0,12,14,11,18,9,4,5,6,6,5,13,7,6,12,6,4,5,7,5,8,8,19,15,7,4,16,8,3,1,8,8,1
203200,Justin Holiday,Justin,1610612763,MEM,30.0,38,10,28,0.263,1324.63,151,394,0.383,97,270,0.359,41,46,0.891,19,150,169,85,47,67,21,16,79,62,440,-311,987.3,3,0,967.0,1043.0,13,10,10,11,7,10,9,20,3,3,9,12,13,2,12,9,11,6,10,3,6,11,13,10,9,21,9,5,1,9,9,1
1627739,Kris Dunn,Kris,1610612741,CHI,25.0,46,14,32,0.304,1389.3533333333332,215,506,0.425,34,96,0.354,55,69,0.797,19,168,187,277,104,68,21,29,166,81,519,-223,1321.9,2,0,1195.0,1527.0,8,7,13,4,6,5,4,15,9,7,11,8,10,8,12,7,9,2,2,2,6,17,21,8,6,15,5,6,1,5,3,1
1628374,Lauri Markkanen,Lauri,1610612741,CHI,22.0,52,16,36,0.308,1682.1283333333333,342,795,0.43,120,332,0.361,170,195,0.872,74,396,470,75,85,37,33,38,122,164,974,-197,1775.5,20,0,1779.0,1804.0,7,4,16,3,3,2,2,14,1,1,8,2,2,5,4,1,1,10,4,6,3,20,16,2,2,13,2,1,1,2,2,1
203490,Otto Porter Jr.,Otto,1610612741,CHI,26.0,15,7,8,0.467,492.3433333333333,97,201,0.483,39,80,0.488,29,32,0.906,14,69,83,40,25,18,9,3,29,33,262,6,477.6,2,0,478.0,506.0,17,15,5,1,17,13,14,5,5,11,1,14,16,1,14,16,15,13,15,12,9,3,6,15,13,1,15,6,1,15,15,1
1628959,Rawle Alkins,Rawle,1610612741,CHI,21.0,10,3,7,0.3,120.35333333333334,13,39,0.333,3,12,0.25,8,12,0.667,11,15,26,13,8,1,0,4,7,7,37,-13,82.7,0,0,81.0,92.0,19,18,4,5,21,21,21,21,19,19,18,19,19,17,15,20,20,19,20,21,21,4,2,20,21,4,21,14,1,21,21,1
201577,Robin Lopez,Robin,1610612741,CHI,31.0,74,20,54,0.27,1605.6816666666666,304,535,0.568,7,31,0.226,89,123,0.724,140,146,286,89,96,11,78,19,124,147,704,-142,1351.7,2,0,1264.0,1435.0,2,2,21,9,4,3,3,1,16,16,19,3,3,14,1,10,4,5,3,15,1,13,17,3,3,10,4,6,1,3,5,1
1627853,Ryan Arcidiacono,Ryan,1610612741,CHI,25.0,81,22,59,0.272,1961.3,187,418,0.447,81,217,0.373,89,102,0.873,27,192,219,269,63,65,4,17,171,119,544,-250,1354.3,0,0,1251.0,1508.0,1,1,22,8,2,6,7,11,4,4,7,3,7,4,10,5,7,3,7,4,17,12,22,4,5,18,3,14,1,4,4,1
1627885,Shaquille Harrison,Shaquille,1610612741,CHI,25.0,73,20,53,0.274,1429.97,184,426,0.432,24,89,0.27,82,123,0.667,33,189,222,139,60,89,30,41,124,116,474,-316,1245.9,1,0,1097.0,1331.0,3,2,20,7,5,7,6,13,12,10,17,6,3,17,8,6,6,4,8,1,4,21,17,5,7,22,6,10,1,6,6,1
1627789,Timothe Luwawu-Cabarrot,Timothe,1610612741,CHI,24.0,29,10,19,0.345,546.4483333333334,69,175,0.394,31,94,0.33,27,35,0.771,7,72,79,22,16,15,7,14,59,31,196,-164,373.8,1,0,372.0,385.0,15,10,8,2,14,16,16,19,10,8,12,15,15,11,17,15,16,18,17,13,12,9,9,17,16,12,17,10,1,17,17,1
1627755,Tyler Ulis,Tyler,1610612741,CHI,23.0,1,0,1,0.0,0.8283333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,22,22,1,22,22,22,22,22,21,22,21,22,22,22,22,22,22,22,22,22,21,1,1,22,22,2,22,14,1,22,22,1
1627215,Walt Lemon Jr.,Walt,1610612741,CHI,26.0,6,1,5,0.167,167.15,38,87,0.437,2,5,0.4,8,11,0.727,4,23,27,30,10,11,1,12,14,11,86,-23,189.4,0,0,169.0,209.0,20,20,3,21,19,18,18,12,20,20,2,19,20,13,20,19,19,16,19,15,20,8,4,18,18,5,18,14,1,18,18,1
1627782,Wayne Selden,Wayne,1610612741,CHI,24.0,43,12,31,0.279,983.81,131,322,0.407,35,111,0.315,45,63,0.714,21,115,136,73,56,23,7,23,83,51,342,-231,648.7,1,0,646.0,714.0,11,9,11,6,10,11,11,18,8,6,14,11,11,15,11,12,13,11,9,8,12,14,14,11,11,17,10,10,1,10,10,1
1628976,Wendell Carter Jr.,Wendell,1610612741,CHI,20.0,44,10,34,0.227,1109.8,180,371,0.485,6,32,0.188,89,112,0.795,87,220,307,78,65,26,58,28,152,107,455,-292,1127.4,7,0,1014.0,1170.0,9,10,14,15,8,8,10,4,17,15,20,3,5,9,2,3,2,9,6,7,2,16,20,6,8,19,7,2,1,7,7,1
203897,Zach LaVine,Zach,1610612741,CHI,24.0,63,16,47,0.254,2170.855,530,1135,0.467,120,321,0.374,312,375,0.832,40,254,294,283,215,60,26,99,140,260,1492,-301,2312.3,2,0,2361.0,2610.0,4,4,19,12,1,1,1,7,1,2,6,1,1,6,7,2,3,1,1,5,5,22,19,1,1,20,1,6,1,1,1,1
