PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
2430,Carlos Boozer,Carlos,1610612741,CHI,31.0,79,43,36,0.544,2546.24,544,1140,0.477,0,2,0.0,193,264,0.731,175,596,771,179,176,66,28,90,239,220,1281,-74,2580.7,44,0,2419.0,2692.0,1,1,10,7,2,1,1,3,7,8,7,2,2,8,2,1,1,4,1,3,3,10,10,3,1,8,1,1,2,1,1,1
202710,Jimmy Butler III,Jimmy,1610612741,CHI,23.0,20,12,8,0.6,864.84,96,210,0.457,22,48,0.458,76,98,0.776,49,93,142,54,29,36,12,25,37,75,290,28,656.4,4,0,604.0,684.0,8,7,3,2,7,8,8,4,5,5,1,4,4,5,4,5,5,8,8,6,6,6,3,6,8,3,7,4,2,7,7,1
201149,Joakim Noah,Joakim,1610612741,CHI,28.0,64,34,30,0.531,2397.5616666666665,301,625,0.482,0,4,0.0,176,233,0.755,258,469,727,261,173,77,141,59,181,223,778,86,2522.9,33,2,2202.0,2681.0,3,4,8,8,3,3,3,2,7,7,7,3,3,7,1,2,2,2,2,2,1,8,8,2,3,2,2,2,1,3,2,1
2550,Kirk Hinrich,Kirk,1610612741,CHI,32.0,60,38,22,0.633,1764.375,159,422,0.377,71,182,0.39,70,98,0.714,16,142,158,314,99,63,25,30,192,127,459,98,1284.6,1,0,1178.0,1509.0,4,3,7,1,4,5,5,10,2,2,3,5,4,9,7,4,4,1,4,4,4,7,9,4,5,1,4,7,2,4,4,1
2736,Luol Deng,Luol,1610612741,CHI,28.0,75,42,33,0.56,2902.8733333333334,466,1093,0.426,75,233,0.322,230,282,0.816,162,314,476,222,144,81,32,69,105,266,1237,-2,2336.2,9,0,2236.0,2496.0,2,2,9,5,1,2,2,7,1,1,5,1,1,3,3,3,3,3,3,1,2,9,7,1,2,6,3,3,2,2,3,1
201158,Marco Belinelli,Marco,1610612741,CHI,27.0,27,14,13,0.519,937.9716666666667,123,304,0.405,40,102,0.392,65,72,0.903,9,66,75,71,39,26,2,19,67,85,351,-89,592.5,0,0,593.0,652.0,6,6,4,9,6,7,6,9,4,4,2,6,7,1,10,6,8,7,7,7,10,4,4,5,6,9,8,9,2,8,8,1
101126,Nate Robinson,Nate,1610612741,CHI,29.0,23,7,16,0.304,768.1766666666666,125,300,0.417,42,111,0.378,48,60,0.8,11,46,57,141,45,40,3,16,73,61,340,-123,703.9,1,0,666.0,808.0,7,8,5,10,8,6,7,8,3,3,4,8,8,4,9,9,10,5,6,5,9,3,5,8,7,10,6,7,2,6,6,1
1737,Nazr Mohammed,Nazr,1610612741,CHI,35.0,12,7,5,0.583,312.235,37,84,0.44,0,1,0.0,13,17,0.765,42,51,93,12,9,7,12,4,31,17,87,12,264.6,2,0,230.0,261.0,9,8,2,4,9,9,9,5,7,9,7,9,9,6,5,8,6,9,9,9,6,1,2,9,9,5,9,6,2,9,9,1
1888,Richard Hamilton,Richard,1610612741,CHI,35.0,45,25,20,0.556,1008.9966666666667,191,444,0.43,14,46,0.304,65,74,0.878,15,64,79,107,80,23,5,22,82,65,461,-21,720.3,0,0,717.0,838.0,5,5,6,6,5,4,4,6,6,6,6,6,6,2,8,7,7,6,5,8,8,5,6,7,4,7,5,9,2,5,5,1
201959,Taj Gibson,Taj,1610612741,CHI,28.0,5,3,2,0.6,216.06833333333333,37,62,0.597,0,0,0.0,6,11,0.545,23,36,59,10,7,3,16,5,18,14,80,21,215.8,3,0,187.0,216.0,10,10,1,2,10,9,10,1,7,10,7,10,10,10,6,10,9,10,10,10,5,2,1,10,10,4,10,5,2,10,10,1
