PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
201228,C.J. Watson,C.J.,1610612741,CHI,28.0,25,17,8,0.68,730.6016666666667,93,266,0.35,40,104,0.385,56,68,0.824,11,53,64,115,61,23,7,16,60,75,282,1,560.3,0,0,561.0,666.0,7,7,6,9,6,7,7,10,3,3,2,5,6,1,7,6,7,5,5,6,6,5,7,5,7,10,6,7,2,6,6,1
2430,Carlos Boozer,Carlos,1610612741,CHI,30.0,66,50,16,0.758,1948.3733333333332,448,842,0.532,0,1,0.0,95,137,0.693,114,450,564,125,115,63,24,47,168,106,991,273,2001.3,18,0,1854.0,2066.0,1,1,9,4,2,1,1,1,8,8,8,4,4,7,2,1,2,4,2,1,4,9,10,4,1,4,1,2,2,1,1,1
201565,Derrick Rose,Derrick,1610612741,CHI,23.0,39,32,7,0.821,1374.4816666666666,302,695,0.435,54,173,0.312,194,239,0.812,26,105,131,307,119,35,28,36,52,169,852,290,1539.7,9,0,1470.0,1786.0,5,4,4,2,4,3,3,5,2,2,5,1,1,2,5,5,5,1,1,5,3,7,5,2,2,2,4,4,2,4,3,1
201149,Joakim Noah,Joakim,1610612741,CHI,27.0,64,48,16,0.75,1944.8733333333332,249,490,0.508,0,1,0.0,154,206,0.748,242,387,629,160,92,41,92,61,162,175,652,287,1953.8,24,1,1707.0,2000.0,2,2,9,5,3,4,4,2,8,8,8,2,2,6,1,2,1,2,4,4,1,10,9,1,4,3,2,1,1,2,2,1
101249,John Lucas III,John,1610612741,CHI,29.0,2,1,1,0.5,65.24666666666667,14,37,0.378,2,10,0.2,3,5,0.6,4,5,9,10,6,2,0,1,3,6,33,3,58.8,0,0,58.0,68.0,9,10,2,10,10,9,9,9,7,7,7,9,10,8,9,10,10,9,9,10,10,1,1,9,9,9,10,7,2,9,9,1
2594,Kyle Korver,Kyle,1610612741,CHI,31.0,7,5,2,0.714,259.7583333333333,34,73,0.466,22,46,0.478,10,13,0.769,4,26,30,23,8,4,3,1,15,11,100,36,183.5,0,0,189.0,197.0,8,8,3,8,8,8,8,3,4,5,1,8,8,5,9,8,8,8,8,9,8,1,3,8,8,7,8,7,2,8,8,1
2736,Luol Deng,Luol,1610612741,CHI,27.0,54,42,12,0.778,2128.9883333333332,311,755,0.412,79,215,0.367,127,165,0.77,77,273,350,157,96,56,36,41,81,136,828,377,1663.5,10,0,1598.0,1768.0,3,3,8,3,1,2,2,7,1,1,4,3,3,4,3,3,3,3,3,2,2,8,8,3,3,1,3,3,2,3,4,1
201600,Omer Asik,Omer,1610612741,CHI,25.0,2,2,0,1.0,71.955,4,10,0.4,0,0,0.0,2,6,0.333,7,14,21,3,3,5,4,3,4,5,10,16,63.7,0,0,52.0,64.0,9,9,1,1,9,10,10,8,8,10,8,10,9,10,8,9,9,10,10,8,7,3,2,10,10,8,9,7,2,10,10,1
1888,Richard Hamilton,Richard,1610612741,CHI,34.0,28,21,7,0.75,696.605,140,310,0.452,17,46,0.37,29,37,0.784,20,46,66,84,49,12,1,13,56,42,326,117,521.2,1,0,519.0,599.0,6,6,4,5,7,5,6,4,5,5,3,7,7,3,6,7,6,7,6,7,9,4,6,7,5,6,7,5,2,7,7,1
200758,Ronnie Brewer,Ronnie,1610612741,CHI,27.0,43,32,11,0.744,1217.3033333333333,132,319,0.414,14,54,0.259,44,75,0.587,52,115,167,105,42,53,14,21,43,59,322,153,838.9,1,0,742.0,900.0,4,4,7,7,5,6,5,6,6,4,6,6,5,9,4,4,4,6,7,3,5,6,4,6,6,5,5,5,2,5,5,1
