PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,FP_HIGH_SCORE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,FP_HIGH_SCORE_RANK,TEAM_COUNT
1627936,Alex Caruso,Alex,1610612741,CHI,29.0,67,33,34,0.493,1575.3766666666668,130,286,0.455,55,151,0.364,59,73,0.808,42,154,196,193,77,98,46,15,159,106,374,199,1253.7,1,0,1106.0,1388.0,7,7,10,10,7,8,8,12,6,6,8,9,8,7,6,8,8,6,6,1,3,10,14,5,8,1,7,6,2,7,7,1
203083,Andre Drummond,Andre,1610612741,CHI,29.0,67,32,35,0.478,849.1383333333333,166,274,0.606,0,3,0.0,67,125,0.536,138,306,444,33,75,45,27,27,117,109,399,25,1122.3,8,0,1020.0,1125.0,7,8,11,13,9,7,9,2,18,16,18,5,4,14,2,3,2,11,7,8,6,13,11,4,7,9,8,2,2,8,8,1
1630245,Ayo Dosunmu,Ayo,1610612741,CHI,23.0,80,40,40,0.5,2097.616666666667,281,570,0.493,59,189,0.312,66,82,0.805,45,175,220,206,99,62,26,49,182,67,687,-77,1425.0,0,0,1348.0,1583.0,3,1,16,5,5,5,6,9,5,5,14,6,7,8,5,7,6,4,5,5,7,16,17,8,6,17,5,9,2,6,5,1
1630637,Carlik Jones,Carlik,1610612741,CHI,25.0,7,4,3,0.571,55.97,6,15,0.4,3,6,0.5,5,8,0.625,1,4,5,6,2,2,0,2,2,5,20,26,39.0,0,0,38.0,43.0,15,15,3,4,14,15,14,16,13,13,3,14,14,13,15,15,16,14,14,14,16,5,2,14,14,8,14,9,2,14,14,1
1629632,Coby White,Coby,1610612741,CHI,23.0,74,37,37,0.5,1730.2283333333332,263,594,0.443,128,344,0.372,61,70,0.871,16,196,212,204,74,54,6,24,122,94,715,143,1381.4,1,0,1379.0,1515.0,5,5,13,5,6,6,5,14,2,3,6,8,9,3,11,6,7,5,8,7,11,12,12,7,5,2,6,6,2,5,6,1
1631207,Dalen Terry,Dalen,1610612741,CHI,20.0,38,19,19,0.5,213.945,32,72,0.444,7,27,0.259,14,21,0.667,12,25,37,22,8,11,5,7,24,19,85,12,202.4,0,0,183.0,214.0,11,11,7,5,13,13,13,13,12,12,16,12,12,10,13,13,13,13,13,12,12,7,6,13,13,12,13,9,2,13,13,1
201942,DeMar DeRozan,DeMar,1610612741,CHI,33.0,74,37,37,0.5,2681.61,657,1303,0.504,46,142,0.324,456,523,0.872,34,309,343,377,153,83,36,62,186,396,1816,67,2997.1,6,0,2820.0,3270.0,5,5,13,5,3,2,2,5,7,7,13,1,1,2,8,2,4,1,2,2,5,17,18,1,2,4,2,3,2,3,1,1
1627884,Derrick Jones Jr.,Derrick,1610612741,CHI,26.0,64,29,35,0.453,893.4083333333333,115,230,0.5,27,80,0.338,62,84,0.738,60,93,153,34,25,29,37,19,86,66,319,122,726.6,0,0,665.0,738.0,9,9,11,14,8,10,10,6,9,10,11,7,6,9,4,9,9,10,10,9,4,11,10,9,10,3,9,9,2,9,9,1
201609,Goran Dragic,Goran,1610612749,MIL,37.0,51,23,28,0.451,787.09,127,299,0.425,45,128,0.352,27,41,0.659,13,56,69,139,56,11,4,13,63,40,326,31,606.3,0,0,609.0,718.0,10,10,9,15,10,9,7,15,8,8,9,11,11,12,12,12,12,7,9,12,13,9,8,10,9,7,10,9,2,10,10,1
1629750,Javonte Green,Javonte,1610612741,CHI,29.0,32,13,19,0.406,480.25666666666666,61,108,0.565,13,35,0.371,30,45,0.667,27,61,88,23,20,24,21,8,52,38,165,48,420.1,0,0,379.0,434.0,12,12,7,18,12,11,12,3,11,11,7,10,10,10,9,11,11,12,11,10,8,8,7,11,11,5,12,9,2,12,12,1
