PLAYER_ID,PLAYER_NAME,PTS,AST,known_ast,known_assist_points,remaining_ast,minimum_created,maximum_created
201147,Corey Brewer,93,25,1,2,24,143,164
1894,Corey Maggette,950,92,7,17,85,1137,1217
201584,Courtney Lee,646,91,12,30,79,834,913
201235,Courtney Sims,6,0,0,0,0,6,6
200783,Craig Smith,746,79,16,36,63,908,966
1749,Cuttino Mobley,151,12,0,0,12,175,186
201571,D.J. Augustin,850,250,134,298,116,1380,1468
2788,DJ Mbenga,61,9,0,0,9,79,88
201591,DJ White,62,6,1,2,5,74,79
201161,Daequan Cook,686,71,9,20,62,830,891
2563,Dahntay Jones,429,78,65,144,13,599,612
2863,Damien Wilkins,218,37,7,15,30,293,321
1800,Damon Jones,33,7,0,0,7,47,54
2429,Dan Gadzuric,271,39,8,17,31,350,381
200789,Daniel Gibson,586,132,19,44,113,856,964
201568,Danilo Gallinari,170,15,5,14,10,204,214
101122,Danny Granger,1728,183,31,66,152,2098,2236
2032,Darius Miles,120,17,3,6,14,154,168
2443,Darius Songaila,566,94,20,41,74,755,823
2545,Darko Milicic,333,34,3,6,31,401,431
201616,Darnell Jackson,98,8,2,5,6,115,121
201589,Darrell Arthur,422,43,8,21,35,513,546
101135,David Lee,1293,174,35,90,139,1661,1798
2561,David West,1593,173,14,32,159,1943,2098
201599,DeAndre Jordan,228,11,0,0,11,250,261
201634,DeMarcus Nelson,53,13,0,0,13,79,92
2205,DeSagana Diop,170,32,17,41,15,241,256
2052,DeShawn Stevenson,211,98,14,30,84,409,466
200793,Dee Brown,46,36,5,12,31,120,151
2753,Delonte West,751,226,33,70,193,1207,1376
201193,Demetris Nichols,7,1,1,2,0,9,9
965,Derek Fisher,814,261,35,80,226,1346,1552
101114,Deron Williams,1322,725,39,85,686,2779,3034
201565,Derrick Rose,1361,512,512,1160,0,2521,2521
2824,Desmon Farmer,13,2,0,0,2,17,19
2046,Desmond Mason,294,46,5,12,41,388,426
1904,Devean George,147,15,4,11,11,180,191
2484,Devin Brown,328,54,8,19,46,439,483
2734,Devin Harris,1470,476,340,787,136,2529,2636
87,Dikembe Mutombo,16,0,0,0,0,16,16
1717,Dirk Nowitzki,2094,197,78,190,119,2522,2640
201187,Dominic McGuire,356,198,39,87,159,761,878
201590,Donte Greene,209,30,4,9,26,270,296
200971,Dontell Jefferson,29,9,4,8,5,47,49
923,Donyell Marshall,94,15,9,20,6,126,131
2748,Dorell Wright,18,2,0,0,2,22,24
2400,Drew Gooden,605,48,45,101,3,712,715
101204,Dwayne Jones,12,0,0,0,0,12,12
2730,Dwight Howard,1624,112,12,29,100,1853,1953
2548,Dwyane Wade,2386,589,87,196,502,3586,3926
2248,Earl Watson,448,391,51,111,340,1239,1429
2109,Eddie Gill,14,11,2,5,9,37,46
2067,Eddie House,691,92,58,128,34,887,918
2201,Eddy Curry,5,0,0,0,0,5,5
2059,Eduardo Najera,79,19,18,40,1,121,122
1882,Elton Brand,399,37,29,69,8,484,492
2731,Emeka Okafor,1085,53,33,76,20,1201,1221
201569,Eric Gordon,1252,215,26,55,189,1685,1860
956,Erick Dampier,454,77,22,49,55,613,668
2041,Etan Thomas,80,6,2,4,4,92,96
101177,Fabricio Oberto,142,59,10,21,49,261,310
2436,Flip Murray,974,158,33,76,125,1300,1420
1922,Francisco Elson,200,32,5,11,27,265,292
101128,Francisco Garcia,824,150,15,37,135,1131,1263
2410,Fred Jones,378,188,15,35,173,759,915
201172,Gabe Pruitt,93,39,24,56,15,179,194
201588,George Hill,438,136,15,36,121,716,836
101123,Gerald Green,199,15,5,10,10,229,239
2222,Gerald Wallace,1182,189,75,170,114,1580,1675
2240,Gilbert Arenas,26,20,0,0,20,66,70
201175,Glen Davis,530,69,44,103,25,683,707
201609,Goran Dragic,246,111,16,38,95,474,561
255,Grant Hill,985,186,27,60,159,1363,1513
1761,Greg Buckner,155,57,11,25,46,272,318
201141,Greg Oden,540,31,4,9,27,603,630
101124,Hakim Warrick,951,66,10,24,56,1087,1142
201632,Hamed Haddadi,48,8,3,8,5,66,70
200801,Hassan Adams,11,1,0,0,1,13,14
2045,Hedo Turkoglu,1294,375,34,83,341,2059,2388
201611,Henry Walker,88,13,8,20,5,118,123
200756,Hilton Armstrong,338,29,2,4,27,396,423
101113,Ike Diogu,119,3,1,2,2,125,127
2137,Ime Udoka,289,54,2,4,52,397,449
200826,J.J. Barea,617,269,80,177,189,1172,1343
201592,J.R. Giddens,4,0,0,0,0,4,4
201581,JJ Hickson,245,9,2,4,7,263,270
200755,JJ Redick,382,73,11,25,62,531,593
2747,JR Smith,1233,227,164,364,63,1723,1770
201580,JaVale McGee,489,23,6,13,17,536,553
1521,Jacque Vaughn,65,55,1,2,54,175,229
2063,Jake Voskuhl,35,8,0,0,8,51,59
2048,Jamaal Magloire,159,22,3,7,19,204,223
2037,Jamal Crawford,1280,288,34,82,254,1870,2075
200081,Jamario Moon,577,95,17,42,78,775,851
2749,Jameer Nelson,702,226,8,23,218,1161,1375
2592,James Jones,169,20,6,14,14,211,225
1899,James Posey,668,82,7,18,75,836,911
101189,James Singleton,314,17,4,8,13,348,361
200778,James White,7,1,0,0,1,9,10
201162,Jared Dudley,372,56,19,45,37,491,528
2407,Jared Jeffries,296,80,15,35,65,461,526
101127,Jarrett Jack,1074,338,69,164,269,1776,2033
2260,Jarron Collins,40,7,1,2,6,54,60
2553,Jarvis Hayes,644,54,34,76,20,760,780
2215,Jason Collins,57,11,4,10,7,81,88
2078,Jason Hart,78,48,9,21,39,177,213
2574,Jason Kapono,654,105,16,38,89,870,950
467,Jason Kidd,731,702,187,430,515,2191,2470
101131,Jason Maxiell,452,24,2,4,22,500,522
2202,Jason Richardson,1212,146,37,84,109,1514,1613
1891,Jason Terry,1447,251,75,170,176,1969,2123
201574,Jason Thompson,910,93,10,23,83,1099,1179
201159,Javaris Crittenton,317,150,41,95,109,630,726
101214,Jawad Williams,12,0,0,0,0,12,12
1902,Jeff Foster,452,130,21,50,109,720,829
201145,Jeff Green,1290,155,18,39,137,1603,1704
200978,Jeremy Richardson,37,3,0,0,3,43,46
979,Jermaine O'Neal,905,122,28,68,94,1161,1255
201176,Jermareo Davidson,42,1,0,0,1,44,45
1744,Jerome James,6,0,0,0,0,6,6
711,Jerry Stackhouse,42,12,2,4,10,66,76
201573,Jerryd Bayless,228,78,9,20,69,386,453
201149,Joakim Noah,537,106,106,227,0,764,764
201570,Joe Alexander,278,42,6,14,36,364,398
201621,Joe Crawford,9,1,0,0,1,11,12
2207,Joe Johnson,1688,455,91,225,364,2641,2916
693,Joe Smith,374,41,4,8,37,456,492
201202,Joel Anthony,144,27,4,10,23,200,223
2038,Joel Przybilla,448,27,3,6,24,502,526
201595,Joey Dorsey,2,1,0,0,1,4,5
101121,Joey Graham,597,48,7,16,41,695,734
101130,Johan Petro,162,16,8,18,8,196,204
2422,John Salmons,1446,249,71,162,178,1964,2115
200770,Jordan Farmar,416,155,23,52,132,732,861
101181,Jose Calderon,873,607,131,289,476,2114,2355
200767,Josh Boone,258,31,17,40,14,326,340
2572,Josh Howard,936,83,24,61,59,1115,1170
201177,Josh McRoberts,80,16,3,7,13,113,126
2694,Josh Powell,250,27,2,5,25,305,330
2746,Josh Smith,1073,169,24,55,145,1418,1557
2413,Juan Dixon,261,118,17,35,101,498,562
201153,Julian Wright,237,43,0,0,43,323,364
436,Juwan Howard,173,26,20,47,6,232,238
2416,Kareem Rush,54,15,7,18,8,88,96
2586,Keith Bogans,364,64,7,16,57,494,551
101235,Kelenna Azubuike,1063,117,18,39,99,1300,1391
2570,Kendrick Perkins,648,96,62,144,34,860,894
1903,Kenny Thomas,6,1,0,0,1,8,9
2030,Kenyon Martin,769,132,108,241,24,1058,1082
201142,Kevin Durant,1871,205,14,30,191,2283,2413
708,Kevin Garnett,899,144,91,201,53,1206,1257
201567,Kevin Love,899,84,10,22,74,1069,1140
2755,Kevin Martin,1254,138,22,54,116,1540,1649
1563,Kevin Ollie,202,117,9,21,108,439,541
2039,Keyon Dooling,748,270,164,394,106,1354,1449
2550,Kirk Hinrich,503,197,197,441,0,944,944
977,Kobe Bryant,2201,399,48,107,351,3010,3285
201585,Kosta Koufos,224,20,1,2,19,264,283
2743,Kris Humphries,114,10,3,7,7,135,142
703,Kurt Thomas,343,66,6,14,60,477,536
2198,Kwame Brown,243,32,3,7,29,308,333
2594,Kyle Korver,705,137,12,25,125,980,1088
200768,Kyle Lowry,584,275,25,58,250,1142,1346
201602,Kyle Weaver,299,101,21,44,80,503,575
201178,Kyrylo Fesenko,49,4,0,0,4,57,61
200746,LaMarcus Aldridge,1470,157,12,31,145,1791,1934
1885,Lamar Odom,885,204,23,49,181,1296,1464
1716,Larry Hughes,640,119,71,159,48,895,939
2544,LeBron James,2304,587,66,157,521,3503,3895
2571,Leandro Barbosa,993,162,16,35,146,1320,1448
200796,Leon Powe,538,46,34,79,12,641,653
101132,Linas Kleiza,813,64,45,98,19,949,968
283,Lindsey Hunter,73,37,37,82,0,155,155
2669,Linton Johnson,9,2,2,5,0,14,14
953,Lorenzen Wright,23,3,1,2,2,29,31
200811,Lou Amundson,321,28,6,13,22,378,400
101150,Lou Williams,1039,242,184,420,58,1575,1621
201601,Luc Mbah a Moute,594,87,13,28,74,770,842
2449,Luis Scola,1044,123,10,25,113,1295,1407
2557,Luke Ridnour,688,365,59,133,306,1433,1654
2575,Luke Walton,326,177,16,38,161,686,834
2736,Luol Deng,690,94,94,217,0,907,907
101129,Luther Head,149,58,18,40,40,269,308
1766,Maceo Baston,67,7,0,0,7,81,88
2124,Malik Allen,156,35,8,19,27,229,256
201612,Malik Hairston,50,13,0,0,13,76,89
990,Malik Rose,130,36,7,14,29,202,231
1938,Manu Ginobili,683,157,22,50,135,1003,1130
201188,Marc Gasol,975,143,18,42,125,1267,1386
101162,Marcin Gortat,239,14,2,5,12,268,280
201158,Marco Belinelli,372,88,15,34,73,552,618
2556,Marcus Banks,56,28,6,13,22,113,132
948,Marcus Camby,641,127,25,54,102,899,1000
200766,Marcus Williams,12,13,2,4,11,38,47
201173,Marcus Williams,4,0,0,0,0,4,4
200776,Mardy Collins,251,111,3,7,108,474,556
201596,Mario Chalmers,818,403,104,226,299,1642,1893
201238,Mario West,43,19,3,7,16,82,98
1548,Mark Blount,79,4,0,0,4,87,91
2058,Mark Madsen,6,4,0,0,4,14,18
2060,Marko Jaric,136,74,9,20,65,286,349
2605,Marquis Daniels,733,114,19,46,95,969,1061
201578,Marreese Speights,608,30,19,44,11,674,685
101110,Martell Webster,0,0,0,0,0,0,0
101107,Marvin Williams,845,81,12,25,69,1008,1076
2440,Matt Barnes,788,212,24,54,188,1218,1383
2588,Matt Bonner,667,82,10,23,72,834,906
2679,Matt Carroll,164,27,11,23,16,219,235
1723,Matt Harpring,277,28,1,2,27,333,360
200772,Maurice Ager,34,3,0,0,3,40,43
2230,Maurice Evans,574,54,7,19,47,687,734
2246,Mehmet Okur,1225,120,13,28,107,1467,1564
2408,Melvin Ely,97,18,1,3,17,134,151
1897,Metta World Peace,1181,229,21,48,208,1645,1829
201563,Michael Beasley,1123,83,26,65,57,1302,1359
714,Michael Finley,784,114,16,37,98,1017,1115
2072,Michael Redd,699,88,15,34,73,879,940
1913,Michael Ruffin,6,0,0,0,0,6,6
2554,Mickael Pietrus,510,65,3,7,62,641,703
1710,Mike Bibby,1176,392,67,150,325,1976,2219
201144,Mike Conley,895,354,52,115,302,1614,1809
2399,Mike Dunleavy,271,44,2,5,42,360,402
2229,Mike James,531,201,48,107,153,944,1053
2034,Mike Miller,722,326,36,81,290,1383,1626
201446,Mike Taylor,289,106,12,30,94,507,594
1630,Mikki Moore,276,53,16,36,37,386,423
2590,Mo Williams,1443,329,37,86,292,2113,2363
101145,Monta Ellis,474,93,15,33,78,663,735
201165,Morris Almond,92,7,1,2,6,106,112
2050,Morris Peterson,191,16,1,3,15,224,239
200754,Mouhamed Sene,20,0,0,0,0,20,20
101126,Nate Robinson,1272,301,45,108,256,1892,2136
201605,Nathan Jawai,2,0,0,0,0,2,2
1737,Nazr Mohammed,104,8,5,10,3,120,123
2420,Nenad Krstic,445,29,5,13,24,506,530
2403,Nene,1123,108,84,188,24,1359,1383
2555,Nick Collison,584,66,10,21,56,717,770
201156,Nick Young,892,95,22,45,73,1083,1153
201587,Nicolas Batum,426,74,7,15,67,575,642
201564,O.J. Mayo,1516,262,29,61,233,2043,2208
200762,Oleksiy Pecherov,116,2,1,2,1,120,121
201629,Othello Hunter,22,1,0,0,1,24,25
200753,Patrick O'Bryant,101,11,3,6,8,123,131
2200,Pau Gasol,1528,284,35,78,249,2104,2336
200781,Paul Davis,107,12,0,0,12,131,143
200794,Paul Millsap,1028,138,11,23,127,1305,1421
1718,Paul Pierce,1658,294,190,433,104,2299,2378
978,Peja Stojakovic,812,75,10,24,65,966,1031
200822,Pops Mensah-Bonsu,111,6,1,2,5,123,128
2047,Quentin Richardson,733,117,16,33,101,968,1068
200763,Quincy Douby,115,25,2,4,23,165,187
2624,Quinton Ross,265,47,9,22,38,363,401
1747,Rafer Alston,900,406,64,143,342,1727,2018
1952,Raja Bell,799,142,77,172,65,1101,1161
200765,Rajon Rondo,953,659,523,1191,136,2416,2520
201196,Ramon Sessions,977,452,70,160,382,1901,2196
201043,Randolph Morris,18,2,0,0,2,22,24
200751,Randy Foye,1139,303,44,95,259,1752,1944
101119,Rashad McCants,554,68,9,18,59,690,749
1740,Rashard Lewis,1401,205,21,50,184,1819,1998
739,Rasheed Wallace,795,91,14,30,77,979,1040
1725,Rasho Nesterovic,473,109,22,49,87,696,782
2446,Rasual Butler,922,75,5,12,70,1074,1139
951,Ray Allen,1434,218,137,300,81,1896,1959
101109,Raymond Felton,1162,553,365,835,188,2373,2520
2501,Reggie Evans,262,26,21,47,5,319,324
200764,Renaldo Balkman,264,34,27,66,7,344,351
1888,Richard Hamilton,1225,297,51,107,246,1824,1981
2210,Richard Jefferson,1607,199,28,63,171,2012,2158
1729,Ricky Davis,232,82,5,11,77,397,470
201633,Rob Kurz,157,20,2,4,18,197,215
2741,Robert Swift,86,9,2,4,7,104,111
201577,Robin Lopez,189,8,0,0,8,205,213
200760,Rodney Carney,481,26,1,2,25,533,558
201155,Rodney Stuckey,1058,387,64,142,323,1846,2050
2427,Roger Mason Jr.,969,173,20,44,153,1319,1463
101146,Roko Ukic,301,153,27,60,126,613,721
200758,Ronnie Brewer,1111,179,21,49,158,1476,1617
101179,Ronnie Price,207,108,15,33,93,426,494
101142,Ronny Turiaf,470,166,14,35,152,809,954
201579,Roy Hibbert,494,49,10,22,39,594,633
2767,Royal Ivey,211,43,31,68,12,303,315
201164,Rudy Fernandez,815,159,15,33,144,1136,1273
200752,Rudy Gay,1493,135,22,47,113,1766,1869
201566,Russell Westbrook,1256,435,55,120,380,2136,2357
201583,Ryan Anderson,487,52,39,89,13,602,615
1763,Ryan Bowen,47,9,2,5,7,66,73
101155,Ryan Gomes,1092,135,13,28,122,1364,1475
200797,Ryan Hollins,143,7,3,6,4,157,161
2223,Samuel Dalembert,523,18,11,23,7,560,567
2562,Sasha Pavlovic,305,72,11,25,61,452,513
2756,Sasha Vujacic,461,113,13,27,100,688,784
1752,Sean Marks,192,14,1,2,13,220,233
101118,Sean May,93,10,6,13,4,114,118
201606,Sean Singletary,90,29,19,40,10,150,160
201157,Sean Williams,80,13,9,21,4,109,113
2742,Sebastian Telfair,738,343,37,80,306,1430,1692
200771,Sergio Rodriguez,356,286,28,63,258,935,1173
2203,Shane Battier,436,137,17,38,120,714,824
200769,Shannon Brown,202,38,17,41,21,285,304
406,Shaquille O'Neal,1333,126,17,36,109,1587,1693
2733,Shaun Livingston,71,20,3,6,17,111,124
101183,Shavlik Randolph,18,0,0,0,0,18,18
1890,Shawn Marion,891,139,27,61,112,1176,1285
200761,Shawne Williams,42,2,0,0,2,46,48
200749,Shelden Williams,186,12,0,0,12,210,222
200780,Solomon Jones,188,15,2,4,13,218,231
201603,Sonny Weems,19,3,2,6,1,27,28
2049,Speedy Claxton,5,3,0,0,3,11,14
201150,Spencer Hawes,876,149,27,64,122,1184,1300
101211,Stephen Graham,282,33,7,14,26,348,374
1536,Stephen Jackson,1223,381,54,125,327,2002,2214
950,Stephon Marbury,88,75,46,108,29,254,282
2581,Steve Blake,757,348,30,67,318,1460,1710
959,Steve Nash,1160,717,111,243,606,2615,2928
200779,Steve Novak,492,40,4,9,36,573,608
201631,Steven Hill,2,0,0,0,0,2,2
2031,Stromile Swift,62,3,0,0,3,68,71
201180,Sun Sun,6,2,0,0,2,10,12
2551,T.J. Ford,1106,392,81,184,311,1912,2190
200814,Tarence Kinsey,102,10,2,5,8,123,131
2419,Tayshaun Prince,1163,253,47,108,206,1683,1842
200757,Thabo Sefolosha,389,111,74,166,37,629,659
201152,Thaddeus Young,1145,86,64,136,22,1325,1347
689,Theo Ratliff,89,9,5,10,4,107,111
201242,Thomas Gardner,24,2,0,0,2,28,30
1495,Tim Duncan,1450,264,48,109,216,1991,2201
1501,Tim Thomas,545,68,18,43,50,688,738
2754,Tony Allen,359,66,44,98,22,501,523
1499,Tony Battie,372,31,6,12,25,434,459
2225,Tony Parker,1581,496,65,156,431,2599,2953
1503,Tracy McGrady,545,175,37,84,138,905,1024
101143,Travis Diener,206,122,23,56,99,460,558
2566,Travis Outlaw,1034,83,4,9,79,1201,1280
2239,Trenton Hassell,194,51,27,62,24,304,328
2772,Trevor Ariza,729,145,13,28,132,1021,1150
201234,Trey Johnson,4,0,0,0,0,4,4
2211,Troy Murphy,1041,172,27,62,145,1393,1531
1731,Tyronn Lue,183,60,12,27,48,306,344
200748,Tyrus Thomas,857,77,77,163,0,1020,1020
2199,Tyson Chandler,397,22,1,3,21,442,463
2617,Udonis Haslem,794,85,13,28,72,966,1038
1713,Vince Carter,1662,376,293,694,83,2522,2599
2209,Vladimir Radmanovic,540,81,28,65,53,711,764
101144,Von Wafer,610,71,9,20,62,754,814
1887,Wally Szczerbiak,517,82,20,45,62,686,748
200835,Walter Herrmann,224,22,9,19,13,269,281
201594,Walter Sharpe,8,0,0,0,0,8,8
101198,Will Bynum,410,157,26,60,131,732,836
2226,Will Solomon,263,133,25,54,108,533,612
2584,Willie Green,685,158,115,251,43,1022,1055
201163,Wilson Chandler,1184,170,22,53,148,1533,1680
200821,Yakhouba Diawara,213,27,7,18,20,271,291
2397,Yao Ming,1514,137,16,40,121,1796,1916
201146,Yi Jianlian,525,60,40,94,20,659,679
2216,Zach Randolph,1041,103,17,41,86,1254,1332
2585,Zaza Pachulia,481,57,20,44,37,599,635
980,Zydrunas Ilgauskas,838,64,10,21,54,967,1020
