PLAYER_ID,PLAYER_NAME,PTS,AST,known_ast,known_assist_points,remaining_ast,minimum_created,maximum_created
757,Damon Stoudamire,467,299,59,137,240,1084,1263
2424,Dan Dickau,166,70,10,20,60,306,364
2429,Dan Gadzuric,258,29,2,4,27,316,343
101137,Daniel Ewing,179,90,17,39,73,364,419
200789,Daniel Gibson,276,69,14,34,55,420,471
1504,Danny Fortson,40,1,0,0,1,42,43
101122,Danny Granger,1142,114,16,35,98,1373,1459
2443,Darius Songaila,282,38,7,16,31,360,391
2545,Darko Milicic,639,90,14,35,76,826,902
353,Darrell Armstrong,457,191,43,100,148,853,980
239,Darrick Martin,94,43,21,48,22,186,204
2758,David Harrison,71,6,1,2,5,83,88
101135,David Lee,621,104,24,52,80,833,907
200786,David Noel,184,65,16,38,49,320,365
133,David Wesley,73,37,10,26,27,153,180
2561,David West,949,114,66,153,48,1198,1241
2205,DeSagana Diop,190,30,9,20,21,252,273
2052,DeShawn Stevenson,920,218,30,68,188,1364,1542
200793,Dee Brown,94,83,14,30,69,262,315
2753,Delonte West,845,304,45,94,259,1457,1644
2035,DerMarr Johnson,135,17,11,27,6,174,180
1507,Derek Anderson,399,133,40,92,93,677,764
965,Derek Fisher,826,274,63,132,211,1380,1531
101114,Deron Williams,1297,745,156,342,589,2817,3024
2824,Desmon Farmer,13,9,4,9,5,32,37
2046,Desmond Mason,1028,115,59,136,56,1276,1332
1904,Devean George,381,33,11,24,22,449,470
2484,Devin Brown,670,149,63,142,86,984,1046
2734,Devin Harris,813,296,88,202,208,1431,1627
101159,Dijon Thompson,17,2,0,0,2,21,23
87,Dikembe Mutombo,230,13,1,2,12,256,268
1717,Dirk Nowitzki,1916,263,99,225,164,2469,2618
101182,Donell Taylor,126,45,15,35,30,221,251
923,Donyell Marshall,566,46,10,21,36,659,695
2748,Dorell Wright,393,95,23,53,72,590,659
57,Doug Christie,13,8,0,0,8,29,36
2400,Drew Gooden,885,88,10,24,78,1065,1137
101204,Dwayne Jones,3,0,0,0,0,3,3
2730,Dwight Howard,1443,158,32,73,126,1768,1881
2548,Dwyane Wade,1397,384,93,217,291,2196,2378
2853,Earl Barron,65,5,2,6,3,77,80
1863,Earl Boykins,961,291,136,312,155,1583,1706
2248,Earl Watson,726,437,81,183,356,1621,1879
2204,Eddie Griffin,18,4,3,6,1,26,27
2067,Eddie House,468,67,21,48,46,608,652
224,Eddie Jones,493,109,23,49,86,714,798
2201,Eddy Curry,1576,68,8,20,60,1716,1776
2059,Eduardo Najera,497,64,34,74,30,631,658
1882,Elton Brand,1642,235,54,122,181,2126,2270
2731,Emeka Okafor,963,80,27,63,53,1132,1181
15,Eric Piatkowski,27,4,0,0,4,35,39
727,Eric Snow,342,330,57,131,273,1019,1245
677,Eric Williams,54,7,6,13,1,69,70
956,Erick Dampier,537,44,14,33,30,630,659
101141,Ersan Ilyasova,402,49,11,25,38,503,540
101212,Esteban Batista,20,4,1,2,3,28,29
2041,Etan Thomas,395,29,4,8,25,453,478
101177,Fabricio Oberto,349,68,57,131,11,502,512
2436,Flip Murray,465,187,68,150,119,853,946
1922,Francisco Elson,350,55,43,101,12,475,487
101128,Francisco Garcia,474,87,15,33,72,651,722
2410,Fred Jones,412,108,47,107,61,641,690
56,Gary Payton,358,201,23,51,178,765,922
101123,Gerald Green,843,83,15,33,68,1012,1070
2222,Gerald Wallace,1304,185,60,133,125,1687,1794
2240,Gilbert Arenas,2105,443,56,126,387,3005,3229
1921,Gordan Giricek,475,63,14,29,49,602,647
255,Grant Hill,934,138,22,48,116,1214,1308
1761,Greg Buckner,305,70,21,50,49,453,501
101124,Hakim Warrick,1045,75,11,25,64,1198,1260
200801,Hassan Adams,174,13,4,8,9,200,209
2045,Hedo Turkoglu,970,233,42,87,191,1439,1554
200756,Hilton Armstrong,176,10,5,11,5,197,202
101113,Ike Diogu,366,25,6,13,19,417,435
2137,Ime Udoka,629,112,17,37,95,856,943
1956,Ira Newble,46,2,0,0,2,50,51
200829,Ivan McFarlin,15,1,0,0,1,17,18
200826,J.J. Barea,78,24,2,4,22,126,147
200755,JJ Redick,252,36,6,14,30,326,351
2747,JR Smith,819,91,67,139,24,1006,1028
2866,Jackie Butler,41,5,0,0,5,51,56
1521,Jacque Vaughn,192,131,94,218,37,484,521
2054,Jake Tsakalidis,84,5,0,0,5,94,99
2063,Jake Voskuhl,319,44,8,21,36,412,448
147,Jalen Rose,108,16,0,0,16,140,156
2048,Jamaal Magloire,529,30,4,10,26,591,617
2224,Jamaal Tinsley,925,494,78,174,416,1931,2192
2037,Jamal Crawford,1039,259,73,163,186,1574,1700
2441,Jamal Sampson,24,5,2,4,3,34,37
2749,Jameer Nelson,1000,330,47,104,283,1670,1841
200788,James Augustine,2,2,0,0,2,6,8
2592,James Jones,485,45,7,18,38,579,617
2591,James Lang,11,2,2,4,0,15,15
1899,James Posey,550,94,30,68,64,746,810
101189,James Singleton,85,17,2,6,15,121,136
200778,James White,50,5,2,4,3,60,63
2457,Jannero Pargo,751,203,110,247,93,1184,1257
2407,Jared Jeffries,223,67,13,30,54,361,415
2876,Jared Reiner,33,13,1,2,12,59,71
101127,Jarrett Jack,946,417,71,155,346,1793,2028
2260,Jarron Collins,204,60,11,22,49,324,372
2553,Jarvis Hayes,585,80,17,41,63,752,814
2215,Jason Collins,169,46,7,15,39,262,301
2078,Jason Hart,249,103,21,46,82,459,532
2574,Jason Kapono,730,81,18,46,63,902,963
467,Jason Kidd,1041,736,163,358,573,2545,2903
101131,Jason Maxiell,334,14,4,9,10,363,373
2202,Jason Richardson,814,172,95,224,77,1192,1260
1891,Jason Terry,1350,422,192,423,230,2233,2411
1715,Jason Williams,664,322,77,171,245,1325,1493
1902,Jeff Foster,322,57,9,19,48,437,480
976,Jeff McInnis,165,124,25,53,99,416,499
200978,Jeremy Richardson,8,0,0,0,0,8,8
979,Jermaine O'Neal,1339,167,31,71,136,1682,1807
1744,Jerome James,76,3,0,0,3,82,85
711,Jerry Stackhouse,804,187,41,101,146,1197,1327
2207,Joe Johnson,1426,249,62,136,187,1936,2022
693,Joe Smith,553,49,38,83,11,658,667
2038,Joel Przybilla,84,12,2,4,10,108,118
101121,Joey Graham,503,44,35,90,9,611,620
101130,Johan Petro,502,45,7,15,38,593,630
101249,John Lucas III,154,33,8,19,25,223,248
2422,John Salmons,671,254,51,116,203,1193,1370
200770,Jordan Farmar,320,137,45,104,92,608,699
200816,Jorge Garbajosa,567,125,95,208,30,835,865
101181,Jose Calderon,668,387,265,622,122,1534,1622
200767,Josh Boone,254,10,2,5,8,275,283
2735,Josh Childress,715,127,40,88,87,977,1042
2572,Josh Howard,1321,127,51,117,76,1590,1659
2694,Josh Powell,116,21,7,17,14,161,175
2746,Josh Smith,1178,236,61,136,175,1664,1797
2413,Juan Dixon,778,123,43,96,80,1034,1105
101125,Julius Hodge,15,12,0,0,12,39,51
1908,Jumaine Jones,40,1,0,0,1,42,43
2454,Junior Harrington,152,89,22,48,67,334,371
2770,Justin Reed,106,17,6,14,11,142,152
200818,Justin Williams,131,2,2,5,0,136,136
436,Juwan Howard,773,131,24,61,107,1048,1155
2586,Keith Bogans,298,59,10,21,49,417,458
2693,Keith McLeod,231,90,42,97,48,424,467
101235,Kelenna Azubuike,291,28,17,41,11,354,365
1509,Kelvin Cato,22,0,0,0,0,22,22
2570,Kendrick Perkins,324,94,12,25,82,513,590
1903,Kenny Thomas,331,76,19,42,57,487,544
2030,Kenyon Martin,19,1,1,2,0,21,21
708,Kevin Garnett,1704,313,294,654,19,2396,2415
2755,Kevin Martin,1618,173,20,44,153,1968,2112
1563,Kevin Ollie,199,130,49,106,81,467,526
788,Kevin Willis,12,1,0,0,1,14,15
200838,Kevinn Pinkney,31,5,0,0,5,41,46
2039,Keyon Dooling,521,112,30,66,82,751,824
2550,Kirk Hinrich,1327,500,500,1088,0,2415,2415
2745,Kirk Snyder,192,39,9,21,30,273,302
977,Kobe Bryant,2430,413,104,239,309,3287,3545
2743,Kris Humphries,227,18,11,24,7,265,272
703,Kurt Thomas,308,24,2,5,22,357,379
2198,Kwame Brown,345,75,23,47,52,496,548
2594,Kyle Korver,1067,105,69,145,36,1284,1307
200768,Kyle Lowry,56,32,0,0,32,120,148
200746,LaMarcus Aldridge,565,24,2,5,22,614,635
1885,Lamar Odom,890,270,69,156,201,1448,1626
1716,Larry Hughes,1045,256,42,97,214,1570,1742
101160,Lawrence Roberts,283,30,8,19,22,346,368
2544,LeBron James,2132,470,67,158,403,3096,3370
2571,Leandro Barbosa,1444,317,41,94,276,2090,2340
200796,Leon Powe,264,10,0,0,10,284,294
101132,Linas Kleiza,598,45,22,50,23,694,716
283,Lindsey Hunter,256,93,34,70,59,444,492
2669,Linton Johnson,226,18,7,15,11,263,274
953,Lorenzen Wright,173,40,9,20,31,255,286
200811,Lou Amundson,16,1,1,2,0,18,18
101150,Lou Williams,262,110,64,134,46,488,515
2739,Luke Jackson,48,13,12,26,1,76,77
2557,Luke Ridnour,779,368,57,130,311,1531,1754
101195,Luke Schenscher,19,1,0,0,1,21,22
2575,Luke Walton,684,257,92,193,165,1207,1363
2736,Luol Deng,1540,204,204,483,0,2023,2023
101129,Luther Head,872,194,35,82,159,1272,1415
2696,Lynn Greer,167,53,13,31,40,278,317
1766,Maceo Baston,138,16,2,4,14,170,184
2124,Malik Allen,242,16,16,41,0,283,283
990,Malik Rose,192,65,17,36,48,324,367
1938,Manu Ginobili,1240,263,210,466,53,1812,1856
1531,Marc Jackson,408,58,32,73,26,533,559
2556,Marcus Banks,221,60,15,32,45,343,388
948,Marcus Camby,785,223,137,294,86,1251,1325
200790,Marcus Vinicius,22,5,2,5,3,33,36
200766,Marcus Williams,534,260,55,121,205,1065,1240
200776,Mardy Collins,235,83,9,21,74,404,464
1548,Mark Blount,1010,67,50,110,17,1154,1171
2058,Mark Madsen,61,10,8,19,2,84,86
2060,Marko Jaric,371,145,99,210,46,673,709
2605,Marquis Daniels,320,57,4,8,53,434,486
101110,Martell Webster,574,52,9,21,43,681,724
101107,Marvin Williams,839,121,30,66,91,1087,1161
2440,Matt Barnes,746,156,115,270,41,1098,1137
2588,Matt Bonner,275,22,16,39,6,326,332
2679,Matt Carroll,869,91,29,66,62,1059,1114
2782,Matt Freije,40,7,4,11,3,57,60
1723,Matt Harpring,894,99,13,28,86,1094,1172
200772,Maurice Ager,69,7,0,0,7,83,90
2230,Maurice Evans,638,74,15,38,59,794,853
1508,Maurice Taylor,24,5,2,4,3,34,37
2246,Mehmet Okur,1405,156,27,61,129,1724,1830
2408,Melvin Ely,89,18,9,20,9,127,136
1897,Metta World Peace,1316,235,49,116,186,1804,1978
1720,Michael Doleac,200,22,3,8,19,246,265
714,Michael Finley,740,108,83,190,25,980,1004
1709,Michael Olowokandi,40,5,2,4,3,50,53
2072,Michael Redd,1416,124,29,66,95,1672,1752
1913,Michael Ruffin,17,6,1,2,5,29,34
2552,Michael Sweetney,153,28,28,61,0,214,214
101153,Mickael Gelabale,321,56,14,33,42,438,480
2554,Mickael Pietrus,801,62,47,106,15,937,952
1710,Mike Bibby,1403,388,103,224,285,2197,2400
2399,Mike Dunleavy,1049,228,117,261,111,1532,1618
200837,Mike Hall,2,1,1,2,0,4,4
2229,Mike James,828,297,237,500,60,1448,1486
2034,Mike Miller,1293,298,88,200,210,1913,2047
2366,Mike Wilks,170,79,21,47,58,333,378
1630,Mikki Moore,776,74,23,55,51,933,984
101148,Mile Ilic,0,0,0,0,0,0,0
2590,Mo Williams,1174,416,87,198,329,2030,2262
101145,Monta Ellis,1272,319,198,478,121,1992,2099
2050,Morris Peterson,634,47,31,69,16,735,751
200754,Mouhamed Sene,53,0,0,0,0,53,53
101126,Nate Robinson,645,90,16,36,74,829,893
1737,Nazr Mohammed,286,9,3,7,6,305,311
2420,Nenad Krstic,426,46,4,10,42,520,561
2403,Nene,783,77,46,110,31,955,983
2555,Nick Collison,790,82,12,27,70,957,1026
101158,Orien Greene,63,22,4,8,18,107,125
970,Othella Harrington,67,6,1,2,5,79,84
136,P.J. Brown,436,48,48,105,0,541,541
200782,P.J. Tucker,30,3,3,9,0,39,39
2776,Pape Sow,10,2,2,4,0,14,14
2469,Pat Burke,60,5,1,2,4,70,74
1727,Pat Garrity,71,14,1,3,13,100,113
200753,Patrick O'Bryant,31,9,8,16,1,49,50
2200,Pau Gasol,1226,201,66,159,135,1655,1770
200781,Paul Davis,51,7,1,2,6,65,71
200794,Paul Millsap,559,62,11,23,51,684,734
1718,Paul Pierce,1173,194,53,115,141,1570,1673
978,Peja Stojakovic,231,11,10,20,1,253,254
200822,Pops Mensah-Bonsu,29,0,0,0,0,29,29
2056,Primoz Brezec,288,23,8,18,15,336,351
2047,Quentin Richardson,636,108,18,37,90,853,934
200763,Quincy Douby,119,15,6,14,9,151,160
2624,Quinton Ross,424,86,22,48,64,600,657
1711,Raef LaFrentz,100,8,1,3,7,117,124
2737,Rafael Araujo,72,10,3,7,7,93,100
1747,Rafer Alston,1088,444,82,187,362,1999,2287
1952,Raja Bell,1143,196,28,72,168,1551,1714
200765,Rajon Rondo,501,297,58,132,239,1111,1315
201043,Randolph Morris,4,1,0,0,1,6,7
200751,Randy Foye,832,232,163,360,69,1330,1374
988,Randy Livingston,0,4,0,0,4,8,9
101119,Rashad McCants,184,38,20,46,18,266,283
1740,Rashard Lewis,1342,145,26,58,119,1638,1733
739,Rasheed Wallace,926,127,36,83,91,1191,1269
1725,Rasho Nesterovic,494,74,57,125,17,653,670
2446,Rasual Butler,818,63,29,71,34,957,986
101185,Rawle Marshall,99,13,2,6,11,127,138
951,Ray Allen,1454,228,32,69,196,1915,2045
101109,Raymond Felton,1093,545,240,522,305,2225,2415
2501,Reggie Evans,325,45,25,55,20,420,440
200764,Renaldo Balkman,334,44,9,21,35,425,460
200970,Renaldo Major,5,0,0,0,0,5,5
1888,Richard Hamilton,1485,285,61,131,224,2064,2245
2210,Richard Jefferson,897,148,30,71,118,1204,1316
1729,Ricky Davis,1374,385,288,628,97,2196,2244
200823,Robert Hite,51,8,2,4,6,67,73
109,Robert Horry,268,77,60,142,17,444,461
200760,Rodney Carney,442,26,17,37,9,497,506
2427,Roger Mason Jr.,165,35,8,17,27,236,262
101232,Roger Powell,2,0,0,0,0,2,2
2648,Ronald Dupree,25,5,1,2,4,35,39
200758,Ronnie Brewer,260,24,3,7,21,309,330
101179,Ronnie Price,192,48,6,14,42,290,331
101142,Ronny Turiaf,383,63,14,34,49,515,564
2767,Royal Ivey,157,45,10,22,35,249,275
1739,Ruben Patterson,1194,232,68,156,164,1678,1829
200752,Rudy Gay,846,100,29,64,71,1052,1113
101155,Ryan Gomes,881,119,17,40,102,1125,1219
200797,Ryan Hollins,64,1,0,0,1,66,67
101136,Salim Stoudamire,471,61,15,35,46,598,631
208,Sam Cassell,714,270,69,149,201,1265,1376
2223,Samuel Dalembert,879,64,42,89,22,1012,1029
101180,Sarunas Jasikevicius,386,172,55,124,117,744,853
2562,Sasha Pavlovic,604,105,16,33,89,815,893
2756,Sasha Vujacic,313,64,21,46,43,445,488
1513,Scot Pollard,24,3,0,0,3,30,31
1909,Scott Padgett,46,8,3,8,5,64,69
1752,Sean Marks,6,0,0,0,0,6,6
101118,Sean May,416,66,17,41,49,555,600
2742,Sebastian Telfair,479,218,28,63,190,922,1092
200771,Sergio Rodriguez,247,218,19,43,199,688,838
1742,Shammond Williams,94,31,9,18,22,156,176
2203,Shane Battier,829,175,34,82,141,1193,1330
200769,Shannon Brown,73,10,2,4,8,93,101
406,Shaquille O'Neal,690,79,16,40,63,856,916
949,Shareef Abdur-Rahim,793,109,19,46,90,1019,1109
2733,Shaun Livingston,503,274,49,104,225,1057,1180
101183,Shavlik Randolph,58,4,0,0,4,66,70
1890,Shawn Marion,1403,134,16,38,118,1677,1795
200761,Shawne Williams,180,22,3,8,19,226,245
200749,Shelden Williams,444,44,11,24,33,534,563
2098,Slava Medvedenko,42,2,1,2,1,46,47
2470,Smush Parker,907,228,58,130,170,1377,1526
200780,Solomon Jones,189,11,2,5,9,212,220
2049,Speedy Claxton,221,185,35,75,150,596,693
101211,Stephen Graham,45,5,3,7,2,56,58
1536,Stephen Jackson,1161,287,119,280,168,1777,1925
950,Stephon Marbury,1210,403,94,203,309,2031,2240
2581,Steve Blake,528,408,213,479,195,1397,1548
1883,Steve Francis,497,170,44,99,126,848,946
959,Steve Nash,1412,884,111,251,773,3209,3706
200779,Steve Novak,51,6,0,0,6,63,69
2212,Steven Hunter,450,26,20,42,6,504,509
200848,Steven Smith,5,0,0,0,0,5,5
2031,Stromile Swift,419,17,4,8,13,453,466
2551,T.J. Ford,1047,595,544,1222,51,2371,2415
200814,Tarence Kinsey,369,41,12,28,29,455,479
2419,Tayshaun Prince,1171,227,69,155,158,1642,1788
200757,Thabo Sefolosha,256,60,60,133,0,389,389
689,Theo Ratliff,5,0,0,0,0,5,5
1495,Tim Duncan,1599,273,214,479,59,2196,2255
1501,Tim Thomas,836,171,22,44,149,1178,1266
2754,Tony Allen,379,56,10,24,46,495,538
1499,Tony Battie,404,35,3,7,32,475,504
2225,Tony Parker,1429,420,390,927,30,2416,2444
1503,Tracy McGrady,1747,458,85,204,373,2697,3017
101143,Travis Diener,98,35,1,2,34,168,198
2566,Travis Outlaw,645,52,11,26,41,753,793
2239,Trenton Hassell,512,203,158,346,45,948,985
2772,Trevor Ariza,506,65,17,37,48,639,683
1607,Troy Hudson,202,73,57,123,16,357,372
2211,Troy Murphy,698,126,63,150,63,974,1028
1731,Tyronn Lue,636,201,34,75,167,1045,1145
200748,Tyrus Thomas,374,40,40,87,0,461,461
2199,Tyson Chandler,690,66,38,85,28,831,858
2617,Udonis Haslem,844,97,18,41,79,1043,1120
101166,Uros Slokar,38,1,0,0,1,40,41
2779,Vassilis Spanoulis,85,28,5,11,23,142,165
2751,Viktor Khryapa,73,21,21,49,0,122,122
1713,Vince Carter,2070,393,90,209,303,2885,3132
958,Vitaly Potapenko,0,0,0,0,0,0,0
2209,Vladimir Radmanovic,361,66,10,21,56,494,550
101144,Von Wafer,0,0,0,0,0,0,0
1887,Wally Szczerbiak,479,55,12,27,43,592,634
200835,Walter Herrmann,442,26,9,19,17,495,512
101134,Wayne Simien,23,4,1,2,3,31,34
200807,Will Blalock,25,17,4,9,13,60,73
101215,Will Conroy,0,9,0,0,9,18,23
2584,Willie Green,839,112,73,157,39,1074,1105
200821,Yakhouba Diawara,284,55,31,74,24,406,430
2397,Yao Ming,1202,94,18,44,76,1398,1474
101117,Yaroslav Korolev,12,4,2,4,2,20,22
2216,Zach Randolph,1608,147,15,37,132,1909,2032
2585,Zaza Pachulia,875,106,20,43,86,1090,1166
980,Zydrunas Ilgauskas,925,123,15,37,108,1178,1282
