season,target_id,target_name,target_created,opponent_id,opponent_name,minimum_created,maximum_created,remaining_ast,relation
2005-06,2550,Kirk Hinrich,2434,243,Aaron McKie,31,37,6,not_above
2005-06,2550,Kirk Hinrich,2434,101223,Aaron Miles,64,85,21,not_above
2005-06,2550,Kirk Hinrich,2434,1425,Aaron Williams,257,272,15,not_above
2005-06,2550,Kirk Hinrich,2434,1502,Adonal Foyle,412,440,28,not_above
2005-06,2550,Kirk Hinrich,2434,1559,Adrian Griffin,421,488,69,not_above
2005-06,2550,Kirk Hinrich,2434,1733,Al Harrington,1893,2062,212,not_above
2005-06,2550,Kirk Hinrich,2434,2744,Al Jefferson,527,548,21,not_above
2005-06,2550,Kirk Hinrich,2434,101187,Alan Anderson,271,300,31,not_above
2005-06,2550,Kirk Hinrich,2434,673,Alan Henderson,148,157,9,not_above
2005-06,2550,Kirk Hinrich,2434,101165,Alex Acker,17,21,4,not_above
2005-06,2550,Kirk Hinrich,2434,2637,Alex Scales,0,0,0,not_above
2005-06,2550,Kirk Hinrich,2434,947,Allen Iverson,3447,3672,493,above
2005-06,2550,Kirk Hinrich,2434,297,Alonzo Mourning,532,541,9,not_above
2005-06,2550,Kirk Hinrich,2434,1541,Alvin Williams,1,1,0,not_above
2005-06,2550,Kirk Hinrich,2434,2405,Amar'e Stoudemire,30,30,0,not_above
2005-06,2550,Kirk Hinrich,2434,101161,Amir Johnson,26,29,3,not_above
2005-06,2550,Kirk Hinrich,2434,2760,Anderson Varejao,258,273,15,not_above
2005-06,2550,Kirk Hinrich,2434,101154,Andray Blatche,85,95,10,not_above
2005-06,2550,Kirk Hinrich,2434,2857,Andre Barrett,194,236,44,not_above
2005-06,2550,Kirk Hinrich,2434,2738,Andre Iguodala,1519,1699,232,not_above
2005-06,2550,Kirk Hinrich,2434,1889,Andre Miller,2493,2769,587,above
2005-06,2550,Kirk Hinrich,2434,101261,Andre Owens,85,91,7,not_above
2005-06,2550,Kirk Hinrich,2434,1905,Andrei Kirilenko,1655,1811,266,not_above
2005-06,2550,Kirk Hinrich,2434,2804,Andres Nocioni,1337,1337,0,not_above
2005-06,2550,Kirk Hinrich,2434,101106,Andrew Bogut,1159,1323,169,not_above
2005-06,2550,Kirk Hinrich,2434,101115,Andrew Bynum,92,100,8,not_above
2005-06,2550,Kirk Hinrich,2434,2740,Andris Biedrins,306,328,22,not_above
2005-06,2550,Kirk Hinrich,2434,358,Anfernee Hardaway,26,32,6,not_above
2005-06,2550,Kirk Hinrich,2434,1712,Antawn Jamison,2002,2123,143,not_above
2005-06,2550,Kirk Hinrich,2434,1853,Anthony Carter,357,402,62,not_above
2005-06,2550,Kirk Hinrich,2434,924,Anthony Goldwire,6,6,0,not_above
2005-06,2550,Kirk Hinrich,2434,101219,Anthony Grundy,70,79,9,not_above
2005-06,2550,Kirk Hinrich,2434,1533,Anthony Johnson,1347,1606,297,not_above
2005-06,2550,Kirk Hinrich,2434,101194,Anthony Roberson,45,48,3,not_above
2005-06,2550,Kirk Hinrich,2434,952,Antoine Walker,1335,1475,156,not_above
2005-06,2550,Kirk Hinrich,2434,101120,Antoine Wright,94,104,10,not_above
2005-06,2550,Kirk Hinrich,2434,2766,Antonio Burks,277,330,53,not_above
2005-06,2550,Kirk Hinrich,2434,1498,Antonio Daniels,1347,1582,253,not_above
2005-06,2550,Kirk Hinrich,2434,213,Antonio Davis,262,275,14,not_above
2005-06,2550,Kirk Hinrich,2434,686,Antonio McDyess,821,903,83,not_above
2005-06,2550,Kirk Hinrich,2434,101178,Arvydas Macijauskas,54,59,5,not_above
2005-06,2550,Kirk Hinrich,2434,1506,Austin Croshere,534,592,58,not_above
2005-06,2550,Kirk Hinrich,2434,2852,Awvee Storey,51,54,3,not_above
2005-06,2550,Kirk Hinrich,2434,1884,Baron Davis,1946,2210,422,not_above
2005-06,2550,Kirk Hinrich,2434,2732,Ben Gordon,1882,1882,0,not_above
2005-06,2550,Kirk Hinrich,2434,1112,Ben Wallace,915,1056,144,not_above
2005-06,2550,Kirk Hinrich,2434,2757,Beno Udrih,460,532,83,not_above
2005-06,2550,Kirk Hinrich,2434,2774,Bernard Robinson,578,645,68,not_above
2005-06,2550,Kirk Hinrich,2434,2873,Billy Thomas,56,65,9,not_above
2005-06,2550,Kirk Hinrich,2434,448,Bo Outlaw,103,115,12,not_above
2005-06,2550,Kirk Hinrich,2434,1517,Bobby Jackson,1209,1332,142,not_above
2005-06,2550,Kirk Hinrich,2434,2250,Bobby Simmons,1353,1490,150,not_above
2005-06,2550,Kirk Hinrich,2434,101238,Boniface Ndong,64,71,7,not_above
2005-06,2550,Kirk Hinrich,2434,1719,Bonzi Wells,997,1121,137,not_above
2005-06,2550,Kirk Hinrich,2434,2564,Boris Diaw,2162,2430,274,not_above
2005-06,2550,Kirk Hinrich,2434,2411,Bostjan Nachbar,211,233,27,not_above
2005-06,2550,Kirk Hinrich,2434,101152,Bracey Wright,72,77,5,not_above
2005-06,2550,Kirk Hinrich,2434,1802,Brad Miller,1937,2216,343,not_above
2005-06,2550,Kirk Hinrich,2434,101138,Brandon Bass,74,77,3,not_above
2005-06,2550,Kirk Hinrich,2434,2217,Brendan Haywood,669,709,40,not_above
2005-06,2550,Kirk Hinrich,2434,699,Brent Barry,679,783,108,not_above
2005-06,2550,Kirk Hinrich,2434,1510,Brevin Knight,2096,2384,544,not_above
2005-06,2550,Kirk Hinrich,2434,2073,Brian Cardinal,190,215,25,not_above
2005-06,2550,Kirk Hinrich,2434,2567,Brian Cook,793,859,66,not_above
2005-06,2550,Kirk Hinrich,2434,258,Brian Grant,77,82,5,not_above
2005-06,2550,Kirk Hinrich,2434,2243,Brian Scalabrine,308,355,48,not_above
2005-06,2550,Kirk Hinrich,2434,1730,Brian Skinner,252,277,25,not_above
2005-06,2550,Kirk Hinrich,2434,1477,Bruce Bowen,875,985,114,not_above
2005-06,2550,Kirk Hinrich,2434,935,Bryon Russell,2,2,1,not_above
2005-06,2550,Kirk Hinrich,2434,101139,CJ Miles,111,124,15,not_above
2005-06,2550,Kirk Hinrich,2434,384,Calbert Cheaney,131,146,15,not_above
2005-06,2550,Kirk Hinrich,2434,1916,Calvin Booth,70,80,10,not_above
2005-06,2550,Kirk Hinrich,2434,2306,Carlos Arroyo,920,1078,198,not_above
2005-06,2550,Kirk Hinrich,2434,2430,Carlos Boozer,717,781,77,not_above
2005-06,2550,Kirk Hinrich,2434,2568,Carlos Delfino,337,373,36,not_above
2005-06,2550,Kirk Hinrich,2434,2546,Carmelo Anthony,2560,2701,194,above
2005-06,2550,Kirk Hinrich,2434,2406,Caron Butler,1693,1855,170,not_above
2005-06,2550,Kirk Hinrich,2434,101112,Channing Frye,909,953,48,not_above
2005-06,2550,Kirk Hinrich,2434,1520,Charles Smith,98,105,9,not_above
2005-06,2550,Kirk Hinrich,2434,2294,Charlie Bell,762,857,108,not_above
2005-06,2550,Kirk Hinrich,2434,101111,Charlie Villanueva,1231,1306,76,not_above
2005-06,2550,Kirk Hinrich,2434,1497,Chauncey Billups,2907,3233,633,above
2005-06,2550,Kirk Hinrich,2434,2365,Chris Andersen,173,179,6,not_above
2005-06,2550,Kirk Hinrich,2434,2547,Chris Bosh,1947,2087,155,not_above
2005-06,2550,Kirk Hinrich,2434,2768,Chris Duhon,1468,1468,0,not_above
2005-06,2550,Kirk Hinrich,2434,2549,Chris Kaman,1101,1121,24,not_above
2005-06,2550,Kirk Hinrich,2434,2036,Chris Mihm,726,784,58,not_above
2005-06,2550,Kirk Hinrich,2434,101108,Chris Paul,2492,2702,558,above
2005-06,2550,Kirk Hinrich,2434,101147,Chris Taft,51,52,1,not_above
2005-06,2550,Kirk Hinrich,2434,185,Chris Webber,2035,2225,232,not_above
2005-06,2550,Kirk Hinrich,2434,2404,Chris Wilcox,732,766,37,not_above
2005-06,2550,Kirk Hinrich,2434,101236,Chuck Hayes,175,187,13,not_above
2005-06,2550,Kirk Hinrich,2434,1088,Chucky Atkins,1084,1218,152,not_above
2005-06,2550,Kirk Hinrich,2434,361,Clifford Robinson,734,805,72,not_above
2005-06,2550,Kirk Hinrich,2434,1894,Corey Maggette,708,718,17,not_above
2005-06,2550,Kirk Hinrich,2434,722,Corliss Williamson,154,167,13,not_above
2005-06,2550,Kirk Hinrich,2434,1749,Cuttino Mobley,1667,1706,64,not_above
2005-06,2550,Kirk Hinrich,2434,2788,DJ Mbenga,78,80,2,not_above
2005-06,2550,Kirk Hinrich,2434,2563,Dahntay Jones,365,394,29,not_above
2005-06,2550,Kirk Hinrich,2434,905,Dale Davis,38,44,6,not_above
2005-06,2550,Kirk Hinrich,2434,2863,Damien Wilkins,755,846,96,not_above
2005-06,2550,Kirk Hinrich,2434,1800,Damon Jones,892,1037,162,not_above
2005-06,2550,Kirk Hinrich,2434,757,Damon Stoudamire,580,666,102,not_above
2005-06,2550,Kirk Hinrich,2434,2424,Dan Dickau,147,155,11,not_above
2005-06,2550,Kirk Hinrich,2434,2429,Dan Gadzuric,431,454,23,not_above
2005-06,2550,Kirk Hinrich,2434,101137,Daniel Ewing,426,442,28,not_above
2005-06,2550,Kirk Hinrich,2434,1504,Danny Fortson,91,93,2,not_above
2005-06,2550,Kirk Hinrich,2434,101122,Danny Granger,771,855,84,not_above
2005-06,2550,Kirk Hinrich,2434,2032,Darius Miles,705,766,71,not_above
2005-06,2550,Kirk Hinrich,2434,2443,Darius Songaila,774,774,0,not_above
2005-06,2550,Kirk Hinrich,2434,2545,Darko Milicic,348,382,39,not_above
2005-06,2550,Kirk Hinrich,2434,353,Darrell Armstrong,302,383,85,not_above
2005-06,2550,Kirk Hinrich,2434,239,Darrick Martin,218,266,54,not_above
2005-06,2550,Kirk Hinrich,2434,2758,David Harrison,413,426,13,not_above
2005-06,2550,Kirk Hinrich,2434,101135,David Lee,431,468,42,not_above
2005-06,2550,Kirk Hinrich,2434,133,David Wesley,1116,1266,184,not_above
2005-06,2550,Kirk Hinrich,2434,2561,David West,1447,1522,84,not_above
2005-06,2550,Kirk Hinrich,2434,2205,DeSagana Diop,238,255,17,not_above
2005-06,2550,Kirk Hinrich,2434,2052,DeShawn Stevenson,1226,1345,140,not_above
2005-06,2550,Kirk Hinrich,2434,2753,Delonte West,1512,1675,234,not_above
2005-06,2550,Kirk Hinrich,2434,101184,Deng Gai,0,0,0,not_above
2005-06,2550,Kirk Hinrich,2434,2035,DerMarr Johnson,465,510,52,not_above
2005-06,2550,Kirk Hinrich,2434,1507,Derek Anderson,555,626,91,not_above
2005-06,2550,Kirk Hinrich,2434,965,Derek Fisher,1800,2053,320,not_above
2005-06,2550,Kirk Hinrich,2434,101114,Deron Williams,1586,1743,327,not_above
2005-06,2550,Kirk Hinrich,2434,2583,Derrick Zimmerman,18,25,7,not_above
2005-06,2550,Kirk Hinrich,2434,2046,Desmond Mason,890,945,62,not_above
