PLAYER_ID,PLAYER_NAME,PTS,AST,known_ast,known_assist_points,remaining_ast,minimum_created,maximum_created
201963,Christian Eyenga,303,35,5,11,30,374,404
101236,Chuck Hayes,582,202,10,20,192,986,1173
202332,Cole Aldrich,18,4,0,0,4,26,30
201147,Corey Brewer,552,89,16,36,73,734,806
1894,Corey Maggette,805,84,8,20,76,977,1052
201584,Courtney Lee,672,100,9,20,91,874,965
202342,Craig Brackins,8,1,0,0,1,10,11
200783,Craig Smith,258,31,2,4,29,320,349
201571,D.J. Augustin,1178,498,41,92,457,2184,2427
2788,DJ Mbenga,59,6,1,2,5,71,76
201591,DJ White,268,19,3,8,16,308,324
201969,DaJuan Summers,74,2,0,0,2,78,80
201161,Daequan Cook,239,20,11,24,9,281,290
2563,Dahntay Jones,283,33,3,6,30,349,377
2863,Damien Wilkins,180,41,10,22,31,264,295
202345,Damion James,110,20,2,4,18,150,168
2429,Dan Gadzuric,118,14,1,3,13,147,160
200789,Daniel Gibson,780,201,18,41,183,1187,1330
201568,Danilo Gallinari,970,104,9,22,95,1182,1277
101122,Danny Granger,1622,203,19,42,184,2032,2202
201980,Danny Green,41,2,0,0,2,45,47
201967,Dante Cunningham,482,43,4,8,39,568,607
2443,Darius Songaila,16,2,0,0,2,20,22
2545,Darko Milicic,606,104,10,21,94,815,908
201616,Darnell Jackson,187,14,0,0,14,215,227
201589,Darrell Arthur,729,53,4,8,49,835,883
201954,Darren Collison,1039,403,40,95,363,1860,2165
2431,David Andersen,134,13,5,12,8,162,168
101135,David Lee,1203,233,25,58,208,1677,1885
2561,David West,1322,164,32,71,132,1657,1785
201599,DeAndre Jordan,566,42,2,4,40,650,690
201971,DeJuan Blair,674,77,4,9,73,829,902
201942,DeMar DeRozan,1410,148,14,30,134,1708,1822
202326,DeMarcus Cousins,1143,204,10,22,194,1553,1729
201960,DeMarre Carroll,10,4,0,0,4,18,22
2205,DeSagana Diop,20,7,0,0,7,34,41
2052,DeShawn Stevenson,383,77,2,5,75,538,613
2753,Delonte West,135,64,9,18,55,263,304
965,Derek Fisher,558,224,15,36,209,1012,1204
101114,Deron Williams,1309,667,72,159,595,2658,2908
201974,Derrick Brown,185,33,2,4,31,251,282
202382,Derrick Caracter,81,7,1,2,6,95,101
202324,Derrick Favors,533,39,2,4,37,611,648
201565,Derrick Rose,2026,623,623,1409,0,3435,3435
202365,Devin Ebanks,62,2,0,0,2,66,68
2734,Devin Harris,1079,503,53,116,450,2095,2338
202354,Dexter Pittman,2,0,0,0,0,2,2
1717,Dirk Nowitzki,1681,190,13,31,177,2066,2235
201187,Dominic McGuire,174,43,6,13,37,261,293
202346,Dominique Jones,42,19,3,9,16,83,99
201590,Donte Greene,400,48,5,10,43,496,537
2748,Dorell Wright,1344,242,25,62,217,1840,2042
2400,Drew Gooden,396,47,1,2,46,490,530
2730,Dwight Howard,1784,107,4,9,103,1999,2102
2548,Dwyane Wade,1941,346,233,533,113,2700,2800
2853,Earl Barron,79,11,0,0,11,101,111
1863,Earl Boykins,408,141,2,5,139,691,808
201947,Earl Clark,163,9,1,2,8,181,189
2248,Earl Watson,343,278,8,16,270,899,1102
202334,Ed Davis,501,40,3,6,37,581,616
2067,Eddie House,362,62,46,103,16,497,513
2059,Eduardo Najera,69,20,2,4,18,109,126
202327,Ekpe Udoh,236,40,2,4,38,316,354
1882,Elton Brand,1217,120,11,26,109,1461,1569
2731,Emeka Okafor,745,42,6,14,36,831,867
202339,Eric Bledsoe,543,289,12,25,277,1122,1355
201569,Eric Gordon,1247,244,16,35,228,1738,1903
201953,Eric Maynor,348,238,143,331,95,869,958
956,Erick Dampier,128,22,13,28,9,174,183
101141,Ersan Ilyasova,571,56,4,9,52,684,735
2041,Etan Thomas,32,2,0,0,2,36,38
202323,Evan Turner,565,159,12,27,147,886,1019
101177,Fabricio Oberto,7,0,0,0,0,7,7
1922,Francisco Elson,134,33,0,0,33,200,233
101128,Francisco Garcia,560,71,6,14,65,704,763
202371,Gani Lawal,0,0,0,0,0,0,0
202081,Garret Siler,45,3,2,4,1,51,52
202066,Garrett Temple,57,32,4,8,28,121,145
201814,Gary Forbes,326,49,1,2,48,424,472
202390,Gary Neal,783,96,7,19,89,980,1069
201588,George Hill,884,193,14,37,179,1279,1452
201945,Gerald Henderson,653,101,14,30,87,857,936
2222,Gerald Wallace,1113,173,10,21,163,1460,1603
2240,Gilbert Arenas,755,274,24,59,250,1314,1508
201175,Glen Davis,915,92,6,14,86,1101,1182
201609,Goran Dragic,523,204,35,80,169,941,1095
202330,Gordon Hayward,388,81,2,4,79,550,618
255,Grant Hill,1056,200,60,149,140,1485,1625
202328,Greg Monroe,751,105,13,29,92,964,1054
202349,Greivis Vasquez,249,151,16,33,135,552,654
101124,Hakim Warrick,669,69,19,42,50,811,861
202380,Hamady Ndiaye,14,0,0,0,0,14,14
201632,Hamed Haddadi,75,5,0,0,5,85,90
201934,Hasheem Thabeet,53,4,0,0,4,61,65
202355,Hassan Whiteside,0,0,0,0,0,0,0
2045,Hedo Turkoglu,877,343,43,101,300,1578,1852
201611,Henry Walker,298,34,2,5,32,367,399
200756,Hilton Armstrong,92,14,1,2,13,120,133
101133,Ian Mahinmi,173,8,0,0,8,189,197
101113,Ike Diogu,207,2,0,0,2,211,213
2137,Ime Udoka,14,13,0,0,13,40,53
202397,Ish Smith,101,79,10,22,69,261,328
200826,J.J. Barea,769,317,11,23,306,1404,1675
201581,JJ Hickson,1105,91,9,21,82,1290,1371
200755,JJ Redick,593,102,9,20,93,799,889
2747,JR Smith,969,175,10,23,165,1322,1481
201580,JaVale McGee,798,38,4,8,34,874,906
2048,Jamaal Magloire,35,3,3,6,0,41,41
2037,Jamal Crawford,1077,241,28,63,213,1566,1749
200081,Jamario Moon,255,52,2,5,50,360,408
2749,Jameer Nelson,997,456,40,99,416,1928,2298
202341,James Anderson,94,18,0,0,18,130,148
201935,James Harden,998,176,97,232,79,1388,1463
201949,James Johnson,271,89,20,44,69,453,507
2592,James Jones,475,43,27,63,16,570,586
1899,James Posey,240,34,5,13,29,311,340
201162,Jared Dudley,867,108,29,66,79,1091,1165
2407,Jared Jeffries,74,36,2,4,34,146,180
101127,Jarrett Jack,735,242,34,78,208,1229,1390
2260,Jarron Collins,19,2,1,2,1,23,24
2215,Jason Collins,96,22,4,8,18,140,158
2574,Jason Kapono,16,4,0,0,4,24,28
467,Jason Kidd,630,655,33,77,622,1951,2371
101131,Jason Maxiell,237,17,0,0,17,271,288
2202,Jason Richardson,1249,147,18,43,129,1550,1679
201160,Jason Smith,331,36,8,17,28,404,432
1891,Jason Terry,1293,334,22,49,312,1966,2247
201574,Jason Thompson,663,88,12,24,76,839,911
1715,Jason Williams,54,52,3,6,49,158,197
101214,Jawad Williams,104,22,2,5,20,149,169
202399,Jeff Adrien,57,10,2,4,8,77,85
1902,Jeff Foster,187,46,1,2,45,279,324
201145,Jeff Green,998,108,47,105,61,1225,1280
201952,Jeff Teague,361,138,15,33,123,640,754
202379,Jeremy Evans,178,24,0,0,24,226,250
202391,Jeremy Lin,76,42,3,8,39,162,200
979,Jermaine O'Neal,129,12,3,6,9,153,162
201966,Jermaine Taylor,223,32,1,2,31,287,312
711,Jerry Stackhouse,12,3,3,7,0,19,19
201573,Jerryd Bayless,651,266,23,49,243,1186,1348
201149,Joakim Noah,561,107,107,235,0,796,796
201975,Jodie Meeks,774,78,5,11,73,931,998
2207,Joe Johnson,1312,338,49,113,289,2003,2238
693,Joe Smith,8,4,0,0,4,16,20
201202,Joel Anthony,153,24,16,36,8,205,213
2038,Joel Przybilla,64,13,1,2,12,90,102
201595,Joey Dorsey,135,27,2,4,25,189,211
101121,Joey Graham,202,18,1,2,17,238,255
101130,Johan Petro,273,44,5,10,39,361,399
101249,John Lucas III,2,1,1,2,0,4,4
2422,John Salmons,1024,252,16,37,236,1533,1738
202322,John Wall,1131,574,67,151,507,2296,2542
201972,Jon Brockman,136,18,1,3,17,173,190
201938,Jonny Flynn,279,182,18,46,164,653,800
202348,Jordan Crawford,490,117,16,36,101,728,777
200770,Jordan Farmar,701,368,42,94,326,1447,1644
201941,Jordan Hill,406,29,2,5,27,465,492
101181,Jose Calderon,669,605,33,69,572,1882,2096
2735,Josh Childress,272,42,8,21,34,361,394
2572,Josh Howard,152,24,6,13,18,201,218
201177,Josh McRoberts,533,150,15,32,135,835,967
2694,Josh Powell,224,22,2,4,20,268,287
2746,Josh Smith,1274,255,13,30,242,1788,2002
201950,Jrue Holiday,1145,531,47,104,484,2217,2488
201153,Julian Wright,188,58,6,13,52,305,350
436,Juwan Howard,139,23,18,46,5,195,200
2586,Keith Bogans,359,101,101,220,0,579,579
2570,Kendrick Perkins,174,26,6,13,20,227,247
2030,Kenyon Martin,414,109,4,9,105,633,734
201142,Kevin Durant,2161,214,135,301,79,2620,2690
708,Kevin Garnett,1056,171,24,53,147,1403,1538
201567,Kevin Love,1476,184,16,36,168,1848,2006
2755,Kevin Martin,1876,198,17,38,181,2276,2443
202338,Kevin Seraphin,154,10,0,0,10,174,184
2039,Keyon Dooling,571,243,26,57,217,1062,1226
2550,Kirk Hinrich,737,288,43,95,245,1322,1505
977,Kobe Bryant,2078,388,42,92,346,2862,3138
201585,Kosta Koufos,160,7,0,0,7,174,181
2743,Kris Humphries,741,84,9,20,75,911,986
703,Kurt Thomas,211,60,60,135,0,346,346
2198,Kwame Brown,524,43,3,7,40,611,647
2594,Kyle Korver,681,124,124,265,0,946,946
200768,Kyle Lowry,1011,500,43,106,457,2031,2390
201602,Kyle Weaver,28,7,0,0,7,42,49
201178,Kyrylo Fesenko,106,18,1,2,17,142,159
200746,LaMarcus Aldridge,1769,170,11,27,159,2114,2269
1885,Lamar Odom,1180,249,19,44,230,1684,1892
202362,Lance Stephenson,37,21,2,4,19,79,94
202361,Landry Fields,797,155,12,30,143,1113,1256
202082,Larry Owens,40,8,0,0,8,56,62
202336,Larry Sanders,260,16,2,4,14,292,306
202351,Lazar Hayward,160,28,2,5,26,217,243
2544,LeBron James,2111,554,464,1052,90,3343,3420
2571,Leandro Barbosa,769,119,14,30,105,1009,1095
200796,Leon Powe,158,7,1,2,6,172,178
201991,Lester Hudson,18,17,1,2,16,52,67
101132,Linas Kleiza,436,40,1,2,39,516,550
200811,Lou Amundson,200,17,3,7,14,235,249
101150,Lou Williams,1027,252,33,73,219,1538,1721
201601,Luc Mbah a Moute,529,68,5,12,63,667,729
2449,Luis Scola,1352,185,10,22,175,1724,1896
202337,Luke Babbitt,36,6,0,0,6,48,54
202376,Luke Harangody,193,30,4,9,26,254,280
2557,Luke Ridnour,840,384,64,148,320,1628,1884
2575,Luke Walton,91,62,6,14,56,217,273
2736,Luol Deng,1430,230,230,517,0,1947,1947
101129,Luther Head,200,70,4,9,66,341,400
2124,Malik Allen,23,4,0,0,4,31,35
202412,Manny Harris,321,85,15,33,70,494,561
1938,Manu Ginobili,1393,393,24,57,369,2188,2508
201188,Marc Gasol,951,200,14,28,186,1351,1511
101162,Marcin Gortat,817,70,16,40,54,965,1019
201158,Marco Belinelli,836,92,21,44,71,1022,1090
2556,Marcus Banks,6,3,0,0,3,12,15
948,Marcus Camby,277,121,7,14,114,519,632
202408,Marcus Cousin,4,0,0,0,0,4,4
201977,Marcus Thornton,933,135,24,52,111,1207,1299
201596,Mario Chalmers,447,177,110,242,67,823,887
201238,Mario West,22,10,3,7,7,43,49
2605,Marquis Daniels,271,64,6,13,58,400,457
201578,Marreese Speights,344,30,3,6,27,404,431
101110,Martell Webster,453,53,5,11,48,560,608
101107,Marvin Williams,676,88,5,10,83,852,931
2440,Matt Barnes,356,71,5,12,66,500,565
2588,Matt Bonner,481,60,2,5,58,602,660
2679,Matt Carroll,235,23,2,4,21,281,301
200772,Maurice Ager,15,1,0,0,1,17,18
2230,Maurice Evans,461,45,4,10,41,553,591
2246,Mehmet Okur,64,19,0,0,19,102,121
2408,Melvin Ely,69,14,0,0,14,97,111
1897,Metta World Peace,697,175,20,49,155,1056,1197
201563,Michael Beasley,1401,158,19,42,139,1721,1854
2072,Michael Redd,44,12,2,5,10,69,79
2554,Mickael Pietrus,410,33,3,6,30,476,506
1710,Mike Bibby,688,265,43,89,222,1221,1404
201144,Mike Conley,1107,528,29,62,499,2167,2364
2399,Mike Dunleavy,682,105,12,27,93,895,987
200839,Mike Harris,8,1,0,0,1,10,11
2034,Mike Miller,228,51,27,59,24,335,359
2590,Mo Williams,812,380,37,85,343,1583,1805
101145,Monta Ellis,1929,450,47,108,403,2843,3189
2050,Morris Peterson,4,1,0,0,1,6,7
201203,Mustafa Shakur,51,25,3,7,22,102,120
101126,Nate Robinson,401,111,8,16,103,623,705
1737,Nazr Mohammed,535,23,2,5,21,582,603
2420,Nenad Krstic,575,27,10,23,17,632,649
2403,Nene,1091,149,8,19,141,1392,1530
2555,Nick Collison,329,69,33,74,36,475,511
201156,Nick Young,1115,75,9,18,66,1265,1320
201587,Nicolas Batum,990,123,4,8,119,1236,1351
201593,Nikola Pekovic,359,27,3,6,24,413,437
201564,O.J. Mayo,803,145,12,27,133,1096,1196
201600,Omer Asik,229,32,32,67,0,296,296
201956,Omri Casspi,610,74,5,10,69,758,819
101158,Orien Greene,3,1,0,0,1,5,6
201785,Othyus Jeffers,93,20,1,3,19,134,151
202377,Pape Sy,7,2,0,0,2,11,12
201607,Patrick Ewing,3,2,0,0,2,7,9
202335,Patrick Patterson,328,41,2,5,39,411,450
201988,Patty Mills,353,109,14,33,95,576,668
2200,Pau Gasol,1541,273,20,45,253,2092,2333
202331,Paul George,476,65,5,11,60,607,666
200794,Paul Millsap,1315,187,10,21,177,1690,1850
1718,Paul Pierce,1511,260,21,46,239,2035,2203
978,Peja Stojakovic,280,29,0,0,29,338,367
200817,Pooh Jeter,255,162,17,35,145,580,705
200822,Pops Mensah-Bonsu,2,2,1,2,1,6,7
2047,Quentin Richardson,249,38,4,10,34,327,361
202347,Quincy Pondexter,188,28,7,16,21,246,267
2624,Quinton Ross,57,10,1,2,9,77,86
1952,Raja Bell,541,118,11,22,107,777,876
200765,Rajon Rondo,721,760,90,197,670,2258,2548
201196,Ramon Sessions,1075,419,37,86,382,1925,2230
200751,Randy Foye,616,170,10,22,160,958,1085
1740,Rashard Lewis,668,92,5,11,87,853,931
2446,Rasual Butler,222,27,3,7,24,277,301
951,Ray Allen,1321,219,14,31,205,1762,1902
101109,Raymond Felton,1164,625,38,89,587,2427,2877
2501,Reggie Evans,132,38,1,2,37,208,245
202130,Reggie Williams,738,121,10,25,111,985,1092
200764,Renaldo Balkman,16,2,0,0,2,20,22
1888,Richard Hamilton,777,171,16,34,155,1121,1246
2210,Richard Jefferson,891,107,5,13,102,1108,1210
201577,Robin Lopez,432,8,2,4,6,448,454
200760,Rodney Carney,127,11,1,2,10,149,159
201155,Rodney Stuckey,1082,361,45,103,316,1817,2050
201958,Rodrigue Beaubois,236,64,0,0,64,364,428
2427,Roger Mason Jr.,75,20,0,0,20,115,135
2648,Ronald Dupree,2,1,1,3,0,5,5
200758,Ronnie Brewer,503,140,140,308,0,811,811
101179,Ronnie Price,197,56,0,0,56,309,360
101142,Ronny Turiaf,267,92,5,12,87,453,538
201579,Roy Hibbert,1025,166,9,19,157,1358,1511
2767,Royal Ivey,41,7,3,7,4,56,60
201164,Rudy Fernandez,668,193,8,18,185,1056,1221
200752,Rudy Gay,1069,153,5,10,148,1375,1478
201566,Russell Westbrook,1793,670,468,1031,202,3228,3390
201583,Ryan Anderson,681,52,3,8,49,787,836
101155,Ryan Gomes,547,118,9,22,109,787,895
200797,Ryan Hollins,373,26,3,7,23,426,448
201970,Sam Young,572,71,6,12,65,714,774
202396,Samardo Samuels,288,17,0,0,17,322,339
2223,Samuel Dalembert,644,67,7,15,60,779,834
2562,Sasha Pavlovic,76,16,4,9,12,109,121
2756,Sasha Vujacic,656,132,16,36,116,924,1023
1752,Sean Marks,45,4,0,0,4,53,57
2742,Sebastian Telfair,266,111,6,14,105,490,588
201623,Semih Erden,163,20,2,4,18,203,221
201586,Serge Ibaka,808,22,15,35,7,857,864
2203,Shane Battier,624,185,24,57,161,1003,1157
200769,Shannon Brown,712,96,6,15,90,907,996
406,Shaquille O'Neal,341,26,3,6,23,393,416
2733,Shaun Livingston,479,164,16,34,148,809,932
1890,Shawn Marion,999,110,7,17,103,1222,1325
200761,Shawne Williams,454,47,3,8,44,550,594
200749,Shelden Williams,264,32,1,2,31,328,359
202395,Sherron Collins,17,8,0,0,8,33,41
202374,Solomon Alabi,6,2,0,0,2,10,12
200780,Solomon Jones,139,30,3,6,27,199,226
201603,Sonny Weems,545,104,12,27,92,756,832
201150,Spencer Hawes,584,121,12,27,109,829,934
201939,Stephen Curry,1373,432,44,96,388,2245,2551
101211,Stephen Graham,198,40,6,14,34,280,314
1536,Stephen Jackson,1240,241,17,38,224,1726,1880
2581,Steve Blake,319,170,14,33,156,664,805
959,Steve Nash,1106,855,332,759,523,2911,3257
200779,Steve Novak,104,3,0,0,3,110,113
202178,Sundiata Gaines,111,42,0,0,42,195,229
2551,T.J. Ford,223,141,13,33,128,512,636
201959,Taj Gibson,569,58,58,138,0,707,707
2419,Tayshaun Prince,1098,215,35,73,180,1531,1702
201944,Terrence Williams,106,38,11,25,27,185,212
200757,Thabo Sefolosha,401,111,69,150,42,635,675
201152,Thaddeus Young,1045,82,8,18,74,1211,1283
689,Theo Ratliff,2,3,0,0,3,8,11
201168,Tiago Splitter,278,26,0,0,26,330,356
1495,Tim Duncan,1022,203,10,23,193,1431,1614
202389,Timofey Mozgov,163,15,1,2,14,193,207
201962,Toney Douglas,856,244,11,25,233,1347,1566
2754,Tony Allen,643,104,5,10,99,851,930
1499,Tony Battie,100,12,0,0,12,124,136
2225,Tony Parker,1368,513,27,62,486,2402,2822
1503,Tracy McGrady,574,252,30,66,222,1084,1265
2566,Travis Outlaw,756,84,4,8,80,924,1000
2772,Trevor Ariza,826,162,33,75,129,1159,1273
202344,Trevor Booker,346,35,7,16,28,418,443
201234,Trey Johnson,34,11,0,0,11,56,61
2211,Troy Murphy,109,23,4,11,19,158,177
201951,Ty Lawson,933,377,15,33,362,1690,2019
201946,Tyler Hansbrough,767,41,3,8,38,851,889
201936,Tyreke Evans,1012,319,21,48,298,1656,1859
200748,Tyrus Thomas,419,29,3,6,26,477,501
2199,Tyson Chandler,748,32,0,0,32,812,844
2617,Udonis Haslem,104,6,5,13,1,119,120
1713,Vince Carter,1022,146,32,74,114,1324,1431
2209,Vladimir Radmanovic,374,79,2,4,77,532,609
101144,Von Wafer,184,35,0,0,35,254,288
201961,Wayne Ellington,410,72,3,7,69,555,621
202325,Wesley Johnson,709,148,19,40,129,1007,1134
202083,Wesley Matthews,1300,164,14,30,150,1630,1770
101198,Will Bynum,482,195,14,35,181,879,1035
2584,Willie Green,672,74,27,60,47,826,871
202378,Willie Warren,37,27,0,0,27,91,118
201163,Wilson Chandler,1100,120,9,24,111,1346,1456
202333,Xavier Henry,165,18,3,7,15,202,217
2397,Yao Ming,51,4,0,0,4,59,63
201146,Yi Jianlian,355,25,4,10,21,407,428
202220,Zabian Dowdell,121,51,10,22,41,225,265
2216,Zach Randolph,1504,163,13,28,150,1832,1953
2585,Zaza Pachulia,349,58,6,12,52,465,516
980,Zydrunas Ilgauskas,360,26,19,44,7,418,425
