PLAYER_ID,PLAYER_NAME,PTS,AST,known_ast,known_assist_points,remaining_ast,minimum_created,maximum_created
203463,Ben McLemore,655,59,8,20,51,777,828
202687,Bismack Biyombo,210,23,0,0,23,256,279
201933,Blake Griffin,359,105,46,111,59,588,647
1626246,Boban Marjanovic,98,3,1,3,2,105,107
1626171,Bobby Portis Jr.,1052,86,35,92,51,1246,1297
203992,Bogdan Bogdanović,950,194,20,48,174,1346,1520
202711,Bojan Bogdanovic,1248,120,5,13,115,1491,1606
1629626,Bol Bol,33,5,0,0,5,43,48
1630538,Bones Hyland,698,191,2,6,189,1082,1270
202954,Brad Wanamaker,83,55,0,0,55,193,248
203078,Bradley Beal,928,265,34,77,231,1467,1685
1630527,Brandon Boston Jr.,343,51,4,8,47,445,492
1629634,Brandon Clarke,666,86,6,15,80,841,921
1629164,Brandon Goodwin,171,91,13,30,78,357,433
1627742,Brandon Ingram,1246,307,21,53,286,1871,2147
202688,Brandon Knight,32,8,0,0,8,48,56
1630314,Brandon Williams,309,94,0,0,94,497,588
1630296,Braxton Key,79,11,3,7,8,102,110
1630271,Brodric Thomas,21,11,0,0,11,43,54
201572,Brook Lopez,161,6,2,4,4,173,177
1628971,Bruce Brown,647,148,24,58,124,953,1077
1628981,Bruno Fernando,88,7,0,0,7,102,109
1627854,Bryn Forbes,663,75,17,42,58,821,879
1627741,Buddy Hield,1265,229,10,25,219,1728,1943
1629604,CJ Elleby,339,87,6,15,81,516,596
203468,CJ McCollum,1370,315,38,91,277,2015,2272
101139,CJ Miles,0,0,0,0,0,0,0
1630595,Cade Cunningham,1114,356,46,110,310,1844,2140
1628997,Caleb Martin,551,64,2,6,62,681,743
1629629,Cam Reddish,497,48,11,27,37,598,635
1630560,Cam Thomas,570,78,14,30,64,728,792
1629661,Cameron Johnson,822,99,9,21,90,1023,1113
1630787,Cameron McGriff,14,3,0,0,3,20,23
1628419,Cameron Oliver,23,3,1,2,2,29,31
1626166,Cameron Payne,626,282,17,39,265,1196,1456
1627747,Caris LeVert,986,248,53,128,195,1504,1698
1630637,Carlik Jones,4,5,0,0,5,14,19
2546,Carmelo Anthony,919,68,9,22,59,1059,1118
1629035,Carsen Edwards,23,14,1,2,13,51,64
1630199,Cassius Stanley,52,4,0,0,4,60,64
1630216,Cassius Winston,14,7,1,2,6,28,34
1627760,Cat Barber,0,3,2,6,1,8,9
1626224,Cedi Osman,709,135,11,28,124,985,1106
1628990,Chandler Hutchison,4,2,0,0,2,8,10
1629646,Charles Bassey,69,7,0,0,7,83,90
1629718,Charlie Brown Jr.,30,6,1,3,5,43,48
1630602,Chaundee Brown Jr.,31,4,3,6,1,39,40
1627767,Cheick Diallo,11,0,0,0,0,11,11
1629002,Chimezie Metu,534,60,2,4,58,654,712
1628449,Chris Boucher,754,25,2,6,23,806,829
1629185,Chris Chiozza,67,65,6,16,59,201,260
1630537,Chris Duarte,720,114,8,18,106,950,1056
101108,Chris Paul,958,702,63,138,639,2374,2895
1629735,Chris Silva,26,7,0,0,7,40,47
1626174,Christian Wood,1218,155,12,29,143,1533,1676
1629643,Chuma Okeke,605,118,13,30,105,845,950
203991,Clint Capela,820,92,15,36,77,1010,1087
1629632,Coby White,772,176,176,401,0,1173,1173
1628998,Cody Martin,544,179,40,101,139,923,1062
203469,Cody Zeller,140,22,0,0,22,184,206
1630175,Cole Anthony,1062,369,16,39,353,1807,2150
1629012,Collin Sexton,176,23,0,0,23,222,245
1630557,Corey Kispert,634,85,5,12,80,806,886
202709,Cory Joseph,521,237,22,53,215,1004,1215
1628591,Craig Sword,6,1,0,0,1,8,9
1626156,D'Angelo Russell,1176,460,33,76,427,2106,2522
201571,D.J. Augustin,294,107,8,20,99,512,611
1628391,D.J. Wilson,30,5,0,0,5,40,45
1629610,DaQuan Jeffries,2,1,0,0,1,4,5
1630227,Daishen Nix,77,40,0,0,40,157,197
1629751,Dakota Mathias,6,1,0,0,1,8,9
1630625,Dalano Banton,205,99,10,26,89,409,498
1627745,Damian Jones,454,69,0,0,69,592,661
203081,Damian Lillard,695,212,10,25,202,1124,1322
1627814,Damion Lee,467,63,1,3,62,594,656
1628422,Damyean Dotson,4,1,0,0,1,6,7
1629655,Daniel Gafford,677,68,7,17,61,816,877
1630187,Daniel Oturu,9,0,0,0,0,9,9
1628464,Daniel Theis,384,41,2,5,39,467,506
201568,Danilo Gallinari,771,101,10,23,91,976,1067
201980,Danny Green,366,64,16,38,48,500,548
1627863,Danuel House Jr.,248,44,2,6,42,338,380
1629647,Darius Bazley,745,97,14,36,83,947,1030
1629636,Darius Garland,1473,583,137,307,446,2672,3058
201954,Darren Collison,4,2,1,2,1,8,9
1630561,David Duke Jr.,104,17,2,4,15,138,153
1630525,David Johnson,0,0,0,0,0,0,0
1628021,David Nwaba,233,35,2,4,33,303,336
1630558,Davion Mitchell,861,313,9,26,304,1495,1786
202722,Davis Bertans,311,31,2,4,29,373,402
1628432,Davon Reed,209,53,3,8,50,317,367
1630549,Day'Ron Sharpe,198,17,2,5,15,233,248
1628368,De'Aaron Fox,1367,330,24,59,306,2038,2334
1629631,De'Andre Hunter,709,68,4,10,64,847,911
1629001,De'Anthony Melton,791,194,5,12,189,1181,1368
201599,DeAndre Jordan,206,21,6,16,15,252,267
1627761,DeAndre' Bembry,284,66,38,90,28,430,458
1630610,DeJon Jarreau,0,0,0,0,0,0,0
201942,DeMar DeRozan,2118,374,374,948,0,3066,3066
202326,DeMarcus Cousins,430,71,7,19,64,577,641
1629731,Dean Wade,269,52,3,6,49,373,422
1629028,Deandre Ayton,997,84,10,27,74,1172,1246
1629686,Deividas Sirvydis,3,1,0,0,1,5,6
1627749,Dejounte Murray,1438,627,360,843,267,2815,3058
1626153,Delon Wright,342,188,7,20,181,724,905
1630166,Deni Avdija,685,167,9,22,158,1023,1181
203471,Dennis Schröder,867,296,21,50,275,1467,1732
1628372,Dennis Smith Jr.,206,132,16,40,116,478,590
1627756,Denzel Valentine,69,11,0,0,11,91,102
202324,Derrick Favors,206,25,2,4,23,256,279
1627884,Derrick Jones Jr.,286,30,30,75,0,361,361
201565,Derrick Rose,311,103,24,56,79,525,604
1628476,Derrick Walton Jr.,19,21,0,0,21,61,82
1628401,Derrick White,992,366,111,266,255,1768,2009
1630217,Desmond Bane,1384,208,12,28,196,1804,1997
1626164,Devin Booker,1822,329,25,61,304,2491,2779
1629962,Devin Cannady,50,10,0,0,10,70,80
1630170,Devin Vassell,872,136,42,105,94,1165,1259
1629653,Devon Dotson,29,15,15,38,0,67,67
1629719,Devontae Cacok,46,6,1,2,5,58,63
1628984,Devonte' Graham,902,316,36,88,280,1550,1812
203473,Dewayne Dedmon,422,47,5,12,42,518,560
1629712,Didi Louzada,35,5,0,0,5,45,50
1628415,Dillon Brooks,590,88,0,0,88,766,852
1627734,Domantas Sabonis,1171,323,32,75,291,1828,2117
1628378,Donovan Mitchell,1733,358,23,55,335,2458,2792
1628978,Donte DiVincenzo,380,118,24,53,94,621,715
1627827,Dorian Finney-Smith,880,150,33,75,117,1189,1306
203926,Doug McDermott,578,64,26,62,38,716,754
203110,Draymond Green,346,320,7,19,313,991,1304
1629234,Drew Eubanks,546,85,17,41,68,723,791
1630613,Duane Washington Jr.,473,85,14,31,71,646,717
1629130,Duncan Robinson,863,129,10,24,119,1125,1244
2730,Dwight Howard,372,35,3,7,32,443,475
203939,Dwight Powell,717,97,15,33,82,914,996
1629685,Dylan Windler,110,34,4,9,30,179,209
202334,Ed Davis,28,7,1,3,6,43,49
203901,Elfrid Payton,150,99,12,27,87,351,438
1630190,Elijah Hughes,126,22,0,0,22,170,192
1629150,Emanuel Terry,0,2,0,0,2,4,6
1626144,Emmanuel Mudiay,3,4,0,0,4,11,15
202683,Enes Freedom,128,8,0,0,8,144,152
202339,Eric Bledsoe,534,225,16,44,209,996,1199
201569,Eric Gordon,765,154,19,48,135,1083,1218
1629672,Eric Paschall,334,36,0,0,36,406,442
1630647,Eugene Omoruyi,7,2,1,2,1,11,12
203095,Evan Fournier,1125,171,12,28,159,1471,1630
1630596,Evan Mobley,1034,174,18,43,156,1389,1545
1630267,Facundo Campazzo,332,220,16,39,204,779,977
1630624,Feron Hunt,0,1,0,0,1,2,3
1628402,Frank Jackson,560,55,7,16,48,672,720
1626163,Frank Kaminsky,95,13,0,0,13,121,134
1628373,Frank Ntilikina,240,69,11,28,58,384,442
1630532,Franz Wagner,1197,231,20,45,211,1664,1873
1627832,Fred VanVleet,1320,434,42,97,392,2201,2548
1630273,Freddie Gillespie,21,5,1,2,4,31,35
1627788,Furkan Korkmaz,509,127,13,33,114,770,884
1629216,Gabe Vincent,591,210,29,75,181,1028,1208
1628221,Gabe York,8,4,2,4,2,16,18
1630466,Gabriel Deck,18,5,0,0,5,28,33
1630994,Gabriel Lundberg,13,11,0,0,11,35,46
202066,Garrett Temple,309,74,9,19,65,458,523
1629726,Garrison Mathews,650,64,5,13,59,781,840
1629109,Gary Clark,101,18,1,3,17,138,155
203914,Gary Harris,679,108,11,29,97,902,999
1627780,Gary Payton II,502,64,2,4,62,630,692
1629018,Gary Trent Jr.,1283,141,10,25,131,1570,1698
201588,George Hill,334,120,54,138,66,604,670
1628994,George King,1,0,0,0,0,1,1
1627777,Georges Niang,700,102,19,47,83,913,996
1630686,Georgios Kalaitzakis,86,12,0,0,12,110,120
203507,Giannis Antetokounmpo,2002,388,255,665,133,2933,3066
1629048,Goga Bitadze,349,55,3,6,52,459,511
201609,Goran Dragic,157,86,1,3,85,330,413
202330,Gordon Hayward,778,177,43,107,134,1153,1286
203476,Gorgui Dieng,154,34,6,13,28,223,251
1629684,Grant Williams,602,78,5,11,73,759,832
1628960,Grayson Allen,733,100,48,119,52,956,1008
1630535,Greg Brown III,225,35,1,3,34,296,330
202328,Greg Monroe,76,22,7,17,15,123,138
1628977,Hamidou Diallo,636,73,10,26,63,788,851
203084,Harrison Barnes,1265,186,15,41,171,1648,1819
202355,Hassan Whiteside,534,26,2,6,24,588,612
1629755,Hassani Gravett,50,20,5,11,15,91,106
1629312,Haywood Highsmith,43,6,2,6,4,57,61
1630529,Herbert Jones,742,167,17,39,150,1081,1231
1629649,Ignas Brazdeikis,210,37,4,11,33,287,320
1630193,Immanuel Quickley,882,275,22,55,253,1443,1695
1629067,Isaac Bonga,12,4,0,0,4,20,24
1630171,Isaac Okoro,588,121,23,58,98,842,940
1628392,Isaiah Hartenstein,563,160,2,6,158,885,1043
1630543,Isaiah Jackson,297,10,2,5,8,318,326
1630198,Isaiah Joe,198,35,3,8,32,270,302
1630587,Isaiah Livers,121,21,1,3,20,164,184
1629676,Isaiah Roby,454,71,4,10,67,598,665
1630191,Isaiah Stewart,589,82,8,19,74,756,830
202738,Isaiah Thomas,184,34,5,12,29,254,283
1630225,Isaiah Todd,20,4,0,0,4,28,32
202397,Ish Smith,410,244,26,61,218,907,1123
1630688,Ish Wainright,108,15,1,3,14,139,153
1627826,Ivica Zubac,785,120,4,11,116,1028,1144
1630550,JT Thor,67,19,2,5,17,106,123
1629630,Ja Morant,1564,384,28,60,356,2336,2674
203210,JaMychal Green,432,59,2,4,57,550,607
1630605,JaQuori McLaughlin,0,2,1,3,1,5,6
201580,JaVale McGee,680,42,0,0,42,764,806
203953,Jabari Parker,53,6,1,2,5,65,70
1630183,Jaden McDaniels,647,79,8,18,71,807,878
1630531,Jaden Springer,2,0,0,0,0,2,2
203109,Jae Crowder,632,124,14,35,110,887,997
1630256,Jae'Sean Tate,919,222,22,57,200,1376,1576
1630186,Jahmi'us Ramsey,60,7,0,0,7,74,81
1630693,Jaime Echenique,0,0,0,0,0,0,0
1627774,Jake Layman,81,9,0,0,9,99,108
1627751,Jakob Poeltl,915,189,79,190,110,1325,1435
1628973,Jalen Brunson,1285,377,70,179,307,2078,2380
1630224,Jalen Green,1157,176,6,15,170,1512,1682
1630552,Jalen Johnson,52,3,0,0,3,58,61
1629667,Jalen McDaniels,340,58,15,38,43,464,507
1630188,Jalen Smith,470,24,2,4,22,518,540
1630591,Jalen Suggs,564,209,23,48,186,984,1170
1630547,James Bouknight,142,26,8,19,18,197,215
203516,James Ennis III,29,3,0,0,3,35,38
201935,James Harden,1432,667,502,1160,165,2922,3060
201949,James Johnson,340,130,38,93,92,617,709
1630691,Jamorko Pickett,50,7,0,0,7,64,71
1630215,Jared Butler,161,63,2,6,61,289,350
1629607,Jared Harper,37,14,0,0,14,65,79
1628991,Jaren Jackson Jr.,1272,86,2,5,84,1445,1529
1629020,Jarred Vanderbilt,512,94,8,21,86,705,791
1628386,Jarrett Allen,904,92,15,35,77,1093,1170
1629633,Jarrett Culver,130,33,3,7,30,197,227
1629600,Jarron Cumberland,2,1,0,0,1,4,5
1629602,Javin DeLaurier,0,0,0,0,0,0,0
1629750,Javonte Green,468,60,60,143,0,611,611
1630606,Javonte Smart,51,16,4,10,12,85,97
1629637,Jaxson Hayes,654,43,5,12,38,742,780
1630643,Jay Huff,0,1,0,0,1,2,3
1630206,Jay Scrubb,49,8,0,0,8,65,73
1627759,Jaylen Brown,1559,231,12,28,219,2025,2242
1629658,Jaylen Hoard,103,17,0,0,17,137,154
1628537,Jaylen Morris,2,2,0,0,2,6,8
1629669,Jaylen Nowell,527,130,10,24,120,791,911
1629873,Jaysean Paige,0,1,0,0,1,2,3
1628369,Jayson Tatum,2046,334,21,56,313,2728,3038
1630288,Jeff Dowtin Jr.,19,10,0,0,10,39,49
201145,Jeff Green,772,96,5,12,91,966,1057
1629203,Jemerrio Jones,4,0,0,0,0,4,4
203924,Jerami Grant,904,111,13,31,98,1131,1229
1630526,Jeremiah Robinson-Earl,366,49,7,18,42,468,510
203087,Jeremy Lamb,410,81,5,12,76,574,650
1630579,Jericho Sims,90,21,2,6,19,134,153
1628975,Jevon Carter,277,96,32,78,64,483,545
202710,Jimmy Butler III,1219,312,31,78,281,1859,2135
1629111,Jock Landale,265,45,12,33,33,364,397
203925,Joe Harris,158,14,10,24,4,190,194
204060,Joe Ingles,325,158,11,27,147,646,793
2207,Joe Johnson,2,0,0,0,0,2,2
1630580,Joe Wieskamp,61,9,2,4,7,79,86
1630555,Joel Ayayi,2,4,1,3,3,11,14
203954,Joel Embiid,2079,284,79,196,205,2685,2886
1628381,John Collins,876,98,12,28,86,1076,1162
1629723,John Konchar,349,109,6,16,103,571,674
1630257,Jon Teske,0,1,0,0,1,2,3
202685,Jonas Valanciunas,1314,190,19,43,171,1699,1870
1630228,Jonathan Kuminga,652,64,4,9,60,781,841
1628395,Jordan Bell,0,0,0,0,0,0,0
203903,Jordan Clarkson,1266,194,6,15,188,1657,1845
1630692,Jordan Goodwin,0,0,0,0,0,0,0
1629162,Jordan McLaughlin,233,180,14,34,166,599,765
1629670,Jordan Nwora,487,59,24,59,35,616,651
1629673,Jordan Poole,1405,304,7,16,297,2015,2309
1630648,Jordan Schakel,5,0,0,0,0,5,5
1630631,Jose Alvarado,330,152,18,42,134,640,772
1630528,Josh Christopher,587,150,7,16,143,889,1032
1630581,Josh Giddey,674,345,35,91,310,1385,1681
1630182,Josh Green,319,79,9,24,70,483,553
1628404,Josh Hart,807,224,16,41,208,1264,1471
1628367,Josh Jackson,328,54,13,31,41,441,482
1629006,Josh Okogie,133,25,4,8,21,183,204
1626196,Josh Richardson,666,115,11,25,104,899,1002
1630563,Joshua Primo,288,81,21,53,60,461,521
201950,Jrue Holiday,1225,457,158,376,299,2199,2494
1629308,Juan Toscano-Anderson,298,127,3,6,124,552,676
1627823,Juancho Hernangomez,131,20,0,0,20,171,191
203944,Julius Randle,1447,370,44,116,326,2215,2541
1626147,Justin Anderson,102,33,2,5,31,169,200
1630551,Justin Champagnie,81,11,0,0,11,103,114
203200,Justin Holiday,749,128,12,28,116,1009,1125
1628382,Justin Jackson,15,2,0,0,2,19,21
1629620,Justin Robinson,78,32,20,48,12,150,162
1626159,Justise Winslow,274,84,6,13,78,443,521
203994,Jusuf Nurkić,842,157,9,23,148,1161,1309
1629752,Juwan Morgan,5,1,0,0,1,7,8
1630231,KJ Martin,696,101,5,13,96,901,997
1629644,KZ Okpala,77,14,0,0,14,105,119
1630539,Kai Jones,22,4,1,2,3,30,33
1626157,Karl-Anthony Towns,1818,269,27,64,242,2366,2608
1626208,Keifer Sykes,180,62,2,4,60,304,363
1628966,Keita Bates-Diop,335,41,11,27,30,422,452
1629103,Kelan Martin,171,21,2,5,19,214,233
1629640,Keldon Johnson,1278,158,57,134,101,1614,1715
1629833,Keljin Blevins,95,19,2,4,17,133,150
203482,Kelly Olynyk,365,111,23,53,88,594,682
1626162,Kelly Oubre Jr.,1137,84,17,40,67,1311,1378
202689,Kemba Walker,431,131,8,18,123,695,816
1629026,Kenrich Williams,363,108,10,23,98,582,680
203145,Kent Bazemore,132,34,1,2,33,200,233
203484,Kentavious Caldwell-Pope,1018,145,13,30,132,1312,1444
1630553,Keon Johnson,267,76,6,13,70,420,490
1630556,Kessler Edwards,284,31,7,18,24,350,374
201142,Kevin Durant,1643,351,112,266,239,2387,2593
1628989,Kevin Huerter,892,203,22,52,181,1306,1487
1628995,Kevin Knox II,93,10,2,5,8,114,122
201567,Kevin Love,1007,160,30,68,130,1335,1461
1630698,Kevin Pangos,39,30,4,10,26,101,127
1629645,Kevin Porter Jr.,949,376,24,61,352,1714,2056
1626172,Kevon Looney,491,165,6,13,159,822,981
203920,Khem Birch,247,56,7,18,49,363,412
203114,Khris Middleton,1325,358,147,348,211,2095,2305
1630165,Killian Hayes,453,277,41,94,236,1019,1255
1629681,Killian Tillie,118,22,2,4,20,162,182
1630184,Kira Lewis Jr.,141,49,5,13,44,242,285
202691,Klay Thompson,652,88,1,2,87,828,915
1627739,Kris Dunn,106,79,0,0,79,264,339
204001,Kristaps Porziņģis,1030,119,16,37,103,1273,1376
203937,Kyle Anderson,521,183,5,11,178,888,1066
1629657,Kyle Guy,74,17,0,0,17,108,125
1628398,Kyle Kuzma,1130,233,19,43,214,1601,1812
200768,Kyle Lowry,844,474,35,85,439,1807,2210
202681,Kyrie Irving,796,167,25,59,142,1139,1269
200746,LaMarcus Aldridge,607,42,15,39,27,700,727
1630163,LaMelo Ball,1508,571,222,525,349,2731,3064
1630205,Lamar Stevens,383,44,10,29,34,480,514
202362,Lance Stephenson,384,165,22,51,143,721,863
1629013,Landry Shamet,573,108,11,25,97,792,889
204038,Langston Galloway,14,12,6,13,6,39,45
1626204,Larry Nance Jr.,321,81,5,12,76,485,561
1628374,Lauri Markkanen,900,81,14,32,67,1066,1133
2544,LeBron James,1695,349,45,103,304,2406,2697
1630195,Leandro Bolmaro,50,21,6,13,15,93,108
1629623,Lindell Wigginton,80,23,8,18,15,128,143
1630322,Lindy Waters III,199,24,1,3,23,248,271
1629022,Lonnie Walker IV,849,152,69,160,83,1175,1258
1628366,Lonzo Ball,455,178,178,408,0,863,863
101150,Lou Williams,354,105,12,30,93,570,663
1629663,Louis King,45,9,1,3,8,64,72
1629652,Luguentz Dort,877,88,4,9,84,1054,1138
1629029,Luka Dončić,1847,568,202,491,366,3070,3416
1630568,Luka Garza,186,20,3,7,17,227,244
1628379,Luke Kennard,833,146,3,7,143,1126,1269
1628436,Luke Kornet,30,9,2,5,7,49,56
1630640,MJ Walker,0,1,0,0,1,2,3
1630644,Mac McClung,8,1,0,0,1,10,11
1630201,Malachi Flynn,189,70,2,5,68,330,395
1627763,Malcolm Brogdon,687,212,14,35,198,1118,1311
1630792,Malcolm Hill,72,8,8,18,0,90,90
1627736,Malik Beasley,953,116,6,14,110,1187,1297
1630238,Malik Fitts,21,5,0,0,5,31,36
1628370,Malik Monk,1048,218,20,47,198,1491,1688
1629005,Malik Newman,8,1,0,0,1,10,11
1629603,Mamadi Diakite,56,2,0,0,2,60,62
1630585,Marcus Garrett,13,7,2,5,5,28,33
202694,Marcus Morris Sr.,830,113,10,26,103,1062,1165
203935,Marcus Smart,861,417,20,49,397,1704,2098
1628365,Markelle Fultz,195,99,0,0,99,393,492
202693,Markieff Morris,129,23,0,0,23,175,198
1630250,Marko Simonovic,17,0,0,0,0,17,17
1630210,Markus Howard,126,7,2,4,5,140,145
1627737,Marquese Chriss,154,17,4,9,13,189,202
1628963,Marvin Bagley III,540,36,1,2,35,612,647
1630222,Mason Jones,27,4,0,0,4,35,39
203486,Mason Plumlee,477,226,47,118,179,953,1131
1629680,Matisse Thybulle,379,75,19,49,56,540,596
1629760,Matt Mooney,0,0,0,0,0,0,0
1630346,Matt Ryan,3,0,0,0,0,3,3
1629744,Matt Thomas,161,20,20,48,0,209,209
203090,Maurice Harkless,217,23,4,10,19,265,284
1629622,Max Strus,721,92,8,17,84,906,990
1628467,Maxi Kleber,411,68,7,20,61,553,614
1630593,McKinley Wright IV,5,3,3,8,0,13,13
1628982,Melvin Frazier Jr.,32,1,0,0,1,34,35
1630695,Micah Potter,12,0,0,0,0,12,12
1629008,Michael Porter Jr.,89,17,0,0,17,123,140
1628969,Mikal Bridges,1162,185,19,45,166,1539,1705
201144,Mike Conley,986,385,19,45,366,1763,2128
203488,Mike Muscala,344,22,0,0,22,388,410
1628970,Miles Bridges,1613,300,57,141,243,2240,2481
1630540,Miles McBride,89,41,0,0,41,171,212
1629011,Mitchell Robinson,610,38,5,15,33,691,724
1629671,Miye Oni,5,5,0,0,5,15,20
1628964,Mo Bamba,756,85,5,11,80,927,1007
1628420,Monte Morris,945,333,26,63,307,1622,1927
1626149,Montrezl Harrell,932,145,14,34,131,1228,1359
1629021,Moritz Wagner,564,87,9,23,78,743,821
1629650,Moses Brown,171,1,0,0,1,173,174
1630541,Moses Moody,228,23,0,0,23,274,297
1630589,Moses Wright,5,2,1,3,1,10,11
1628539,Mychal Mulder,69,5,0,0,5,79,84
1629619,Myles Powell,13,3,0,0,3,19,22
1626167,Myles Turner,540,44,5,12,39,630,669
1630230,Naji Marshall,313,62,1,2,61,437,498
1629642,Nassir Little,410,54,0,0,54,518,572
1630207,Nate Hinton,0,0,0,0,0,0,0
1630233,Nathan Knight,138,22,3,7,19,183,202
1629675,Naz Reid,637,71,4,10,67,781,848
1629674,Neemias Queta,45,6,0,0,6,57,63
202357,Nemanja Bjelica,433,159,14,33,145,756,901
203457,Nerlens Noel,85,23,3,7,20,132,152
1629651,Nic Claxton,410,43,14,33,29,501,530
1630208,Nick Richards,150,13,3,7,10,177,187
1629638,Nickeil Alexander-Walker,692,156,7,17,149,1007,1154
201587,Nicolas Batum,491,100,4,8,96,691,787
203917,Nik Stauskas,18,2,0,0,2,22,24
203999,Nikola Jokić,2004,584,26,58,558,3178,3706
202696,Nikola Vučević,1288,236,236,587,0,1875,1875
1626181,Norman Powell,853,96,5,13,91,1048,1139
203658,Norvel Pelle,6,0,0,0,0,6,6
1628384,OG Anunoby,822,125,15,38,110,1080,1190
1630167,Obi Toppin,648,77,6,15,71,805,876
1630846,Olivier Sarr,153,19,0,0,19,191,210
1630209,Omer Yurtseven,299,49,2,4,47,397,444
1630168,Onyeka Okongwu,392,53,12,28,41,502,543
1629052,Oshae Brissett,613,72,11,29,61,764,825
203490,Otto Porter Jr.,515,94,8,20,86,707,793
200782,P.J. Tucker,539,149,14,34,135,843,978
1629023,P.J. Washington,668,147,48,120,99,986,1083
1628408,PJ Dozier,97,29,2,6,27,157,184
1628238,Paris Bass,6,0,0,0,0,6,6
1627783,Pascal Siakam,1551,360,33,78,327,2283,2608
1626192,Pat Connaughton,645,82,43,104,39,827,866
201976,Patrick Beverley,533,268,25,60,243,1079,1322
1630172,Patrick Williams,153,15,15,36,0,189,189
201988,Patty Mills,923,183,69,155,114,1306,1417
202331,Paul George,754,176,15,37,161,1113,1272
200794,Paul Millsap,115,29,16,38,13,179,192
1630194,Paul Reed,116,16,2,5,14,149,163
1628778,Paul Watson,31,8,0,0,8,47,55
1630202,Payton Pritchard,442,139,5,11,134,721,855
1627822,Petr Cornelie,14,3,1,3,2,21,23
1630173,Precious Achiuwa,664,82,10,22,72,830,902
1629656,Quentin Grimes,275,44,3,6,41,363,404
1629683,Quinndary Weatherspoon,30,5,0,0,5,40,45
1630181,R.J. Hampton,489,158,14,36,144,813,957
1629628,RJ Barrett,1402,208,16,36,192,1822,2012
1630612,RJ Nembhard Jr.,15,12,1,2,11,39,50
200765,Rajon Rondo,186,170,21,46,149,530,676
203526,Raul Neto,526,217,20,47,197,967,1159
1629730,Rayjon Tucker,21,10,3,6,7,41,48
203493,Reggie Bullock Jr.,583,83,12,31,71,756,827
202704,Reggie Jackson,1263,359,12,27,347,1984,2324
1629617,Reggie Perry,92,12,0,0,12,116,128
1626158,Richaun Holmes,468,48,3,6,45,564,609
201937,Ricky Rubio,445,225,20,49,205,904,1100
1630306,Rob Edwards,3,0,0,0,0,3,3
203496,Robert Covington,604,92,7,17,85,791,876
1629057,Robert Williams III,607,121,9,19,112,850,962
1630218,Robert Woodard II,7,3,0,0,3,13,16
201577,Robin Lopez,254,54,4,9,50,363,413
203918,Rodney Hood,163,38,15,35,23,244,267
203585,Rodney McGruder,273,48,7,16,41,371,412
1629641,Romeo Langford,218,21,2,5,19,261,280
1626220,Royce O'Neale,570,191,14,35,177,959,1136
200752,Rudy Gay,446,56,4,11,52,561,613
203497,Rudy Gobert,1027,72,9,25,63,1178,1241
1629060,Rui Hachimura,475,48,4,10,44,573,617
201566,Russell Westbrook,1441,550,73,165,477,2560,3013
1627853,Ryan Arcidiacono,16,4,0,0,4,24,28
1630240,Saben Lee,208,107,20,50,87,432,519
1630180,Saddiq Bey,1321,233,42,105,191,1808,1995
1626155,Sam Dekker,0,0,0,0,0,0,0
1630573,Sam Hauser,65,10,1,3,9,86,95
1630241,Sam Merrill,25,4,0,0,4,33,37
1630572,Sandro Mamukelashvili,154,22,4,10,18,200,218
1630583,Santi Aldama,132,21,0,0,21,174,195
