PLAYER_ID,PLAYER_NAME,PTS,AST,known_ast,known_assist_points,remaining_ast,minimum_created,maximum_created
1629001,De'Anthony Melton,421,114,65,149,49,668,716
201599,DeAndre Jordan,142,26,4,9,22,195,217
1630610,DeJon Jarreau,43,26,2,5,24,96,120
201942,DeMar DeRozan,1897,421,421,1044,0,2941,2941
1629731,Dean Wade,291,43,13,31,30,382,412
1629028,Deandre Ayton,920,90,18,46,72,1110,1182
1627749,Dejounte Murray,1753,502,446,1080,56,2945,3001
1626153,Delon Wright,210,119,19,47,100,457,557
1630166,Deni Avdija,1102,286,75,180,211,1704,1915
203471,Dennis Schröder,1122,488,204,489,284,2179,2450
1628372,Dennis Smith Jr.,369,203,58,135,145,794,938
1641726,Dereck Lively II,483,60,26,68,34,619,653
1631220,Dereon Seabron,14,5,3,7,2,25,27
1627884,Derrick Jones Jr.,657,75,16,44,59,819,878
201565,Derrick Rose,191,78,2,5,76,348,424
1628401,Derrick White,1107,377,240,574,137,1955,2092
1630217,Desmond Bane,997,230,39,92,191,1471,1657
1626164,Devin Booker,1841,472,373,916,99,2955,3054
1630170,Devin Vassell,1323,277,72,173,205,1906,2111
1628984,Devonte' Graham,114,49,4,9,45,213,258
1641926,Dexter Dennis,22,4,0,0,4,30,34
1628415,Dillon Brooks,915,119,29,70,90,1165,1255
1631376,Dmytro Skapintsev,0,0,0,0,0,0,0
1627734,Domantas Sabonis,1593,673,366,919,307,3126,3428
1631230,Dominick Barlow,144,36,8,20,28,220,248
1628378,Donovan Mitchell,1463,333,78,186,255,2159,2402
1628978,Donte DiVincenzo,1259,216,55,126,161,1707,1868
1627827,Dorian Finney-Smith,580,107,27,68,80,808,888
203926,Doug McDermott,351,70,14,35,56,498,554
203110,Draymond Green,475,332,165,393,167,1202,1366
1629234,Drew Eubanks,379,63,53,129,10,528,538
1641809,Drew Peterson,11,1,0,0,1,13,14
1630696,Dru Smith,39,14,4,9,10,68,78
1629130,Duncan Robinson,875,192,53,123,139,1276,1414
1641871,Duop Reath,617,67,14,34,53,757,810
203939,Dwight Powell,208,84,13,34,71,384,455
1629685,Dylan Windler,43,10,8,18,2,65,67
1630700,Dyson Daniels,354,164,104,244,60,718,778
1630604,E.J. Liddell,4,1,1,2,0,6,6
1641734,Emoni Bates,41,10,0,0,10,61,71
201569,Eric Gordon,749,139,125,297,14,1074,1088
1630647,Eugene Omoruyi,207,35,10,20,25,277,302
203095,Evan Fournier,220,48,35,80,13,326,339
1630596,Evan Mobley,785,160,37,90,123,1121,1244
1630196,Filip Petrusev,3,0,0,0,0,3,3
1628373,Frank Ntilikina,5,4,4,10,0,15,15
1630532,Franz Wagner,1421,269,142,344,127,2019,2139
1627832,Fred VanVleet,1270,589,181,430,408,2516,2869
1627788,Furkan Korkmaz,88,25,12,28,13,142,155
1641713,GG Jackson,699,59,8,20,51,821,872
1629216,Gabe Vincent,34,21,19,43,2,81,83
202066,Garrett Temple,88,28,3,9,25,147,172
1629726,Garrison Mathews,325,37,25,62,12,411,423
203914,Gary Harris,372,87,47,110,40,562,601
1627780,Gary Payton II,240,48,23,59,25,349,374
1629018,Gary Trent Jr.,974,119,34,74,85,1218,1303
1627777,Georges Niang,768,98,22,55,76,975,1051
203507,Giannis Antetokounmpo,2222,476,257,674,219,3334,3551
1629048,Goga Bitadze,311,79,45,108,34,487,520
202330,Gordon Hayward,500,158,25,59,133,825,953
1641711,Gradey Dick,510,68,15,37,53,653,706
1629684,Grant Williams,784,174,36,86,138,1146,1277
1628960,Grayson Allen,1014,227,180,434,47,1542,1589
1630535,Greg Brown III,15,4,1,2,3,23,26
1630611,Gui Santos,82,14,7,18,7,114,121
1628977,Hamidou Diallo,2,1,0,0,1,4,5
203084,Harrison Barnes,1000,99,56,133,43,1219,1262
1628385,Harry Giles III,56,6,2,4,4,68,72
1629312,Haywood Highsmith,405,70,17,44,53,555,608
1630929,Henri Drell,11,4,4,9,0,20,20
1630529,Herbert Jones,837,199,129,306,70,1283,1353
1641816,Hunter Tyson,20,2,0,0,2,24,26
1630641,Ibou Badji,34,13,2,5,11,61,72
1630193,Immanuel Quickley,1156,331,88,206,243,1848,2070
1630171,Isaac Okoro,647,132,32,80,100,927,1027
1628392,Isaiah Hartenstein,582,188,59,139,129,979,1108
1630543,Isaiah Jackson,383,50,11,23,39,484,523
1630198,Isaiah Joe,636,99,16,38,83,840,923
1630587,Isaiah Livers,114,25,17,41,8,171,179
1630600,Isaiah Mobley,23,6,1,3,5,36,41
1630191,Isaiah Stewart,503,73,63,146,10,669,679
202738,Isaiah Thomas,8,3,1,3,2,15,17
1631209,Isaiah Wong,2,0,0,0,0,2,2
202397,Ish Smith,139,145,59,141,86,452,538
1630688,Ish Wainright,23,1,1,2,0,25,25
1627826,Ivica Zubac,794,93,28,72,65,996,1061
1631167,Izaiah Brockington,4,0,0,0,0,4,4
1631120,JD Davison,16,10,1,2,9,36,45
1630550,JT Thor,199,29,6,17,23,262,285
1629630,Ja Morant,226,73,8,19,65,375,438
201580,JaVale McGee,185,17,12,29,5,224,229
1631095,Jabari Smith Jr.,1044,121,28,66,93,1296,1389
1631133,Jabari Walker,638,71,11,28,60,786,846
1631298,Jack White,6,1,0,0,1,8,9
1631367,Jacob Gilyard,173,137,20,52,117,459,576
1631210,Jacob Toppin,13,3,0,0,3,19,22
1630702,Jaden Hardy,530,109,20,47,89,755,844
1631093,Jaden Ivey,1185,296,205,488,91,1855,1945
1630183,Jaden McDaniels,757,101,39,94,62,975,1037
1630531,Jaden Springer,163,44,18,41,26,256,282
203109,Jae Crowder,312,66,35,88,31,462,493
1630256,Jae'Sean Tate,265,64,12,29,52,398,450
1630186,Jahmi'us Ramsey,47,8,2,5,6,64,70
1631170,Jaime Jaquez Jr.,889,195,46,116,149,1303,1452
1631222,Jake LaRavia,379,58,16,39,42,502,544
1627751,Jakob Poeltl,555,127,52,118,75,823,897
1628973,Jalen Brunson,2212,519,139,333,380,3305,3679
1630622,Jalen Crutcher,0,0,0,0,0,0,0
1631105,Jalen Duren,841,147,109,246,38,1163,1201
1630224,Jalen Green,1610,291,78,192,213,2228,2441
1641720,Jalen Hood-Schifino,34,8,8,19,0,53,53
1630552,Jalen Johnson,896,203,159,377,44,1361,1405
1629667,Jalen McDaniels,169,37,10,25,27,248,275
1629618,Jalen Pickett,42,21,4,8,17,84,101
1641771,Jalen Slawson,8,2,2,5,0,13,13
1630188,Jalen Smith,601,63,13,27,50,728,778
1630591,Jalen Suggs,943,205,97,229,108,1388,1495
1631114,Jalen Williams,1355,322,69,165,253,2026,2279
1630592,Jalen Wilson,214,45,13,31,32,309,341
1631288,Jamal Cain,97,10,0,0,10,117,127
1627750,Jamal Murray,1250,384,65,150,319,2038,2325
1631123,Jamaree Bouyea,21,11,3,8,8,45,53
1630547,James Bouknight,50,6,3,7,3,63,66
201935,James Harden,1192,614,215,505,399,2495,2865
201949,James Johnson,8,8,4,10,4,26,30
1630164,James Wiseman,446,54,38,85,16,563,579
1641716,Jarace Walker,120,40,14,32,26,204,230
1630215,Jared Butler,251,126,41,96,85,517,602
1631197,Jared Rhoden,83,14,6,13,8,112,120
1628991,Jaren Jackson Jr.,1486,154,38,106,116,1824,1940
1629020,Jarred Vanderbilt,150,36,34,81,2,235,237
1628386,Jarrett Allen,1271,210,50,118,160,1709,1869
1630554,Jason Preston,12,16,13,34,3,52,55
1631241,Javon Freeman-Liberty,153,40,2,4,38,233,270
1629750,Javonte Green,110,5,5,12,0,122,122
1630606,Javonte Smart,0,0,0,0,0,0,0
1629637,Jaxson Hayes,303,33,27,65,6,380,386
1630643,Jay Huff,23,2,0,0,2,27,29
1627759,Jaylen Brown,1610,249,146,364,103,2180,2283
1629669,Jaylen Nowell,81,19,6,15,13,122,135
1631119,Jaylin Williams,276,110,17,41,93,503,596
1628369,Jayson Tatum,1987,364,295,747,69,2872,2941
1630288,Jeff Dowtin Jr.,52,27,8,19,19,109,128
201145,Jeff Green,509,70,22,51,48,656,704
203924,Jerami Grant,1132,152,34,88,118,1456,1569
1630526,Jeremiah Robinson-Earl,115,21,11,25,10,160,170
1631110,Jeremy Sochan,861,249,66,165,183,1392,1575
1630579,Jericho Sims,92,25,3,7,22,143,165
1631257,Jermaine Samuels Jr.,20,3,0,0,3,26,29
1629010,Jerome Robinson,31,5,5,11,0,42,42
1641724,Jett Howard,29,6,3,8,3,43,46
1628975,Jevon Carter,357,94,94,222,0,579,579
202710,Jimmy Butler III,1246,298,71,188,227,1888,2114
1629111,Jock Landale,274,65,16,38,49,410,459
203925,Joe Harris,39,10,8,19,2,62,64
204060,Joe Ingles,296,203,90,200,113,722,834
203954,Joel Embiid,1353,219,149,371,70,1864,1934
1628381,John Collins,1027,77,42,100,35,1197,1232
1629723,John Konchar,235,110,26,65,84,468,552
1631098,Johnny Davis,152,32,15,34,17,220,237
1630548,Johnny Juzang,144,23,6,15,17,193,210
202685,Jonas Valanciunas,1002,173,109,252,64,1382,1446
1628371,Jonathan Isaac,393,30,17,37,13,456,469
1630228,Jonathan Kuminga,1188,163,60,158,103,1552,1655
1629007,Jontay Porter,115,60,24,50,36,237,273
203903,Jordan Clarkson,942,277,126,301,151,1545,1696
1630259,Jordan Ford,12,2,0,0,2,16,18
1630692,Jordan Goodwin,368,155,71,167,84,703,787
1641722,Jordan Hawkins,524,70,38,90,32,678,710
1629162,Jordan McLaughlin,195,110,28,69,82,428,510
1641757,Jordan Miller,13,0,0,0,0,13,13
1629670,Jordan Nwora,364,62,12,27,50,491,541
1629673,Jordan Poole,1356,343,86,207,257,2077,2312
1641775,Jordan Walsh,15,5,1,3,4,26,30
1630631,Jose Alvarado,397,117,75,173,42,654,696
1630581,Josh Giddey,986,386,70,171,316,1789,2098
1630182,Josh Green,469,130,34,82,96,743,839
1628404,Josh Hart,761,331,77,188,254,1457,1710
1631169,Josh Minott,50,8,3,6,5,66,71
1629006,Josh Okogie,277,64,45,107,19,422,441
1626196,Josh Richardson,425,105,21,51,84,644,728
1630563,Joshua Primo,2,0,0,0,0,2,2
201950,Jrue Holiday,860,333,205,509,128,1625,1753
1629308,Juan Toscano-Anderson,7,4,0,0,4,15,19
1631262,Jules Bernard,74,16,3,8,13,108,121
1630577,Julian Champagnie,504,103,34,84,69,726,795
1641763,Julian Phillips,89,13,13,30,0,119,119
1631124,Julian Strawther,227,47,15,36,32,327,359
203944,Julius Randle,1102,229,49,128,180,1590,1770
1630551,Justin Champagnie,89,19,7,16,12,129,141
203200,Justin Holiday,234,67,18,41,49,373,422
1628382,Justin Jackson,0,0,0,0,0,0,0
1631303,Justin Minaya,61,21,2,5,19,104,123
203994,Jusuf Nurkić,829,301,220,505,81,1496,1577
1630231,KJ Martin,224,51,20,51,31,337,368
1629232,Kaiser Gates,0,0,0,0,0,0,0
1626157,Karl-Anthony Towns,1349,189,44,103,145,1742,1886
202695,Kawhi Leonard,1613,244,77,193,167,2140,2307
1631099,Keegan Murray,1172,129,75,188,54,1468,1522
1628966,Keita Bates-Diop,197,38,30,73,8,286,294
1629640,Keldon Johnson,1084,195,55,133,140,1497,1637
203482,Kelly Olynyk,762,347,120,275,227,1491,1709
1626162,Kelly Oubre Jr.,1049,101,47,114,54,1271,1325
1631112,Kendall Brown,21,5,2,5,3,32,35
1631254,Kenneth Lofton Jr.,96,33,1,3,32,163,193
1629026,Kenrich Williams,325,93,21,48,72,517,589
203484,Kentavious Caldwell-Pope,766,183,43,100,140,1146,1286
1631165,Keon Ellis,310,85,34,83,51,495,546
1630553,Keon Johnson,31,3,2,5,1,38,39
1630556,Kessler Edwards,93,15,5,13,10,126,136
201142,Kevin Durant,2032,378,354,837,24,2917,2941
1628989,Kevin Huerter,655,166,86,206,80,1021,1101
1628995,Kevin Knox II,223,23,12,29,11,274,285
201567,Kevin Love,485,115,25,57,90,722,812
1630284,Kevon Harris,4,1,0,0,1,6,7
1626172,Kevon Looney,334,133,49,123,84,625,709
1641749,Keyontae Johnson,11,4,0,0,4,19,23
1641718,Keyonte George,974,332,151,368,181,1704,1880
203114,Khris Middleton,828,292,133,310,159,1456,1614
1630165,Killian Hayes,289,205,140,334,65,753,816
1630184,Kira Lewis Jr.,89,37,23,57,14,174,188
202691,Klay Thompson,1375,176,88,201,88,1752,1840
1641738,Kobe Brown,89,25,3,8,22,141,163
1641723,Kobe Bufkin,81,27,22,48,5,139,144
1628424,Kobi Simmons,20,12,3,6,9,44,53
1627739,Kris Dunn,357,254,104,260,150,917,1066
1631200,Kris Murray,376,80,14,34,66,542,605
204001,Kristaps Porziņģis,1145,115,64,157,51,1404,1455
203937,Kyle Anderson,506,331,95,226,236,1204,1440
1628398,Kyle Kuzma,1553,296,87,202,209,2173,2375
200768,Kyle Lowry,487,253,80,194,173,1027,1198
202681,Kyrie Irving,1487,299,37,89,262,2100,2349
1630163,LaMelo Ball,526,176,49,109,127,889,990
1630205,Lamar Stevens,272,28,1,2,27,328,355
1629013,Landry Shamet,327,54,18,48,36,447,483
1626204,Larry Nance Jr.,350,113,71,173,42,607,649
1628374,Lauri Markkanen,1278,110,45,116,65,1524,1589
2544,LeBron James,1822,589,492,1141,97,3157,3241
1641778,Leaky Black,69,24,8,21,16,122,138
1631159,Leonard Miller,29,8,2,5,6,46,52
1631311,Lester Quiñones,164,36,10,23,26,239,265
1629623,Lindell Wigginton,6,0,0,0,0,6,6
1630322,Lindy Waters III,137,24,4,12,20,189,209
1629022,Lonnie Walker IV,565,74,29,70,45,725,770
1629652,Luguentz Dort,860,113,23,58,90,1098,1188
1629029,Luka Dončić,2370,686,179,427,507,3815,4257
1630568,Luka Garza,99,4,2,5,2,108,110
1629677,Luka Samanic,177,19,3,6,16,215,231
1628379,Luke Kennard,429,136,25,60,111,711,818
1628436,Luke Kornet,334,67,30,76,37,484,521
1630201,Malachi Flynn,380,130,53,136,77,670,747
1631103,Malaki Branham,690,156,28,67,128,1013,1139
1627763,Malcolm Brogdon,613,214,35,78,179,1049,1219
1630608,Malcolm Cazalon,0,0,0,0,0,0,0
1627736,Malik Beasley,889,108,59,138,49,1125,1174
1628370,Malik Monk,1110,370,214,506,156,1928,2082
1642013,Malik Williams,19,2,0,0,2,23,25
1629603,Mamadi Diakite,12,2,0,0,2,16,18
1641970,Maozinha Pereira,48,2,0,0,2,52,54
1630699,MarJon Beauchamp,211,31,15,34,16,277,293
202694,Marcus Morris Sr.,316,36,18,42,18,394,412
1631204,Marcus Sasser,586,236,161,394,75,1130,1203
203935,Marcus Smart,289,86,9,23,77,466,543
1631109,Mark Williams,242,22,5,13,17,289,306
1628365,Markelle Fultz,335,120,56,137,64,600,664
202693,Markieff Morris,66,16,3,7,13,99,112
1641806,Markquis Nowell,2,2,2,5,0,7,7
1629716,Marques Bolden,37,4,0,0,4,45,49
1628963,Marvin Bagley III,583,55,32,76,23,705,728
1630222,Mason Jones,7,5,0,0,5,17,22
203486,Mason Plumlee,244,55,19,46,36,362,398
1629680,Matisse Thybulle,354,90,18,44,72,542,614
1630562,Matt Hurt,32,4,2,5,2,41,43
1630346,Matt Ryan,152,18,9,19,9,189,198
1631108,Max Christie,284,60,56,142,4,434,438
1629622,Max Strus,853,283,64,156,219,1447,1662
1628467,Maxi Kleber,191,68,10,26,58,333,391
1641721,Maxwell Lewis,11,6,6,12,0,23,23
1630695,Micah Potter,53,6,1,2,5,65,70
1629008,Michael Porter Jr.,1356,122,22,53,100,1609,1707
1628969,Mikal Bridges,1606,299,95,246,204,2260,2461
201144,Mike Conley,869,449,133,316,316,1817,2121
203488,Mike Muscala,157,37,14,38,23,241,264
1628970,Miles Bridges,1449,231,65,157,166,1938,2102
1630540,Miles McBride,562,114,29,70,85,802,887
1629011,Mitchell Robinson,173,18,6,16,12,213,225
1628964,Mo Bamba,253,41,21,52,20,345,365
1628420,Monte Morris,164,69,16,40,53,310,363
1629021,Moritz Wagner,868,96,53,125,43,1079,1122
1629650,Moses Brown,75,7,0,0,7,89,96
1630541,Moses Moody,533,57,27,63,30,656,686
1631338,Mouhamadou Gueye,26,5,2,6,3,38,41
1631243,Mouhamed Gueye,24,4,0,0,4,32,36
1631217,Moussa Diabaté,29,4,0,0,4,37,41
1626167,Myles Turner,1313,100,26,65,74,1526,1600
1630230,Naji Marshall,466,128,77,183,51,751,802
1629642,Nassir Little,152,21,18,47,3,205,208
1630207,Nate Hinton,33,10,0,0,10,53,63
1631466,Nate Williams,63,7,2,5,5,78,83
1641877,Nathan Mensah,33,9,4,10,5,53,58
1629675,Naz Reid,1090,106,35,84,71,1316,1386
1629674,Neemias Queta,154,20,9,25,11,201,212
1629651,Nic Claxton,841,147,46,111,101,1154,1255
1630208,Nick Richards,652,54,14,31,40,763,803
1641733,Nick Smith Jr.,302,59,28,73,31,437,468
1629638,Nickeil Alexander-Walker,655,204,56,141,148,1092,1240
201587,Nicolas Batum,320,128,72,158,56,590,646
203999,Nikola Jokić,2085,708,167,389,541,3556,4033
1631107,Nikola Jović,352,90,6,16,84,536,620
202696,Nikola Vučević,1370,254,254,623,0,1993,1993
1641730,Noah Clowney,133,18,9,23,9,174,183
1626181,Norman Powell,1056,82,27,64,55,1230,1285
1628384,OG Anunoby,733,107,43,105,64,966,1030
1630167,Obi Toppin,843,128,36,87,92,1114,1206
1630534,Ochai Agbaji,455,83,21,51,62,630,692
1630846,Olivier Sarr,34,2,2,6,0,40,40
1641765,Olivier-Maxence Prosper,121,22,0,0,22,165,187
1630209,Omer Yurtseven,222,29,10,26,19,286,305
1641931,Onuralp Bitim,80,13,13,31,0,111,111
1630168,Onyeka Okongwu,561,74,49,120,25,731,756
1631115,Orlando Robinson,99,34,2,6,32,169,201
1631131,Oscar Tshiebwe,26,2,0,0,2,30,32
1629052,Oshae Brissett,201,44,25,66,19,305,324
203490,Otto Porter Jr.,39,8,4,10,4,57,61
1631172,Ousmane Dieng,133,37,8,20,29,211,240
200782,P.J. Tucker,52,16,6,16,10,88,98
1629023,P.J. Washington,939,141,32,76,109,1233,1342
1631094,Paolo Banchero,1804,431,263,635,168,2775,2941
1627783,Pascal Siakam,1737,342,165,406,177,2497,2671
1626192,Pat Connaughton,428,161,80,191,81,781,862
1630311,Pat Spencer,4,5,0,0,5,14,19
1631116,Patrick Baldwin Jr.,168,29,12,29,17,231,248
201976,Patrick Beverley,451,212,112,267,100,918,1012
1630172,Patrick Williams,429,66,66,166,0,595,595
201988,Patty Mills,127,34,19,49,15,206,221
202331,Paul George,1671,262,76,176,186,2219,2405
1630194,Paul Reed,600,109,40,93,69,831,900
1630202,Payton Pritchard,787,281,145,362,136,1421,1557
1631250,Pete Nance,3,0,0,0,0,3,3
1631212,Peyton Watson,532,86,19,48,67,714,781
1630173,Precious Achiuwa,565,97,37,88,60,773,833
1629656,Quentin Grimes,359,66,20,51,46,502,548
1631245,Quenton Jackson,2,2,2,5,0,7,7
1630181,R.J. Hampton,10,8,0,0,8,26,34
1629628,RJ Barrett,1170,193,49,117,144,1575,1719
1630564,RaiQuan Gray,23,6,0,0,6,35,41
1641712,Rayan Rupert,155,62,9,24,53,285,338
203493,Reggie Bullock Jr.,96,15,5,11,10,127,137
202704,Reggie Jackson,833,308,60,137,248,1466,1702
1626158,Richaun Holmes,199,25,11,28,14,255,269
1641741,Ricky Council IV,173,16,5,14,11,209,220
203496,Robert Covington,127,24,10,22,14,177,191
1629057,Robert Williams III,41,5,1,2,4,51,55
201577,Robin Lopez,18,4,3,7,1,27,28
1631199,Ron Harper Jr.,0,1,1,2,0,2,2
1626220,Royce O'Neale,608,219,104,247,115,1085,1200
203497,Rudy Gobert,1061,102,34,86,68,1283,1351
1629060,Rui Hachimura,923,81,71,182,10,1125,1135
201566,Russell Westbrook,754,306,68,153,238,1383,1614
1627853,Ryan Arcidiacono,0,4,1,3,3,9,12
1631157,Ryan Rollins,44,14,7,16,7,74,81
1630240,Saben Lee,71,30,22,50,8,137,145
1630180,Saddiq Bey,863,92,67,164,25,1077,1102
1630573,Sam Hauser,712,82,46,120,36,904,940
1630241,Sam Merrill,485,108,20,49,88,710,798
1630572,Sandro Mamukelashvili,190,49,10,25,39,293,332
1630583,Santi Aldama,654,138,30,73,108,943,1051
1628426,Sasha Vezenkov,225,19,12,33,7,272,279
1630703,Scoot Henderson,868,336,60,140,276,1560,1821
1630567,Scottie Barnes,1191,363,137,326,226,1969,2180
1630590,Scotty Pippen Jr.,271,98,26,64,72,479,551
203552,Seth Curry,226,44,2,4,42,314,356
1641754,Seth Lundy,14,0,0,0,0,14,14
1631101,Shaedon Sharpe,510,94,19,45,75,705,780
1628983,Shai Gilgeous-Alexander,2254,465,114,292,351,3248,3594
1629003,Shake Milton,216,60,18,43,42,343,385
1627885,Shaquille Harrison,2,0,0,0,0,2,2
1631321,Sidy Cissoko,45,10,0,0,10,65,75
