EntityId,Name,Points,AssistPoints,created,rank
201163,Wilson Chandler,993.0,334.0,1327.0,101
201977,Marcus Thornton,1057.0,247.0,1304.0,102
201579,Roy Hibbert,946.0,355.0,1301.0,103
2568,Carlos Delfino,825.0,455.0,1280.0,104
1740,Rashard Lewis,1013.0,257.0,1270.0,105
101198,Will Bynum,628.0,640.0,1268.0,106
1888,Richard Hamilton,831.0,436.0,1267.0,107
201196,Ramon Sessions,674.0,582.0,1256.0,108
1882,Elton Brand,996.0,258.0,1254.0,109
2246,Mehmet Okur,988.0,259.0,1247.0,110
200794,Paul Millsap,954.0,287.0,1241.0,111
2732,Ben Gordon,855.0,375.0,1230.0,112
2446,Rasual Butler,979.0,250.0,1229.0,113
201574,Jason Thompson,939.0,281.0,1220.0,114
2240,Gilbert Arenas,722.0,498.0,1220.0,114
200751,Randy Foye,704.0,511.0,1215.0,116
201609,Goran Dragic,635.0,578.0,1213.0,117
1715,Jason Williams,493.0,719.0,1212.0,118
2755,Kevin Martin,946.0,265.0,1211.0,119
201950,Jrue Holiday,587.0,614.0,1201.0,120
101112,Channing Frye,904.0,279.0,1183.0,121
200755,JJ Redick,788.0,392.0,1180.0,122
200826,J.J. Barea,596.0,579.0,1175.0,123
201944,Terrence Williams,656.0,514.0,1170.0,124
979,Jermaine O'Neal,950.0,211.0,1161.0,125
201584,Courtney Lee,885.0,268.0,1153.0,126
201152,Thaddeus Young,926.0,226.0,1152.0,127
1890,Shawn Marion,898.0,251.0,1149.0,128
201627,Anthony Morrow,899.0,248.0,1147.0,129
101115,Andrew Bynum,977.0,157.0,1134.0,130
2563,Dahntay Jones,776.0,357.0,1133.0,131
201567,Kevin Love,842.0,284.0,1126.0,132
101155,Ryan Gomes,832.0,279.0,1111.0,133
201228,C.J. Watson,667.0,423.0,1090.0,134
201150,Spencer Hawes,723.0,347.0,1070.0,135
201596,Mario Chalmers,521.0,544.0,1065.0,136
201935,James Harden,753.0,299.0,1052.0,137
2436,Flip Murray,746.0,304.0,1050.0,138
965,Derek Fisher,615.0,434.0,1049.0,139
1802,Brad Miller,719.0,328.0,1047.0,140
101111,Charlie Villanueva,931.0,116.0,1047.0,140
201575,Brandon Rush,774.0,269.0,1043.0,142
2034,Mike Miller,586.0,456.0,1042.0,143
202083,Wesley Matthews,769.0,273.0,1042.0,143
2440,Matt Barnes,716.0,323.0,1039.0,145
101141,Ersan Ilyasova,840.0,198.0,1038.0,146
101107,Marvin Williams,820.0,209.0,1029.0,147
2419,Tayshaun Prince,661.0,361.0,1022.0,148
201167,Arron Afflalo,724.0,297.0,1021.0,149
201573,Jerryd Bayless,630.0,391.0,1021.0,149
1905,Andrei Kirilenko,688.0,328.0,1016.0,151
201154,Al Thornton,804.0,209.0,1013.0,152
201956,Omri Casspi,792.0,206.0,998.0,153
2584,Willie Green,638.0,359.0,997.0,154
201951,Ty Lawson,542.0,453.0,995.0,155
978,Peja Stojakovic,784.0,202.0,986.0,156
2731,Emeka Okafor,850.0,127.0,977.0,157
201953,Eric Maynor,382.0,594.0,976.0,158
201149,Joakim Noah,687.0,286.0,973.0,159
2570,Kendrick Perkins,791.0,180.0,971.0,160
2753,Delonte West,528.0,429.0,957.0,161
2306,Carlos Arroyo,439.0,510.0,949.0,162
948,Marcus Camby,556.0,393.0,949.0,162
1515,Anthony Parker,595.0,349.0,944.0,164
101126,Nate Robinson,567.0,374.0,941.0,165
201571,D.J. Augustin,508.0,428.0,936.0,166
201162,Jared Dudley,674.0,261.0,935.0,167
200769,Shannon Brown,667.0,255.0,922.0,168
200771,Sergio Rodriguez,434.0,488.0,922.0,168
2030,Kenyon Martin,667.0,252.0,919.0,170
101110,Martell Webster,768.0,143.0,911.0,171
2203,Shane Battier,534.0,372.0,906.0,172
2551,T.J. Ford,484.0,421.0,905.0,173
2399,Mike Dunleavy,666.0,236.0,902.0,174
2617,Udonis Haslem,771.0,123.0,894.0,175
201959,Taj Gibson,735.0,157.0,892.0,176
739,Rasheed Wallace,710.0,178.0,888.0,177
200770,Jordan Farmar,591.0,289.0,880.0,178
2047,Quentin Richardson,678.0,202.0,880.0,178
2400,Drew Gooden,763.0,109.0,872.0,180
201604,Chris Douglas-Roberts,657.0,214.0,871.0,181
201973,Jonas Jerebko,741.0,125.0,866.0,182
201978,Chase Budinger,657.0,201.0,858.0,183
101124,Hakim Warrick,733.0,123.0,856.0,184
2760,Anderson Varejao,651.0,199.0,850.0,185
101139,CJ Miles,622.0,227.0,849.0,186
200758,Ronnie Brewer,511.0,334.0,845.0,187
1863,Earl Boykins,440.0,390.0,830.0,188
406,Shaquille O'Neal,636.0,182.0,818.0,189
2427,Roger Mason Jr.,501.0,311.0,812.0,190
1747,Rafer Alston,427.0,384.0,811.0,191
2223,Samuel Dalembert,667.0,143.0,810.0,192
2804,Andres Nocioni,635.0,169.0,804.0,193
201590,Donte Greene,647.0,156.0,803.0,194
200757,Thabo Sefolosha,489.0,314.0,803.0,194
2217,Brendan Haywood,704.0,96.0,800.0,196
201971,DeJuan Blair,638.0,149.0,787.0,197
201581,JJ Hickson,689.0,95.0,784.0,198
201942,DeMar DeRozan,662.0,119.0,781.0,199
200783,Craig Smith,585.0,196.0,781.0,199
201164,Rudy Fernandez,503.0,275.0,778.0,201
2554,Mickael Pietrus,651.0,122.0,773.0,202
2420,Nenad Krstic,639.0,120.0,759.0,203
201962,Toney Douglas,481.0,276.0,757.0,204
2863,Damien Wilkins,451.0,302.0,753.0,205
201603,Sonny Weems,518.0,226.0,744.0,206
201156,Nick Young,639.0,101.0,740.0,207
201229,Anthony Tolliver,539.0,201.0,740.0,207
201146,Yi Jianlian,623.0,108.0,731.0,209
1716,Larry Hughes,411.0,305.0,716.0,210
201970,Sam Young,595.0,113.0,708.0,211
2748,Dorell Wright,510.0,194.0,704.0,212
2443,Darius Songaila,543.0,160.0,703.0,213
2294,Charlie Bell,459.0,240.0,699.0,214
101236,Chuck Hayes,358.0,317.0,675.0,215
2067,Eddie House,473.0,200.0,673.0,216
201985,AJ Price,410.0,257.0,667.0,217
201158,Marco Belinelli,469.0,195.0,664.0,218
2039,Keyon Dooling,364.0,300.0,664.0,218
201961,Wayne Ellington,505.0,158.0,663.0,220
1899,James Posey,399.0,261.0,660.0,221
201601,Luc Mbah a Moute,453.0,192.0,645.0,222
686,Antonio McDyess,446.0,193.0,639.0,223
947,Allen Iverson,385.0,254.0,639.0,223
200748,Tyrus Thomas,508.0,120.0,628.0,225
2588,Matt Bonner,457.0,166.0,623.0,226
101161,Amir Johnson,511.0,107.0,618.0,227
201578,Marreese Speights,532.0,81.0,613.0,228
2407,Jared Jeffries,372.0,241.0,613.0,228
1112,Ben Wallace,381.0,224.0,605.0,230
200766,Marcus Williams,269.0,334.0,603.0,231
101131,Jason Maxiell,513.0,90.0,603.0,231
101120,Antoine Wright,435.0,156.0,591.0,233
980,Zydrunas Ilgauskas,474.0,108.0,582.0,234
436,Juwan Howard,437.0,139.0,576.0,235
2571,Leandro Barbosa,418.0,157.0,575.0,236
201583,Ryan Anderson,487.0,86.0,573.0,237
201958,Rodrigue Beaubois,397.0,167.0,564.0,238
2594,Kyle Korver,374.0,189.0,563.0,239
2586,Keith Bogans,347.0,212.0,559.0,240
2230,Maurice Evans,453.0,105.0,558.0,241
2572,Josh Howard,446.0,111.0,557.0,242
200797,Ryan Hollins,447.0,107.0,554.0,243
2743,Kris Humphries,487.0,67.0,554.0,243
2457,Jannero Pargo,344.0,198.0,542.0,245
2484,Devin Brown,399.0,140.0,539.0,246
1853,Anthony Carter,180.0,356.0,536.0,247
2733,Shaun Livingston,250.0,279.0,529.0,248
2555,Nick Collison,439.0,86.0,525.0,249
101129,Luther Head,357.0,167.0,524.0,250
101179,Ronnie Price,255.0,268.0,523.0,251
202130,Reggie Williams,365.0,158.0,523.0,251
2365,Chris Andersen,448.0,74.0,522.0,253
1737,Nazr Mohammed,459.0,61.0,520.0,254
711,Jerry Stackhouse,358.0,159.0,517.0,255
200789,Daniel Gibson,355.0,153.0,508.0,256
201952,Jeff Teague,228.0,271.0,499.0,257
2742,Sebastian Telfair,208.0,278.0,486.0,258
2754,Tony Allen,330.0,155.0,485.0,259
201586,Serge Ibaka,461.0,23.0,484.0,260
201576,Anthony Randolph,384.0,90.0,474.0,261
201587,Nicolas Batum,375.0,98.0,473.0,262
1503,Tracy McGrady,245.0,225.0,470.0,263
2431,David Andersen,367.0,100.0,467.0,264
2605,Marquis Daniels,288.0,159.0,447.0,265
201577,Robin Lopez,430.0,15.0,445.0,266
200811,Lou Amundson,371.0,69.0,440.0,267
2553,Jarvis Hayes,350.0,87.0,437.0,268
201175,Glen Davis,340.0,91.0,431.0,269
2585,Zaza Pachulia,333.0,95.0,428.0,270
201628,Bobby Brown,215.0,209.0,424.0,271
201611,Henry Walker,329.0,95.0,424.0,271
201948,Austin Daye,349.0,73.0,422.0,273
201580,JaVale McGee,386.0,30.0,416.0,274
2050,Morris Peterson,327.0,89.0,416.0,274
101142,Ronny Turiaf,207.0,204.0,411.0,276
2574,Jason Kapono,324.0,85.0,409.0,277
200081,Jamario Moon,296.0,112.0,408.0,278
956,Erick Dampier,328.0,75.0,403.0,279
200760,Rodney Carney,319.0,81.0,400.0,280
2566,Travis Outlaw,309.0,83.0,392.0,281
201599,DeAndre Jordan,336.0,51.0,387.0,282
2562,Sasha Pavlovic,263.0,122.0,385.0,283
2137,Ime Udoka,250.0,127.0,377.0,284
201975,Jodie Meeks,281.0,90.0,371.0,285
2199,Tyson Chandler,333.0,33.0,366.0,286
2224,Jamaal Tinsley,133.0,230.0,363.0,287
201949,James Johnson,256.0,107.0,363.0,287
2209,Vladimir Radmanovic,256.0,102.0,358.0,289
1088,Chucky Atkins,161.0,196.0,357.0,290
201805,Chris Hunter,270.0,84.0,354.0,291
101211,Stephen Graham,296.0,54.0,350.0,292
201153,Julian Wright,259.0,87.0,346.0,293
2239,Trenton Hassell,232.0,114.0,346.0,293
101138,Brandon Bass,290.0,45.0,335.0,295
101162,Marcin Gortat,293.0,41.0,334.0,296
101189,James Singleton,254.0,70.0,324.0,297
1904,Devean George,242.0,82.0,324.0,297
703,Kurt Thomas,210.0,112.0,322.0,299
2545,Darko Milicic,215.0,107.0,322.0,299
201161,Daequan Cook,223.0,96.0,319.0,301
101121,Joey Graham,266.0,52.0,318.0,302
200767,Josh Boone,253.0,64.0,317.0,303
201946,Tyler Hansbrough,246.0,62.0,308.0,304
2072,Michael Redd,215.0,92.0,307.0,305
101214,Jawad Williams,224.0,82.0,306.0,306
714,Michael Finley,202.0,100.0,302.0,307
2740,Andris Biedrins,166.0,132.0,298.0,308
101128,Francisco Garcia,202.0,94.0,296.0,309
201941,Jordan Hill,244.0,50.0,294.0,310
1533,Anthony Johnson,130.0,152.0,282.0,311
201960,DeMarre Carroll,209.0,73.0,282.0,311
200780,Solomon Jones,207.0,74.0,281.0,313
201177,Josh McRoberts,179.0,102.0,281.0,313
2756,Sasha Vujacic,185.0,95.0,280.0,315
201141,Greg Oden,233.0,44.0,277.0,316
201967,Dante Cunningham,243.0,33.0,276.0,317
201160,Jason Smith,189.0,76.0,265.0,318
2052,DeShawn Stevenson,136.0,126.0,262.0,319
200749,Shelden Williams,201.0,49.0,250.0,320
2694,Josh Powell,169.0,79.0,248.0,321
201202,Joel Anthony,218.0,29.0,247.0,322
1729,Ricky Davis,158.0,85.0,243.0,323
693,Joe Smith,194.0,47.0,241.0,324
201974,Derrick Brown,186.0,47.0,233.0,325
201934,Hasheem Thabeet,208.0,24.0,232.0,326
689,Theo Ratliff,178.0,53.0,231.0,327
2059,Eduardo Najera,157.0,69.0,226.0,328
200762,Oleksiy Pecherov,197.0,22.0,219.0,329
1725,Rasho Nesterovic,163.0,53.0,216.0,330
200776,Mardy Collins,111.0,95.0,206.0,331
2198,Kwame Brown,157.0,48.0,205.0,332
1630,Mikki Moore,115.0,86.0,201.0,333
201972,Jon Brockman,147.0,53.0,200.0,334
101177,Fabricio Oberto,83.0,112.0,195.0,335
201947,Earl Clark,140.0,50.0,190.0,336
202178,Sundiata Gaines,106.0,82.0,188.0,337
2592,James Jones,146.0,38.0,184.0,338
202066,Garrett Temple,136.0,48.0,184.0,338
2404,Chris Wilcox,152.0,27.0,179.0,340
201605,Nathan Jawai,124.0,54.0,178.0,341
201589,Darrell Arthur,143.0,35.0,178.0,341
201858,Cartier Martin,141.0,36.0,177.0,343
201151,Acie Law,113.0,58.0,171.0,344
201969,DaJuan Summers,134.0,37.0,171.0,344
1501,Tim Thomas,135.0,31.0,166.0,346
2556,Marcus Banks,109.0,55.0,164.0,347
201966,Jermaine Taylor,128.0,33.0,161.0,348
101118,Sean May,123.0,37.0,160.0,349
201178,Kyrylo Fesenko,128.0,30.0,158.0,350
2575,Luke Walton,69.0,86.0,155.0,351
1886,Jonathan Bender,118.0,36.0,154.0,352
2767,Royal Ivey,93.0,61.0,154.0,352
101130,Johan Petro,122.0,31.0,153.0,354
2250,Bobby Simmons,122.0,31.0,153.0,354
201189,Aaron Gray,104.0,46.0,150.0,356
101235,Kelenna Azubuike,125.0,22.0,147.0,357
2124,Malik Allen,105.0,40.0,145.0,358
2038,Joel Przybilla,123.0,19.0,142.0,359
2243,Brian Scalabrine,78.0,63.0,141.0,360
201945,Gerald Henderson,113.0,28.0,141.0,360
201612,Malik Hairston,99.0,38.0,137.0,362
200779,Steve Novak,113.0,16.0,129.0,363
2788,DJ Mbenga,105.0,17.0,122.0,364
200809,Chris Quinn,56.0,63.0,119.0,365
200756,Hilton Armstrong,71.0,47.0,118.0,366
2624,Quinton Ross,92.0,25.0,117.0,367
2429,Dan Gadzuric,88.0,29.0,117.0,367
200747,Adam Morrison,74.0,40.0,114.0,369
2501,Reggie Evans,95.0,17.0,112.0,370
201965,Jeff Ayres,104.0,3.0,107.0,371
101133,Ian Mahinmi,101.0,4.0,105.0,372
2853,Earl Barron,82.0,21.0,103.0,373
201592,J.R. Giddens,69.0,32.0,101.0,374
1902,Jeff Foster,49.0,51.0,100.0,375
2073,Brian Cardinal,48.0,50.0,98.0,376
1952,Raja Bell,71.0,27.0,98.0,376
202087,Alonzo Gee,81.0,16.0,97.0,378
1563,Kevin Ollie,44.0,45.0,89.0,379
201991,Lester Hudson,58.0,29.0,87.0,380
201632,Hamed Haddadi,62.0,20.0,82.0,381
2048,Jamaal Magloire,77.0,3.0,80.0,382
200796,Leon Powe,79.0,0.0,79.0,383
2041,Etan Thomas,75.0,3.0,78.0,384
1903,Kenny Thomas,41.0,32.0,73.0,385
201591,DJ White,59.0,9.0,68.0,386
101146,Roko Ukic,40.0,28.0,68.0,386
201043,Randolph Morris,62.0,5.0,67.0,388
201585,Kosta Koufos,53.0,13.0,66.0,389
201207,Coby Karl,28.0,35.0,63.0,390
201187,Dominic McGuire,38.0,23.0,61.0,391
201602,Kyle Weaver,36.0,24.0,60.0,392
201169,Alando Tucker,51.0,8.0,59.0,393
2679,Matt Carroll,46.0,12.0,58.0,394
201181,Chris Richard,37.0,17.0,54.0,395
201157,Sean Williams,52.0,2.0,54.0,395
2212,Steven Hunter,53.0,0.0,53.0,397
202132,Cedric Jackson,20.0,32.0,52.0,398
201980,Danny Green,40.0,11.0,51.0,399
201238,Mario West,30.0,18.0,48.0,400
2260,Jarron Collins,34.0,14.0,48.0,400
200822,Pops Mensah-Bonsu,39.0,7.0,46.0,402
202068,Marcus Landry,44.0,0.0,44.0,403
2205,DeSagana Diop,32.0,11.0,43.0,404
1499,Tony Battie,36.0,6.0,42.0,405
201785,Othyus Jeffers,37.0,2.0,39.0,406
201988,Patty Mills,26.0,12.0,38.0,407
200839,Mike Harris,29.0,7.0,36.0,408
201616,Darnell Jackson,23.0,11.0,34.0,409
283,Lindsey Hunter,13.0,20.0,33.0,410
200764,Renaldo Balkman,14.0,17.0,31.0,411
2229,Mike James,18.0,12.0,30.0,412
201595,Joey Dorsey,23.0,6.0,29.0,413
1730,Brian Skinner,26.0,0.0,26.0,414
2201,Eddy Curry,26.0,0.0,26.0,414
2215,Jason Collins,16.0,9.0,25.0,416
2409,Marcus Haislip,25.0,0.0,25.0,416
2366,Mike Wilks,16.0,9.0,25.0,416
2567,Brian Cook,21.0,2.0,23.0,419
101215,Will Conroy,6.0,17.0,23.0,419
101143,Travis Diener,6.0,17.0,23.0,419
200753,Patrick O'Bryant,19.0,3.0,22.0,422
2056,Primoz Brezec,19.0,2.0,21.0,423
2046,Desmond Mason,13.0,5.0,18.0,424
201957,Byron Mullens,14.0,3.0,17.0,425
2416,Kareem Rush,9.0,8.0,17.0,425
1922,Francisco Elson,12.0,5.0,17.0,425
101183,Shavlik Randolph,14.0,2.0,16.0,428
2078,Jason Hart,2.0,13.0,15.0,429
1752,Sean Marks,10.0,4.0,14.0,430
200781,Paul Davis,5.0,7.0,12.0,431
201981,Taylor Griffin,10.0,2.0,12.0,431
200821,Yakhouba Diawara,5.0,6.0,11.0,433
201629,Othello Hunter,11.0,0.0,11.0,433
201802,Oliver Lafayette,7.0,4.0,11.0,433
201582,Alexis Ajinca,10.0,0.0,10.0,436
201570,Joe Alexander,4.0,4.0,8.0,437
1763,Ryan Bowen,4.0,0.0,4.0,438
202079,Antonio Anderson,2.0,0.0,2.0,439
201821,Trey Gilder,2.0,0.0,2.0,439
101204,Dwayne Jones,0.0,0.0,0.0,441
201191,JamesOn Curry,0.0,0.0,0.0,441
