PLAYER_ID,PLAYER_NAME,PTS,Points,AST,Assists,point_diff,ast_diff,_merge
15,Eric Piatkowski,324,324.0,51,51.0,0.0,0.0,both
56,Gary Payton,873,873.0,469,469.0,0.0,0.0,both
57,Doug Christie,345,345.0,199,199.0,0.0,0.0,both
72,Kenny Anderson,203,203.0,103,103.0,0.0,0.0,both
84,Latrell Sprewell,1021,1021.0,179,179.0,0.0,0.0,both
87,Dikembe Mutombo,322,322.0,10,10.0,0.0,0.0,both
89,Nick Van Exel,586,586.0,227,227.0,0.0,0.0,both
109,Robert Horry,451,451.0,80,80.0,0.0,0.0,both
120,Steven Smith,314,314.0,71,71.0,0.0,0.0,both
124,Vlade Divac,34,34.0,19,19.0,0.0,0.0,both
133,David Wesley,948,948.0,265,265.0,0.0,0.0,both
136,P.J. Brown,886,886.0,178,178.0,0.0,0.0,both
147,Jalen Rose,1495,1495.0,209,209.0,0.0,0.0,both
185,Chris Webber,1306,1306.0,318,318.0,0.0,0.0,both
208,Sam Cassell,799,799.0,301,301.0,0.0,0.0,both
213,Antonio Davis,501,501.0,80,80.0,0.0,0.0,both
221,Clar. Weatherspoon,123,123.0,17,17.0,0.0,0.0,both
224,Eddie Jones,1018,1018.0,212,212.0,0.0,0.0,both
239,Darrick Martin,42,42.0,28,28.0,0.0,0.0,both
243,Aaron McKie,152,152.0,103,103.0,0.0,0.0,both
248,George Lynch,164,164.0,88,88.0,0.0,0.0,both
255,Grant Hill,1317,1317.0,220,220.0,0.0,0.0,both
258,Brian Grant,263,263.0,34,34.0,0.0,0.0,both
275,Allan Houston,237,237.0,42,42.0,0.0,0.0,both
278,Stacey Augmon,193,193.0,36,36.0,0.0,0.0,both
281,Scott Williams,33,33.0,8,8.0,0.0,0.0,both
283,Lindsey Hunter,285,285.0,130,130.0,0.0,0.0,both
292,Anthony Miller,4,4.0,1,1.0,0.0,0.0,both
297,Alonzo Mourning,282,282.0,18,18.0,0.0,0.0,both
299,Glenn Robinson,90,90.0,8,8.0,0.0,0.0,both
324,Anthony Peeler,153,153.0,57,57.0,0.0,0.0,both
339,Tom Gugliotta,239,239.0,68,68.0,0.0,0.0,both
353,Darrell Armstrong,264,264.0,178,178.0,0.0,0.0,both
358,Anfernee Hardaway,269,269.0,74,74.0,0.0,0.0,both
361,Clifford Robinson,533,533.0,104,104.0,0.0,0.0,both
