EntityId,Name,Points,AssistPoints,created,rank
2551,T.J. Ford,1106.0,934.0,2040.0,38
2406,Caron Butler,1392.0,646.0,2038.0,39
2561,David West,1593.0,436.0,2029.0,40
1891,Jason Terry,1447.0,568.0,2015.0,41
2422,John Salmons,1446.0,561.0,2007.0,42
101126,Nate Robinson,1272.0,723.0,1995.0,43
2546,Carmelo Anthony,1504.0,480.0,1984.0,44
201196,Ramon Sessions,976.0,1007.0,1983.0,45
2037,Jamal Crawford,1280.0,647.0,1927.0,46
2730,Dwight Howard,1624.0,296.0,1920.0,47
951,Ray Allen,1434.0,477.0,1911.0,48
201155,Rodney Stuckey,1058.0,848.0,1906.0,49
1740,Rashard Lewis,1401.0,498.0,1899.0,50
101127,Jarrett Jack,1074.0,796.0,1870.0,51
200746,LaMarcus Aldridge,1470.0,398.0,1868.0,52
1888,Richard Hamilton,1225.0,642.0,1867.0,53
2397,Yao Ming,1514.0,342.0,1856.0,54
2564,Boris Diaw,1072.0,759.0,1831.0,55
1747,Rafer Alston,900.0,931.0,1831.0,55
200751,Randy Foye,1139.0,681.0,1820.0,57
200752,Rudy Gay,1493.0,307.0,1800.0,58
201569,Eric Gordon,1252.0,496.0,1748.0,59
101135,David Lee,1293.0,443.0,1736.0,60
2419,Tayshaun Prince,1163.0,572.0,1735.0,61
2747,JR Smith,1233.0,498.0,1731.0,62
1733,Al Harrington,1469.0,244.0,1713.0,63
201596,Mario Chalmers,818.0,879.0,1697.0,64
1897,Metta World Peace,1181.0,513.0,1694.0,65
201144,Mike Conley,895.0,784.0,1679.0,66
201145,Jeff Green,1290.0,341.0,1631.0,67
947,Allen Iverson,995.0,634.0,1629.0,68
406,Shaquille O'Neal,1333.0,292.0,1625.0,69
2222,Gerald Wallace,1182.0,422.0,1604.0,70
201163,Wilson Chandler,1184.0,416.0,1600.0,71
101150,Lou Williams,1039.0,552.0,1591.0,72
2755,Kevin Martin,1254.0,325.0,1579.0,73
2757,Beno Udrih,800.0,778.0,1578.0,74
101111,Charlie Villanueva,1264.0,309.0,1573.0,75
2742,Sebastian Telfair,738.0,802.0,1540.0,76
2202,Jason Richardson,1212.0,320.0,1532.0,77
2581,Steve Blake,757.0,767.0,1524.0,78
2557,Luke Ridnour,688.0,832.0,1520.0,79
200758,Ronnie Brewer,1111.0,398.0,1509.0,80
2246,Mehmet Okur,1225.0,271.0,1496.0,81
2034,Mike Miller,722.0,751.0,1473.0,82
2746,Josh Smith,1073.0,396.0,1469.0,83
2211,Troy Murphy,1041.0,403.0,1444.0,84
1515,Anthony Parker,857.0,586.0,1443.0,85
201166,Aaron Brooks,894.0,544.0,1438.0,86
201154,Al Thornton,1194.0,241.0,1435.0,87
201571,D.J. Augustin,850.0,564.0,1414.0,88
200745,Andrea Bargnani,1202.0,209.0,1411.0,89
101155,Ryan Gomes,1092.0,307.0,1399.0,90
965,Derek Fisher,814.0,584.0,1398.0,91
255,Grant Hill,985.0,410.0,1395.0,92
2039,Keyon Dooling,748.0,645.0,1393.0,93
2405,Amar'e Stoudemire,1134.0,241.0,1375.0,94
2403,Nene,1123.0,243.0,1366.0,95
2427,Roger Mason Jr.,969.0,391.0,1360.0,96
2449,Luis Scola,1044.0,315.0,1359.0,97
2571,Leandro Barbosa,993.0,364.0,1357.0,98
2744,Al Jefferson,1156.0,195.0,1351.0,99
1885,Lamar Odom,885.0,457.0,1342.0,100
1802,Brad Miller,831.0,507.0,1338.0,101
101235,Kelenna Azubuike,1063.0,272.0,1335.0,102
2436,Flip Murray,974.0,358.0,1332.0,103
201563,Michael Beasley,1123.0,208.0,1331.0,104
201152,Thaddeus Young,1145.0,184.0,1329.0,105
200794,Paul Millsap,1028.0,293.0,1321.0,106
201188,Marc Gasol,975.0,335.0,1310.0,107
2248,Earl Watson,448.0,836.0,1284.0,108
2216,Zach Randolph,1041.0,243.0,1284.0,108
2749,Jameer Nelson,702.0,575.0,1277.0,110
201572,Brook Lopez,1068.0,194.0,1262.0,111
2440,Matt Barnes,788.0,470.0,1258.0,112
2753,Delonte West,751.0,497.0,1248.0,113
1853,Anthony Carter,412.0,826.0,1238.0,114
2566,Travis Outlaw,1034.0,201.0,1235.0,115
200826,J.J. Barea,617.0,609.0,1226.0,116
708,Kevin Garnett,899.0,324.0,1223.0,117
201150,Spencer Hawes,876.0,341.0,1217.0,118
2731,Emeka Okafor,1085.0,123.0,1208.0,119
1890,Shawn Marion,891.0,313.0,1204.0,120
201228,C.J. Watson,730.0,469.0,1199.0,121
200768,Kyle Lowry,584.0,613.0,1197.0,122
979,Jermaine O'Neal,905.0,282.0,1187.0,123
101128,Francisco Garcia,824.0,356.0,1180.0,124
201164,Rudy Fernandez,815.0,361.0,1176.0,125
201143,Al Horford,773.0,395.0,1168.0,126
1894,Corey Maggette,950.0,213.0,1163.0,127
1905,Andrei Kirilenko,776.0,365.0,1141.0,128
2572,Josh Howard,936.0,197.0,1133.0,129
201574,Jason Thompson,910.0,218.0,1128.0,130
1952,Raja Bell,799.0,316.0,1115.0,131
101124,Hakim Warrick,951.0,157.0,1108.0,132
2804,Andres Nocioni,867.0,237.0,1104.0,133
201156,Nick Young,892.0,203.0,1095.0,134
2446,Rasual Butler,922.0,168.0,1090.0,135
201567,Kevin Love,899.0,179.0,1078.0,136
2030,Kenyon Martin,769.0,299.0,1068.0,137
2772,Trevor Ariza,729.0,324.0,1053.0,138
714,Michael Finley,784.0,269.0,1053.0,138
1938,Manu Ginobili,683.0,357.0,1040.0,140
2584,Willie Green,685.0,345.0,1030.0,141
101107,Marvin Williams,845.0,180.0,1025.0,142
200748,Tyrus Thomas,857.0,163.0,1020.0,143
2740,Andris Biedrins,735.0,278.0,1013.0,144
200771,Sergio Rodriguez,356.0,657.0,1013.0,144
2605,Marquis Daniels,733.0,270.0,1003.0,146
2047,Quentin Richardson,733.0,265.0,998.0,147
2617,Udonis Haslem,794.0,201.0,995.0,148
978,Peja Stojakovic,812.0,182.0,994.0,149
739,Rasheed Wallace,795.0,193.0,988.0,150
2594,Kyle Korver,705.0,282.0,987.0,151
980,Zydrunas Ilgauskas,838.0,141.0,979.0,152
2229,Mike James,531.0,439.0,970.0,153
101154,Andray Blatche,713.0,256.0,969.0,154
101132,Linas Kleiza,813.0,143.0,956.0,155
2550,Kirk Hinrich,503.0,441.0,944.0,156
1503,Tracy McGrady,545.0,397.0,942.0,157
2294,Charlie Bell,587.0,343.0,930.0,158
200783,Craig Smith,746.0,177.0,923.0,159
1716,Larry Hughes,640.0,271.0,911.0,160
2736,Luol Deng,690.0,217.0,907.0,161
948,Marcus Camby,641.0,266.0,907.0,161
1533,Anthony Johnson,421.0,485.0,906.0,163
2072,Michael Redd,699.0,199.0,898.0,164
200789,Daniel Gibson,586.0,307.0,893.0,165
2067,Eddie House,691.0,200.0,891.0,166
2574,Jason Kapono,654.0,235.0,889.0,167
101139,CJ Miles,657.0,223.0,880.0,168
2760,Anderson Varejao,694.0,185.0,879.0,169
201584,Courtney Lee,646.0,230.0,876.0,170
101115,Andrew Bynum,714.0,160.0,874.0,171
2570,Kendrick Perkins,648.0,222.0,870.0,172
1899,James Posey,668.0,197.0,865.0,173
1517,Bobby Jackson,532.0,331.0,863.0,174
101142,Ronny Turiaf,470.0,391.0,861.0,175
201627,Anthony Morrow,676.0,185.0,861.0,175
201161,Daequan Cook,686.0,172.0,858.0,177
2588,Matt Bonner,667.0,190.0,857.0,178
2410,Fred Jones,378.0,433.0,811.0,179
200081,Jamario Moon,577.0,217.0,794.0,180
201187,Dominic McGuire,356.0,433.0,789.0,181
101138,Brandon Bass,686.0,100.0,786.0,182
686,Antonio McDyess,596.0,190.0,786.0,182
201601,Luc Mbah a Moute,594.0,192.0,786.0,182
2430,Carlos Boozer,599.0,173.0,772.0,185
101144,Von Wafer,610.0,159.0,769.0,186
2553,Jarvis Hayes,644.0,124.0,768.0,187
101198,Will Bynum,410.0,357.0,767.0,188
201575,Brandon Rush,610.0,156.0,766.0,189
2443,Darius Songaila,566.0,199.0,765.0,190
201149,Joakim Noah,537.0,227.0,764.0,191
200770,Jordan Farmar,416.0,348.0,764.0,191
2250,Bobby Simmons,556.0,206.0,762.0,193
201588,George Hill,438.0,323.0,761.0,194
1902,Jeff Foster,452.0,299.0,751.0,195
2203,Shane Battier,436.0,300.0,736.0,196
201171,Carl Landry,638.0,97.0,735.0,197
2555,Nick Collison,584.0,144.0,728.0,198
2209,Vladimir Radmanovic,540.0,185.0,725.0,199
1725,Rasho Nesterovic,473.0,247.0,720.0,200
2400,Drew Gooden,605.0,109.0,714.0,201
1887,Wally Szczerbiak,517.0,195.0,712.0,202
2230,Maurice Evans,574.0,134.0,708.0,203
101121,Joey Graham,597.0,111.0,708.0,203
1498,Antonio Daniels,300.0,407.0,707.0,205
1501,Tim Thomas,545.0,162.0,707.0,205
101119,Rashad McCants,554.0,153.0,707.0,205
2575,Luke Walton,326.0,380.0,706.0,208
2756,Sasha Vujacic,461.0,242.0,703.0,209
201175,Glen Davis,530.0,160.0,690.0,210
101145,Monta Ellis,474.0,211.0,685.0,211
201578,Marreese Speights,608.0,72.0,680.0,212
201146,Yi Jianlian,525.0,143.0,668.0,213
2554,Mickael Pietrus,510.0,153.0,663.0,214
101120,Antoine Wright,474.0,184.0,658.0,215
201159,Javaris Crittenton,317.0,340.0,657.0,216
200809,Chris Quinn,339.0,315.0,654.0,217
200796,Leon Powe,538.0,108.0,646.0,218
101146,Roko Ukic,301.0,344.0,645.0,219
200757,Thabo Sefolosha,389.0,248.0,637.0,220
956,Erick Dampier,454.0,180.0,634.0,221
201628,Bobby Brown,361.0,262.0,623.0,222
201141,Greg Oden,540.0,73.0,613.0,223
2585,Zaza Pachulia,481.0,130.0,611.0,224
201576,Anthony Randolph,499.0,109.0,608.0,225
201579,Roy Hibbert,494.0,111.0,605.0,226
201583,Ryan Anderson,487.0,117.0,604.0,227
2563,Dahntay Jones,429.0,175.0,604.0,227
201587,Nicolas Batum,426.0,171.0,597.0,229
1510,Brevin Knight,180.0,410.0,590.0,230
200779,Steve Novak,492.0,94.0,586.0,231
101106,Andrew Bogut,422.0,158.0,580.0,232
201158,Marco Belinelli,372.0,198.0,570.0,233
2223,Samuel Dalembert,523.0,38.0,561.0,234
2226,Will Solomon,263.0,294.0,557.0,235
2404,Chris Wilcox,447.0,107.0,554.0,236
200755,JJ Redick,382.0,169.0,551.0,237
200760,Rodney Carney,481.0,58.0,539.0,238
201580,JaVale McGee,489.0,49.0,538.0,239
201446,Mike Taylor,289.0,247.0,536.0,240
201589,Darrell Arthur,422.0,101.0,523.0,241
2365,Chris Andersen,452.0,70.0,522.0,242
2586,Keith Bogans,364.0,154.0,518.0,243
2413,Juan Dixon,261.0,255.0,516.0,244
2420,Nenad Krstic,445.0,70.0,515.0,245
201602,Kyle Weaver,299.0,213.0,512.0,246
2038,Joel Przybilla,448.0,61.0,509.0,247
101143,Travis Diener,206.0,302.0,508.0,248
2754,Tony Allen,359.0,147.0,506.0,249
101131,Jason Maxiell,452.0,49.0,501.0,250
200776,Mardy Collins,251.0,250.0,501.0,250
201609,Goran Dragic,246.0,252.0,498.0,252
201162,Jared Dudley,372.0,126.0,498.0,252
703,Kurt Thomas,343.0,154.0,497.0,254
2407,Jared Jeffries,296.0,193.0,489.0,255
1882,Elton Brand,399.0,86.0,485.0,256
2549,Chris Kaman,373.0,110.0,483.0,257
1563,Kevin Ollie,202.0,271.0,473.0,258
2562,Sasha Pavlovic,305.0,165.0,470.0,259
693,Joe Smith,374.0,92.0,466.0,260
201167,Arron Afflalo,363.0,95.0,458.0,261
2484,Devin Brown,328.0,129.0,457.0,262
2199,Tyson Chandler,397.0,52.0,449.0,263
1499,Tony Battie,372.0,72.0,444.0,264
101179,Ronnie Price,207.0,235.0,442.0,265
2052,DeShawn Stevenson,211.0,218.0,429.0,266
1729,Ricky Davis,232.0,193.0,425.0,267
201573,Jerryd Bayless,228.0,183.0,411.0,268
2545,Darko Milicic,333.0,77.0,410.0,269
2137,Ime Udoka,289.0,117.0,406.0,270
1630,Mikki Moore,276.0,123.0,399.0,271
200756,Hilton Armstrong,338.0,60.0,398.0,272
2046,Desmond Mason,294.0,102.0,396.0,273
699,Brent Barry,208.0,176.0,384.0,274
200811,Lou Amundson,321.0,61.0,382.0,275
2624,Quinton Ross,265.0,108.0,373.0,276
2399,Mike Dunleavy,271.0,101.0,372.0,277
201148,Brandan Wright,323.0,49.0,372.0,277
201570,Joe Alexander,278.0,90.0,368.0,279
2073,Brian Cardinal,190.0,173.0,363.0,280
201151,Acie Law,162.0,200.0,362.0,281
2429,Dan Gadzuric,271.0,87.0,358.0,282
101211,Stephen Graham,282.0,71.0,353.0,283
101189,James Singleton,314.0,39.0,353.0,283
200764,Renaldo Balkman,264.0,82.0,346.0,285
1723,Matt Harpring,277.0,61.0,338.0,286
201604,Chris Douglas-Roberts,216.0,122.0,338.0,286
200767,Josh Boone,258.0,72.0,330.0,288
201153,Julian Wright,237.0,91.0,328.0,289
2501,Reggie Evans,262.0,61.0,323.0,290
101112,Channing Frye,263.0,59.0,322.0,291
1731,Tyronn Lue,183.0,135.0,318.0,292
2198,Kwame Brown,243.0,71.0,314.0,293
2694,Josh Powell,250.0,60.0,310.0,294
2239,Trenton Hassell,194.0,116.0,310.0,294
1477,Bruce Bowen,214.0,93.0,307.0,296
2767,Royal Ivey,211.0,94.0,305.0,297
2863,Damien Wilkins,218.0,84.0,302.0,298
200747,Adam Morrison,209.0,92.0,301.0,299
2060,Marko Jaric,136.0,164.0,300.0,300
201189,Aaron Gray,196.0,100.0,296.0,301
200769,Shannon Brown,202.0,87.0,289.0,302
1761,Greg Buckner,155.0,132.0,287.0,303
101129,Luther Head,149.0,131.0,280.0,304
201590,Donte Greene,209.0,71.0,280.0,304
200821,Yakhouba Diawara,213.0,67.0,280.0,304
101177,Fabricio Oberto,142.0,134.0,276.0,307
101162,Marcin Gortat,239.0,36.0,275.0,308
1922,Francisco Elson,200.0,74.0,274.0,309
200835,Walter Herrmann,224.0,49.0,273.0,310
1730,Brian Skinner,214.0,59.0,273.0,310
201581,JJ Hickson,245.0,22.0,267.0,312
201585,Kosta Koufos,224.0,41.0,265.0,313
950,Stephon Marbury,88.0,176.0,264.0,314
101161,Amir Johnson,217.0,43.0,260.0,315
1112,Ben Wallace,165.0,92.0,257.0,316
201599,DeAndre Jordan,228.0,27.0,255.0,317
2205,DeSagana Diop,170.0,76.0,246.0,318
2124,Malik Allen,156.0,85.0,241.0,319
436,Juwan Howard,173.0,61.0,234.0,320
2050,Morris Peterson,191.0,41.0,232.0,321
101123,Gerald Green,199.0,32.0,231.0,322
1088,Chucky Atkins,98.0,132.0,230.0,323
1752,Sean Marks,192.0,36.0,228.0,324
200780,Solomon Jones,188.0,34.0,222.0,325
2679,Matt Carroll,164.0,57.0,221.0,326
2592,James Jones,169.0,47.0,216.0,327
201568,Danilo Gallinari,170.0,41.0,211.0,328
200749,Shelden Williams,186.0,25.0,211.0,328
990,Malik Rose,130.0,80.0,210.0,330
201202,Joel Anthony,144.0,66.0,210.0,330
2048,Jamaal Magloire,159.0,50.0,209.0,332
201577,Robin Lopez,189.0,17.0,206.0,333
201633,Rob Kurz,157.0,41.0,198.0,334
101130,Johan Petro,162.0,35.0,197.0,335
2078,Jason Hart,78.0,118.0,196.0,336
1521,Jacque Vaughn,65.0,128.0,193.0,337
101236,Chuck Hayes,91.0,98.0,189.0,338
1904,Devean George,147.0,34.0,181.0,339
201172,Gabe Pruitt,93.0,88.0,181.0,339
1749,Cuttino Mobley,151.0,27.0,178.0,341
2243,Brian Scalabrine,136.0,42.0,178.0,341
201169,Alando Tucker,138.0,28.0,166.0,343
200763,Quincy Douby,115.0,51.0,166.0,343
101194,Anthony Roberson,119.0,44.0,163.0,345
200797,Ryan Hollins,143.0,15.0,158.0,346
2032,Darius Miles,120.0,37.0,157.0,347
283,Lindsey Hunter,73.0,82.0,155.0,348
201606,Sean Singletary,90.0,62.0,152.0,349
201147,Corey Brewer,93.0,54.0,147.0,350
2743,Kris Humphries,114.0,22.0,136.0,351
2408,Melvin Ely,97.0,39.0,136.0,351
200781,Paul Davis,107.0,28.0,135.0,353
200793,Dee Brown,46.0,84.0,130.0,354
923,Donyell Marshall,94.0,34.0,128.0,355
101113,Ike Diogu,119.0,7.0,126.0,356
200753,Patrick O'Bryant,101.0,24.0,125.0,357
200814,Tarence Kinsey,102.0,23.0,125.0,357
200822,Pops Mensah-Bonsu,111.0,12.0,123.0,359
2059,Eduardo Najera,79.0,42.0,121.0,360
200762,Oleksiy Pecherov,116.0,4.0,120.0,361
1737,Nazr Mohammed,104.0,16.0,120.0,361
201177,Josh McRoberts,80.0,39.0,119.0,363
2556,Marcus Banks,56.0,63.0,119.0,363
201611,Henry Walker,88.0,31.0,119.0,363
201616,Darnell Jackson,98.0,20.0,118.0,366
101118,Sean May,93.0,22.0,115.0,367
201858,Cartier Martin,86.0,26.0,112.0,368
2733,Shaun Livingston,71.0,40.0,111.0,369
201165,Morris Almond,92.0,17.0,109.0,370
201157,Sean Williams,80.0,29.0,109.0,370
689,Theo Ratliff,89.0,18.0,107.0,372
2741,Robert Swift,86.0,20.0,106.0,373
101165,Alex Acker,72.0,29.0,101.0,374
2041,Etan Thomas,80.0,13.0,93.0,375
2416,Kareem Rush,54.0,39.0,93.0,375
201238,Mario West,43.0,47.0,90.0,377
1548,Mark Blount,79.0,11.0,90.0,377
201229,Anthony Tolliver,52.0,37.0,89.0,379
2567,Brian Cook,74.0,11.0,85.0,380
201634,DeMarcus Nelson,53.0,32.0,85.0,380
1766,Maceo Baston,67.0,17.0,84.0,382
2215,Jason Collins,57.0,25.0,82.0,383
2788,DJ Mbenga,61.0,21.0,82.0,383
201612,Malik Hairston,50.0,28.0,78.0,385
201582,Alexis Ajinca,70.0,7.0,77.0,386
2217,Brendan Haywood,58.0,17.0,75.0,387
201591,DJ White,62.0,13.0,75.0,387
1763,Ryan Bowen,47.0,24.0,71.0,389
2031,Stromile Swift,62.0,8.0,70.0,390
711,Jerry Stackhouse,42.0,28.0,70.0,390
201632,Hamed Haddadi,48.0,20.0,68.0,392
2240,Gilbert Arenas,26.0,42.0,68.0,392
1506,Austin Croshere,40.0,23.0,63.0,394
201178,Kyrylo Fesenko,49.0,9.0,58.0,395
2036,Chris Mihm,36.0,22.0,58.0,395
2260,Jarron Collins,40.0,14.0,54.0,397
2063,Jake Voskuhl,35.0,17.0,52.0,398
200971,Dontell Jefferson,29.0,19.0,48.0,399
1800,Damon Jones,33.0,15.0,48.0,399
200761,Shawne Williams,42.0,5.0,47.0,401
200978,Jeremy Richardson,37.0,9.0,46.0,402
201176,Jermareo Davidson,42.0,2.0,44.0,403
200772,Maurice Ager,34.0,7.0,41.0,404
2109,Eddie Gill,14.0,25.0,39.0,405
200766,Marcus Williams,12.0,27.0,39.0,405
200759,Cedric Simmons,29.0,4.0,33.0,407
953,Lorenzen Wright,23.0,6.0,29.0,408
201603,Sonny Weems,19.0,9.0,28.0,409
201242,Thomas Gardner,24.0,4.0,28.0,409
201629,Othello Hunter,22.0,2.0,24.0,411
201043,Randolph Morris,18.0,6.0,24.0,411
2748,Dorell Wright,18.0,5.0,23.0,413
200754,Mouhamed Sene,20.0,0.0,20.0,414
1502,Adonal Foyle,17.0,2.0,19.0,415
2824,Desmon Farmer,13.0,5.0,18.0,416
101183,Shavlik Randolph,18.0,0.0,18.0,416
200798,Cheikh Samb,15.0,2.0,17.0,418
1916,Calvin Booth,16.0,0.0,16.0,419
87,Dikembe Mutombo,16.0,0.0,16.0,419
2058,Mark Madsen,6.0,8.0,14.0,421
2669,Linton Johnson,9.0,5.0,14.0,421
200801,Hassan Adams,11.0,2.0,13.0,423
201336,Blake Ahearn,8.0,5.0,13.0,423
201621,Joe Crawford,9.0,3.0,12.0,425
101214,Jawad Williams,12.0,0.0,12.0,425
101204,Dwayne Jones,12.0,0.0,12.0,425
2049,Speedy Claxton,5.0,6.0,11.0,428
200778,James White,7.0,3.0,10.0,429
201180,Sun Sun,6.0,4.0,10.0,429
201193,Demetris Nichols,7.0,2.0,9.0,431
1903,Kenny Thomas,6.0,2.0,8.0,432
201594,Walter Sharpe,8.0,0.0,8.0,432
2810,Andre Brown,4.0,2.0,6.0,434
201235,Courtney Sims,6.0,0.0,6.0,434
1913,Michael Ruffin,6.0,0.0,6.0,434
1744,Jerome James,6.0,0.0,6.0,434
2201,Eddy Curry,5.0,0.0,5.0,438
201173,Marcus Williams,4.0,0.0,4.0,439
201234,Trey Johnson,4.0,0.0,4.0,439
201592,J.R. Giddens,4.0,0.0,4.0,439
201595,Joey Dorsey,2.0,2.0,4.0,439
201605,Nathan Jawai,2.0,0.0,2.0,443
201631,Steven Hill,2.0,0.0,2.0,443
101110,Martell Webster,0.0,0.0,0.0,445
