PLAYER_ID,PLAYER_NAME,PTS,Points,AST,Assists,point_diff,ast_diff,_merge
281,Scott Williams,273,273.0,22,22.0,0.0,0.0,both
283,Lindsey Hunter,280,280.0,71,71.0,0.0,0.0,both
296,Rick Fox,681,681.0,253,253.0,0.0,0.0,both
299,Glenn Robinson,1436,1436.0,205,205.0,0.0,0.0,both
304,John Stockton,884,884.0,629,629.0,0.0,0.0,both
323,Greg Foster,121,121.0,13,13.0,0.0,0.0,both
324,Anthony Peeler,630,630.0,244,244.0,0.0,0.0,both
330,Danny Manning,34,34.0,7,7.0,0.0,0.0,both
339,Tom Gugliotta,129,129.0,31,31.0,0.0,0.0,both
349,Mark Jackson,382,382.0,375,375.0,0.0,0.0,both
353,Darrell Armstrong,769,769.0,323,323.0,0.0,0.0,both
358,Anfernee Hardaway,615,615.0,235,235.0,0.0,0.0,both
361,Clifford Robinson,992,992.0,268,268.0,0.0,0.0,both
363,Christian Laettner,632,632.0,235,235.0,0.0,0.0,both
369,Charlie Ward,472,472.0,306,306.0,0.0,0.0,both
383,Kendall Gill,714,714.0,156,156.0,0.0,0.0,both
384,Calbert Cheaney,700,700.0,163,163.0,0.0,0.0,both
389,Toni Kukoc,730,730.0,230,230.0,0.0,0.0,both
393,Rod Strickland,320,320.0,215,215.0,0.0,0.0,both
397,Reggie Miller,882,882.0,170,170.0,0.0,0.0,both
399,Sean Rooks,297,297.0,69,69.0,0.0,0.0,both
406,Shaquille O'Neal,1841,1841.0,206,206.0,0.0,0.0,both
422,Avery Johnson,156,156.0,64,64.0,0.0,0.0,both
431,Shawn Kemp,537,537.0,55,55.0,0.0,0.0,both
436,Juwan Howard,1418,1418.0,234,234.0,0.0,0.0,both
445,Wesley Person,727,727.0,112,112.0,0.0,0.0,both
446,Lucious Harris,795,795.0,155,155.0,0.0,0.0,both
448,Bo Outlaw,378,378.0,112,112.0,0.0,0.0,both
452,Vin Baker,270,270.0,29,29.0,0.0,0.0,both
458,Howard Eisley,744,744.0,444,444.0,0.0,0.0,both
461,Popeye Jones,53,53.0,8,8.0,0.0,0.0,both
467,Jason Kidd,1495,1495.0,711,711.0,0.0,0.0,both
468,Jon Barry,555,555.0,206,206.0,0.0,0.0,both
469,Jamal Mashburn,1772,1772.0,462,462.0,0.0,0.0,both
673,Alan Henderson,394,394.0,41,41.0,0.0,0.0,both
677,Eric Williams,746,746.0,140,140.0,0.0,0.0,both
679,Jason Caffey,295,295.0,38,38.0,0.0,0.0,both
680,John Amaechi,99,99.0,21,21.0,0.0,0.0,both
681,Donny Marshall,0,,0,,0.0,0.0,both
682,Bob Sura,401,401.0,177,177.0,0.0,0.0,both
685,Cherokee Parks,188,188.0,21,21.0,0.0,0.0,both
688,Michael Curry,236,236.0,104,104.0,0.0,0.0,both
689,Theo Ratliff,706,706.0,73,73.0,0.0,0.0,both
690,Don Reid,1,1.0,0,,0.0,0.0,both
692,Andrew DeClercq,365,365.0,52,52.0,0.0,0.0,both
693,Joe Smith,404,404.0,38,38.0,0.0,0.0,both
696,Travis Best,603,603.0,255,255.0,0.0,0.0,both
697,Fred Hoiberg,144,144.0,70,70.0,0.0,0.0,both
699,Brent Barry,774,774.0,384,384.0,0.0,0.0,both
702,Voshon Lenard,898,898.0,144,144.0,0.0,0.0,both
703,Kurt Thomas,1134,1134.0,162,162.0,0.0,0.0,both
708,Kevin Garnett,1883,1883.0,495,495.0,0.0,0.0,both
711,Jerry Stackhouse,1508,1508.0,316,316.0,0.0,0.0,both
714,Michael Finley,1331,1331.0,205,205.0,0.0,0.0,both
717,Arvydas Sabonis,476,476.0,142,142.0,0.0,0.0,both
718,Gary Trent,476,476.0,77,77.0,0.0,0.0,both
722,Corliss Williamson,987,987.0,104,104.0,0.0,0.0,both
727,Eric Snow,1054,1054.0,544,544.0,0.0,0.0,both
731,Greg Ostertag,438,438.0,55,55.0,0.0,0.0,both
739,Rasheed Wallace,1340,1340.0,153,153.0,0.0,0.0,both
753,Randy Brown,41,41.0,35,35.0,0.0,0.0,both
754,Jim Jackson,487,487.0,118,118.0,0.0,0.0,both
757,Damon Stoudamire,409,409.0,204,204.0,0.0,0.0,both
762,Shawn Bradley,543,543.0,54,54.0,0.0,0.0,both
763,Tony Massenburg,273,273.0,17,17.0,0.0,0.0,both
764,David Robinson,546,546.0,61,61.0,0.0,0.0,both
779,Glen Rice,556,556.0,65,65.0,0.0,0.0,both
788,Kevin Willis,297,297.0,24,24.0,0.0,0.0,both
891,Charles Oakley,74,74.0,40,40.0,0.0,0.0,both
893,Michael Jordan,1640,1640.0,311,311.0,0.0,0.0,both
896,Tim Hardaway,49,49.0,24,24.0,0.0,0.0,both
902,Bimbo Coles,154,154.0,72,72.0,0.0,0.0,both
905,Dale Davis,579,579.0,94,94.0,0.0,0.0,both
911,Ervin Johnson,152,152.0,24,24.0,0.0,0.0,both
915,Rodney Rogers,478,478.0,107,107.0,0.0,0.0,both
916,Corie Blount,150,150.0,50,50.0,0.0,0.0,both
922,Elden Campbell,343,343.0,51,51.0,0.0,0.0,both
923,Donyell Marshall,1042,1042.0,137,137.0,0.0,0.0,both
924,Anthony Goldwire,25,25.0,4,4.0,0.0,0.0,both
934,Derrick Coleman,602,602.0,87,87.0,0.0,0.0,both
935,Bryon Russell,315,315.0,72,72.0,0.0,0.0,both
937,Scottie Pippen,689,689.0,285,285.0,0.0,0.0,both
947,Allen Iverson,2262,2262.0,454,454.0,0.0,0.0,both
948,Marcus Camby,221,221.0,47,47.0,0.0,0.0,both
949,Shareef Abdur-Rahim,1608,1608.0,242,242.0,0.0,0.0,both
950,Stephon Marbury,1806,1806.0,654,654.0,0.0,0.0,both
951,Ray Allen,1713,1713.0,334,334.0,0.0,0.0,both
952,Antoine Walker,1570,1570.0,373,373.0,0.0,0.0,both
953,Lorenzen Wright,797,797.0,80,80.0,0.0,0.0,both
954,Kerry Kittles,848,848.0,170,170.0,0.0,0.0,both
955,Samaki Walker,296,296.0,64,64.0,0.0,0.0,both
956,Erick Dampier,673,673.0,58,58.0,0.0,0.0,both
958,Vitaly Potapenko,104,104.0,4,4.0,0.0,0.0,both
959,Steve Nash,1457,1457.0,598,598.0,0.0,0.0,both
960,Tony Delk,654,654.0,146,146.0,0.0,0.0,both
962,Walter McCarty,498,498.0,106,106.0,0.0,0.0,both
965,Derek Fisher,863,863.0,298,298.0,0.0,0.0,both
966,Jerome Williams,691,691.0,95,95.0,0.0,0.0,both
969,Travis Knight,60,60.0,14,14.0,0.0,0.0,both
970,Othella Harrington,573,573.0,62,62.0,0.0,0.0,both
976,Jeff McInnis,432,432.0,170,170.0,0.0,0.0,both
977,Kobe Bryant,2461,2461.0,481,481.0,0.0,0.0,both
978,Peja Stojakovic,1380,1380.0,141,141.0,0.0,0.0,both
979,Jermaine O'Neal,1600,1600.0,155,155.0,0.0,0.0,both
980,Zydrunas Ilgauskas,1390,1390.0,127,127.0,0.0,0.0,both
981,Efthimios Rentzias,52,52.0,7,7.0,0.0,0.0,both
983,Moochie Norris,357,357.0,196,196.0,0.0,0.0,both
988,Randy Livingston,6,6.0,1,1.0,0.0,0.0,both
990,Malik Rose,822,822.0,124,124.0,0.0,0.0,both
1000,Shandon Anderson,687,687.0,87,87.0,0.0,0.0,both
1005,Walt Williams,363,363.0,59,59.0,0.0,0.0,both
1023,Emanual Davis,88,88.0,36,36.0,0.0,0.0,both
1032,Darvin Ham,180,180.0,38,38.0,0.0,0.0,both
1038,Juaquin Hawkins,134,134.0,47,47.0,0.0,0.0,both
1043,Amal McCaskill,11,11.0,5,5.0,0.0,0.0,both
1065,Erick Strickland,458,458.0,209,209.0,0.0,0.0,both
1073,Reggie Slater,81,81.0,4,4.0,0.0,0.0,both
1074,Matt Maloney,24,24.0,17,17.0,0.0,0.0,both
1088,Chucky Atkins,462,462.0,175,175.0,0.0,0.0,both
1110,Mark Strickland,4,4.0,0,,0.0,0.0,both
1112,Ben Wallace,506,506.0,120,120.0,0.0,0.0,both
1425,Aaron Williams,500,500.0,88,88.0,0.0,0.0,both
1442,Zeljko Rebraca,198,198.0,9,9.0,0.0,0.0,both
1444,Lawrence Funderburke,74,74.0,8,8.0,0.0,0.0,both
1477,Bruce Bowen,583,583.0,113,113.0,0.0,0.0,both
1495,Tim Duncan,1884,1884.0,316,316.0,0.0,0.0,both
1496,Keith Van Horn,1176,1176.0,93,93.0,0.0,0.0,both
1497,Chauncey Billups,1199,1199.0,287,287.0,0.0,0.0,both
1498,Antonio Daniels,251,251.0,85,85.0,0.0,0.0,both
1499,Tony Battie,487,487.0,49,49.0,0.0,0.0,both
1500,Ron Mercer,556,556.0,112,112.0,0.0,0.0,both
1501,Tim Thomas,1066,1066.0,102,102.0,0.0,0.0,both
1502,Adonal Foyle,440,440.0,37,37.0,0.0,0.0,both
1503,Tracy McGrady,2407,2407.0,411,411.0,0.0,0.0,both
1504,Danny Fortson,59,59.0,12,12.0,0.0,0.0,both
1505,Tariq Abdul-Wahad,57,57.0,21,21.0,0.0,0.0,both
1506,Austin Croshere,252,252.0,56,56.0,0.0,0.0,both
1507,Derek Anderson,1057,1057.0,325,325.0,0.0,0.0,both
1508,Maurice Taylor,562,562.0,66,66.0,0.0,0.0,both
1509,Kelvin Cato,332,332.0,20,20.0,0.0,0.0,both
1510,Brevin Knight,216,216.0,233,233.0,0.0,0.0,both
1513,Scot Pollard,103,103.0,6,6.0,0.0,0.0,both
1517,Bobby Jackson,895,895.0,182,182.0,0.0,0.0,both
1520,Charles Smith,5,5.0,1,1.0,0.0,0.0,both
1521,Jacque Vaughn,473,473.0,232,232.0,0.0,0.0,both
1531,Marc Jackson,421,421.0,37,37.0,0.0,0.0,both
1533,Anthony Johnson,270,270.0,86,86.0,0.0,0.0,both
1536,Stephen Jackson,946,946.0,183,183.0,0.0,0.0,both
1541,Alvin Williams,1027,1027.0,416,416.0,0.0,0.0,both
1542,Predrag Drobnjak,771,771.0,86,86.0,0.0,0.0,both
1544,Chris Crawford,24,24.0,1,1.0,0.0,0.0,both
1548,Mark Blount,401,401.0,56,56.0,0.0,0.0,both
1559,Adrian Griffin,325,325.0,105,105.0,0.0,0.0,both
1563,Kevin Ollie,534,534.0,291,291.0,0.0,0.0,both
1565,Michael Stewart,36,36.0,6,6.0,0.0,0.0,both
1572,Nate Huffman,23,23.0,5,5.0,0.0,0.0,both
1585,Brandon Williams,2,2.0,0,,0.0,0.0,both
1594,Rick Brunson,60,60.0,36,36.0,0.0,0.0,both
1607,Troy Hudson,1123,1123.0,452,452.0,0.0,0.0,both
1609,Art Long,60,60.0,6,6.0,0.0,0.0,both
1630,Mikki Moore,18,18.0,3,3.0,0.0,0.0,both
1709,Michael Olowokandi,441,441.0,47,47.0,0.0,0.0,both
1710,Mike Bibby,875,875.0,285,285.0,0.0,0.0,both
1711,Raef LaFrentz,639,639.0,54,54.0,0.0,0.0,both
1712,Antawn Jamison,1822,1822.0,156,156.0,0.0,0.0,both
1713,Vince Carter,884,884.0,143,143.0,0.0,0.0,both
1714,Robert Traylor,268,268.0,50,50.0,0.0,0.0,both
1715,Jason Williams,919,919.0,631,631.0,0.0,0.0,both
1716,Larry Hughes,857,857.0,205,205.0,0.0,0.0,both
1717,Dirk Nowitzki,2011,2011.0,239,239.0,0.0,0.0,both
1718,Paul Pierce,2048,2048.0,349,349.0,0.0,0.0,both
1719,Bonzi Wells,1138,1138.0,246,246.0,0.0,0.0,both
1720,Michael Doleac,328,328.0,42,42.0,0.0,0.0,both
1721,Keon Clark,536,536.0,80,80.0,0.0,0.0,both
1722,Michael Dickerson,29,29.0,8,8.0,0.0,0.0,both
1723,Matt Harpring,1370,1370.0,133,133.0,0.0,0.0,both
1724,Bryce Drew,19,19.0,11,11.0,0.0,0.0,both
1725,Rasho Nesterovic,861,861.0,114,114.0,0.0,0.0,both
1727,Pat Garrity,868,868.0,121,121.0,0.0,0.0,both
1729,Ricky Davis,1626,1626.0,436,436.0,0.0,0.0,both
1730,Brian Skinner,461,461.0,19,19.0,0.0,0.0,both
1731,Tyronn Lue,647,647.0,263,263.0,0.0,0.0,both
1733,Al Harrington,1002,1002.0,125,125.0,0.0,0.0,both
1735,Vladimir Stepania,441,441.0,24,24.0,0.0,0.0,both
1736,Corey Benjamin,40,40.0,10,10.0,0.0,0.0,both
1737,Nazr Mohammed,160,160.0,6,6.0,0.0,0.0,both
1738,Ansu Sesay,94,94.0,23,23.0,0.0,0.0,both
1739,Ruben Patterson,649,649.0,101,101.0,0.0,0.0,both
1740,Rashard Lewis,1396,1396.0,133,133.0,0.0,0.0,both
1741,Jelani McCoy,457,457.0,43,43.0,0.0,0.0,both
1742,Shammond Williams,627,627.0,266,266.0,0.0,0.0,both
1743,Bruno Sundov,32,32.0,7,7.0,0.0,0.0,both
1744,Jerome James,276,276.0,27,27.0,0.0,0.0,both
1747,Rafer Alston,366,366.0,192,192.0,0.0,0.0,both
1749,Cuttino Mobley,1280,1280.0,208,208.0,0.0,0.0,both
1751,Jahidi White,67,67.0,2,2.0,0.0,0.0,both
1752,Sean Marks,54,54.0,3,3.0,0.0,0.0,both
1761,Greg Buckner,450,450.0,96,96.0,0.0,0.0,both
1762,Tremaine Fowlkes,164,164.0,23,23.0,0.0,0.0,both
1763,Ryan Bowen,223,223.0,54,54.0,0.0,0.0,both
1766,Maceo Baston,40,40.0,0,,0.0,0.0,both
1800,Damon Jones,224,224.0,80,80.0,0.0,0.0,both
1802,Brad Miller,955,955.0,193,193.0,0.0,0.0,both
1853,Anthony Carter,199,199.0,203,203.0,0.0,0.0,both
1863,Earl Boykins,600,600.0,221,221.0,0.0,0.0,both
1882,Elton Brand,1146,1146.0,157,157.0,0.0,0.0,both
1883,Steve Francis,1703,1703.0,502,502.0,0.0,0.0,both
1884,Baron Davis,856,856.0,320,320.0,0.0,0.0,both
1885,Lamar Odom,714,714.0,178,178.0,0.0,0.0,both
1886,Jonathan Bender,303,303.0,42,42.0,0.0,0.0,both
1887,Wally Szczerbiak,913,913.0,136,136.0,0.0,0.0,both
1888,Richard Hamilton,1612,1612.0,208,208.0,0.0,0.0,both
1889,Andre Miller,1088,1088.0,537,537.0,0.0,0.0,both
1890,Shawn Marion,1716,1716.0,198,198.0,0.0,0.0,both
1891,Jason Terry,1395,1395.0,600,600.0,0.0,0.0,both
1894,Corey Maggette,1073,1073.0,123,123.0,0.0,0.0,both
1897,Metta World Peace,1068,1068.0,198,198.0,0.0,0.0,both
1899,James Posey,893,893.0,184,184.0,0.0,0.0,both
1901,Dion Glover,737,737.0,141,141.0,0.0,0.0,both
1902,Jeff Foster,162,162.0,51,51.0,0.0,0.0,both
1903,Kenny Thomas,667,667.0,112,112.0,0.0,0.0,both
1904,Devean George,492,492.0,92,92.0,0.0,0.0,both
1905,Andrei Kirilenko,963,963.0,138,138.0,0.0,0.0,both
1908,Jumaine Jones,784,784.0,112,112.0,0.0,0.0,both
1909,Scott Padgett,466,466.0,86,86.0,0.0,0.0,both
1915,Evan Eschmeyer,17,17.0,6,6.0,0.0,0.0,both
1916,Calvin Booth,138,138.0,12,12.0,0.0,0.0,both
1917,Wang Zhi-zhi,182,182.0,10,10.0,0.0,0.0,both
1921,Gordan Giricek,935,935.0,137,137.0,0.0,0.0,both
1924,Lee Nailon,210,210.0,26,26.0,0.0,0.0,both
1928,Todd MacCulloch,299,299.0,20,20.0,0.0,0.0,both
1938,Manu Ginobili,525,525.0,138,138.0,0.0,0.0,both
1944,Eddie Robinson,364,364.0,66,66.0,0.0,0.0,both
1952,Raja Bell,230,230.0,57,57.0,0.0,0.0,both
1956,Ira Newble,564,564.0,99,99.0,0.0,0.0,both
1960,Milt Palacio,397,397.0,259,259.0,0.0,0.0,both
1983,Jermaine Jackson,121,121.0,74,74.0,0.0,0.0,both
1985,Zendon Hamilton,6,6.0,0,,0.0,0.0,both
2030,Kenyon Martin,1283,1283.0,185,185.0,0.0,0.0,both
2031,Stromile Swift,647,647.0,45,45.0,0.0,0.0,both
2032,Darius Miles,618,618.0,176,176.0,0.0,0.0,both
2033,Marcus Fizer,445,445.0,48,48.0,0.0,0.0,both
2034,Mike Miller,1011,1011.0,170,170.0,0.0,0.0,both
2036,Chris Mihm,308,308.0,28,28.0,0.0,0.0,both
2037,Jamal Crawford,858,858.0,334,334.0,0.0,0.0,both
2038,Joel Przybilla,48,48.0,12,12.0,0.0,0.0,both
2039,Keyon Dooling,350,350.0,89,89.0,0.0,0.0,both
2040,Jerome Moiso,205,205.0,22,22.0,0.0,0.0,both
2041,Etan Thomas,182,182.0,3,3.0,0.0,0.0,both
2042,Courtney Alexander,523,523.0,79,79.0,0.0,0.0,both
2043,Mateen Cleaves,16,16.0,10,10.0,0.0,0.0,both
2044,Jason Collier,36,36.0,1,1.0,0.0,0.0,both
2045,Hedo Turkoglu,447,447.0,87,87.0,0.0,0.0,both
2046,Desmond Mason,1147,1147.0,163,163.0,0.0,0.0,both
2047,Quentin Richardson,552,552.0,52,52.0,0.0,0.0,both
2048,Jamaal Magloire,841,841.0,88,88.0,0.0,0.0,both
2049,Speedy Claxton,173,173.0,75,75.0,0.0,0.0,both
2050,Morris Peterson,1153,1153.0,188,188.0,0.0,0.0,both
2051,Donnell Harvey,611,611.0,100,100.0,0.0,0.0,both
2052,DeShawn Stevenson,279,279.0,40,40.0,0.0,0.0,both
2053,Dalibor Bagaric,19,19.0,4,4.0,0.0,0.0,both
2054,Jake Tsakalidis,161,161.0,13,13.0,0.0,0.0,both
2055,Mamadou N'diaye,120,120.0,7,7.0,0.0,0.0,both
2056,Primoz Brezec,42,42.0,4,4.0,0.0,0.0,both
2058,Mark Madsen,174,174.0,38,38.0,0.0,0.0,both
2059,Eduardo Najera,320,320.0,47,47.0,0.0,0.0,both
2060,Marko Jaric,490,490.0,193,193.0,0.0,0.0,both
2061,Dan Langhi,183,183.0,21,21.0,0.0,0.0,both
2062,A.J. Guyton,0,,2,2.0,0.0,0.0,both
2063,Jake Voskuhl,248,248.0,36,36.0,0.0,0.0,both
2066,Soumaila Samake,22,22.0,4,4.0,0.0,0.0,both
2067,Eddie House,411,411.0,87,87.0,0.0,0.0,both
2068,Lavor Postell,43,43.0,3,3.0,0.0,0.0,both
2071,Olumide Oyedeji,27,27.0,5,5.0,0.0,0.0,both
2072,Michael Redd,1241,1241.0,117,117.0,0.0,0.0,both
2073,Brian Cardinal,4,4.0,1,1.0,0.0,0.0,both
2080,Igor Rakocevic,78,78.0,33,33.0,0.0,0.0,both
2098,Slava Medvedenko,255,255.0,18,18.0,0.0,0.0,both
2106,Ruben Wolkowyski,5,5.0,1,1.0,0.0,0.0,both
2124,Malik Allen,767,767.0,54,54.0,0.0,0.0,both
2143,Pepe Sanchez,0,,8,8.0,0.0,0.0,both
2198,Kwame Brown,593,593.0,58,58.0,0.0,0.0,both
2199,Tyson Chandler,691,691.0,76,76.0,0.0,0.0,both
2200,Pau Gasol,1555,1555.0,229,229.0,0.0,0.0,both
2201,Eddy Curry,849,849.0,37,37.0,0.0,0.0,both
2202,Jason Richardson,1282,1282.0,247,247.0,0.0,0.0,both
2203,Shane Battier,756,756.0,105,105.0,0.0,0.0,both
2204,Eddie Griffin,664,664.0,86,86.0,0.0,0.0,both
2205,DeSagana Diop,119,119.0,43,43.0,0.0,0.0,both
2206,Rodney White,650,650.0,121,121.0,0.0,0.0,both
2207,Joe Johnson,803,803.0,210,210.0,0.0,0.0,both
2208,Kedrick Brown,145,145.0,20,20.0,0.0,0.0,both
2209,Vladimir Radmanovic,724,724.0,97,97.0,0.0,0.0,both
2210,Richard Jefferson,1242,1242.0,201,201.0,0.0,0.0,both
2211,Troy Murphy,923,923.0,106,106.0,0.0,0.0,both
2212,Steven Hunter,130,130.0,6,6.0,0.0,0.0,both
2213,Kirk Haston,6,6.0,3,3.0,0.0,0.0,both
2214,Michael Bradley,338,338.0,67,67.0,0.0,0.0,both
2215,Jason Collins,460,460.0,87,87.0,0.0,0.0,both
2216,Zach Randolph,650,650.0,41,41.0,0.0,0.0,both
2217,Brendan Haywood,501,501.0,29,29.0,0.0,0.0,both
2218,Joseph Forte,24,24.0,11,11.0,0.0,0.0,both
2219,Jeryl Sasser,194,194.0,65,65.0,0.0,0.0,both
2220,Brandon Armstrong,24,24.0,2,2.0,0.0,0.0,both
2222,Gerald Wallace,220,220.0,23,23.0,0.0,0.0,both
2224,Jamaal Tinsley,566,566.0,548,548.0,0.0,0.0,both
2225,Tony Parker,1269,1269.0,432,432.0,0.0,0.0,both
2228,Alton Ford,7,7.0,1,1.0,0.0,0.0,both
2229,Mike James,607,607.0,246,246.0,0.0,0.0,both
2239,Trenton Hassell,342,342.0,151,151.0,0.0,0.0,both
2240,Gilbert Arenas,1497,1497.0,514,514.0,0.0,0.0,both
2242,Terence Morris,182,182.0,25,25.0,0.0,0.0,both
2243,Brian Scalabrine,180,180.0,46,46.0,0.0,0.0,both
2244,Jeff Trepagnier,45,45.0,6,6.0,0.0,0.0,both
2245,Damone Brown,28,28.0,3,3.0,0.0,0.0,both
2246,Mehmet Okur,494,494.0,71,71.0,0.0,0.0,both
2248,Earl Watson,433,433.0,225,225.0,0.0,0.0,both
2249,Jamison Brewer,22,22.0,18,18.0,0.0,0.0,both
2250,Bobby Simmons,120,120.0,20,20.0,0.0,0.0,both
2253,Sean Lampley,169,169.0,31,31.0,0.0,0.0,both
2254,Loren Woods,80,80.0,19,19.0,0.0,0.0,both
2256,Ken Johnson,32,32.0,0,,0.0,0.0,both
2257,Ruben Boumtje-Boumtje,0,,1,1.0,0.0,0.0,both
2260,Jarron Collins,120,120.0,14,14.0,0.0,0.0,both
2261,Kenny Satterfield,132,132.0,68,68.0,0.0,0.0,both
2306,Carlos Arroyo,121,121.0,53,53.0,0.0,0.0,both
2321,Paul Shirley,0,,0,,0.0,0.0,both
2351,Oscar Torres,53,53.0,3,3.0,0.0,0.0,both
2352,Dean Oliver,22,22.0,23,23.0,0.0,0.0,both
2357,Tierre Brown,65,65.0,39,39.0,0.0,0.0,both
2365,Chris Andersen,305,305.0,32,32.0,0.0,0.0,both
2366,Mike Wilks,147,147.0,92,92.0,0.0,0.0,both
2370,Mengke Bateer,9,9.0,4,4.0,0.0,0.0,both
2397,Yao Ming,1104,1104.0,137,137.0,0.0,0.0,both
2398,Jay Williams,714,714.0,350,350.0,0.0,0.0,both
2399,Mike Dunleavy,466,466.0,106,106.0,0.0,0.0,both
2400,Drew Gooden,875,875.0,83,83.0,0.0,0.0,both
2401,Nikoloz Tskitishvili,315,315.0,91,91.0,0.0,0.0,both
2402,Dajuan Wagner,629,629.0,130,130.0,0.0,0.0,both
2403,Nene,839,839.0,149,149.0,0.0,0.0,both
2404,Chris Wilcox,171,171.0,21,21.0,0.0,0.0,both
2405,Amar'e Stoudemire,1106,1106.0,78,78.0,0.0,0.0,both
2406,Caron Butler,1201,1201.0,213,213.0,0.0,0.0,both
2407,Jared Jeffries,79,79.0,16,16.0,0.0,0.0,both
2408,Melvin Ely,236,236.0,15,15.0,0.0,0.0,both
2409,Marcus Haislip,161,161.0,9,9.0,0.0,0.0,both
2410,Fred Jones,23,23.0,5,5.0,0.0,0.0,both
2411,Bostjan Nachbar,29,29.0,3,3.0,0.0,0.0,both
2412,Jiri Welsch,61,61.0,27,27.0,0.0,0.0,both
2413,Juan Dixon,270,270.0,40,40.0,0.0,0.0,both
2415,Ryan Humphrey,93,93.0,11,11.0,0.0,0.0,both
2416,Kareem Rush,227,227.0,68,68.0,0.0,0.0,both
2417,Qyntel Woods,128,128.0,12,12.0,0.0,0.0,both
2418,Casey Jacobsen,368,368.0,73,73.0,0.0,0.0,both
2419,Tayshaun Prince,137,137.0,24,24.0,0.0,0.0,both
2421,Frank Williams,28,28.0,34,34.0,0.0,0.0,both
2422,John Salmons,132,132.0,47,47.0,0.0,0.0,both
2423,Chris Jefferies,197,197.0,22,22.0,0.0,0.0,both
2424,Dan Dickau,183,183.0,85,85.0,0.0,0.0,both
2425,Robert Archibald,19,19.0,3,3.0,0.0,0.0,both
2427,Roger Mason Jr.,30,30.0,12,12.0,0.0,0.0,both
2428,Vincent Yarbrough,406,406.0,130,130.0,0.0,0.0,both
2429,Dan Gadzuric,169,169.0,9,9.0,0.0,0.0,both
2430,Carlos Boozer,810,810.0,106,106.0,0.0,0.0,both
2432,Tito Maddox,11,11.0,5,5.0,0.0,0.0,both
2436,Flip Murray,27,27.0,5,5.0,0.0,0.0,both
2437,Lonny Baxter,262,262.0,16,16.0,0.0,0.0,both
2441,Jamal Sampson,0,,1,1.0,0.0,0.0,both
2442,Chris Owens,4,4.0,0,,0.0,0.0,both
2446,Rasual Butler,540,540.0,93,93.0,0.0,0.0,both
2447,Tamar Slay,92,92.0,14,14.0,0.0,0.0,both
2452,J.R. Bremer,528,528.0,164,164.0,0.0,0.0,both
2453,Predrag Savovic,83,83.0,22,22.0,0.0,0.0,both
